date,location,search_count
2023-04-27,northern,0.0
2023-04-28,northern,0.0
2023-04-29,northern,0.0
2023-04-30,northern,0.0
2023-05-01,northern,0.0
2023-05-02,northern,0.0
2023-05-03,northern,0.0
2023-05-04,northern,0.0
2023-05-05,northern,0.0
2023-05-06,northern,0.0
2023-05-07,northern,0.0
2023-05-08,northern,0.0
2023-05-09,northern,0.0
2023-05-10,northern,0.0
2023-05-11,northern,0.0
2023-05-12,northern,0.0
2023-05-13,northern,0.0
2023-05-14,northern,0.0
2023-05-15,northern,0.0
2023-05-16,northern,0.0
2023-05-17,northern,0.0
2023-05-18,northern,0.0
2023-05-19,northern,0.0
2023-05-20,northern,0.0
2023-05-21,northern,0.0
2023-05-22,northern,0.0
2023-05-23,northern,0.0
2023-05-24,northern,0.0
2023-05-25,northern,0.0
2023-05-26,northern,0.0
2023-05-27,northern,0.0
2023-05-28,northern,0.0
2023-05-29,northern,0.0
2023-05-30,northern,0.0
2023-05-31,northern,0.0
2023-06-01,northern,0.0
2023-06-02,northern,0.0
2023-06-03,northern,0.0
2023-06-04,northern,0.0
2023-06-05,northern,0.0
2023-06-06,northern,0.0
2023-06-07,northern,0.0
2023-06-08,northern,0.0
2023-06-09,northern,0.0
2023-06-10,northern,0.0
2023-06-11,northern,0.0
2023-06-12,northern,0.0
2023-06-13,northern,0.0
2023-06-14,northern,0.0
2023-06-15,northern,0.0
2023-06-16,northern,0.0
2023-06-17,northern,0.0
2023-06-18,northern,0.0
2023-06-19,northern,0.0
2023-06-20,northern,0.0
2023-06-21,northern,0.0
2023-06-22,northern,0.0
2023-06-23,northern,0.0
2023-06-24,northern,0.0
2023-06-25,northern,0.0
2023-06-26,northern,0.0
2023-06-27,northern,0.0
2023-06-28,northern,0.0
2023-06-29,northern,0.0
2023-06-30,northern,0.0
2023-07-01,northern,0.0
2023-07-02,northern,0.0
2023-07-03,northern,0.0
2023-07-04,northern,0.0
2023-07-05,northern,0.0
2023-07-06,northern,0.0
2023-07-07,northern,0.0
2023-07-08,northern,0.0
2023-07-09,northern,0.0
2023-07-10,northern,0.0
2023-07-11,northern,0.0
2023-07-12,northern,0.0
2023-07-13,northern,0.0
2023-07-14,northern,0.0
2023-07-15,northern,0.0
2023-07-16,northern,0.0
2023-07-17,northern,0.0
2023-07-18,northern,0.0
2023-07-19,northern,0.0
2023-07-20,northern,0.0
2023-07-21,northern,7.0
2023-07-22,northern,27.0
2023-07-23,northern,0.0
2023-01-01,red sea,0.0
2023-01-02,red sea,0.0
2023-01-03,red sea,0.0
2023-01-04,red sea,0.0
2023-01-05,red sea,26.0
2023-01-06,red sea,0.0
2023-01-07,red sea,0.0
2023-01-08,red sea,34.0
2023-01-09,red sea,0.0
2023-01-10,red sea,15.0
2023-01-11,red sea,13.0
2023-01-12,red sea,0.0
2023-01-13,red sea,0.0
2023-01-14,red sea,0.0
2023-01-15,red sea,0.0
2023-01-16,red sea,0.0
2023-01-17,red sea,30.0
2023-01-18,red sea,0.0
2023-01-19,red sea,0.0
2023-01-20,red sea,0.0
2023-01-21,red sea,0.0
2023-01-22,red sea,0.0
2023-01-23,red sea,21.0
2023-01-24,red sea,26.0
2023-01-25,red sea,0.0
2023-01-26,red sea,42.0
2023-01-27,red sea,27.0
2023-01-28,red sea,0.0
2023-01-29,red sea,12.0
2023-01-30,red sea,0.0
2023-01-31,red sea,0.0
2023-02-01,red sea,0.0
2023-02-02,red sea,0.0
2023-02-03,red sea,23.0
2023-02-04,red sea,0.0
2023-02-05,red sea,0.0
2023-02-06,red sea,0.0
2023-02-07,red sea,0.0
2023-02-08,red sea,0.0
2023-02-09,red sea,0.0
2023-02-10,red sea,29.0
2023-02-11,red sea,0.0
2023-02-12,red sea,0.0
2023-02-13,red sea,0.0
2023-02-14,red sea,15.0
2023-02-15,red sea,17.0
2023-02-16,red sea,0.0
2023-02-17,red sea,26.0
2023-02-18,red sea,0.0
2023-02-19,red sea,0.0
2023-02-20,red sea,0.0
2023-02-21,red sea,0.0
2023-02-22,red sea,0.0
2023-02-23,red sea,26.0
2023-02-24,red sea,0.0
2023-02-25,red sea,0.0
2023-02-26,red sea,0.0
2023-02-27,red sea,0.0
2023-02-28,red sea,0.0
2023-03-01,red sea,0.0
2023-03-02,red sea,0.0
2023-03-03,red sea,0.0
2023-03-04,red sea,0.0
2023-03-05,red sea,0.0
2023-03-06,red sea,14.0
2023-03-07,red sea,0.0
2023-03-08,red sea,0.0
2023-03-09,red sea,0.0
2023-03-10,red sea,52.0
2023-03-11,red sea,21.0
2023-03-12,red sea,0.0
2023-03-13,red sea,0.0
2023-03-14,red sea,0.0
2023-03-15,red sea,0.0
2023-03-16,red sea,0.0
2023-03-17,red sea,0.0
2023-03-18,red sea,0.0
2023-03-19,red sea,0.0
2023-03-20,red sea,0.0
2023-03-21,red sea,0.0
2023-03-22,red sea,0.0
2023-03-23,red sea,0.0
2023-03-24,red sea,0.0
2023-03-25,red sea,0.0
2023-03-26,red sea,0.0
2023-03-27,red sea,0.0
2023-03-28,red sea,0.0
2023-03-29,red sea,0.0
2023-03-30,red sea,0.0
2023-03-31,red sea,0.0
2023-04-01,red sea,0.0
2023-04-02,red sea,0.0
2023-04-03,red sea,0.0
2023-04-04,red sea,0.0
2023-04-05,red sea,0.0
2023-04-06,red sea,0.0
2023-04-07,red sea,0.0
2023-04-08,red sea,0.0
2023-04-09,red sea,0.0
2023-04-10,red sea,0.0
2023-04-11,red sea,0.0
2023-04-12,red sea,0.0
2023-04-13,red sea,0.0
2023-04-14,red sea,0.0
2023-04-15,red sea,0.0
2023-04-16,red sea,0.0
2023-04-17,red sea,0.0
2023-04-18,red sea,0.0
2023-04-19,red sea,0.0
2023-04-20,red sea,0.0
2023-04-21,red sea,0.0
2023-04-22,red sea,0.0
2023-04-23,red sea,0.0
2023-04-24,red sea,0.0
2023-04-25,red sea,0.0
2023-04-26,red sea,0.0
2023-04-27,red sea,0.0
2023-04-28,red sea,0.0
2023-04-29,red sea,0.0
2023-04-30,red sea,0.0
2023-05-01,red sea,0.0
2023-05-02,red sea,0.0
2023-05-03,red sea,0.0
2023-05-04,red sea,0.0
2023-05-05,red sea,0.0
2023-05-06,red sea,0.0
2023-05-07,red sea,0.0
2023-05-08,red sea,0.0
2023-05-09,red sea,0.0
2023-05-10,red sea,0.0
2023-05-11,red sea,0.0
2023-05-12,red sea,0.0
2023-05-13,red sea,0.0
2023-05-14,red sea,0.0
2023-05-15,red sea,0.0
2023-05-16,red sea,0.0
2023-05-17,red sea,0.0
2023-05-18,red sea,0.0
2023-05-19,red sea,0.0
2023-05-20,red sea,0.0
2023-05-21,red sea,0.0
2023-05-22,red sea,0.0
2023-05-23,red sea,0.0
2023-05-24,red sea,0.0
2023-05-25,red sea,0.0
2023-05-26,red sea,0.0
2023-05-27,red sea,0.0
2023-05-28,red sea,0.0
2023-05-29,red sea,0.0
2023-05-30,red sea,0.0
2023-05-31,red sea,0.0
2023-06-01,red sea,0.0
2023-06-02,red sea,0.0
2023-06-03,red sea,0.0
2023-06-04,red sea,0.0
2023-06-05,red sea,0.0
2023-06-06,red sea,0.0
2023-06-07,red sea,0.0
2023-06-08,red sea,0.0
2023-06-09,red sea,0.0
2023-06-10,red sea,0.0
2023-06-11,red sea,0.0
2023-06-12,red sea,0.0
2023-06-13,red sea,0.0
2023-06-14,red sea,0.0
2023-06-15,red sea,0.0
2023-06-16,red sea,0.0
2023-06-17,red sea,0.0
2023-06-18,red sea,0.0
2023-06-19,red sea,0.0
2023-06-20,red sea,0.0
2023-06-21,red sea,0.0
2023-06-22,red sea,0.0
2023-06-23,red sea,0.0
2023-06-24,red sea,0.0
2023-06-25,red sea,0.0
2023-06-26,red sea,0.0
2023-06-27,red sea,0.0
2023-06-28,red sea,0.0
2023-06-29,red sea,0.0
2023-06-30,red sea,0.0
2023-07-01,red sea,0.0
2023-07-02,red sea,0.0
2023-07-03,red sea,0.0
2023-07-04,red sea,0.0
2023-07-05,red sea,0.0
2023-07-06,red sea,0.0
2023-07-07,red sea,0.0
2023-07-08,red sea,0.0
2023-07-09,red sea,0.0
2023-07-10,red sea,0.0
2023-07-11,red sea,0.0
2023-07-12,red sea,0.0
2023-07-13,red sea,0.0
2023-07-14,red sea,0.0
2023-07-15,red sea,0.0
2023-07-16,red sea,0.0
2023-07-17,red sea,0.0
2023-07-18,red sea,0.0
2023-07-19,red sea,0.0
2023-07-20,red sea,0.0
2023-07-21,red sea,0.0
2023-07-22,red sea,0.0
2023-07-23,red sea,0.0
2023-01-01,river nile,0.0
2023-01-02,river nile,18.0
2023-01-03,river nile,0.0
2023-01-04,river nile,29.0
2023-01-05,river nile,0.0
2023-01-06,river nile,37.0
2023-01-07,river nile,23.0
2023-01-08,river nile,0.0
2023-01-09,river nile,89.0
2023-01-10,river nile,19.0
2023-01-11,river nile,19.0
2023-01-12,river nile,29.0
2023-01-13,river nile,0.0
2023-01-14,river nile,0.0
2023-01-15,river nile,19.0
2023-01-16,river nile,0.0
2023-01-17,river nile,0.0
2023-01-18,river nile,0.0
2023-01-19,river nile,0.0
2023-01-20,river nile,14.0
2023-01-21,river nile,0.0
2023-01-22,river nile,38.0
2023-01-23,river nile,15.0
2023-01-24,river nile,18.0
2023-01-25,river nile,15.0
2023-01-26,river nile,18.0
2023-01-27,river nile,0.0
2023-01-28,river nile,0.0
2023-01-29,river nile,0.0
2023-01-30,river nile,21.0
2023-01-31,river nile,24.0
2023-02-01,river nile,0.0
2023-02-02,river nile,15.0
2023-02-03,river nile,0.0
2023-02-04,river nile,0.0
2023-02-05,river nile,0.0
2023-02-06,river nile,26.0
2023-02-07,river nile,25.0
2023-02-08,river nile,0.0
2023-02-09,river nile,19.0
2023-02-10,river nile,0.0
2023-02-11,river nile,28.0
2023-02-12,river nile,0.0
2023-02-13,river nile,0.0
2023-02-14,river nile,28.0
2023-02-15,river nile,16.0
2023-02-16,river nile,0.0
2023-02-17,river nile,0.0
2023-02-18,river nile,0.0
2023-02-19,river nile,0.0
2023-02-20,river nile,24.0
2023-02-21,river nile,0.0
2023-02-22,river nile,22.0
2023-02-23,river nile,0.0
2023-02-24,river nile,18.0
2023-02-25,river nile,17.0
2023-02-26,river nile,18.0
2023-02-27,river nile,0.0
2023-02-28,river nile,60.0
2023-03-01,river nile,68.0
2023-03-02,river nile,0.0
2023-03-03,river nile,0.0
2023-03-04,river nile,11.0
2023-03-05,river nile,0.0
2023-03-06,river nile,32.0
2023-03-07,river nile,0.0
2023-03-08,river nile,16.0
2023-03-09,river nile,0.0
2023-03-10,river nile,0.0
2023-03-11,river nile,16.0
2023-03-12,river nile,15.0
2023-03-13,river nile,0.0
2023-03-14,river nile,0.0
2023-03-15,river nile,0.0
2023-03-16,river nile,0.0
2023-03-17,river nile,0.0
2023-03-18,river nile,0.0
2023-03-19,river nile,0.0
2023-03-20,river nile,0.0
2023-03-21,river nile,0.0
2023-03-22,river nile,0.0
2023-03-23,river nile,0.0
2023-03-24,river nile,0.0
2023-03-25,river nile,0.0
2023-03-26,river nile,0.0
2023-03-27,river nile,0.0
2023-03-28,river nile,0.0
2023-03-29,river nile,0.0
2023-03-30,river nile,0.0
2023-03-31,river nile,0.0
2023-04-01,river nile,0.0
2023-04-02,river nile,0.0
2023-04-03,river nile,0.0
2023-04-04,river nile,0.0
2023-04-05,river nile,0.0
2023-04-06,river nile,0.0
2023-04-07,river nile,0.0
2023-04-08,river nile,0.0
2023-04-09,river nile,0.0
2023-04-10,river nile,0.0
2023-04-11,river nile,0.0
2023-04-12,river nile,0.0
2023-04-13,river nile,0.0
2023-04-14,river nile,0.0
2023-04-15,river nile,0.0
2023-04-16,river nile,0.0
2023-04-17,river nile,0.0
2023-04-18,river nile,0.0
2023-04-19,river nile,0.0
2023-04-20,river nile,0.0
2023-04-21,river nile,0.0
2023-04-22,river nile,0.0
2023-04-23,river nile,0.0
2023-04-24,river nile,0.0
2023-04-25,river nile,0.0
2023-04-26,river nile,0.0
2023-04-27,river nile,0.0
2023-04-28,river nile,0.0
2023-04-29,river nile,0.0
2023-04-30,river nile,0.0
2023-05-01,river nile,0.0
2023-05-02,river nile,0.0
2023-05-03,river nile,0.0
2023-05-04,river nile,0.0
2023-05-05,river nile,0.0
2023-05-06,river nile,0.0
2023-05-07,river nile,0.0
2023-05-08,river nile,0.0
2023-05-09,river nile,0.0
2023-05-10,river nile,0.0
2023-05-11,river nile,0.0
2023-05-12,river nile,0.0
2023-05-13,river nile,0.0
2023-05-14,river nile,0.0
2023-05-15,river nile,0.0
2023-05-16,river nile,0.0
2023-05-17,river nile,0.0
2023-05-18,river nile,0.0
2023-05-19,river nile,0.0
2023-05-20,river nile,0.0
2023-05-21,river nile,0.0
2023-05-22,river nile,0.0
2023-05-23,river nile,0.0
2023-05-24,river nile,0.0
2023-05-25,river nile,0.0
2023-05-26,river nile,0.0
2023-05-27,river nile,0.0
2023-05-28,river nile,0.0
2023-05-29,river nile,0.0
2023-05-30,river nile,0.0
2023-05-31,river nile,0.0
2023-06-01,river nile,0.0
2023-06-02,river nile,0.0
2023-06-03,river nile,0.0
2023-06-04,river nile,0.0
2023-06-05,river nile,0.0
2023-06-06,river nile,0.0
2023-06-07,river nile,0.0
2023-06-08,river nile,0.0
2023-06-09,river nile,0.0
2023-06-10,river nile,0.0
2023-06-11,river nile,0.0
2023-06-12,river nile,0.0
2023-06-13,river nile,0.0
2023-06-14,river nile,0.0
2023-06-15,river nile,0.0
2023-06-16,river nile,0.0
2023-06-17,river nile,0.0
2023-06-18,river nile,0.0
2023-06-19,river nile,0.0
2023-06-20,river nile,0.0
2023-06-21,river nile,0.0
2023-06-22,river nile,0.0
2023-06-23,river nile,0.0
2023-06-24,river nile,0.0
2023-06-25,river nile,0.0
2023-06-26,river nile,0.0
2023-06-27,river nile,0.0
2023-06-28,river nile,0.0
2023-06-29,river nile,0.0
2023-06-30,river nile,0.0
2023-07-01,river nile,0.0
2023-07-02,river nile,0.0
2023-07-03,river nile,0.0
2023-07-04,river nile,0.0
2023-07-05,river nile,0.0
2023-07-06,river nile,0.0
2023-07-07,river nile,0.0
2023-07-08,river nile,0.0
2023-07-09,river nile,0.0
2023-07-10,river nile,0.0
2023-07-11,river nile,0.0
2023-07-12,river nile,0.0
2023-07-13,river nile,0.0
2023-07-14,river nile,0.0
2023-07-15,river nile,0.0
2023-07-16,river nile,0.0
2023-07-17,river nile,0.0
2023-07-18,river nile,0.0
2023-07-19,river nile,0.0
2023-07-20,river nile,0.0
2023-07-21,river nile,66.0
2023-07-22,river nile,0.0
2023-07-23,river nile,0.0
2023-01-01,sennar,31.0
2023-01-02,sennar,0.0
2023-01-03,sennar,52.0
2023-01-04,sennar,0.0
2023-01-05,sennar,0.0
2023-01-06,sennar,16.0
2023-01-07,sennar,19.0
2023-01-08,sennar,24.0
2023-01-09,sennar,23.0
2023-01-10,sennar,47.0
2023-01-11,sennar,0.0
2023-01-12,sennar,25.0
2023-01-13,sennar,0.0
2023-01-14,sennar,0.0
2023-01-15,sennar,41.0
2023-01-16,sennar,56.0
2023-01-17,sennar,27.0
2023-01-18,sennar,34.0
2023-01-19,sennar,0.0
2023-01-20,sennar,40.0
2023-01-21,sennar,0.0
2023-01-22,sennar,0.0
2023-01-23,sennar,0.0
2023-01-24,sennar,0.0
2023-01-25,sennar,31.0
2023-01-26,sennar,23.0
2023-01-27,sennar,20.0
2023-01-28,sennar,18.0
2023-01-29,sennar,32.0
2023-01-30,sennar,21.0
2023-01-31,sennar,0.0
2023-02-01,sennar,15.0
2023-02-02,sennar,15.0
2023-02-03,sennar,0.0
2023-02-04,sennar,30.0
2023-02-05,sennar,64.0
2023-02-06,sennar,22.0
2023-02-07,sennar,49.0
2023-02-08,sennar,24.0
2023-02-09,sennar,28.0
2023-02-10,sennar,29.0
2023-02-11,sennar,0.0
2023-02-12,sennar,34.0
2023-02-13,sennar,19.0
2023-02-14,sennar,24.0
2023-02-15,sennar,14.0
2023-02-16,sennar,16.0
2023-02-17,sennar,0.0
2023-02-18,sennar,29.0
2023-02-19,sennar,29.0
2023-02-20,sennar,0.0
2023-02-21,sennar,31.0
2023-02-22,sennar,0.0
2023-02-23,sennar,29.0
2023-02-24,sennar,0.0
2023-02-25,sennar,0.0
2023-02-26,sennar,24.0
2023-02-27,sennar,67.0
2023-02-28,sennar,17.0
2023-03-01,sennar,20.0
2023-03-02,sennar,0.0
2023-03-03,sennar,23.0
2023-03-04,sennar,0.0
2023-03-05,sennar,0.0
2023-03-06,sennar,0.0
2023-03-07,sennar,11.0
2023-03-08,sennar,0.0
2023-03-09,sennar,20.0
2023-03-10,sennar,0.0
2023-03-11,sennar,12.0
2023-03-12,sennar,15.0
2023-03-13,sennar,0.0
2023-03-14,sennar,0.0
2023-03-15,sennar,0.0
2023-03-16,sennar,0.0
2023-03-17,sennar,0.0
2023-03-18,sennar,0.0
2023-03-19,sennar,0.0
2023-03-20,sennar,0.0
2023-03-21,sennar,0.0
2023-03-22,sennar,0.0
2023-03-23,sennar,0.0
2023-03-24,sennar,0.0
2023-03-25,sennar,0.0
2023-03-26,sennar,0.0
2023-03-27,sennar,0.0
2023-03-28,sennar,0.0
2023-03-29,sennar,0.0
2023-03-30,sennar,0.0
2023-03-31,sennar,0.0
2023-04-01,sennar,0.0
2023-04-02,sennar,0.0
2023-04-03,sennar,0.0
2023-04-04,sennar,0.0
2023-04-05,sennar,0.0
2023-04-06,sennar,0.0
2023-04-07,sennar,0.0
2023-04-08,sennar,0.0
2023-04-09,sennar,0.0
2023-04-10,sennar,0.0
2023-04-11,sennar,0.0
2023-04-12,sennar,0.0
2023-04-13,sennar,0.0
2023-04-14,sennar,0.0
2023-04-15,sennar,0.0
2023-04-16,sennar,0.0
2023-04-17,sennar,0.0
2023-04-18,sennar,0.0
2023-04-19,sennar,0.0
2023-04-20,sennar,0.0
2023-04-21,sennar,0.0
2023-04-22,sennar,0.0
2023-04-23,sennar,0.0
2023-04-24,sennar,0.0
2023-04-25,sennar,0.0
2023-04-26,sennar,0.0
2023-04-27,sennar,0.0
2023-04-28,sennar,0.0
2023-04-29,sennar,0.0
2023-04-30,sennar,0.0
2023-05-01,sennar,0.0
2023-05-02,sennar,0.0
2023-05-03,sennar,0.0
2023-05-04,sennar,0.0
2023-05-05,sennar,0.0
2023-05-06,sennar,0.0
2023-05-07,sennar,0.0
2023-05-08,sennar,0.0
2023-05-09,sennar,0.0
2023-05-10,sennar,0.0
2023-05-11,sennar,0.0
2023-05-12,sennar,0.0
2023-05-13,sennar,0.0
2023-05-14,sennar,0.0
2023-05-15,sennar,0.0
2023-05-16,sennar,0.0
2023-05-17,sennar,0.0
2023-05-18,sennar,0.0
2023-05-19,sennar,0.0
2023-05-20,sennar,0.0
2023-05-21,sennar,0.0
2023-05-22,sennar,0.0
2023-05-23,sennar,0.0
2023-05-24,sennar,0.0
2023-05-25,sennar,0.0
2023-05-26,sennar,0.0
2023-05-27,sennar,0.0
2023-05-28,sennar,0.0
2023-05-29,sennar,0.0
2023-05-30,sennar,0.0
2023-05-31,sennar,0.0
2023-06-01,sennar,0.0
2023-06-02,sennar,0.0
2023-06-03,sennar,0.0
2023-06-04,sennar,0.0
2023-06-05,sennar,0.0
2023-06-06,sennar,0.0
2023-06-07,sennar,0.0
2023-06-08,sennar,0.0
2023-06-09,sennar,0.0
2023-06-10,sennar,0.0
2023-06-11,sennar,0.0
2023-06-12,sennar,0.0
2023-06-13,sennar,0.0
2023-06-14,sennar,0.0
2023-06-15,sennar,0.0
2023-06-16,sennar,0.0
2023-06-17,sennar,0.0
2023-06-18,sennar,0.0
2023-06-19,sennar,0.0
2023-06-20,sennar,0.0
2023-06-21,sennar,0.0
2023-06-22,sennar,0.0
2023-06-23,sennar,0.0
2023-06-24,sennar,0.0
2023-06-25,sennar,0.0
2023-06-26,sennar,0.0
2023-06-27,sennar,0.0
2023-06-28,sennar,0.0
2023-06-29,sennar,0.0
2023-06-30,sennar,0.0
2023-07-01,sennar,0.0
2023-07-02,sennar,0.0
2023-07-03,sennar,0.0
2023-07-04,sennar,0.0
2023-07-05,sennar,0.0
2023-07-06,sennar,0.0
2023-07-07,sennar,0.0
2023-07-08,sennar,0.0
2023-07-09,sennar,0.0
2023-07-10,sennar,0.0
2023-07-11,sennar,0.0
2023-07-12,sennar,0.0
2023-07-13,sennar,0.0
2023-07-14,sennar,0.0
2023-07-15,sennar,0.0
2023-07-16,sennar,0.0
2023-07-17,sennar,0.0
2023-07-18,sennar,0.0
2023-07-19,sennar,0.0
2023-07-20,sennar,0.0
2023-07-21,sennar,58.0
2023-07-22,sennar,100.0
2023-07-23,sennar,0.0
2023-01-01,south darfur,43.0
2023-01-02,south darfur,12.0
2023-01-03,south darfur,31.0
2023-01-04,south darfur,16.0
2023-01-05,south darfur,0.0
2023-01-06,south darfur,0.0
2023-01-07,south darfur,43.0
2023-01-08,south darfur,29.0
2023-01-09,south darfur,0.0
2023-01-10,south darfur,0.0
2023-01-11,south darfur,17.0
2023-01-12,south darfur,0.0
2023-01-13,south darfur,13.0
2023-01-14,south darfur,0.0
2023-01-15,south darfur,0.0
2023-01-16,south darfur,0.0
2023-01-17,south darfur,28.0
2023-01-18,south darfur,0.0
2023-01-19,south darfur,0.0
2023-01-20,south darfur,0.0
2023-01-21,south darfur,30.0
2023-01-22,south darfur,0.0
2023-01-23,south darfur,0.0
2023-01-24,south darfur,0.0
2023-01-25,south darfur,0.0
2023-01-26,south darfur,0.0
2023-01-27,south darfur,16.0
2023-01-28,south darfur,0.0
2023-01-29,south darfur,0.0
2023-01-30,south darfur,0.0
2023-01-31,south darfur,0.0
2023-02-01,south darfur,0.0
2023-02-02,south darfur,49.0
2023-02-03,south darfur,0.0
2023-02-04,south darfur,0.0
2023-02-05,south darfur,21.0
2023-02-06,south darfur,25.0
2023-02-07,south darfur,0.0
2023-02-08,south darfur,0.0
2023-02-09,south darfur,0.0
2023-02-10,south darfur,0.0
2023-02-11,south darfur,0.0
2023-02-12,south darfur,0.0
2023-02-13,south darfur,0.0
2023-02-14,south darfur,27.0
2023-02-15,south darfur,0.0
2023-02-16,south darfur,0.0
2023-02-17,south darfur,0.0
2023-02-18,south darfur,0.0
2023-02-19,south darfur,29.0
2023-02-20,south darfur,0.0
2023-02-21,south darfur,0.0
2023-02-22,south darfur,0.0
2023-02-23,south darfur,0.0
2023-02-24,south darfur,0.0
2023-02-25,south darfur,0.0
2023-02-26,south darfur,0.0
2023-02-27,south darfur,0.0
2023-02-28,south darfur,0.0
2023-03-01,south darfur,0.0
2023-03-02,south darfur,0.0
2023-03-03,south darfur,0.0
2023-03-04,south darfur,0.0
2023-03-05,south darfur,0.0
2023-03-06,south darfur,13.0
2023-03-07,south darfur,0.0
2023-03-08,south darfur,0.0
2023-03-09,south darfur,13.0
2023-03-10,south darfur,0.0
2023-03-11,south darfur,0.0
2023-03-12,south darfur,0.0
2023-03-13,south darfur,0.0
2023-03-14,south darfur,0.0
2023-03-15,south darfur,0.0
2023-03-16,south darfur,0.0
2023-03-17,south darfur,0.0
2023-03-18,south darfur,0.0
2023-03-19,south darfur,0.0
2023-03-20,south darfur,0.0
2023-03-21,south darfur,0.0
2023-03-22,south darfur,0.0
2023-03-23,south darfur,0.0
2023-03-24,south darfur,0.0
2023-03-25,south darfur,0.0
2023-03-26,south darfur,0.0
2023-03-27,south darfur,0.0
2023-03-28,south darfur,0.0
2023-03-29,south darfur,0.0
2023-03-30,south darfur,0.0
2023-03-31,south darfur,0.0
2023-04-01,south darfur,0.0
2023-04-02,south darfur,0.0
2023-04-03,south darfur,0.0
2023-04-04,south darfur,0.0
2023-04-05,south darfur,0.0
2023-04-06,south darfur,0.0
2023-04-07,south darfur,0.0
2023-04-08,south darfur,0.0
2023-04-09,south darfur,0.0
2023-04-10,south darfur,0.0
2023-04-11,south darfur,0.0
2023-04-12,south darfur,0.0
2023-04-13,south darfur,0.0
2023-04-14,south darfur,0.0
2023-04-15,south darfur,0.0
2023-04-16,south darfur,0.0
2023-04-17,south darfur,0.0
2023-04-18,south darfur,0.0
2023-04-19,south darfur,0.0
2023-04-20,south darfur,0.0
2023-04-21,south darfur,0.0
2023-04-22,south darfur,0.0
2023-04-23,south darfur,0.0
2023-04-24,south darfur,0.0
2023-04-25,south darfur,0.0
2023-04-26,south darfur,0.0
2023-04-27,south darfur,0.0
2023-04-28,south darfur,0.0
2023-04-29,south darfur,0.0
2023-04-30,south darfur,0.0
2023-05-01,south darfur,0.0
2023-05-02,south darfur,0.0
2023-05-03,south darfur,0.0
2023-05-04,south darfur,0.0
2023-05-05,south darfur,0.0
2023-05-06,south darfur,0.0
2023-05-07,south darfur,0.0
2023-05-08,south darfur,0.0
2023-05-09,south darfur,0.0
2023-05-10,south darfur,0.0
2023-05-11,south darfur,0.0
2023-05-12,south darfur,0.0
2023-05-13,south darfur,0.0
2023-05-14,south darfur,0.0
2023-05-15,south darfur,0.0
2023-05-16,south darfur,0.0
2023-05-17,south darfur,0.0
2023-05-18,south darfur,0.0
2023-05-19,south darfur,0.0
2023-05-20,south darfur,0.0
2023-05-21,south darfur,0.0
2023-05-22,south darfur,0.0
2023-05-23,south darfur,0.0
2023-05-24,south darfur,0.0
2023-05-25,south darfur,0.0
2023-05-26,south darfur,0.0
2023-05-27,south darfur,0.0
2023-05-28,south darfur,0.0
2023-05-29,south darfur,0.0
2023-05-30,south darfur,0.0
2023-05-31,south darfur,0.0
2023-06-01,south darfur,0.0
2023-06-02,south darfur,0.0
2023-06-03,south darfur,0.0
2023-06-04,south darfur,0.0
2023-06-05,south darfur,0.0
2023-06-06,south darfur,0.0
2023-06-07,south darfur,0.0
2023-06-08,south darfur,0.0
2023-06-09,south darfur,0.0
2023-06-10,south darfur,0.0
2023-06-11,south darfur,0.0
2023-06-12,south darfur,0.0
2023-06-13,south darfur,0.0
2023-06-14,south darfur,0.0
2023-06-15,south darfur,0.0
2023-06-16,south darfur,0.0
2023-06-17,south darfur,0.0
2023-06-18,south darfur,0.0
2023-06-19,south darfur,0.0
2023-06-20,south darfur,0.0
2023-06-21,south darfur,0.0
2023-06-22,south darfur,0.0
2023-06-23,south darfur,0.0
2023-06-24,south darfur,0.0
2023-06-25,south darfur,0.0
2023-06-26,south darfur,0.0
2023-06-27,south darfur,0.0
2023-06-28,south darfur,0.0
2023-06-29,south darfur,0.0
2023-06-30,south darfur,0.0
2023-07-01,south darfur,0.0
2023-07-02,south darfur,0.0
2023-07-03,south darfur,0.0
2023-07-04,south darfur,0.0
2023-07-05,south darfur,0.0
2023-07-06,south darfur,0.0
2023-07-07,south darfur,0.0
2023-07-08,south darfur,0.0
2023-07-09,south darfur,0.0
2023-07-10,south darfur,0.0
2023-07-11,south darfur,0.0
2023-07-12,south darfur,0.0
2023-07-13,south darfur,0.0
2023-07-14,south darfur,0.0
2023-07-15,south darfur,0.0
2023-07-16,south darfur,0.0
2023-07-17,south darfur,0.0
2023-07-18,south darfur,0.0
2023-07-19,south darfur,0.0
2023-07-20,south darfur,0.0
2023-07-21,south darfur,0.0
2023-07-22,south darfur,0.0
2023-07-23,south darfur,0.0
2023-01-01,south kordofan,0.0
2023-01-02,south kordofan,0.0
2023-01-03,south kordofan,58.0
2023-01-04,south kordofan,0.0
2023-01-05,south kordofan,0.0
2023-01-06,south kordofan,37.0
2023-01-07,south kordofan,0.0
2023-01-08,south kordofan,0.0
2023-01-09,south kordofan,30.0
2023-01-10,south kordofan,0.0
2023-01-11,south kordofan,0.0
2023-01-12,south kordofan,0.0
2023-01-13,south kordofan,0.0
2023-01-14,south kordofan,0.0
2023-01-15,south kordofan,0.0
2023-01-16,south kordofan,0.0
2023-01-17,south kordofan,33.0
2023-01-18,south kordofan,0.0
