date,ISO,topic,عمل,رخصة الشغل,عملة,مساعدة,الصليب الاحمر,إعفاء,إنقاذ,"إسعاف,مساعدة إجتماعية",ملجأ,مأوى,قدم طلبا,"تقديم طلب,دفع",جواز السفر,وثائق,قنصلية,سفارة,حماية,أين الراحة,اين الملجأ,إيجاد مأوى,يجب أن أغادر,يجب المغادرة
2021-04-01,YE,safe_places,84,0,8,1,0,0.3902439024390244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,10.0,55.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,YE,safe_places,56,0,6,0,0,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,11.0,34.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,YE,safe_places,57,0,4,1,1,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,28.0,59.0,0.0,0.0,0.0,0.0,0.0
2021-07-01,YE,safe_places,49,0,3,1,0,0.0,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,66.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,YE,safe_places,53,0,6,1,0,0.0,0.6206896551724138,0.0,0.0,0.0,0.0,0.0,38.0,6.0,0.0,8.0,56.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,YE,safe_places,57,0,6,1,0,0.0,0.3870967741935484,0.0,0.6774193548387096,0.0,0.0,0.0,0.5332875772134522,0.29032258064516125,0.0,0.22580645161290322,1.161290322580645,0.0,0.0,0.0,0.0,0.0
2021-10-01,YE,safe_places,54,0,7,1,0,0.2153846153846154,0.0,0.0,0.8615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615384615384616,0.0,0.0,0.0,0.0,0.0
2021-11-01,YE,safe_places,57,0,5,1,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,28.0,0.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,YE,safe_places,60,0,5,1,0,0.0,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0,0.0,0.3292181069958847,0.37037037037037035,0.4074074074074074,0.0,1.259259259259259,0.0,0.0,0.0,0.0,0.0
2022-01-01,YE,safe_places,65,0,7,1,1,0.0,0.0,0.0,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0818181818181818,0.0,0.0,0.0,0.0,0.0
2022-02-01,YE,safe_places,62,0,8,1,0,0.0,0.5063291139240507,0.0,0.3037974683544304,0.0,0.0,0.0,1.2000000000000002,0.4725738396624473,0.0,0.5400843881856541,1.9915611814345995,0.0,0.0,0.0,0.0,0.0
2022-03-01,YE,safe_places,72,0,8,2,0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,57.0,28.0,5.0,13.0,62.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,YE,safe_places,100,0,10,2,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4285714285714286,0.7666666666666666,0.5,0.3,2.2,0.0,0.0,0.0,0.0,0.0
2022-05-01,YE,safe_places,64,0,9,2,0,0.2967032967032967,0.0,0.0,0.0,0.0,0.0,0.0,41.0,20.0,0.0,17.0,54.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,YE,safe_places,72,0,8,2,0,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0.0,55.0,20.0,0.0,9.0,66.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,YE,safe_places,68,0,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,12.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,YE,safe_places,68,0,8,3,0,0.2077922077922078,0.0,0.0,0.0,18.0,0.0,0.0,19.0,23.0,5.0,16.0,73.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,YE,safe_places,72,0,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,7.0,30.0,62.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,YE,safe_places,69,0,6,2,0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,51.0,22.0,7.0,12.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,YE,safe_places,72,0,6,1,1,0.2,0.0,0.0,0.0,23.0,0.0,0.0,36.0,21.0,12.0,14.0,67.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,YE,safe_places,66,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,15.0,0.0,11.0,72.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,YE,safe_places,72,0,7,2,0,0.0,0.8615384615384616,0.0,0.5384615384615385,0.0,0.0,0.0,0.9953379953379955,0.3230769230769231,0.0,0.5384615384615385,2.18974358974359,0.0,0.0,0.0,0.0,0.0
2023-02-01,YE,safe_places,75,0,8,2,1,0.0,0.47058823529411764,0.0,0.2823529411764706,0.0,0.0,0.0,0.3986159169550173,0.7663865546218488,0.0,0.0,2.984873949579832,0.0,0.0,0.0,0.0,0.0
2023-03-01,YE,safe_places,85,0,8,2,0,0.0,0.2,0.0,0.30000000000000004,0.0,0.0,0.0,1.0578947368421054,0.5333333333333334,0.0,0.2333333333333334,1.766666666666667,0.0,0.0,0.0,0.0,0.0
2023-04-01,YE,safe_places,76,0,10,2,0,0.30612244897959184,0.5102040816326531,0.0,0.5102040816326531,0.0,0.0,0.0,1.207482993197279,0.23547880690737832,0.3924646781789639,0.5494505494505495,1.9623233908948194,0.0,0.0,0.0,0.0,0.0
2023-05-01,YE,safe_places,74,0,7,1,0,0.0,0.29577464788732394,0.0,0.29577464788732394,0.0,0.0,0.0,0.35211267605633806,0.3286384976525822,0.0,0.42723004694835687,2.0375586854460095,0.0,0.0,0.0,0.0,0.0
