,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,19,31,21,5,24,26,26,42,6,0,93,0,5,0,2,93,2,1,2,2,95,1,2,0,2,95,4,0,1,0,100,0,0,0,0,84,0,0,16,0,92,1,2,0,5,92,0,1,4,3,95,2,1,0,2,92,5,0,3,0,100,0,0,0,0,75,1,0,24,0,99,1
11,Kyiv city,UA-30,15,34,17,1,33,17,17,21,45,0,99,1,0,0,0,99,0,0,1,0,97,0,1,2,0,97,0,1,1,1,96,3,0,0,1,99,1,0,0,0,90,8,1,1,0,97,0,1,2,0,98,0,0,2,0,95,1,2,1,1,93,4,0,1,2,98,1,0,0,1,88,12
12,Kyivs'ka oblast,UA-32,20,35,11,3,31,19,23,15,43,0,100,0,0,0,0,100,0,0,0,0,84,4,3,7,2,94,0,2,4,0,90,8,2,0,0,96,0,2,0,2,44,56,0,0,0,90,0,6,4,0,87,0,4,7,2,94,0,2,4,0,89,7,4,0,0,94,0,2,0,4,36,64
13,Luhans'ka oblast,UA-09,26,34,14,4,22,32,36,32,0,0,100,0,0,0,0,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,91,9,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2
14,Lviv Oblast,UA-46,17,36,18,2,27,24,27,30,19,0,98,0,1,0,1,65,33,0,2,0,96,3,1,0,0,95,0,3,1,1,88,6,1,5,0,94,0,1,1,4,92,5,2,1,0,55,1,1,42,1,93,1,5,1,0,93,1,4,1,1,82,6,2,8,2,90,3,2,0,5,91,9
15,Mykolaivs'ka oblast,UA-48,13,35,20,3,29,34,32,32,2,0,100,0,0,0,0,70,2,20,8,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,68,0,0,2,30,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,97,3,0,0,0,100,0
16,Odessa Oblast,UA-51,22,26,17,4,31,28,36,34,2,0,87,13,0,0,0,95,0,3,2,0,99,0,1,0,0,100,0,0,0,0,96,3,1,0,0,100,0,0,0,0,78,0,0,22,0,95,0,0,2,3,99,0,0,1,0,99,1,0,0,0,92,2,4,0,2,99,0,1,0,0,100,0
17,Poltavs'ka oblast,UA-53,21,35,17,3,24,31,27,29,11,2,95,0,0,3,2,96,1,0,3,0,96,1,2,0,1,68,32,0,0,0,93,1,3,3,0,99,1,0,0,0,91,0,8,1,0,91,3,2,4,0,98,0,1,0,1,57,43,0,0,0,90,5,2,3,0,96,1,0,1,2,95,5
18,Rivnens'ka oblast,UA-56,20,33,16,6,25,31,23,25,21,0,95,0,0,5,0,95,3,2,0,0,95,0,5,0,0,92,3,2,3,0,33,5,0,62,0,95,0,0,2,3,92,8,0,0,0,87,5,0,6,2,98,0,2,0,0,92,3,2,3,0,26,5,0,69,0,87,3,0,2,8,79,21
19,Sevastopol' city,UA-40,31,32,17,0,20,36,29,35,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,14,31,22,1,32,38,29,30,3,0,100,0,0,0,0,100,0,0,0,0,95,0,5,0,0,95,5,0,0,0,49,0,51,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,5,0,0,95,5,0,0,0,43,0,57,0,0,100,0,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,22,33,15,4,26,29,25,29,17,0,100,0,0,0,0,99,1,0,0,0,93,2,2,3,0,97,2,1,0,0,93,6,0,1,0,51,49,0,0,0,97,2,1,0,0,93,0,0,7,0,93,0,3,4,0,93,2,4,1,0,87,5,0,7,1,43,55,0,0,2,91,9
22,Vinnyts'ka oblast,UA-05,24,30,15,2,29,27,25,31,17,0,99,0,0,1,0,95,2,0,3,0,48,51,0,1,0,86,1,5,2,6,97,2,0,1,0,100,0,0,0,0,95,3,1,1,0,97,1,0,2,0,43,0,57,0,0,85,3,5,2,5,93,4,0,1,2,99,0,0,0,1,90,10
23,Volyns'ka oblast,UA-07,21,28,16,2,33,26,22,30,22,0,100,0,0,0,0,85,7,4,4,0,98,0,2,0,0,98,0,0,2,0,77,10,2,11,0,42,0,0,2,56,98,0,2,0,0,87,0,0,9,4,98,2,0,0,0,93,0,2,2,3,68,12,3,17,0,35,0,0,1,64,91,9
24,Zakarpats'ka oblast,UA-21,37,31,14,2,16,28,31,31,10,0,99,0,0,1,0,96,3,0,1,0,95,0,3,1,1,100,0,0,0,0,98,1,0,0,1,68,0,32,0,0,98,2,0,0,0,94,1,1,4,0,98,0,0,1,1,98,1,0,1,0,96,1,0,0,3,61,0,39,0,0,95,5
25,Zaporiz'ka oblast,UA-23,26,34,15,2,23,33,31,36,0,0,84,0,0,0,16,96,0,0,4,0,96,0,2,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,75,0,25,0,0,98,0,0,0,2,100,0,0,0,0,98,0,0,2,0,96,0,4,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,13,45,10,3,29,28,23,24,25,0,97,0,0,3,0,100,0,0,0,0,97,3,0,0,0,93,0,3,4,0,42,54,3,1,0,97,0,0,0,3,84,10,3,3,0,97,3,0,0,0,93,0,3,4,0,93,0,3,4,0,37,60,2,1,0,93,0,0,0,7,84,16
