,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
13,Luhans'ka oblast,UA-09,20,34,16,1,29,30,38,32,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,20,35,15,2,28,27,22,30,21,0,95,0,3,2,0,48,50,0,1,1,92,2,3,3,0,94,0,2,2,2,95,1,0,2,2,90,3,1,2,4,90,4,3,0,3,42,1,0,57,0,91,3,3,3,0,90,1,2,5,2,90,3,1,3,3,88,4,2,2,4,93,7
15,Mykolaivs'ka oblast,UA-48,11,30,18,5,36,29,33,38,0,0,97,3,0,0,0,54,1,41,4,0,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,97,0,0,3,0,50,0,0,3,47,97,0,0,0,3,97,3,0,0,0,100,0,0,0,0,94,0,0,3,3,100,0
16,Odessa Oblast,UA-51,17,34,17,4,28,34,33,32,1,0,87,13,0,0,0,98,0,1,1,0,99,0,0,0,1,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,80,0,0,20,0,97,1,1,0,1,99,0,0,0,1,99,0,0,1,0,100,0,0,0,0,99,0,0,0,1,100,0
17,Poltavs'ka oblast,UA-53,19,37,15,2,27,34,29,28,9,0,97,0,3,0,0,95,1,0,3,1,96,0,3,1,0,58,41,0,0,1,93,0,6,0,1,97,0,0,2,1,87,4,5,1,3,99,0,0,1,0,92,1,0,7,0,48,50,1,0,1,87,0,12,0,1,93,0,0,3,4,95,5
18,Rivnens'ka oblast,UA-56,19,30,19,5,27,24,26,25,25,0,98,0,0,0,2,86,7,2,5,0,98,0,2,0,0,95,0,2,0,3,30,0,0,70,0,90,2,0,0,8,88,8,2,2,0,83,0,2,10,5,98,0,2,0,0,92,0,5,0,3,26,0,0,74,0,85,5,2,0,8,85,15
19,Sevastopol' city,UA-40,19,38,15,6,22,36,35,29,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,15,45,15,2,23,38,26,25,9,2,92,4,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,52,0,48,0,0,100,0,0,0,0,88,0,8,4,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,42,0,58,0,0,96,0,0,4,0,100,0
21,Ternopil's'ka oblast,UA-61,18,30,22,2,28,28,24,31,15,2,98,0,0,2,0,96,4,0,0,0,94,2,4,0,0,85,0,9,0,6,94,0,0,2,4,37,63,0,0,0,88,0,10,2,0,85,4,0,11,0,94,0,2,2,2,83,0,9,0,8,90,0,2,2,6,32,67,0,0,1,96,4
22,Vinnyts'ka oblast,UA-05,18,35,14,1,32,28,20,26,24,2,95,2,2,1,0,95,2,1,0,2,35,63,0,0,2,86,1,5,3,5,95,4,1,0,0,97,0,1,2,0,86,3,7,1,3,91,2,1,3,3,29,0,69,1,1,85,3,5,3,4,95,4,1,0,0,97,0,1,2,0,90,10
23,Volyns'ka oblast,UA-07,18,32,16,1,33,29,23,31,17,0,97,3,0,0,0,87,0,0,11,2,100,0,0,0,0,100,0,0,0,0,92,0,0,8,0,33,0,0,0,67,94,0,0,6,0,92,0,0,3,5,97,3,0,0,0,100,0,0,0,0,86,0,0,14,0,28,0,0,0,72,97,3
24,Zakarpats'ka oblast,UA-21,36,26,13,2,23,26,24,31,18,1,100,0,0,0,0,97,0,0,1,2,96,1,0,1,2,100,0,0,0,0,96,1,2,0,1,64,0,36,0,0,91,4,5,0,0,93,0,3,4,0,93,3,1,1,2,100,0,0,0,0,96,1,2,0,1,60,0,40,0,0,93,7
25,Zaporiz'ka oblast,UA-23,26,26,18,1,29,31,31,38,0,0,91,0,2,0,7,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,80,0,18,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2
26,Zhytomyrs'ka oblast,UA-18,16,36,14,1,33,28,22,23,27,0,97,0,0,3,0,97,0,0,0,3,90,0,0,7,3,100,0,0,0,0,37,62,1,0,0,100,0,0,0,0,87,10,0,3,0,90,7,3,0,0,84,3,3,7,3,97,3,0,0,0,31,67,2,0,0,97,0,0,3,0,84,16
