,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
10,Kirovohrads'ka oblast,UA-35,19,32,16,4,29,31,38,26,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,67,0,0,33,0,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,61,0,0,39,0,97,3
11,Kyiv city,UA-30,18,34,14,3,31,22,22,25,31,0,99,1,0,0,0,98,1,0,1,0,97,2,1,0,0,98,0,1,1,0,96,0,0,2,2,99,0,0,0,1,95,3,0,2,0,94,2,0,4,0,95,1,3,1,0,96,0,1,3,0,94,2,0,2,2,98,0,0,0,2,91,9
12,Kyivs'ka oblast,UA-32,21,32,19,1,27,22,19,20,39,0,99,0,1,0,0,98,1,0,1,0,99,1,0,0,0,92,1,2,5,0,99,0,0,0,1,98,0,1,1,0,63,34,2,0,1,96,3,0,1,0,97,0,2,1,0,91,1,2,6,0,99,0,0,0,1,98,0,1,1,0,56,44
13,Luhans'ka oblast,UA-09,18,37,14,3,28,36,44,20,0,0,100,0,0,0,0,93,0,0,0,7,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,99,1,0,0,0,88,12,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,33,17,3,29,30,31,33,6,0,100,0,0,0,0,48,52,0,0,0,100,0,0,0,0,100,0,0,0,0,98,1,0,1,0,95,3,1,0,1,100,0,0,0,0,39,1,0,60,0,99,1,0,0,0,100,0,0,0,0,97,1,0,2,0,93,4,1,0,2,100,0
15,Mykolaivs'ka oblast,UA-48,26,26,16,1,31,32,38,28,2,0,97,3,0,0,0,71,0,29,0,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,95,0,0,5,0,64,0,0,0,36,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,20,32,19,2,27,31,36,32,1,0,92,8,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,87,0,0,13,0,99,0,1,0,0,99,0,0,1,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0
17,Poltavs'ka oblast,UA-53,18,34,14,3,31,32,32,30,6,0,98,0,0,0,2,98,2,0,0,0,96,4,0,0,0,68,32,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,92,4,2,2,0,94,0,6,0,0,61,39,0,0,0,96,0,4,0,0,100,0,0,0,0,98,2
18,Rivnens'ka oblast,UA-56,30,29,19,2,20,30,29,20,21,0,96,0,0,4,0,96,0,0,0,4,100,0,0,0,0,96,0,4,0,0,35,0,0,65,0,93,0,0,0,7,89,4,4,3,0,83,11,3,3,0,96,4,0,0,0,96,0,4,0,0,30,0,0,69,1,86,0,0,0,14,96,4
19,Sevastopol' city,UA-40,24,34,8,0,34,35,41,24,0,0,100,0,0,0,0,6,0,0,94,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,19,43,9,3,26,33,31,31,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,78,0,22,0,0,100,0,0,0,0,89,3,6,2,0,97,3,0,0,0,100,0,0,0,0,97,3,0,0,0,61,0,39,0,0,100,0,0,0,0,97,3
21,Ternopil's'ka oblast,UA-61,16,35,18,3,28,31,32,23,14,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,91,0,4,0,5,96,0,0,0,4,45,55,0,0,0,100,0,0,0,0,91,2,0,7,0,100,0,0,0,0,91,0,4,0,5,96,0,0,0,4,40,60,0,0,0,98,2
22,Vinnyts'ka oblast,UA-05,22,34,16,5,23,26,27,35,12,0,100,0,0,0,0,98,0,0,0,2,48,52,0,0,0,97,0,1,2,0,97,1,2,0,0,100,0,0,0,0,100,0,0,0,0,95,2,0,3,0,39,1,60,0,0,95,2,1,2,0,97,2,1,0,0,97,0,0,2,1,85,15
23,Volyns'ka oblast,UA-07,19,30,19,3,29,33,25,29,13,0,100,0,0,0,0,80,15,0,0,5,100,0,0,0,0,100,0,0,0,0,84,5,0,11,0,29,1,0,0,70,100,0,0,0,0,72,4,0,24,0,84,6,0,5,5,100,0,0,0,0,84,5,0,11,0,26,1,0,0,73,94,6
24,Zakarpats'ka oblast,UA-21,39,26,11,2,22,34,35,28,3,0,100,0,0,0,0,96,2,0,0,2,100,0,0,0,0,98,0,2,0,0,98,0,0,0,2,65,0,35,0,0,100,0,0,0,0,94,2,0,4,0,96,4,0,0,0,98,0,2,0,0,98,0,0,0,2,57,0,43,0,0,100,0
25,Zaporiz'ka oblast,UA-23,15,35,20,4,26,33,29,37,1,0,91,0,0,0,9,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,86,3,10,1,0,99,1,0,0,0,99,0,1,0,0,99,0,1,0,0,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,27,41,10,1,21,32,26,21,21,0,100,0,0,0,0,96,4,0,0,0,91,9,0,0,0,100,0,0,0,0,48,52,0,0,0,100,0,0,0,0,96,4,0,0,0,77,7,0,12,4,80,4,12,4,0,96,0,4,0,0,40,60,0,0,0,100,0,0,0,0,80,20
