,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
10,Kirovohrads'ka oblast,UA-35,24,28,14,3,31,28,44,21,7,0,86,2,0,7,5,88,2,5,3,2,95,5,0,0,0,98,0,0,2,0,98,0,2,0,0,71,0,0,29,0,93,0,0,7,0,77,9,6,2,6,90,2,8,0,0,93,2,0,5,0,93,2,5,0,0,60,0,0,39,1,98,2
11,Kyiv city,UA-30,18,34,17,2,29,18,15,19,48,0,99,0,0,0,1,97,0,2,1,0,93,5,1,0,1,98,2,0,0,0,97,3,0,0,0,99,0,0,0,1,91,7,0,2,0,93,2,1,2,2,91,0,5,1,3,98,2,0,0,0,94,4,2,0,0,98,0,0,0,2,86,14
12,Kyivs'ka oblast,UA-32,19,29,15,7,30,16,18,15,51,0,97,2,0,0,1,97,0,1,0,2,89,1,0,7,3,97,0,0,3,0,95,3,2,0,0,95,2,0,1,2,48,50,0,2,0,88,3,7,1,1,87,1,1,8,3,95,0,1,4,0,88,5,6,1,0,94,2,0,3,1,39,61
13,Luhans'ka oblast,UA-09,19,27,16,3,35,39,28,33,0,0,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,22,31,17,5,25,22,25,30,22,1,91,2,1,4,2,47,51,0,0,2,92,5,0,2,1,91,2,4,1,2,93,2,0,4,1,91,3,1,1,4,90,2,5,2,1,41,1,1,56,1,83,6,6,2,3,87,3,6,1,3,90,2,1,5,2,85,5,2,1,7,95,5
15,Mykolaivs'ka oblast,UA-48,18,31,9,3,39,27,36,36,1,0,100,0,0,0,0,74,0,26,0,0,82,3,0,0,15,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,67,0,0,0,33,76,3,3,0,18,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4
16,Odessa Oblast,UA-51,20,33,17,4,26,33,34,31,2,0,86,13,0,1,0,93,0,2,5,0,94,1,0,0,5,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,81,0,0,19,0,96,1,0,0,3,93,0,2,0,5,98,1,0,1,0,99,1,0,0,0,99,0,1,0,0,98,2
17,Poltavs'ka oblast,UA-53,22,30,21,3,24,28,33,28,11,0,94,0,1,4,1,96,1,0,3,0,95,2,1,1,1,75,25,0,0,0,99,0,1,0,0,95,0,1,1,3,90,2,7,0,1,93,5,1,1,0,94,0,4,1,1,62,38,0,0,0,96,1,3,0,0,95,0,1,1,3,95,5
18,Rivnens'ka oblast,UA-56,21,32,19,7,21,24,23,28,25,0,90,4,0,3,3,97,0,0,0,3,90,7,3,0,0,100,0,0,0,0,31,1,0,68,0,84,7,3,0,6,84,7,3,6,0,82,3,6,3,6,87,3,7,3,0,100,0,0,0,0,28,1,0,71,0,79,6,6,0,9,84,16
19,Sevastopol' city,UA-40,8,34,24,5,29,32,33,35,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,16,42,17,1,24,32,32,20,16,0,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,61,0,39,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,0,0,8,4,100,0,0,0,0,47,2,51,0,0,100,0,0,0,0,96,4
21,Ternopil's'ka oblast,UA-61,22,32,15,5,26,24,26,34,16,0,93,0,7,0,0,98,2,0,0,0,93,5,0,0,2,98,0,2,0,0,100,0,0,0,0,46,53,0,0,1,91,2,0,0,7,89,4,0,7,0,93,0,5,0,2,93,0,5,0,2,98,0,2,0,0,39,59,0,0,2,93,7
22,Vinnyts'ka oblast,UA-05,26,32,16,6,20,25,26,30,19,0,84,7,3,3,3,91,0,4,1,4,35,65,0,0,0,91,2,6,1,0,95,3,0,0,2,100,0,0,0,0,90,0,0,7,3,83,3,3,6,5,27,1,72,0,0,88,1,7,4,0,91,5,0,0,4,99,0,0,1,0,91,9
23,Volyns'ka oblast,UA-07,14,39,16,3,28,27,21,28,23,1,100,0,0,0,0,91,9,0,0,0,84,4,0,0,12,87,4,9,0,0,87,0,0,9,4,36,1,0,0,63,91,5,4,0,0,87,0,0,13,0,80,4,4,0,12,80,4,8,4,4,80,0,0,12,8,33,1,0,0,66,96,4
24,Zakarpats'ka oblast,UA-21,37,31,14,1,17,27,31,30,12,0,97,1,0,2,0,95,3,2,0,0,90,3,3,0,4,99,0,0,0,1,99,0,0,0,1,70,1,28,0,1,95,1,2,2,0,93,2,0,3,2,93,0,3,0,4,95,2,0,0,3,95,2,0,0,3,62,1,35,0,2,99,1
25,Zaporiz'ka oblast,UA-23,19,34,15,5,27,31,40,27,2,0,86,0,0,1,13,96,0,0,4,0,96,0,2,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,82,5,13,0,0,98,0,0,0,2,100,0,0,0,0,98,0,0,2,0,98,0,0,0,2,100,0
26,Zhytomyrs'ka oblast,UA-18,17,31,23,4,25,25,25,20,30,0,96,0,0,0,4,92,4,0,4,0,82,11,0,4,3,92,0,8,0,0,37,63,0,0,0,96,0,0,0,4,88,8,4,0,0,88,0,4,8,0,82,0,11,4,3,88,0,12,0,0,27,72,0,0,1,88,4,4,0,4,85,15
