,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
10,Kirovohrads'ka oblast,UA-35,23,33,14,6,24,35,32,26,7,0,91,3,3,0,3,94,3,0,0,3,100,0,0,0,0,94,0,0,6,0,97,0,3,0,0,71,0,0,29,0,94,0,0,3,3,94,0,3,3,0,97,3,0,0,0,94,0,0,6,0,94,0,3,0,3,59,0,0,41,0,94,6
11,Kyiv city,UA-30,18,35,15,3,29,17,16,18,49,0,98,2,0,0,0,99,0,0,1,0,95,1,2,2,0,97,0,1,2,0,97,3,0,0,0,100,0,0,0,0,90,9,0,1,0,96,0,1,3,0,95,1,1,3,0,94,0,1,4,1,96,4,0,0,0,98,0,0,0,2,87,13
12,Kyivs'ka oblast,UA-32,15,37,21,2,25,21,20,12,47,0,97,0,2,1,0,94,1,1,4,0,94,3,2,1,0,98,0,0,2,0,96,2,1,1,0,100,0,0,0,0,54,45,0,0,1,94,1,0,4,1,95,0,4,1,0,95,0,0,4,1,94,4,1,1,0,99,1,0,0,0,46,54
13,Luhans'ka oblast,UA-09,23,35,15,2,25,33,46,21,0,0,99,0,0,1,0,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
14,Lviv Oblast,UA-46,15,35,18,4,28,26,24,30,19,1,93,0,3,3,1,50,49,0,0,1,92,1,3,2,2,93,0,3,2,2,90,1,1,3,5,95,1,0,0,4,88,1,6,2,3,41,2,0,56,1,91,2,2,2,3,90,0,4,3,3,85,2,2,4,7,90,2,2,0,6,98,2
15,Mykolaivs'ka oblast,UA-48,26,36,24,0,14,29,42,26,3,0,100,0,0,0,0,73,2,23,2,0,97,0,3,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,72,0,0,2,26,95,3,0,0,2,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,22,36,13,1,28,34,32,34,0,0,84,15,0,1,0,96,0,0,4,0,95,1,3,0,1,98,0,0,2,0,100,0,0,0,0,99,0,0,0,1,76,0,0,24,0,95,1,2,1,1,91,2,4,0,3,97,1,0,1,1,99,0,0,0,1,99,0,0,0,1,100,0
17,Poltavs'ka oblast,UA-53,19,34,14,2,31,29,32,30,9,0,97,1,2,0,0,95,1,1,0,3,94,1,1,3,1,65,33,1,0,1,99,0,0,1,0,100,0,0,0,0,92,3,1,2,2,97,0,0,2,1,92,3,2,2,1,58,41,1,0,0,98,0,1,1,0,100,0,0,0,0,96,4
18,Rivnens'ka oblast,UA-56,15,34,15,0,36,30,24,24,20,2,95,0,3,2,0,92,0,5,3,0,92,0,5,3,0,92,0,0,0,8,32,0,0,68,0,85,5,2,0,8,89,0,9,0,2,89,2,0,3,6,95,0,3,2,0,92,0,0,0,8,27,0,0,72,1,79,5,2,0,14,100,0
19,Sevastopol' city,UA-40,23,32,9,5,31,31,35,34,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,20,30,19,10,21,26,40,23,9,2,98,0,0,2,0,98,2,0,0,0,96,0,0,2,2,100,0,0,0,0,72,0,28,0,0,100,0,0,0,0,93,2,5,0,0,96,2,0,2,0,96,0,0,2,2,100,0,0,0,0,62,0,38,0,0,100,0,0,0,0,98,2
21,Ternopil's'ka oblast,UA-61,19,34,14,3,30,29,30,30,11,0,86,2,6,4,2,88,8,4,0,0,96,0,4,0,0,94,0,4,0,2,96,0,0,0,4,39,61,0,0,0,83,1,2,6,8,79,3,2,13,3,100,0,0,0,0,92,2,4,0,2,96,0,0,0,4,35,65,0,0,0,96,4
22,Vinnyts'ka oblast,UA-05,22,32,17,2,27,26,27,34,11,2,93,0,1,6,0,99,0,1,0,0,44,54,0,1,1,94,2,3,1,0,99,1,0,0,0,97,1,0,0,2,85,4,7,3,1,91,6,0,0,3,38,0,60,1,1,92,1,5,1,1,99,1,0,0,0,92,1,1,5,1,90,10
23,Volyns'ka oblast,UA-07,24,31,17,1,27,27,31,21,19,2,97,0,0,3,0,84,16,0,0,0,97,0,0,0,3,100,0,0,0,0,90,0,0,10,0,30,0,0,0,70,93,0,7,0,0,75,2,0,23,0,93,4,0,0,3,93,0,0,0,7,84,3,0,13,0,26,0,0,0,74,97,3
24,Zakarpats'ka oblast,UA-21,39,28,8,1,24,27,27,31,15,0,91,0,2,7,0,96,4,0,0,0,100,0,0,0,0,95,2,1,0,2,89,4,1,2,4,51,0,47,1,1,98,0,0,0,2,86,11,0,3,0,96,2,2,0,0,93,2,2,1,2,88,3,1,2,6,48,0,50,1,1,98,2
25,Zaporiz'ka oblast,UA-23,19,33,16,4,28,35,29,35,1,0,89,0,0,2,9,98,0,0,2,0,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,3,0,2,2,70,3,25,2,0,93,2,3,0,2,98,0,0,0,2,98,2,0,0,0,95,0,2,3,0,98,2
26,Zhytomyrs'ka oblast,UA-18,17,29,17,4,33,21,17,35,27,0,91,0,0,9,0,100,0,0,0,0,91,0,0,0,9,95,0,5,0,0,30,69,0,1,0,100,0,0,0,0,87,5,4,4,0,83,13,0,4,0,87,0,4,0,9,95,0,5,0,0,26,72,1,1,0,87,0,0,0,13,91,9
