,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,25,30,16,4,25,23,31,32,14,0,95,0,5,0,0,95,0,5,0,0,95,0,5,0,0,95,0,0,5,0,100,0,0,0,0,48,0,0,52,0,86,5,0,4,5,95,0,0,0,5,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,42,0,0,56,2,95,5
11,Kyiv city,UA-30,19,31,16,2,32,15,19,22,44,0,99,0,0,1,0,93,6,0,1,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,99,0,0,0,1,93,6,0,1,0,90,1,1,8,0,96,0,1,2,1,99,0,0,1,0,96,2,0,0,2,99,0,0,0,1,89,11
12,Kyivs'ka oblast,UA-32,19,34,18,5,24,23,17,17,43,0,94,0,3,0,3,87,5,2,6,0,82,3,2,11,2,92,0,2,6,0,100,0,0,0,0,97,0,3,0,0,41,54,3,1,1,83,0,8,7,2,82,0,2,14,2,87,0,2,11,0,95,5,0,0,0,95,0,5,0,0,36,64
13,Luhans'ka oblast,UA-09,13,33,20,4,30,33,29,38,0,0,100,0,0,0,0,94,0,0,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,9,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,100,0
14,Lviv Oblast,UA-46,18,36,16,1,29,22,26,33,19,0,98,1,1,0,0,62,38,0,0,0,96,1,2,1,0,92,2,4,2,0,87,4,0,7,2,93,1,3,0,3,89,6,2,1,2,52,0,0,47,1,92,1,5,2,0,89,3,5,2,1,81,3,2,7,7,91,2,3,0,4,91,9
15,Mykolaivs'ka oblast,UA-48,13,48,2,2,35,30,33,34,3,0,96,4,0,0,0,69,0,31,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,59,0,0,0,41,100,0,0,0,0,100,0,0,0,0,91,0,0,0,9,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,22,25,18,4,31,26,36,37,1,0,87,12,0,1,0,96,0,0,3,1,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,77,1,0,22,0,97,1,0,0,2,99,1,0,0,0,97,0,2,0,1,99,0,0,0,1,100,0,0,0,0,99,1
17,Poltavs'ka oblast,UA-53,22,28,12,2,36,20,28,37,11,4,98,2,0,0,0,95,2,3,0,0,98,0,0,2,0,59,40,0,1,0,95,0,0,2,3,91,0,2,0,7,79,6,11,2,2,95,0,0,2,3,95,0,0,5,0,44,55,0,1,0,93,0,2,3,2,91,0,2,0,7,91,9
18,Rivnens'ka oblast,UA-56,23,34,15,0,28,27,28,28,17,0,96,0,4,0,0,88,8,0,4,0,92,0,8,0,0,88,0,4,8,0,30,0,0,70,0,81,4,0,0,15,92,4,0,0,4,79,0,3,18,0,88,4,4,4,0,84,4,4,8,0,26,0,0,74,0,76,3,3,0,18,88,12
19,Sevastopol' city,UA-40,15,24,15,0,46,31,34,35,0,0,100,0,0,0,0,2,0,0,98,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,29,29,17,5,20,31,36,24,9,0,100,0,0,0,0,80,10,0,0,10,89,0,0,11,0,100,0,0,0,0,40,0,60,0,0,100,0,0,0,0,73,9,0,9,9,89,0,0,11,0,73,9,9,9,0,89,0,0,11,0,30,0,70,0,0,81,0,10,0,9,89,11
21,Ternopil's'ka oblast,UA-61,18,29,22,1,30,22,21,31,26,0,97,0,3,0,0,90,7,3,0,0,97,0,3,0,0,97,0,3,0,0,93,4,0,3,0,49,50,1,0,0,90,7,0,0,3,84,0,0,13,3,97,3,0,0,0,93,0,4,0,3,74,6,0,2,18,40,59,1,0,0,84,16
22,Vinnyts'ka oblast,UA-05,16,35,15,2,32,25,24,29,22,0,87,1,8,1,3,94,0,3,3,0,53,47,0,0,0,88,0,3,8,1,88,1,0,6,5,89,3,3,0,5,82,7,1,3,7,84,1,4,6,5,43,0,56,1,0,83,3,6,7,1,83,1,0,7,9,88,3,5,0,4,82,18
23,Volyns'ka oblast,UA-07,14,31,16,6,33,20,25,30,25,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,92,4,4,0,0,92,4,0,4,0,36,0,0,0,64,85,8,0,7,0,77,0,0,13,10,100,0,0,0,0,92,4,4,0,0,72,6,0,22,0,29,0,0,0,71,92,8
24,Zakarpats'ka oblast,UA-21,37,32,9,4,18,32,30,29,9,0,98,0,0,2,0,92,3,0,5,0,95,0,2,3,0,98,0,2,0,0,95,2,0,3,0,62,1,35,2,0,98,0,2,0,0,95,2,0,3,0,98,0,0,2,0,95,2,3,0,0,86,2,2,2,8,58,1,40,1,0,98,2
25,Zaporiz'ka oblast,UA-23,13,39,14,1,33,36,29,34,1,0,85,0,0,0,15,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,72,0,28,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,100,0
26,Zhytomyrs'ka oblast,UA-18,20,34,20,0,26,25,17,29,29,0,94,0,0,6,0,94,6,0,0,0,100,0,0,0,0,94,0,6,0,0,49,45,0,3,3,94,0,0,0,6,88,6,0,6,0,87,6,0,7,0,100,0,0,0,0,94,0,6,0,0,38,54,0,5,3,93,0,0,0,7,88,12
