,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
10,Kirovohrads'ka oblast,UA-35,20,41,14,3,22,32,27,34,6,1,95,0,2,3,0,88,0,10,0,2,98,2,0,0,0,98,0,0,2,0,100,0,0,0,0,55,0,0,45,0,88,0,8,2,2,88,2,0,0,10,93,2,2,3,0,93,5,0,2,0,95,0,0,5,0,48,0,1,51,0,100,0
11,Kyiv city,UA-30,23,30,16,3,28,15,18,18,49,0,98,0,1,1,0,97,1,0,0,2,96,0,1,3,0,97,0,1,2,0,98,1,1,0,0,100,0,0,0,0,89,7,1,2,1,95,1,0,3,1,93,2,2,3,0,95,0,1,3,1,96,2,1,1,0,98,0,1,0,1,89,11
12,Kyivs'ka oblast,UA-32,20,34,17,2,27,16,18,19,47,0,97,0,0,2,1,96,0,2,2,0,96,0,1,2,1,96,0,3,0,1,95,3,1,0,1,100,0,0,0,0,51,49,0,0,0,93,2,3,0,2,95,1,0,3,1,92,1,5,1,1,90,6,3,0,1,96,0,0,2,2,42,58
13,Luhans'ka oblast,UA-09,22,35,17,4,22,36,37,27,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,21,33,18,3,25,24,26,31,19,0,94,1,2,2,1,58,40,2,0,0,93,2,2,1,2,95,1,3,0,1,90,2,2,4,2,93,3,0,1,3,90,2,4,1,3,49,2,1,46,2,91,1,4,2,2,92,1,5,1,1,87,4,2,5,2,90,4,1,1,4,94,6
15,Mykolaivs'ka oblast,UA-48,21,24,20,5,30,24,36,32,8,0,100,0,0,0,0,59,0,41,0,0,96,0,0,0,4,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,92,0,4,0,4,51,0,0,0,49,92,4,0,0,4,92,0,0,8,0,100,0,0,0,0,92,0,0,0,8,96,4
16,Odessa Oblast,UA-51,24,31,13,2,30,33,33,31,3,0,84,16,0,0,0,96,0,0,3,1,96,0,2,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,79,0,0,20,1,98,0,0,2,0,96,1,1,0,2,99,0,0,0,1,100,0,0,0,0,99,0,1,0,0,100,0
17,Poltavs'ka oblast,UA-53,21,35,17,3,24,30,31,27,11,1,92,0,3,4,1,95,1,1,2,1,98,1,1,0,0,63,36,0,1,0,94,0,4,1,1,97,0,1,2,0,89,2,6,0,3,91,6,1,1,1,95,2,2,1,0,55,45,0,0,0,90,2,5,1,2,96,0,2,2,0,97,3
18,Rivnens'ka oblast,UA-56,22,33,10,3,32,28,27,26,19,0,95,0,0,3,2,90,7,0,1,2,92,0,7,1,0,95,2,3,0,0,45,0,0,55,0,90,1,0,0,9,95,1,4,0,0,85,4,1,10,0,97,1,0,2,0,92,3,5,0,0,37,0,0,63,0,85,1,0,0,14,85,15
19,Sevastopol' city,UA-40,24,28,14,4,30,27,16,56,1,0,100,0,0,0,0,1,0,0,99,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,23,38,16,3,20,33,28,32,7,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,97,3,0,0,0,47,0,53,0,0,100,0,0,0,0,89,0,11,0,0,100,0,0,0,0,95,0,5,0,0,95,2,3,0,0,35,0,64,1,0,92,3,0,0,5,100,0
21,Ternopil's'ka oblast,UA-61,21,29,22,5,23,26,33,29,12,0,94,0,1,5,0,93,3,1,0,3,97,0,2,0,1,91,1,7,0,1,93,0,3,1,3,47,51,0,0,2,96,0,3,0,1,81,4,1,13,1,93,5,0,1,1,86,1,12,0,1,93,0,3,1,3,41,55,0,0,4,93,7
22,Vinnyts'ka oblast,UA-05,20,31,17,2,30,29,27,31,13,0,97,1,1,1,0,93,4,1,2,0,42,56,1,1,0,90,1,6,1,2,93,1,3,1,2,98,2,0,0,0,94,1,3,1,1,87,3,2,6,2,34,0,66,0,0,88,2,7,1,2,91,1,5,1,2,97,2,0,0,1,92,8
23,Volyns'ka oblast,UA-07,20,33,19,4,24,29,23,32,16,0,100,0,0,0,0,81,15,2,0,2,98,0,2,0,0,100,0,0,0,0,95,0,3,2,0,38,0,0,1,61,85,2,2,11,0,74,0,0,24,2,95,5,0,0,0,100,0,0,0,0,92,0,2,6,0,35,0,0,1,64,90,10
24,Zakarpats'ka oblast,UA-21,32,30,9,5,24,35,25,25,15,0,94,1,5,0,0,96,3,1,0,0,97,3,0,0,0,99,0,1,0,0,99,1,0,0,0,61,0,38,1,0,88,1,3,1,7,91,2,1,5,1,96,0,4,0,0,94,1,2,3,0,97,1,0,2,0,55,0,45,0,0,99,1
25,Zaporiz'ka oblast,UA-23,18,34,14,3,31,34,32,32,2,0,84,0,0,0,16,95,2,0,3,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,75,1,23,1,0,99,0,0,0,1,97,1,0,0,2,100,0,0,0,0,99,0,0,0,1,100,0
26,Zhytomyrs'ka oblast,UA-18,19,36,18,6,21,22,24,29,25,0,98,0,0,2,0,93,0,2,3,2,93,5,2,0,0,98,2,0,0,0,44,53,0,3,0,100,0,0,0,0,84,7,5,2,2,93,3,0,2,2,93,2,5,0,0,95,2,0,0,3,35,62,0,3,0,95,0,0,0,5,84,16
