,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,22,27,13,5,33,30,27,34,8,1,94,0,0,0,6,97,0,3,0,0,97,3,0,0,0,94,3,0,3,0,100,0,0,0,0,62,0,0,38,0,78,14,8,0,0,82,0,9,3,6,97,0,3,0,0,91,3,3,3,0,97,0,0,3,0,50,0,1,49,0,82,18
11,Kyiv city,UA-30,22,34,14,1,29,18,17,18,47,0,96,1,0,0,3,98,0,1,0,1,90,2,1,6,1,94,2,1,3,0,98,0,1,1,0,99,1,0,0,0,87,11,1,1,0,95,0,3,0,2,87,1,5,6,1,92,2,1,5,0,96,2,1,1,0,96,2,0,0,2,84,16
12,Kyivs'ka oblast,UA-32,17,35,17,2,29,21,18,18,43,0,96,0,0,3,1,98,2,0,0,0,94,0,1,4,1,96,1,0,3,0,95,2,3,0,0,98,0,0,1,1,48,52,0,0,0,94,2,1,3,0,95,0,0,4,1,98,1,0,1,0,87,7,5,1,0,96,0,0,1,3,37,63
13,Luhans'ka oblast,UA-09,28,33,17,2,20,31,29,38,2,0,100,0,0,0,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
14,Lviv Oblast,UA-46,20,34,17,3,26,26,25,33,16,0,95,0,1,1,3,55,44,0,1,0,90,4,1,3,2,96,2,2,0,0,91,2,2,4,1,93,2,1,1,3,90,6,2,1,1,47,1,2,49,1,89,1,4,3,3,92,3,4,1,0,85,3,4,6,2,90,4,0,2,4,90,10
15,Mykolaivs'ka oblast,UA-48,27,26,20,1,26,25,37,35,3,0,94,0,0,6,0,65,0,35,0,0,94,0,0,0,6,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,52,5,0,0,43,91,0,0,0,9,94,0,3,0,3,97,3,0,0,0,94,0,0,3,3,100,0
16,Odessa Oblast,UA-51,22,33,16,4,25,34,32,32,2,0,82,18,0,0,0,93,0,3,4,0,97,2,1,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,74,2,0,24,0,94,0,0,1,5,96,0,2,0,2,99,0,1,0,0,99,0,1,0,0,100,0,0,0,0,98,2
17,Poltavs'ka oblast,UA-53,26,27,17,3,27,26,28,35,11,0,91,0,2,5,2,95,0,0,4,1,97,0,0,1,2,55,45,0,0,0,89,1,10,0,0,94,0,2,1,3,89,3,6,0,2,92,5,2,0,1,95,1,0,1,3,47,53,0,0,0,87,1,12,0,0,93,1,2,1,3,93,7
18,Rivnens'ka oblast,UA-56,21,33,12,3,31,32,24,25,19,0,96,0,0,4,0,98,0,2,0,0,86,2,0,8,4,96,0,2,2,0,33,0,4,63,0,88,2,0,0,10,86,10,2,2,0,81,8,3,6,2,83,0,2,10,5,92,0,4,4,0,29,0,3,68,0,86,2,0,0,12,84,16
19,Sevastopol' city,UA-40,31,25,21,1,22,27,35,38,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,18,33,20,1,28,24,29,37,10,0,100,0,0,0,0,94,0,0,3,3,91,0,0,6,3,91,9,0,0,0,53,0,47,0,0,100,0,0,0,0,94,6,0,0,0,94,0,3,0,3,84,2,0,11,3,89,11,0,0,0,47,0,53,0,0,97,0,0,3,0,94,6
21,Ternopil's'ka oblast,UA-61,21,34,14,3,28,33,20,34,13,0,90,1,5,4,0,94,3,0,3,0,90,1,5,0,4,93,0,6,0,1,92,1,1,1,5,52,48,0,0,0,87,8,0,1,4,90,4,0,6,0,93,0,1,1,5,92,0,7,0,1,88,4,1,1,6,46,54,0,0,0,88,12
22,Vinnyts'ka oblast,UA-05,18,36,13,3,30,31,25,27,17,0,95,0,0,2,3,93,0,0,6,1,41,56,1,0,2,95,0,4,1,0,98,0,2,0,0,100,0,0,0,0,90,7,3,0,0,92,2,5,1,0,34,0,62,1,3,92,1,6,1,0,95,1,3,0,1,99,0,0,0,1,86,14
23,Volyns'ka oblast,UA-07,25,31,15,3,26,31,31,24,14,0,84,3,0,2,11,82,2,8,2,6,100,0,0,0,0,94,0,3,3,0,80,2,5,13,0,32,0,0,0,68,82,16,0,2,0,72,2,9,10,7,89,8,0,3,0,94,0,3,3,0,68,11,4,17,0,26,0,1,0,73,80,20
24,Zakarpats'ka oblast,UA-21,37,26,11,3,23,31,21,35,12,1,95,3,1,0,1,96,3,0,0,1,99,0,1,0,0,100,0,0,0,0,98,1,1,0,0,63,0,37,0,0,86,9,2,2,1,89,0,2,8,1,96,3,0,1,0,98,2,0,0,0,96,2,1,0,1,55,0,45,0,0,90,10
25,Zaporiz'ka oblast,UA-23,20,34,17,4,25,36,26,38,0,0,85,0,0,0,15,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,78,0,20,0,2,99,1,0,0,0,97,0,1,0,2,100,0,0,0,0,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,17,38,18,2,25,25,26,23,26,0,91,0,3,6,0,91,0,0,0,9,85,3,3,6,3,94,3,3,0,0,40,58,1,1,0,94,3,3,0,0,77,21,0,0,2,91,6,0,3,0,81,8,3,6,2,91,6,3,0,0,32,66,1,1,0,94,3,3,0,0,74,26
