,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,22,34,14,0,30,32,30,33,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,3,0,4,0,100,0,0,0,0,71,0,0,29,0,100,0,0,0,0,96,0,4,0,0,96,4,0,0,0,93,3,0,4,0,93,3,0,4,0,58,0,2,40,0,100,0
11,Kyiv city,UA-30,19,33,16,4,28,19,21,27,33,0,98,0,0,2,0,97,1,0,1,1,98,1,0,1,0,99,0,0,1,0,98,1,0,1,0,99,0,0,0,1,96,2,0,2,0,92,3,0,5,0,95,2,1,2,0,98,1,0,1,0,96,2,0,1,1,98,0,0,0,2,93,7
12,Kyivs'ka oblast,UA-32,20,36,18,2,24,24,21,23,32,0,97,1,0,2,0,92,1,0,2,5,94,2,2,2,0,98,1,0,1,0,100,0,0,0,0,100,0,0,0,0,72,28,0,0,0,94,4,1,1,0,88,9,2,1,0,96,2,0,2,0,95,2,1,1,1,98,0,2,0,0,60,40
13,Luhans'ka oblast,UA-09,20,29,23,2,26,26,37,36,1,0,100,0,0,0,0,88,0,0,6,6,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,86,14,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,30,19,4,29,27,25,41,7,0,99,0,0,1,0,55,44,0,0,1,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,98,1,0,0,1,96,2,2,0,0,46,1,0,53,0,95,5,0,0,0,99,0,1,0,0,98,0,0,2,0,95,1,0,0,4,98,2
15,Mykolaivs'ka oblast,UA-48,29,30,15,2,24,26,35,36,3,0,98,2,0,0,0,79,0,18,3,0,90,0,10,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,95,0,0,5,0,68,1,0,1,30,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,100,0
16,Odessa Oblast,UA-51,22,32,16,4,26,29,35,35,1,0,89,11,0,0,0,98,0,0,2,0,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,78,0,0,22,0,96,2,0,0,2,98,1,0,1,0,98,0,2,0,0,100,0,0,0,0,97,0,1,1,1,98,2
17,Poltavs'ka oblast,UA-53,17,35,18,2,28,33,31,29,7,0,98,2,0,0,0,98,0,0,2,0,96,0,4,0,0,60,39,0,1,0,98,0,2,0,0,100,0,0,0,0,94,0,0,6,0,98,2,0,0,0,96,0,0,4,0,47,51,1,1,0,87,1,10,2,0,100,0,0,0,0,96,4
18,Rivnens'ka oblast,UA-56,22,32,19,4,23,35,27,27,11,0,98,0,0,2,0,98,2,0,0,0,89,0,11,0,0,98,0,2,0,0,42,0,0,58,0,92,0,2,0,6,92,5,0,3,0,92,2,0,6,0,98,0,0,0,2,95,0,5,0,0,32,0,0,68,0,89,0,2,0,9,83,17
19,Sevastopol' city,UA-40,19,38,16,4,23,36,31,33,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,13,30,15,3,39,31,34,30,5,0,98,0,0,2,0,95,0,0,2,3,98,0,0,2,0,95,5,0,0,0,71,0,29,0,0,100,0,0,0,0,100,0,0,0,0,88,2,0,5,5,95,2,0,3,0,91,7,2,0,0,58,0,42,0,0,100,0,0,0,0,95,5
21,Ternopil's'ka oblast,UA-61,15,29,17,6,33,24,30,37,9,0,99,0,0,1,0,91,1,0,0,8,98,0,2,0,0,99,0,0,0,1,91,0,0,2,7,58,41,0,0,1,97,3,0,0,0,87,5,0,8,0,90,9,1,0,0,99,0,0,0,1,91,0,0,2,7,48,52,0,0,0,90,10
22,Vinnyts'ka oblast,UA-05,22,26,18,3,31,23,35,32,10,0,96,0,0,4,0,99,0,0,0,1,49,50,1,0,0,96,3,1,0,0,98,0,1,0,1,100,0,0,0,0,100,0,0,0,0,91,7,0,2,0,40,2,58,0,0,96,3,1,0,0,96,2,1,0,1,99,0,0,0,1,92,8
23,Volyns'ka oblast,UA-07,22,36,14,3,25,40,19,31,10,0,93,0,0,7,0,87,7,0,3,3,100,0,0,0,0,100,0,0,0,0,90,0,0,10,0,39,0,0,0,61,93,7,0,0,0,71,5,0,24,0,93,7,0,0,0,97,0,0,3,0,77,0,0,23,0,32,0,0,0,68,90,10
24,Zakarpats'ka oblast,UA-21,37,21,15,3,24,27,33,32,8,0,98,0,0,2,0,93,0,3,0,4,98,2,0,0,0,98,0,0,0,2,98,0,0,2,0,66,0,34,0,0,100,0,0,0,0,91,4,0,1,4,93,6,1,0,0,98,0,0,0,2,96,0,0,2,2,61,0,37,1,1,100,0
25,Zaporiz'ka oblast,UA-23,20,28,20,5,27,28,27,42,3,0,95,0,0,0,5,100,0,0,0,0,98,0,1,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,0,12,0,0,98,1,0,0,1,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,99,1
26,Zhytomyrs'ka oblast,UA-18,17,39,19,1,24,31,28,20,21,0,96,0,0,4,0,92,0,4,0,4,88,12,0,0,0,86,7,7,0,0,44,53,0,3,0,100,0,0,0,0,89,8,3,0,0,89,7,0,0,4,80,3,17,0,0,83,10,7,0,0,30,68,0,2,0,88,0,4,4,4,80,20
