,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
13,Luhans'ka oblast,UA-09,20,24,16,5,35,32,35,33,0,0,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,21,32,17,4,26,24,25,29,22,0,90,2,2,3,3,48,50,0,0,2,94,4,0,1,1,92,1,3,2,2,94,1,0,4,1,92,3,1,0,4,88,3,4,2,3,41,2,1,56,0,86,5,4,1,4,87,3,4,3,3,91,2,0,4,3,87,4,2,0,7,92,8
15,Mykolaivs'ka oblast,UA-48,18,36,9,4,33,29,34,34,3,0,100,0,0,0,0,76,0,24,0,0,87,2,0,0,11,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,71,0,0,0,29,82,2,3,0,13,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3
16,Odessa Oblast,UA-51,19,34,16,4,27,32,36,29,3,0,87,13,0,0,0,94,0,2,4,0,96,0,0,0,4,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,82,1,0,17,0,96,1,0,0,3,95,0,1,0,4,98,1,0,1,0,100,0,0,0,0,100,0,0,0,0,97,3
17,Poltavs'ka oblast,UA-53,21,31,19,3,26,28,32,29,11,0,94,0,1,3,2,95,1,0,2,2,95,1,1,1,2,67,32,1,0,0,99,0,1,0,0,96,0,1,1,2,91,2,6,0,1,93,4,2,1,0,92,2,3,1,2,55,42,2,1,0,95,1,4,0,0,96,0,1,1,2,96,4
18,Rivnens'ka oblast,UA-56,19,33,20,6,22,24,26,30,20,0,94,2,0,2,2,96,0,0,2,2,94,4,2,0,0,100,0,0,0,0,35,1,0,64,0,82,6,4,2,6,90,4,2,4,0,86,2,4,4,4,92,2,4,2,0,98,0,2,0,0,32,1,0,67,0,79,6,6,1,8,87,13
19,Sevastopol' city,UA-40,14,35,20,3,28,32,37,31,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,18,41,14,2,25,36,33,19,12,0,100,0,0,0,0,98,0,0,2,0,95,0,2,3,0,98,2,0,0,0,58,0,42,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,92,0,0,5,3,98,2,0,0,0,45,1,54,0,0,100,0,0,0,0,98,2
21,Ternopil's'ka oblast,UA-61,22,30,14,5,29,23,30,29,18,0,95,0,5,0,0,99,1,0,0,0,95,3,0,0,2,94,1,5,0,0,99,0,0,0,1,47,53,0,0,0,91,1,1,2,5,89,5,0,6,0,95,0,3,0,2,91,1,7,0,1,97,0,2,0,1,46,53,0,0,1,95,5
22,Vinnyts'ka oblast,UA-05,24,32,16,6,22,25,30,28,17,0,90,4,2,2,2,95,0,2,1,2,43,57,0,0,0,95,1,3,1,0,95,3,1,0,1,99,0,0,0,1,94,0,0,4,2,89,2,2,4,3,34,0,66,0,0,93,2,3,2,0,92,4,2,0,2,98,0,0,1,1,95,5
23,Volyns'ka oblast,UA-07,17,34,15,2,32,28,26,26,19,1,100,0,0,0,0,88,8,0,2,2,90,2,0,0,8,92,3,5,0,0,90,0,0,8,2,41,1,0,0,58,92,2,6,0,0,87,0,0,13,0,85,5,2,0,8,88,2,5,3,2,83,0,0,12,5,37,1,0,0,62,92,8
24,Zakarpats'ka oblast,UA-21,40,31,12,1,16,28,29,30,13,0,97,1,0,2,0,96,3,1,0,0,92,2,3,0,3,97,0,1,0,2,97,1,0,0,2,64,1,34,0,1,96,1,1,2,0,93,3,0,3,1,93,1,3,0,3,93,1,1,2,3,94,3,0,0,3,58,0,41,0,1,99,1
25,Zaporiz'ka oblast,UA-23,18,33,17,4,28,32,37,30,1,0,89,0,0,1,10,96,0,0,4,0,97,0,2,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,83,5,12,0,0,99,0,0,0,1,100,0,0,0,0,94,0,3,3,0,99,0,0,0,1,100,0
26,Zhytomyrs'ka oblast,UA-18,19,33,20,4,24,26,24,23,27,0,97,0,0,0,3,94,3,0,3,0,83,8,0,3,6,94,0,6,0,0,35,65,0,0,0,97,0,0,0,3,88,9,3,0,0,91,0,3,6,0,80,0,12,2,6,91,0,9,0,0,26,74,0,0,0,91,3,3,0,3,85,15
