,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,20,29,24,8,19,22,25,41,11,1,97,0,0,0,3,97,0,3,0,0,89,6,2,0,3,97,3,0,0,0,100,0,0,0,0,54,0,0,46,0,94,0,3,3,0,89,3,2,0,6,89,0,5,3,3,94,3,0,3,0,97,3,0,0,0,50,0,0,49,1,97,3
11,Kyiv city,UA-30,19,34,15,3,29,14,14,19,53,0,97,0,1,2,0,96,3,1,0,0,97,2,1,0,0,95,0,2,2,1,93,2,1,4,0,96,0,0,1,3,91,5,1,1,2,92,2,0,5,1,94,1,3,2,0,91,3,3,3,0,88,5,1,5,1,94,1,1,0,4,87,13
12,Kyivs'ka oblast,UA-32,21,31,18,2,28,15,17,17,51,0,97,0,0,3,0,99,0,0,0,1,94,1,2,0,3,98,0,1,1,0,95,3,0,1,1,99,0,0,0,1,55,45,0,0,0,93,5,0,2,0,93,1,4,0,2,94,1,1,3,1,90,5,1,1,3,97,0,0,1,2,42,58
13,Luhans'ka oblast,UA-09,26,32,17,1,24,21,47,32,0,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,33,14,3,32,25,30,36,9,0,97,0,1,2,0,49,51,0,0,0,95,2,2,1,0,99,1,0,0,0,95,1,0,4,0,96,0,1,0,3,97,0,1,1,1,42,1,1,56,0,95,1,3,1,0,97,1,0,0,2,94,1,0,4,1,92,2,0,0,6,98,2
15,Mykolaivs'ka oblast,UA-48,17,44,8,1,30,33,30,31,6,0,96,4,0,0,0,59,0,39,2,0,88,4,4,0,4,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,96,0,0,4,0,49,0,0,0,51,84,4,4,0,8,100,0,0,0,0,100,0,0,0,0,92,0,4,4,0,100,0
16,Odessa Oblast,UA-51,23,32,17,5,23,31,31,36,2,0,88,12,0,0,0,99,0,1,0,0,95,2,0,0,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,81,0,1,18,0,98,0,0,0,2,94,0,4,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
17,Poltavs'ka oblast,UA-53,19,36,22,4,19,28,30,33,8,1,99,0,0,1,0,96,3,1,0,0,99,0,1,0,0,67,32,0,1,0,96,1,3,0,0,100,0,0,0,0,96,0,4,0,0,92,1,3,3,1,99,0,0,0,1,55,45,0,0,0,95,2,3,0,0,97,1,0,0,2,97,3
18,Rivnens'ka oblast,UA-56,23,33,15,4,25,23,22,36,19,0,98,0,2,0,0,94,4,0,2,0,96,0,0,0,4,96,0,4,0,0,37,0,0,63,0,89,1,0,2,8,94,2,2,0,2,96,0,0,4,0,96,0,0,0,4,96,0,4,0,0,30,1,0,69,0,88,1,0,2,9,93,7
19,Sevastopol' city,UA-40,26,33,9,9,23,32,34,34,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,30,37,12,1,20,25,29,33,12,1,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,62,0,38,0,0,100,0,0,0,0,94,0,3,0,3,94,0,0,3,3,100,0,0,0,0,97,0,0,3,0,52,0,48,0,0,97,3,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,22,40,12,3,23,36,24,30,10,0,100,0,0,0,0,85,13,0,2,0,92,0,5,0,3,98,0,2,0,0,95,0,0,3,2,34,66,0,0,0,100,0,0,0,0,75,0,0,23,2,95,0,0,2,3,98,0,2,0,0,92,0,0,2,6,28,72,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,14,37,20,1,28,31,24,32,13,0,97,0,1,2,0,96,3,1,0,0,45,54,1,0,0,97,1,2,0,0,96,1,0,3,0,100,0,0,0,0,93,3,2,1,1,89,3,1,4,3,37,0,63,0,0,96,1,3,0,0,93,1,3,3,0,100,0,0,0,0,89,11
23,Volyns'ka oblast,UA-07,25,35,14,2,24,32,23,32,13,0,91,0,0,9,0,91,9,0,0,0,91,0,3,0,6,97,0,3,0,0,91,3,0,6,0,35,0,0,0,65,97,0,0,3,0,71,7,0,22,0,94,0,0,0,6,97,0,3,0,0,85,3,3,9,0,29,0,0,0,71,94,6
24,Zakarpats'ka oblast,UA-21,34,31,14,3,18,31,27,32,10,0,96,0,0,4,0,88,12,0,0,0,90,0,0,0,10,100,0,0,0,0,100,0,0,0,0,63,0,37,0,0,96,0,2,2,0,80,3,0,17,0,86,0,0,4,10,98,2,0,0,0,100,0,0,0,0,56,0,44,0,0,96,4
25,Zaporiz'ka oblast,UA-23,29,27,16,2,26,25,34,38,3,0,87,0,0,2,11,100,0,0,0,0,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,82,2,14,2,0,97,0,0,0,3,97,0,0,0,3,97,0,0,0,3,97,0,0,0,3,100,0
26,Zhytomyrs'ka oblast,UA-18,20,39,13,0,28,20,20,31,29,0,97,0,0,3,0,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,37,62,0,1,0,94,0,0,0,6,97,3,0,0,0,94,3,0,3,0,97,0,3,0,0,94,0,0,3,3,31,68,0,1,0,89,3,0,0,8,94,6
