,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,20,36,14,1,29,29,21,42,8,0,96,0,4,0,0,98,0,2,0,0,98,2,0,0,0,98,0,0,2,0,96,0,4,0,0,79,0,0,21,0,91,0,0,4,5,98,0,0,0,2,96,0,2,2,0,91,2,0,2,5,89,0,4,7,0,69,1,0,30,0,96,4
11,Kyiv city,UA-30,19,31,16,3,31,15,16,18,51,0,96,2,1,0,1,97,2,0,1,0,97,1,1,1,0,100,0,0,0,0,96,3,1,0,0,99,0,0,0,1,89,5,2,3,1,95,0,1,4,0,94,0,4,2,0,98,0,1,0,1,90,7,3,0,0,97,1,0,0,2,93,7
12,Kyivs'ka oblast,UA-32,15,30,17,4,34,17,17,21,45,0,100,0,0,0,0,94,1,3,1,1,98,0,0,0,2,96,0,0,3,1,87,10,2,1,0,98,1,0,0,1,56,44,0,0,0,96,0,0,1,3,95,1,1,0,3,90,0,0,9,1,85,12,2,1,0,96,1,0,0,3,47,53
13,Luhans'ka oblast,UA-09,22,36,18,1,23,35,29,36,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2
14,Lviv Oblast,UA-46,19,33,15,3,30,23,25,32,20,0,97,1,0,1,1,62,35,2,1,0,94,2,1,2,1,95,1,1,1,2,89,5,1,4,1,93,1,2,1,3,92,5,1,2,0,53,0,0,45,2,92,1,3,2,2,92,2,2,2,2,82,6,3,6,3,87,2,3,2,6,93,7
15,Mykolaivs'ka oblast,UA-48,16,30,7,5,42,26,35,36,3,0,100,0,0,0,0,64,0,36,0,0,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,56,0,0,2,42,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,100,0
16,Odessa Oblast,UA-51,17,31,19,3,30,34,29,34,3,0,85,15,0,0,0,96,0,0,4,0,97,1,1,0,1,99,0,1,0,0,99,1,0,0,0,99,0,0,0,1,72,0,0,28,0,100,0,0,0,0,98,0,1,0,1,99,0,1,0,0,99,1,0,0,0,96,0,2,0,2,100,0
17,Poltavs'ka oblast,UA-53,20,35,16,2,27,31,29,29,11,0,95,0,1,0,4,97,0,2,1,0,95,0,1,2,2,64,34,0,1,1,85,4,10,1,0,99,0,0,1,0,94,1,4,0,1,95,0,4,0,1,95,1,0,2,2,54,45,0,1,0,83,6,10,1,0,97,0,0,2,1,94,6
18,Rivnens'ka oblast,UA-56,22,35,18,4,21,28,30,27,15,0,100,0,0,0,0,92,2,0,2,4,94,0,2,2,2,98,0,2,0,0,36,1,0,63,0,90,0,2,0,8,98,2,0,0,0,88,0,4,8,0,88,4,2,4,2,98,0,2,0,0,27,1,0,72,0,84,0,6,0,10,90,10
19,Sevastopol' city,UA-40,30,40,13,0,17,40,27,33,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,22,34,20,4,20,32,33,29,6,0,100,0,0,0,0,94,0,0,6,0,100,0,0,0,0,100,0,0,0,0,60,0,40,0,0,100,0,0,0,0,100,0,0,0,0,94,0,0,6,0,94,0,0,6,0,94,6,0,0,0,43,0,57,0,0,100,0,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,20,26,16,4,34,24,23,35,18,0,97,0,0,3,0,95,3,2,0,0,95,3,2,0,0,91,0,6,0,3,84,6,1,9,0,52,48,0,0,0,92,5,2,1,0,91,3,0,5,1,94,3,3,0,0,88,0,8,1,3,79,5,3,13,0,44,56,0,0,0,89,11
22,Vinnyts'ka oblast,UA-05,15,32,19,2,32,23,28,32,17,0,96,1,1,0,2,93,2,4,1,0,52,47,1,0,0,93,0,2,2,3,98,1,1,0,0,99,1,0,0,0,91,5,1,2,1,89,0,2,5,4,40,0,60,0,0,91,0,3,2,4,93,6,1,0,0,97,1,1,0,1,89,11
23,Volyns'ka oblast,UA-07,15,43,13,4,25,33,25,29,13,0,100,0,0,0,0,95,2,0,0,3,97,3,0,0,0,100,0,0,0,0,79,7,0,12,2,38,0,0,1,61,92,0,3,5,0,83,2,5,10,0,87,6,2,3,2,97,3,0,0,0,69,6,0,23,2,32,0,0,0,68,95,5
24,Zakarpats'ka oblast,UA-21,28,27,12,3,30,25,27,30,18,0,97,0,0,1,2,88,5,3,4,0,97,0,3,0,0,100,0,0,0,0,93,1,0,5,1,68,1,30,0,1,94,5,1,0,0,89,1,1,6,3,100,0,0,0,0,97,0,0,3,0,90,3,0,6,1,58,0,42,0,0,92,8
25,Zaporiz'ka oblast,UA-23,16,30,13,4,37,36,30,32,2,0,72,0,0,0,28,96,2,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,63,1,35,1,0,98,0,0,2,0,96,0,4,0,0,94,2,2,2,0,98,0,0,2,0,94,6
26,Zhytomyrs'ka oblast,UA-18,23,36,12,4,25,31,18,16,35,0,100,0,0,0,0,93,7,0,0,0,81,19,0,0,0,81,0,19,0,0,18,79,0,3,0,93,0,0,0,7,87,13,0,0,0,81,7,6,6,0,72,0,23,0,5,72,5,23,0,0,12,85,0,3,0,72,0,0,0,28,72,28
