,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
12,Kyivs'ka oblast,UA-32,17,28,17,2,36,17,17,20,46,0,99,1,0,0,0,92,3,1,2,2,92,7,0,1,0,92,0,5,1,2,88,8,1,3,0,89,7,2,1,1,53,44,1,2,0,88,1,1,5,5,88,1,8,3,0,92,0,5,2,1,82,10,3,4,1,89,7,2,1,1,52,48
13,Luhans'ka oblast,UA-09,17,30,20,4,29,29,31,40,0,0,100,0,0,0,0,94,0,0,4,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,90,8,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,34,19,2,27,22,23,36,19,0,98,0,0,1,1,64,35,1,0,0,95,3,0,2,0,96,0,2,1,1,94,3,2,1,0,95,2,0,1,2,90,5,4,1,0,55,1,0,42,2,92,1,4,3,0,92,1,3,2,2,88,5,2,1,4,92,3,1,0,4,94,6
15,Mykolaivs'ka oblast,UA-48,12,31,18,1,38,33,35,29,3,0,100,0,0,0,0,70,0,30,0,0,95,5,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,5,0,95,5,0,0,0,55,0,0,0,45,95,0,5,0,0,95,0,0,0,5,95,0,0,5,0,95,0,0,5,0,95,5
16,Odessa Oblast,UA-51,23,33,16,1,27,31,32,36,1,0,90,10,0,0,0,96,0,0,2,2,98,0,1,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,83,0,0,17,0,98,1,0,0,1,95,3,1,0,1,100,0,0,0,0,100,0,0,0,0,98,0,1,1,0,100,0
17,Poltavs'ka oblast,UA-53,20,36,17,1,26,33,24,34,9,0,99,1,0,0,0,99,1,0,0,0,95,2,2,0,1,67,29,3,1,0,86,0,13,0,1,97,1,0,2,0,87,5,7,1,0,99,0,0,1,0,97,0,2,0,1,61,34,3,2,0,82,0,17,0,1,95,2,1,2,0,95,5
18,Rivnens'ka oblast,UA-56,21,35,14,2,28,27,23,29,21,0,95,5,0,0,0,98,0,0,2,0,92,5,3,0,0,90,0,8,0,2,41,8,0,51,0,95,0,0,0,5,78,18,0,4,0,95,0,3,2,0,95,0,5,0,0,90,0,8,0,2,34,9,0,57,0,95,0,0,0,5,75,25
19,Sevastopol' city,UA-40,24,30,20,5,21,29,33,38,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,12,43,17,7,21,31,30,39,0,0,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,57,0,43,0,0,100,0,0,0,0,94,3,0,3,0,97,0,0,3,0,97,0,3,0,0,97,0,0,0,3,48,0,51,1,0,97,3,0,0,0,93,7
21,Ternopil's'ka oblast,UA-61,21,34,15,3,27,25,24,34,17,0,100,0,0,0,0,94,2,4,0,0,90,2,6,0,2,86,0,14,0,0,90,2,2,2,4,52,46,1,1,0,84,14,2,0,0,80,2,11,3,4,94,2,2,0,2,81,0,15,4,0,86,2,4,2,6,44,52,3,1,0,81,19
22,Vinnyts'ka oblast,UA-05,16,34,16,6,28,24,29,27,20,0,93,2,5,0,0,96,2,0,2,0,44,56,0,0,0,87,4,5,4,0,84,8,2,4,2,93,2,3,0,2,84,6,4,2,4,87,0,2,4,7,30,0,70,0,0,78,4,14,4,0,78,12,2,6,2,87,2,4,0,7,88,12
23,Volyns'ka oblast,UA-07,20,37,11,1,31,23,20,34,22,1,92,2,0,0,6,95,2,3,0,0,92,6,2,0,0,100,0,0,0,0,92,5,0,3,0,44,0,0,0,56,83,10,5,2,0,83,0,5,10,2,95,0,5,0,0,97,0,0,3,0,87,5,0,8,0,38,0,0,0,62,86,14
24,Zakarpats'ka oblast,UA-21,33,34,11,2,20,25,23,39,13,0,99,1,0,0,0,99,0,0,1,0,98,0,2,0,0,98,0,2,0,0,97,1,1,0,1,75,1,22,2,0,95,1,0,3,1,100,0,0,0,0,100,0,0,0,0,97,0,2,1,0,97,1,1,0,1,71,0,27,2,0,98,2
25,Zaporiz'ka oblast,UA-23,16,37,17,3,27,35,30,34,1,0,91,0,0,0,9,93,0,0,7,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,82,0,18,0,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,93,0,3,2,2,95,5
26,Zhytomyrs'ka oblast,UA-18,18,40,19,3,20,28,23,19,29,1,83,6,0,5,6,83,5,0,12,0,78,11,0,11,0,88,0,0,12,0,29,67,0,2,2,100,0,0,0,0,78,11,6,5,0,78,5,6,5,6,78,0,11,11,0,83,0,0,12,5,21,76,0,1,2,94,0,0,6,0,87,13
