,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,15,40,15,5,25,22,36,20,22,0,89,5,6,0,0,84,11,5,0,0,80,10,0,0,10,79,0,0,21,0,89,0,11,0,0,52,0,0,48,0,75,10,0,5,10,84,0,0,11,5,75,0,10,5,10,72,0,0,24,4,75,5,15,0,5,40,0,2,58,0,89,11
11,Kyiv city,UA-30,21,34,15,2,28,9,11,14,66,0,98,2,0,0,0,92,5,0,1,2,91,4,1,3,1,96,0,2,1,1,87,5,3,3,2,95,1,1,1,2,85,9,2,3,1,88,0,1,10,1,85,3,4,4,4,90,1,4,3,2,79,9,4,3,5,92,1,1,2,4,79,21
12,Kyivs'ka oblast,UA-32,21,38,13,4,24,13,9,15,63,0,97,2,0,1,0,97,1,0,1,1,84,2,2,10,2,91,1,4,2,2,87,9,4,0,0,98,1,0,0,1,54,43,1,2,0,96,1,1,2,0,82,1,3,11,3,89,2,5,2,2,84,11,5,0,0,97,1,1,0,1,45,55
13,Luhans'ka oblast,UA-09,23,24,24,1,28,21,41,34,4,0,100,0,0,0,0,92,0,0,0,8,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,80,20,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,16,31,17,4,32,13,19,34,34,0,100,0,0,0,0,54,45,0,0,1,93,0,1,3,3,97,0,0,2,1,94,3,3,0,0,95,1,0,1,3,92,6,1,1,0,38,0,0,62,0,90,3,0,3,4,96,0,1,2,1,92,4,4,0,0,94,2,0,1,3,89,11
15,Mykolaivs'ka oblast,UA-48,19,29,10,5,37,21,38,32,9,0,96,4,0,0,0,68,0,29,3,0,83,3,3,0,11,92,0,0,8,0,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,53,0,2,0,45,83,0,3,0,14,83,3,3,8,3,96,0,4,0,0,96,0,0,4,0,96,4
16,Odessa Oblast,UA-51,18,31,16,1,34,23,41,33,3,0,87,12,1,0,0,95,0,3,2,0,96,2,1,0,1,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,76,2,0,22,0,94,0,0,0,6,93,0,2,1,4,97,2,0,1,0,99,0,0,0,1,99,0,0,1,0,97,3
17,Poltavs'ka oblast,UA-53,15,42,12,1,30,28,23,22,26,1,98,2,0,0,0,88,0,0,7,5,71,4,0,10,15,59,40,0,1,0,81,0,19,0,0,100,0,0,0,0,76,16,6,2,0,98,0,0,2,0,68,4,4,10,14,46,52,0,2,0,76,0,22,2,0,98,0,0,2,0,76,24
18,Rivnens'ka oblast,UA-56,23,25,19,1,32,8,13,18,59,2,100,0,0,0,0,91,6,0,0,3,81,3,2,11,3,88,0,9,3,0,32,4,2,62,0,94,0,0,0,6,78,14,8,0,0,81,0,3,14,2,81,2,3,11,3,85,0,12,3,0,26,4,1,69,0,88,0,0,0,12,74,26
19,Sevastopol' city,UA-40,24,27,16,2,31,40,27,33,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,10,33,17,4,36,22,25,33,20,0,100,0,0,0,0,92,0,0,8,0,96,0,0,4,0,100,0,0,0,0,49,0,51,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,0,4,89,4,4,3,0,96,0,0,4,0,33,0,67,0,0,100,0,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,17,32,19,4,28,20,22,22,36,0,98,0,0,0,2,83,9,0,2,6,81,2,4,2,11,89,0,7,0,4,85,4,7,4,0,54,44,0,1,1,87,9,4,0,0,87,0,2,11,0,76,6,4,2,12,83,0,9,4,4,79,6,7,4,4,37,61,0,0,2,71,29
22,Vinnyts'ka oblast,UA-05,23,30,20,3,24,12,18,25,44,1,98,0,0,0,2,91,0,3,0,6,43,50,0,2,5,88,1,6,5,0,85,9,5,0,1,98,0,0,2,0,90,7,3,0,0,91,0,2,1,6,30,1,62,1,6,87,1,7,5,0,77,11,9,0,3,98,0,0,2,0,85,15
23,Volyns'ka oblast,UA-07,22,29,15,2,32,12,12,19,57,0,100,0,0,0,0,87,0,0,13,0,87,4,4,0,5,91,5,4,0,0,60,22,6,9,3,30,1,0,0,69,87,9,4,0,0,91,4,0,5,0,91,0,4,0,5,91,5,4,0,0,58,21,6,9,6,23,1,0,0,76,64,36
24,Zakarpats'ka oblast,UA-21,36,28,9,1,26,18,21,28,33,0,96,2,0,0,2,92,6,0,2,0,96,0,2,2,0,94,0,6,0,0,98,0,2,0,0,75,0,24,0,1,91,5,0,4,0,92,0,2,6,0,96,2,0,2,0,92,0,8,0,0,96,0,2,0,2,68,0,31,0,1,87,13
25,Zaporiz'ka oblast,UA-23,22,30,20,2,26,25,32,38,5,0,92,0,0,0,8,97,1,0,0,2,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,2,1,0,0,67,0,31,2,0,92,2,0,1,5,99,0,1,0,0,99,1,0,0,0,100,0,0,0,0,97,3
26,Zhytomyrs'ka oblast,UA-18,27,33,22,5,13,15,14,17,54,0,96,4,0,0,0,91,9,0,0,0,75,3,7,8,7,91,0,9,0,0,28,66,3,2,1,87,0,13,0,0,80,12,4,4,0,87,0,0,13,0,80,0,4,8,8,84,0,16,0,0,22,73,2,2,1,80,4,12,0,4,65,35
