,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,22,38,12,6,22,33,30,28,9,0,97,0,0,0,3,94,3,3,0,0,97,0,3,0,0,97,3,0,0,0,100,0,0,0,0,58,0,0,42,0,94,6,0,0,0,88,0,3,3,6,100,0,0,0,0,90,3,0,7,0,97,0,0,0,3,44,0,1,55,0,94,6
11,Kyiv city,UA-30,17,37,15,1,30,18,16,19,47,0,100,0,0,0,0,95,3,0,2,0,96,1,1,2,0,97,0,0,3,0,99,1,0,0,0,100,0,0,0,0,90,8,2,0,0,96,0,1,3,0,93,1,2,4,0,96,0,0,3,1,97,2,1,0,0,99,0,1,0,0,89,11
12,Kyivs'ka oblast,UA-32,17,29,17,4,33,18,19,23,40,0,96,1,0,0,3,96,0,0,4,0,93,3,0,3,1,95,1,0,4,0,95,3,1,1,0,99,0,0,0,1,44,55,0,1,0,95,0,3,1,1,92,0,3,4,1,93,1,0,6,0,95,3,1,1,0,96,1,0,0,3,38,62
13,Luhans'ka oblast,UA-09,22,39,14,2,23,35,31,33,1,0,100,0,0,0,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,1,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,20,34,17,3,26,25,24,31,20,0,95,2,1,1,1,54,43,2,1,0,93,3,1,1,2,91,1,2,4,2,91,3,2,3,1,91,3,2,0,4,91,5,1,2,1,46,1,0,52,1,90,1,4,3,2,87,2,4,4,3,86,5,3,4,2,87,4,3,0,6,92,8
15,Mykolaivs'ka oblast,UA-48,18,34,19,1,28,36,31,32,1,0,100,0,0,0,0,73,0,20,7,0,94,0,0,0,6,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,0,3,3,0,70,0,0,2,28,94,0,0,0,6,97,0,0,3,0,97,0,3,0,0,94,3,0,0,3,97,3
16,Odessa Oblast,UA-51,20,32,16,2,30,35,30,34,1,0,90,10,0,0,0,96,0,2,2,0,97,1,2,0,0,99,0,1,0,0,99,1,0,0,0,99,0,0,0,1,82,1,1,15,1,96,0,1,0,3,98,0,2,0,0,99,1,0,0,0,99,1,0,0,0,99,0,0,0,1,98,2
17,Poltavs'ka oblast,UA-53,23,30,12,1,34,31,30,27,10,2,99,0,0,1,0,91,3,2,2,2,95,0,2,3,0,59,41,0,0,0,79,0,19,1,1,100,0,0,0,0,87,1,11,1,0,81,5,3,8,3,95,2,0,3,0,50,50,0,0,0,79,0,19,1,1,99,0,1,0,0,93,7
18,Rivnens'ka oblast,UA-56,14,38,15,2,31,33,17,26,23,1,94,2,0,2,2,96,2,0,0,2,92,2,2,2,2,98,0,0,0,2,36,0,1,63,0,81,2,2,3,12,88,4,6,2,0,90,4,2,4,0,90,2,2,2,4,98,0,0,0,2,29,0,1,70,0,80,2,1,3,14,90,10
19,Sevastopol' city,UA-40,18,31,14,2,35,32,36,31,1,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,20,19,20,4,37,24,24,42,10,0,100,0,0,0,0,92,0,0,8,0,96,0,4,0,0,100,0,0,0,0,49,0,51,0,0,100,0,0,0,0,96,0,4,0,0,88,0,0,0,12,100,0,0,0,0,96,0,0,0,4,47,0,53,0,0,96,4,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,16,32,19,3,30,25,27,33,14,1,97,0,0,3,0,88,10,1,1,0,92,0,4,1,3,94,0,5,0,1,94,0,2,1,3,43,56,0,0,1,89,3,5,3,0,84,3,0,12,1,95,0,0,1,4,92,0,5,1,2,92,0,4,1,3,38,61,0,0,1,94,6
22,Vinnyts'ka oblast,UA-05,22,33,13,5,27,28,27,32,13,0,98,0,1,0,1,91,6,1,1,1,47,52,0,0,1,95,0,2,3,0,96,3,1,0,0,96,2,0,1,1,91,8,0,0,1,91,0,1,6,2,38,1,60,0,1,92,1,3,4,0,94,3,1,1,1,95,1,0,1,3,86,14
23,Volyns'ka oblast,UA-07,19,30,19,3,29,29,27,29,15,0,92,0,0,2,6,85,11,2,2,0,97,0,3,0,0,95,0,2,3,0,83,2,2,11,2,33,0,0,0,67,85,8,0,5,2,69,4,5,20,2,92,0,0,6,2,92,0,2,3,3,75,2,4,17,2,28,0,0,0,72,85,15
24,Zakarpats'ka oblast,UA-21,32,30,16,1,21,29,30,29,12,0,99,1,0,0,0,89,8,0,3,0,97,0,0,3,0,99,0,1,0,0,94,0,0,6,0,61,2,35,1,1,92,7,0,1,0,92,0,0,8,0,97,0,0,3,0,97,2,1,0,0,91,0,1,8,0,53,2,42,0,3,91,9
25,Zaporiz'ka oblast,UA-23,14,37,15,2,32,36,32,32,0,0,87,0,0,0,13,90,0,0,10,0,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,78,0,22,0,0,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,96,0,0,0,4,98,2
26,Zhytomyrs'ka oblast,UA-18,20,35,14,1,30,28,24,23,25,0,93,3,0,4,0,93,3,0,4,0,97,0,3,0,0,97,0,0,3,0,37,60,0,3,0,100,0,0,0,0,97,0,0,3,0,87,7,0,6,0,100,0,0,0,0,93,0,3,4,0,30,67,1,2,0,97,0,3,0,0,93,7
