,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
11,Kyiv city,UA-30,18,34,16,4,28,15,17,20,48,0,96,3,0,0,1,94,4,1,1,0,94,2,1,3,0,93,0,4,2,1,92,1,3,2,2,95,2,2,0,1,84,11,1,4,0,83,1,8,7,1,91,0,5,3,1,91,1,5,2,1,87,3,3,3,4,94,3,2,0,1,84,16
12,Kyivs'ka oblast,UA-32,15,33,17,1,34,16,15,22,47,0,100,0,0,0,0,99,0,0,1,0,91,5,1,3,0,95,1,3,1,0,95,1,3,1,0,95,4,1,0,0,55,43,1,1,0,90,0,7,1,2,86,0,7,6,1,94,1,3,2,0,87,6,5,2,0,95,4,1,0,0,50,50
13,Luhans'ka oblast,UA-09,17,35,18,2,28,29,30,41,0,0,100,0,0,0,0,93,0,0,3,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,12,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,19,32,18,3,28,20,25,35,19,1,98,0,0,0,2,69,30,0,1,0,95,1,1,2,1,99,0,1,0,0,94,3,1,1,1,95,1,1,1,2,91,6,3,0,0,52,1,9,38,0,94,0,2,3,1,96,1,1,1,1,89,4,2,2,3,93,1,1,1,4,91,9
15,Mykolaivs'ka oblast,UA-48,19,29,22,4,26,31,34,30,5,0,96,4,0,0,0,56,0,42,2,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,39,0,17,0,44,96,0,4,0,0,96,0,4,0,0,91,0,0,9,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,22,36,11,1,30,35,32,32,1,0,84,16,0,0,0,97,0,2,1,0,95,2,2,0,1,99,0,1,0,0,100,0,0,0,0,99,0,0,1,0,75,0,0,25,0,93,0,5,0,2,96,0,3,0,1,99,0,1,0,0,99,0,0,1,0,98,0,1,1,0,100,0
17,Poltavs'ka oblast,UA-53,16,38,17,3,26,32,23,36,8,1,99,0,1,0,0,97,1,2,0,0,96,0,3,0,1,69,29,0,1,1,87,0,13,0,0,99,1,0,0,0,88,6,5,0,1,85,0,12,2,1,96,0,1,2,1,60,38,0,1,1,81,0,17,1,1,99,1,0,0,0,87,13
18,Rivnens'ka oblast,UA-56,15,30,15,5,35,22,24,31,23,0,95,0,0,3,2,87,5,6,0,2,90,5,3,2,0,95,3,2,0,0,45,2,0,53,0,87,0,2,0,11,81,15,2,2,0,70,2,20,4,4,90,2,5,3,0,92,6,2,0,0,38,5,0,56,1,87,0,2,0,11,74,26
19,Sevastopol' city,UA-40,27,29,16,5,23,35,27,38,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,15,49,12,5,19,30,32,28,10,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,50,0,50,0,0,100,0,0,0,0,86,4,0,10,0,86,0,4,0,10,86,0,10,0,4,91,5,0,0,4,39,0,59,2,0,100,0,0,0,0,95,5
21,Ternopil's'ka oblast,UA-61,19,39,11,4,27,24,21,31,23,1,96,2,0,0,2,93,5,2,0,0,96,2,2,0,0,96,0,4,0,0,98,2,0,0,0,51,44,3,0,2,80,14,4,2,0,63,1,27,8,1,98,0,2,0,0,96,0,4,0,0,93,2,5,0,0,42,52,3,0,3,84,16
22,Vinnyts'ka oblast,UA-05,17,36,16,2,29,25,26,28,20,1,93,0,5,0,2,91,7,0,2,0,39,61,0,0,0,87,7,2,2,2,89,5,2,2,2,96,0,0,2,2,80,10,6,0,4,62,0,31,6,1,30,0,70,0,0,82,8,6,2,2,83,7,4,2,4,93,0,0,2,5,85,15
23,Volyns'ka oblast,UA-07,15,39,17,3,26,29,21,29,19,2,93,0,0,0,7,93,0,4,0,3,97,0,3,0,0,100,0,0,0,0,97,3,0,0,0,35,0,0,0,65,90,0,10,0,0,70,0,22,5,3,87,6,7,0,0,100,0,0,0,0,81,3,6,7,3,31,0,0,0,69,93,7
24,Zakarpats'ka oblast,UA-21,38,28,12,1,21,22,24,32,22,0,98,0,0,0,2,93,2,2,3,0,98,0,2,0,0,98,2,0,0,0,95,0,2,1,2,72,1,26,0,1,100,0,0,0,0,79,0,15,5,1,100,0,0,0,0,98,2,0,0,0,95,0,1,2,2,66,1,32,0,1,96,4
25,Zaporiz'ka oblast,UA-23,20,35,14,4,27,33,35,29,3,0,85,0,0,0,15,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,70,0,28,2,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,98,0,2,0,0,98,2
26,Zhytomyrs'ka oblast,UA-18,19,36,22,2,21,27,22,28,22,1,100,0,0,0,0,100,0,0,0,0,93,0,0,7,0,97,0,0,3,0,38,61,0,1,0,93,0,3,0,4,73,21,3,3,0,96,0,4,0,0,93,0,0,7,0,90,4,3,3,0,29,69,0,2,0,93,0,4,0,3,76,24
