,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
10,Kirovohrads'ka oblast,UA-35,19,36,15,1,29,35,38,20,6,1,96,0,0,2,2,91,2,7,0,0,94,4,2,0,0,100,0,0,0,0,98,0,2,0,0,71,0,0,29,0,88,2,6,4,0,84,4,2,2,8,93,0,7,0,0,96,2,0,2,0,94,2,4,0,0,58,0,0,42,0,96,4
11,Kyiv city,UA-30,18,34,16,2,30,19,18,19,44,0,98,0,0,1,1,99,0,0,1,0,97,2,0,0,1,97,1,1,1,0,99,0,1,0,0,100,0,0,0,0,93,5,1,1,0,95,2,1,2,0,93,0,3,2,2,95,2,2,1,0,97,1,2,0,0,99,0,0,0,1,89,11
12,Kyivs'ka oblast,UA-32,19,33,16,3,29,18,19,19,44,0,98,1,1,0,0,94,2,0,4,0,90,2,0,2,6,95,0,1,3,1,99,0,1,0,0,98,1,0,1,0,45,52,2,1,0,92,1,3,4,0,90,0,2,2,6,92,0,3,4,1,90,5,5,0,0,98,1,0,1,0,37,63
13,Luhans'ka oblast,UA-09,16,28,15,4,37,30,34,35,1,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,32,21,2,27,26,27,29,18,0,93,0,3,2,2,51,48,0,0,1,96,3,0,0,1,93,0,2,2,3,94,1,0,4,1,93,2,1,0,4,90,5,2,1,2,44,0,1,55,0,90,3,4,0,3,89,2,4,2,3,93,1,1,3,2,87,3,3,0,7,92,8
15,Mykolaivs'ka oblast,UA-48,19,33,12,4,32,32,33,32,3,0,100,0,0,0,0,77,0,23,0,0,93,0,0,0,7,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,0,0,7,0,71,0,0,0,29,93,0,0,0,7,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,21,32,13,3,31,29,35,33,3,0,86,14,0,0,0,95,0,1,3,1,96,0,0,0,4,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,81,1,1,17,0,98,1,0,1,0,93,1,3,0,3,99,1,0,0,0,100,0,0,0,0,99,0,1,0,0,97,3
17,Poltavs'ka oblast,UA-53,20,31,19,3,27,30,35,29,6,0,98,0,0,1,1,96,1,0,1,2,92,3,2,1,2,62,37,1,0,0,97,0,2,0,1,99,0,0,0,1,98,0,2,0,0,96,2,1,1,0,90,2,5,1,2,51,48,1,0,0,91,2,6,0,1,99,0,0,0,1,99,1
18,Rivnens'ka oblast,UA-56,17,31,17,6,29,24,31,31,13,1,93,0,0,5,2,96,2,0,2,0,89,7,2,0,2,100,0,0,0,0,34,0,0,66,0,84,4,6,2,4,89,7,4,0,0,87,4,4,5,0,91,0,7,0,2,98,0,2,0,0,30,0,0,70,0,82,4,6,2,6,87,13
19,Sevastopol' city,UA-40,10,42,16,2,30,39,35,26,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,14,40,16,4,26,34,35,20,11,0,100,0,0,0,0,97,0,0,3,0,94,0,3,3,0,97,3,0,0,0,52,0,48,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,97,3,0,0,0,43,0,57,0,0,100,0,0,0,0,97,3
21,Ternopil's'ka oblast,UA-61,19,32,12,2,35,21,34,29,15,1,100,0,0,0,0,97,1,0,2,0,95,3,2,0,0,87,1,10,0,2,99,0,0,0,1,46,53,0,0,1,92,3,4,1,0,87,5,1,7,0,97,0,3,0,0,87,1,10,0,2,97,0,1,0,2,41,57,1,0,1,95,5
22,Vinnyts'ka oblast,UA-05,26,30,19,4,21,24,32,31,13,0,97,1,0,2,0,93,0,4,1,2,44,55,0,1,0,94,1,4,1,0,97,1,2,0,0,97,0,0,1,2,97,1,1,1,0,92,2,0,2,4,34,0,65,1,0,92,2,5,1,0,94,1,4,0,1,96,0,0,2,2,95,5
23,Volyns'ka oblast,UA-07,22,35,15,1,27,32,28,29,11,0,100,0,0,0,0,92,2,0,3,3,95,3,0,0,2,97,0,3,0,0,80,5,0,13,2,44,0,0,0,56,97,0,3,0,0,89,0,0,9,2,89,3,3,0,5,92,3,2,3,0,75,4,0,17,4,38,0,0,0,62,95,5
24,Zakarpats'ka oblast,UA-21,45,26,10,1,18,26,28,33,12,1,96,0,0,2,2,98,2,0,0,0,92,4,4,0,0,96,0,2,0,2,98,2,0,0,0,54,1,45,0,0,96,0,4,0,0,90,4,2,4,0,96,0,4,0,0,92,0,2,4,2,94,4,0,0,2,46,1,52,0,1,100,0
25,Zaporiz'ka oblast,UA-23,17,31,21,4,27,32,35,32,1,0,87,0,0,1,12,97,0,0,3,0,97,0,2,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,80,6,13,1,0,99,0,0,0,1,100,0,0,0,0,97,0,2,1,0,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,22,35,13,2,28,26,26,24,24,0,100,0,0,0,0,93,0,0,7,0,93,4,0,0,3,97,0,3,0,0,37,62,0,1,0,100,0,0,0,0,90,7,3,0,0,90,0,0,7,3,90,0,7,0,3,97,0,3,0,0,28,69,1,1,1,97,0,3,0,0,87,13
