date,ISO,topic,search_count
2023-07-13,Khartoum,travel,21.0
2023-07-14,Khartoum,travel,22.181818181818183
2023-07-15,Khartoum,travel,17.363636363636363
2023-07-16,Khartoum,travel,8.181818181818182
2023-07-17,Khartoum,travel,13.363636363636363
2023-07-18,Khartoum,travel,2.090909090909091
2023-07-19,Khartoum,travel,5.0
2023-07-20,Khartoum,travel,5.181818181818182
2023-07-21,Khartoum,travel,16.09090909090909
2023-07-22,Khartoum,travel,9.0
2023-07-23,Khartoum,travel,8.636363636363637
2023-01-01,Northern,travel,0.0
2023-02-01,Northern,travel,0.0
2023-03-01,Northern,travel,0.0
2023-04-01,Northern,travel,0.0
2023-05-01,Northern,travel,0.0
2023-06-01,Northern,travel,0.0
2023-07-01,Northern,travel,0.0
2023-01-01,Red Sea,travel,0.0
2023-01-01,Sennar,travel,0.0
2023-02-01,Sennar,travel,0.0
2023-03-01,Sennar,travel,0.0
2023-04-01,Sennar,travel,0.0
2023-05-01,Sennar,travel,0.0
2023-06-01,Sennar,travel,0.0
2023-07-01,Sennar,travel,0.0
2023-01-01,South Kordofan,travel,0.0
2023-02-01,South Kordofan,travel,0.0
2023-03-01,South Kordofan,travel,0.0
2023-04-01,South Kordofan,travel,0.0
2023-05-01,South Kordofan,travel,0.0
2023-06-01,South Kordofan,travel,0.0
2023-07-01,South Kordofan,travel,0.0
2023-01-01,Al Jazirah,travel,0.0
2023-02-01,Al Jazirah,travel,0.0
2023-03-01,Al Jazirah,travel,0.0
2023-04-01,Al Jazirah,travel,0.0
2023-05-01,Al Jazirah,travel,0.0
2023-06-01,Al Jazirah,travel,0.0
2023-07-01,Al Jazirah,travel,0.0
2023-01-02,Al Jazirah,travel,0.0
2023-01-03,Al Jazirah,travel,0.0
2023-01-04,Al Jazirah,travel,0.0
2023-01-05,Al Jazirah,travel,0.0
2023-01-06,Al Jazirah,travel,0.0
2023-01-07,Al Jazirah,travel,0.0
2023-01-08,Al Jazirah,travel,0.0
2023-01-09,Al Jazirah,travel,0.0
2023-01-10,Al Jazirah,travel,0.0
2023-01-11,Al Jazirah,travel,0.0
2023-01-12,Al Jazirah,travel,0.0
2023-01-13,Al Jazirah,travel,0.0
2023-01-14,Al Jazirah,travel,0.0
2023-01-15,Al Jazirah,travel,0.0
2023-01-16,Al Jazirah,travel,0.0
2023-01-17,Al Jazirah,travel,0.0
2023-01-18,Al Jazirah,travel,0.0
2023-01-19,Al Jazirah,travel,0.0
2023-01-20,Al Jazirah,travel,0.0
2023-01-21,Al Jazirah,travel,0.0
2023-01-22,Al Jazirah,travel,0.0
2023-01-23,Al Jazirah,travel,0.0
2023-01-24,Al Jazirah,travel,0.0
2023-01-25,Al Jazirah,travel,0.0
2023-01-26,Al Jazirah,travel,0.0
2023-01-27,Al Jazirah,travel,0.0
2023-01-28,Al Jazirah,travel,0.0
2023-01-29,Al Jazirah,travel,0.0
2023-01-30,Al Jazirah,travel,0.0
2023-01-31,Al Jazirah,travel,0.0
2023-02-02,Al Jazirah,travel,0.0
2023-02-03,Al Jazirah,travel,0.0
2023-02-04,Al Jazirah,travel,0.0
2023-02-05,Al Jazirah,travel,0.0
2023-02-06,Al Jazirah,travel,0.0
2023-02-07,Al Jazirah,travel,0.0
2023-02-08,Al Jazirah,travel,0.0
2023-02-09,Al Jazirah,travel,0.0
2023-02-10,Al Jazirah,travel,0.0
2023-02-11,Al Jazirah,travel,0.0
2023-02-12,Al Jazirah,travel,0.0
2023-02-13,Al Jazirah,travel,0.0
2023-02-14,Al Jazirah,travel,0.0
2023-02-15,Al Jazirah,travel,0.0
2023-02-16,Al Jazirah,travel,0.0
2023-02-17,Al Jazirah,travel,0.0
2023-02-18,Al Jazirah,travel,0.0
2023-02-19,Al Jazirah,travel,0.0
2023-02-20,Al Jazirah,travel,0.0
2023-02-21,Al Jazirah,travel,0.0
2023-02-22,Al Jazirah,travel,0.0
2023-02-23,Al Jazirah,travel,0.0
2023-02-24,Al Jazirah,travel,0.0
2023-02-25,Al Jazirah,travel,0.0
2023-02-26,Al Jazirah,travel,0.0
2023-02-27,Al Jazirah,travel,0.0
2023-02-28,Al Jazirah,travel,0.0
2023-03-02,Al Jazirah,travel,0.0
2023-03-03,Al Jazirah,travel,0.0
2023-03-04,Al Jazirah,travel,0.0
2023-03-05,Al Jazirah,travel,0.0
2023-03-06,Al Jazirah,travel,0.0
2023-03-07,Al Jazirah,travel,0.0
2023-03-08,Al Jazirah,travel,0.0
2023-03-09,Al Jazirah,travel,0.0
2023-03-10,Al Jazirah,travel,0.0
2023-03-11,Al Jazirah,travel,0.0
2023-03-12,Al Jazirah,travel,0.0
2023-03-13,Al Jazirah,travel,0.0
2023-03-14,Al Jazirah,travel,0.0
2023-03-15,Al Jazirah,travel,0.0
2023-03-16,Al Jazirah,travel,0.0
2023-03-17,Al Jazirah,travel,0.0
2023-03-18,Al Jazirah,travel,0.0
2023-03-19,Al Jazirah,travel,0.0
2023-03-20,Al Jazirah,travel,0.0
2023-03-21,Al Jazirah,travel,0.0
2023-03-22,Al Jazirah,travel,0.0
2023-03-23,Al Jazirah,travel,0.0
2023-03-24,Al Jazirah,travel,0.0
2023-03-25,Al Jazirah,travel,0.0
2023-03-26,Al Jazirah,travel,0.0
2023-03-27,Al Jazirah,travel,0.0
2023-03-28,Al Jazirah,travel,0.0
2023-03-29,Al Jazirah,travel,0.0
2023-03-30,Al Jazirah,travel,0.0
2023-03-31,Al Jazirah,travel,0.0
2023-04-02,Al Jazirah,travel,0.0
2023-04-03,Al Jazirah,travel,0.0
2023-04-04,Al Jazirah,travel,0.0
2023-04-05,Al Jazirah,travel,0.0
2023-04-06,Al Jazirah,travel,0.0
2023-04-07,Al Jazirah,travel,0.0
2023-04-08,Al Jazirah,travel,0.0
2023-04-09,Al Jazirah,travel,0.0
2023-04-10,Al Jazirah,travel,0.0
2023-04-11,Al Jazirah,travel,0.0
2023-04-12,Al Jazirah,travel,0.0
2023-04-13,Al Jazirah,travel,0.0
2023-04-14,Al Jazirah,travel,0.0
2023-04-15,Al Jazirah,travel,0.0
2023-04-16,Al Jazirah,travel,0.0
2023-04-17,Al Jazirah,travel,0.0
2023-04-18,Al Jazirah,travel,0.0
2023-04-19,Al Jazirah,travel,0.0
2023-04-20,Al Jazirah,travel,0.0
2023-04-21,Al Jazirah,travel,0.0
2023-04-22,Al Jazirah,travel,0.0
2023-04-23,Al Jazirah,travel,0.0
2023-04-24,Al Jazirah,travel,0.0
2023-04-25,Al Jazirah,travel,0.0
2023-04-26,Al Jazirah,travel,0.0
2023-04-27,Al Jazirah,travel,0.0
2023-04-28,Al Jazirah,travel,0.0
2023-04-29,Al Jazirah,travel,0.0
2023-04-30,Al Jazirah,travel,0.0
2023-05-02,Al Jazirah,travel,0.0
2023-05-03,Al Jazirah,travel,0.0
2023-05-04,Al Jazirah,travel,0.0
2023-05-05,Al Jazirah,travel,0.0
2023-05-06,Al Jazirah,travel,0.0
2023-05-07,Al Jazirah,travel,0.0
2023-05-08,Al Jazirah,travel,0.0
2023-05-09,Al Jazirah,travel,0.0
2023-05-10,Al Jazirah,travel,0.0
2023-05-11,Al Jazirah,travel,0.0
2023-05-12,Al Jazirah,travel,0.0
2023-05-13,Al Jazirah,travel,0.0
2023-05-14,Al Jazirah,travel,0.0
2023-05-15,Al Jazirah,travel,0.0
2023-05-16,Al Jazirah,travel,0.0
2023-05-17,Al Jazirah,travel,0.0
2023-05-18,Al Jazirah,travel,0.0
2023-05-19,Al Jazirah,travel,0.0
2023-05-20,Al Jazirah,travel,0.0
2023-05-21,Al Jazirah,travel,0.0
2023-05-22,Al Jazirah,travel,0.0
2023-05-23,Al Jazirah,travel,0.0
2023-05-24,Al Jazirah,travel,0.0
2023-05-25,Al Jazirah,travel,0.0
2023-05-26,Al Jazirah,travel,0.0
2023-05-27,Al Jazirah,travel,0.0
2023-05-28,Al Jazirah,travel,0.0
2023-05-29,Al Jazirah,travel,0.0
2023-05-30,Al Jazirah,travel,0.0
2023-05-31,Al Jazirah,travel,0.0
2023-06-02,Al Jazirah,travel,0.0
2023-06-03,Al Jazirah,travel,0.0
2023-06-04,Al Jazirah,travel,0.0
2023-06-05,Al Jazirah,travel,0.0
2023-06-06,Al Jazirah,travel,0.0
2023-06-07,Al Jazirah,travel,0.0
2023-06-08,Al Jazirah,travel,0.0
2023-06-09,Al Jazirah,travel,0.0
2023-06-10,Al Jazirah,travel,0.0
2023-06-11,Al Jazirah,travel,0.0
2023-06-12,Al Jazirah,travel,0.0
2023-06-13,Al Jazirah,travel,0.0
2023-06-14,Al Jazirah,travel,0.0
2023-06-15,Al Jazirah,travel,0.0
2023-06-16,Al Jazirah,travel,0.0
2023-06-17,Al Jazirah,travel,0.0
2023-06-18,Al Jazirah,travel,0.0
2023-06-19,Al Jazirah,travel,0.0
2023-06-20,Al Jazirah,travel,0.0
2023-06-21,Al Jazirah,travel,0.0
2023-06-22,Al Jazirah,travel,0.0
2023-06-23,Al Jazirah,travel,0.0
2023-06-24,Al Jazirah,travel,0.0
2023-06-25,Al Jazirah,travel,0.0
2023-06-26,Al Jazirah,travel,0.0
2023-06-27,Al Jazirah,travel,0.0
2023-06-28,Al Jazirah,travel,0.0
2023-06-29,Al Jazirah,travel,0.0
2023-06-30,Al Jazirah,travel,0.0
2023-07-02,Al Jazirah,travel,0.0
2023-07-03,Al Jazirah,travel,0.0
2023-07-04,Al Jazirah,travel,0.0
2023-07-05,Al Jazirah,travel,0.0
2023-07-06,Al Jazirah,travel,0.0
2023-07-07,Al Jazirah,travel,0.0
2023-07-08,Al Jazirah,travel,0.0
2023-07-09,Al Jazirah,travel,0.0
2023-07-10,Al Jazirah,travel,0.0
2023-07-11,Al Jazirah,travel,0.0
2023-07-12,Al Jazirah,travel,0.0
2023-07-13,Al Jazirah,travel,0.0
2023-07-14,Al Jazirah,travel,0.0
2023-07-15,Al Jazirah,travel,0.0
2023-07-16,Al Jazirah,travel,0.0
2023-07-17,Al Jazirah,travel,0.0
2023-07-18,Al Jazirah,travel,0.0
2023-07-19,Al Jazirah,travel,0.0
2023-07-20,Al Jazirah,travel,0.0
2023-07-21,Al Jazirah,travel,0.0
2023-07-22,Al Jazirah,travel,0.0
2023-07-23,Al Jazirah,travel,0.0
2023-01-01,Blue Nile,travel,0.0
2023-02-01,Blue Nile,travel,0.0
2023-03-01,Blue Nile,travel,0.0
2023-04-01,Blue Nile,travel,0.0
2023-05-01,Blue Nile,travel,0.0
2023-06-01,Blue Nile,travel,0.0
2023-07-01,Blue Nile,travel,0.0
2023-01-02,Blue Nile,travel,0.0
2023-01-03,Blue Nile,travel,0.0
2023-01-04,Blue Nile,travel,0.0
2023-01-05,Blue Nile,travel,0.0
2023-01-06,Blue Nile,travel,0.0
2023-01-07,Blue Nile,travel,0.0
2023-01-08,Blue Nile,travel,0.0
2023-01-09,Blue Nile,travel,0.0
2023-01-10,Blue Nile,travel,0.0
2023-01-11,Blue Nile,travel,0.0
2023-01-12,Blue Nile,travel,0.0
2023-01-13,Blue Nile,travel,0.0
2023-01-14,Blue Nile,travel,0.0
2023-01-15,Blue Nile,travel,0.0
2023-01-16,Blue Nile,travel,0.0
2023-01-17,Blue Nile,travel,0.0
2023-01-18,Blue Nile,travel,0.0
2023-01-19,Blue Nile,travel,0.0
2023-01-20,Blue Nile,travel,0.0
2023-01-21,Blue Nile,travel,0.0
2023-01-22,Blue Nile,travel,0.0
2023-01-23,Blue Nile,travel,0.0
2023-01-24,Blue Nile,travel,0.0
2023-01-25,Blue Nile,travel,0.0
2023-01-26,Blue Nile,travel,0.0
2023-01-27,Blue Nile,travel,0.0
2023-01-28,Blue Nile,travel,0.0
2023-01-29,Blue Nile,travel,0.0
2023-01-30,Blue Nile,travel,0.0
2023-01-31,Blue Nile,travel,0.0
2023-02-02,Blue Nile,travel,0.0
2023-02-03,Blue Nile,travel,0.0
2023-02-04,Blue Nile,travel,0.0
2023-02-05,Blue Nile,travel,0.0
2023-02-06,Blue Nile,travel,0.0
2023-02-07,Blue Nile,travel,0.0
2023-02-08,Blue Nile,travel,0.0
2023-02-09,Blue Nile,travel,0.0
2023-02-10,Blue Nile,travel,0.0
2023-02-11,Blue Nile,travel,0.0
2023-02-12,Blue Nile,travel,0.0
2023-02-13,Blue Nile,travel,0.0
2023-02-14,Blue Nile,travel,0.0
2023-02-15,Blue Nile,travel,0.0
2023-02-16,Blue Nile,travel,0.0
2023-02-17,Blue Nile,travel,0.0
2023-02-18,Blue Nile,travel,0.0
2023-02-19,Blue Nile,travel,0.0
2023-02-20,Blue Nile,travel,0.0
2023-02-21,Blue Nile,travel,0.0
2023-02-22,Blue Nile,travel,0.0
2023-02-23,Blue Nile,travel,0.0
2023-02-24,Blue Nile,travel,0.0
2023-02-25,Blue Nile,travel,0.0
2023-02-26,Blue Nile,travel,0.0
2023-02-27,Blue Nile,travel,0.0
2023-02-28,Blue Nile,travel,0.0
2023-03-02,Blue Nile,travel,0.0
2023-03-03,Blue Nile,travel,0.0
2023-03-04,Blue Nile,travel,0.0
2023-03-05,Blue Nile,travel,0.0
2023-03-06,Blue Nile,travel,0.0
2023-03-07,Blue Nile,travel,0.0
2023-03-08,Blue Nile,travel,0.0
2023-03-09,Blue Nile,travel,0.0
2023-03-10,Blue Nile,travel,0.0
2023-03-11,Blue Nile,travel,0.0
2023-03-12,Blue Nile,travel,0.0
2023-03-13,Blue Nile,travel,0.0
2023-03-14,Blue Nile,travel,0.0
2023-03-15,Blue Nile,travel,0.0
2023-03-16,Blue Nile,travel,0.0
2023-03-17,Blue Nile,travel,0.0
2023-03-18,Blue Nile,travel,0.0
2023-03-19,Blue Nile,travel,0.0
2023-03-20,Blue Nile,travel,0.0
2023-03-21,Blue Nile,travel,0.0
2023-03-22,Blue Nile,travel,0.0
2023-03-23,Blue Nile,travel,0.0
2023-03-24,Blue Nile,travel,0.0
2023-03-25,Blue Nile,travel,0.0
2023-03-26,Blue Nile,travel,0.0
2023-03-27,Blue Nile,travel,0.0
2023-03-28,Blue Nile,travel,0.0
2023-03-29,Blue Nile,travel,0.0
2023-03-30,Blue Nile,travel,0.0
2023-03-31,Blue Nile,travel,0.0
2023-04-02,Blue Nile,travel,0.0
2023-04-03,Blue Nile,travel,0.0
2023-04-04,Blue Nile,travel,0.0
2023-04-05,Blue Nile,travel,0.0
2023-04-06,Blue Nile,travel,0.0
2023-04-07,Blue Nile,travel,0.0
2023-04-08,Blue Nile,travel,0.0
2023-04-09,Blue Nile,travel,0.0
2023-04-10,Blue Nile,travel,0.0
2023-04-11,Blue Nile,travel,0.0
2023-04-12,Blue Nile,travel,0.0
2023-04-13,Blue Nile,travel,0.0
2023-04-14,Blue Nile,travel,0.0
2023-04-15,Blue Nile,travel,0.0
2023-04-16,Blue Nile,travel,0.0
2023-04-17,Blue Nile,travel,0.0
2023-04-18,Blue Nile,travel,0.0
2023-04-19,Blue Nile,travel,0.0
2023-04-20,Blue Nile,travel,0.0
2023-04-21,Blue Nile,travel,0.0
2023-04-22,Blue Nile,travel,0.0
2023-04-23,Blue Nile,travel,0.0
2023-04-24,Blue Nile,travel,0.0
2023-04-25,Blue Nile,travel,0.0
2023-04-26,Blue Nile,travel,0.0
2023-04-27,Blue Nile,travel,0.0
2023-04-28,Blue Nile,travel,0.0
2023-04-29,Blue Nile,travel,0.0
2023-04-30,Blue Nile,travel,0.0
2023-05-02,Blue Nile,travel,0.0
2023-05-03,Blue Nile,travel,0.0
2023-05-04,Blue Nile,travel,0.0
2023-05-05,Blue Nile,travel,0.0
2023-05-06,Blue Nile,travel,0.0
2023-05-07,Blue Nile,travel,0.0
2023-05-08,Blue Nile,travel,0.0
2023-05-09,Blue Nile,travel,0.0
2023-05-10,Blue Nile,travel,0.0
2023-05-11,Blue Nile,travel,0.0
2023-05-12,Blue Nile,travel,0.0
2023-05-13,Blue Nile,travel,0.0
2023-05-14,Blue Nile,travel,0.0
2023-05-15,Blue Nile,travel,0.0
2023-05-16,Blue Nile,travel,0.0
2023-05-17,Blue Nile,travel,0.0
2023-05-18,Blue Nile,travel,0.0
2023-05-19,Blue Nile,travel,0.0
2023-05-20,Blue Nile,travel,0.0
2023-05-21,Blue Nile,travel,0.0
2023-05-22,Blue Nile,travel,0.0
2023-05-23,Blue Nile,travel,0.0
2023-05-24,Blue Nile,travel,0.0
2023-05-25,Blue Nile,travel,0.0
2023-05-26,Blue Nile,travel,0.0
2023-05-27,Blue Nile,travel,0.0
2023-05-28,Blue Nile,travel,0.0
2023-05-29,Blue Nile,travel,0.0
2023-05-30,Blue Nile,travel,0.0
2023-05-31,Blue Nile,travel,0.0
2023-06-02,Blue Nile,travel,0.0
2023-06-03,Blue Nile,travel,0.0
2023-06-04,Blue Nile,travel,0.0
2023-06-05,Blue Nile,travel,0.0
2023-06-06,Blue Nile,travel,0.0
2023-06-07,Blue Nile,travel,0.0
2023-06-08,Blue Nile,travel,0.0
2023-06-09,Blue Nile,travel,0.0
2023-06-10,Blue Nile,travel,0.0
2023-06-11,Blue Nile,travel,0.0
2023-06-12,Blue Nile,travel,0.0
2023-06-13,Blue Nile,travel,0.0
2023-06-14,Blue Nile,travel,0.0
2023-06-15,Blue Nile,travel,0.0
2023-06-16,Blue Nile,travel,0.0
2023-06-17,Blue Nile,travel,0.0
2023-06-18,Blue Nile,travel,0.0
2023-06-19,Blue Nile,travel,0.0
2023-06-20,Blue Nile,travel,0.0
2023-06-21,Blue Nile,travel,0.0
2023-06-22,Blue Nile,travel,0.0
2023-06-23,Blue Nile,travel,0.0
2023-06-24,Blue Nile,travel,0.0
2023-06-25,Blue Nile,travel,0.0
2023-06-26,Blue Nile,travel,0.0
2023-06-27,Blue Nile,travel,0.0
2023-06-28,Blue Nile,travel,0.0
2023-06-29,Blue Nile,travel,0.0
2023-06-30,Blue Nile,travel,0.0
2023-07-02,Blue Nile,travel,0.0
2023-07-03,Blue Nile,travel,0.0
2023-07-04,Blue Nile,travel,0.0
2023-07-05,Blue Nile,travel,0.0
2023-07-06,Blue Nile,travel,0.0
2023-07-07,Blue Nile,travel,0.0
2023-07-08,Blue Nile,travel,0.0
2023-07-09,Blue Nile,travel,0.0
2023-07-10,Blue Nile,travel,0.0
2023-07-11,Blue Nile,travel,0.0
2023-07-12,Blue Nile,travel,0.0
2023-07-13,Blue Nile,travel,0.0
2023-07-14,Blue Nile,travel,0.0
2023-07-15,Blue Nile,travel,0.0
2023-07-16,Blue Nile,travel,0.0
2023-07-17,Blue Nile,travel,0.0
2023-07-18,Blue Nile,travel,0.0
2023-07-19,Blue Nile,travel,0.0
2023-07-20,Blue Nile,travel,0.0
2023-07-21,Blue Nile,travel,0.0
2023-07-22,Blue Nile,travel,0.0
2023-07-23,Blue Nile,travel,0.0
2023-01-01,Central Darfur,travel,0.0
2023-02-01,Central Darfur,travel,0.0
2023-03-01,Central Darfur,travel,0.0
2023-04-01,Central Darfur,travel,0.0
2023-05-01,Central Darfur,travel,0.0
2023-06-01,Central Darfur,travel,0.0
2023-07-01,Central Darfur,travel,0.0
2023-01-02,Central Darfur,travel,0.0
2023-01-03,Central Darfur,travel,0.0
2023-01-04,Central Darfur,travel,0.0
2023-01-05,Central Darfur,travel,0.0
2023-01-06,Central Darfur,travel,0.0
2023-01-07,Central Darfur,travel,0.0
2023-01-08,Central Darfur,travel,0.0
2023-01-09,Central Darfur,travel,0.0
2023-01-10,Central Darfur,travel,0.0
2023-01-11,Central Darfur,travel,0.0
2023-01-12,Central Darfur,travel,0.0
2023-01-13,Central Darfur,travel,0.0
2023-01-14,Central Darfur,travel,0.0
2023-01-15,Central Darfur,travel,0.0
2023-01-16,Central Darfur,travel,0.0
2023-01-17,Central Darfur,travel,0.0
2023-01-18,Central Darfur,travel,0.0
2023-01-19,Central Darfur,travel,0.0
2023-01-20,Central Darfur,travel,0.0
2023-01-21,Central Darfur,travel,0.0
2023-01-22,Central Darfur,travel,0.0
2023-01-23,Central Darfur,travel,0.0
2023-01-24,Central Darfur,travel,0.0
2023-01-25,Central Darfur,travel,0.0
2023-01-26,Central Darfur,travel,0.0
2023-01-27,Central Darfur,travel,0.0
2023-01-28,Central Darfur,travel,0.0
2023-01-29,Central Darfur,travel,0.0
2023-01-30,Central Darfur,travel,0.0
2023-01-31,Central Darfur,travel,0.0
2023-02-02,Central Darfur,travel,0.0
2023-02-03,Central Darfur,travel,0.0
2023-02-04,Central Darfur,travel,0.0
2023-02-05,Central Darfur,travel,0.0
2023-02-06,Central Darfur,travel,0.0
2023-02-07,Central Darfur,travel,0.0
2023-02-08,Central Darfur,travel,0.0
2023-02-09,Central Darfur,travel,0.0
2023-02-10,Central Darfur,travel,0.0
2023-02-11,Central Darfur,travel,0.0
2023-02-12,Central Darfur,travel,0.0
2023-02-13,Central Darfur,travel,0.0
2023-02-14,Central Darfur,travel,0.0
2023-02-15,Central Darfur,travel,0.0
2023-02-16,Central Darfur,travel,0.0
2023-02-17,Central Darfur,travel,0.0
2023-02-18,Central Darfur,travel,0.0
2023-02-19,Central Darfur,travel,0.0
2023-02-20,Central Darfur,travel,0.0
2023-02-21,Central Darfur,travel,0.0
2023-02-22,Central Darfur,travel,0.0
2023-02-23,Central Darfur,travel,0.0
2023-02-24,Central Darfur,travel,0.0
2023-02-25,Central Darfur,travel,0.0
2023-02-26,Central Darfur,travel,0.0
2023-02-27,Central Darfur,travel,0.0
2023-02-28,Central Darfur,travel,0.0
2023-03-02,Central Darfur,travel,0.0
2023-03-03,Central Darfur,travel,0.0
2023-03-04,Central Darfur,travel,0.0
2023-03-05,Central Darfur,travel,0.0
2023-03-06,Central Darfur,travel,0.0
2023-03-07,Central Darfur,travel,0.0
2023-03-08,Central Darfur,travel,0.0
2023-03-09,Central Darfur,travel,0.0
2023-03-10,Central Darfur,travel,0.0
2023-03-11,Central Darfur,travel,0.0
2023-03-12,Central Darfur,travel,0.0
2023-03-13,Central Darfur,travel,0.0
2023-03-14,Central Darfur,travel,0.0
2023-03-15,Central Darfur,travel,0.0
2023-03-16,Central Darfur,travel,0.0
2023-03-17,Central Darfur,travel,0.0
2023-03-18,Central Darfur,travel,0.0
2023-03-19,Central Darfur,travel,0.0
2023-03-20,Central Darfur,travel,0.0
2023-03-21,Central Darfur,travel,0.0
2023-03-22,Central Darfur,travel,0.0
2023-03-23,Central Darfur,travel,0.0
2023-03-24,Central Darfur,travel,0.0
2023-03-25,Central Darfur,travel,0.0
2023-03-26,Central Darfur,travel,0.0
2023-03-27,Central Darfur,travel,0.0
2023-03-28,Central Darfur,travel,0.0
2023-03-29,Central Darfur,travel,0.0
2023-03-30,Central Darfur,travel,0.0
2023-03-31,Central Darfur,travel,0.0
2023-04-02,Central Darfur,travel,0.0
2023-04-03,Central Darfur,travel,0.0
2023-04-04,Central Darfur,travel,0.0
2023-04-05,Central Darfur,travel,0.0
2023-04-06,Central Darfur,travel,0.0
2023-04-07,Central Darfur,travel,0.0
2023-04-08,Central Darfur,travel,0.0
2023-04-09,Central Darfur,travel,0.0
2023-04-10,Central Darfur,travel,0.0
2023-04-11,Central Darfur,travel,0.0
2023-04-12,Central Darfur,travel,0.0
2023-04-13,Central Darfur,travel,0.0
2023-04-14,Central Darfur,travel,0.0
2023-04-15,Central Darfur,travel,0.0
2023-04-16,Central Darfur,travel,0.0
2023-04-17,Central Darfur,travel,0.0
2023-04-18,Central Darfur,travel,0.0
2023-04-19,Central Darfur,travel,0.0
2023-04-20,Central Darfur,travel,0.0
2023-04-21,Central Darfur,travel,0.0
2023-04-22,Central Darfur,travel,0.0
2023-04-23,Central Darfur,travel,0.0
2023-04-24,Central Darfur,travel,0.0
2023-04-25,Central Darfur,travel,0.0
2023-04-26,Central Darfur,travel,0.0
2023-04-27,Central Darfur,travel,0.0
2023-04-28,Central Darfur,travel,0.0
2023-04-29,Central Darfur,travel,0.0
2023-04-30,Central Darfur,travel,0.0
2023-05-02,Central Darfur,travel,0.0
2023-05-03,Central Darfur,travel,0.0
2023-05-04,Central Darfur,travel,0.0
2023-05-05,Central Darfur,travel,0.0
2023-05-06,Central Darfur,travel,0.0
2023-05-07,Central Darfur,travel,0.0
2023-05-08,Central Darfur,travel,0.0
2023-05-09,Central Darfur,travel,0.0
2023-05-10,Central Darfur,travel,0.0
2023-05-11,Central Darfur,travel,0.0
2023-05-12,Central Darfur,travel,0.0
2023-05-13,Central Darfur,travel,0.0
2023-05-14,Central Darfur,travel,0.0
2023-05-15,Central Darfur,travel,0.0
2023-05-16,Central Darfur,travel,0.0
2023-05-17,Central Darfur,travel,0.0
2023-05-18,Central Darfur,travel,0.0
2023-05-19,Central Darfur,travel,0.0
2023-05-20,Central Darfur,travel,0.0
2023-05-21,Central Darfur,travel,0.0
2023-05-22,Central Darfur,travel,0.0
2023-05-23,Central Darfur,travel,0.0
2023-05-24,Central Darfur,travel,0.0
2023-05-25,Central Darfur,travel,0.0
2023-05-26,Central Darfur,travel,0.0
2023-05-27,Central Darfur,travel,0.0
2023-05-28,Central Darfur,travel,0.0
2023-05-29,Central Darfur,travel,0.0
2023-05-30,Central Darfur,travel,0.0
2023-05-31,Central Darfur,travel,0.0
2023-06-02,Central Darfur,travel,0.0
2023-06-03,Central Darfur,travel,0.0
2023-06-04,Central Darfur,travel,0.0
2023-06-05,Central Darfur,travel,0.0
2023-06-06,Central Darfur,travel,0.0
2023-06-07,Central Darfur,travel,0.0
2023-06-08,Central Darfur,travel,0.0
2023-06-09,Central Darfur,travel,0.0
2023-06-10,Central Darfur,travel,0.0
2023-06-11,Central Darfur,travel,0.0
2023-06-12,Central Darfur,travel,0.0
2023-06-13,Central Darfur,travel,0.0
2023-06-14,Central Darfur,travel,0.0
2023-06-15,Central Darfur,travel,0.0
2023-06-16,Central Darfur,travel,0.0
2023-06-17,Central Darfur,travel,0.0
2023-06-18,Central Darfur,travel,0.0
2023-06-19,Central Darfur,travel,0.0
2023-06-20,Central Darfur,travel,0.0
2023-06-21,Central Darfur,travel,0.0
2023-06-22,Central Darfur,travel,0.0
2023-06-23,Central Darfur,travel,0.0
2023-06-24,Central Darfur,travel,0.0
2023-06-25,Central Darfur,travel,0.0
2023-06-26,Central Darfur,travel,0.0
2023-06-27,Central Darfur,travel,0.0
2023-06-28,Central Darfur,travel,0.0
2023-06-29,Central Darfur,travel,0.0
2023-06-30,Central Darfur,travel,0.0
2023-07-02,Central Darfur,travel,0.0
2023-07-03,Central Darfur,travel,0.0
2023-07-04,Central Darfur,travel,0.0
2023-07-05,Central Darfur,travel,0.0
2023-07-06,Central Darfur,travel,0.0
2023-07-07,Central Darfur,travel,0.0
2023-07-08,Central Darfur,travel,0.0
2023-07-09,Central Darfur,travel,0.0
2023-07-10,Central Darfur,travel,0.0
2023-07-11,Central Darfur,travel,0.0
2023-07-12,Central Darfur,travel,0.0
2023-07-13,Central Darfur,travel,0.0
2023-07-14,Central Darfur,travel,0.0
2023-07-15,Central Darfur,travel,0.0
2023-07-16,Central Darfur,travel,0.0
2023-07-17,Central Darfur,travel,0.0
2023-07-18,Central Darfur,travel,0.0
2023-07-19,Central Darfur,travel,0.0
2023-07-20,Central Darfur,travel,0.0
2023-07-21,Central Darfur,travel,0.0
2023-07-22,Central Darfur,travel,0.0
2023-07-23,Central Darfur,travel,0.0
2023-01-01,East Darfur,travel,0.0
2023-02-01,East Darfur,travel,0.0
2023-03-01,East Darfur,travel,0.0
2023-04-01,East Darfur,travel,0.0
2023-05-01,East Darfur,travel,0.0
2023-06-01,East Darfur,travel,0.0
2023-07-01,East Darfur,travel,0.0
2023-01-02,East Darfur,travel,0.0
2023-01-03,East Darfur,travel,0.0
2023-01-04,East Darfur,travel,0.0
2023-01-05,East Darfur,travel,0.0
2023-01-06,East Darfur,travel,0.0
