event_date,admin1,year,time_precision,inter1,inter2,interaction,iso,latitude,longitude,geo_precision,fatalities,timestamp
11 April 2023,Chernihiv,6069,3,24,0,240,2412,156.72500000000002,98.923,6,0,5045555547
11 April 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.6354,34.6277,2,0,1681851850
11 April 2023,Donetsk,109242,54,390,77,3014,43416,2607.6562,2033.5755,100,106,90826496902
11 April 2023,Kharkiv,50575,26,193,18,1750,20100,1251.1793,936.0497,49,12,42049282727
11 April 2023,Kherson,24276,12,96,0,960,9648,561.4801,397.6813,23,0,20182222192
11 April 2023,Luhansk,18207,9,58,22,224,7236,442.02819999999997,343.1742,18,48,15142609099
11 April 2023,Mykolaiv,4046,2,16,0,160,1608,93.2656,63.1676,3,0,3363703700
11 April 2023,Sumy,26299,13,104,1,978,10452,668.8947,446.7984,24,0,21864074043
11 April 2023,Zaporizhia,18207,9,65,10,534,7236,428.25,324.44190000000003,14,0,15137867349
11 February 2023,Chernihiv,2023,1,8,0,80,804,52.089,31.7781,2,0,1677001539
11 February 2023,Crimea,2023,1,8,1,18,804,45.7095,34.3891,2,0,1677600259
11 February 2023,Dnipropetrovsk,6069,3,17,8,178,2412,143.9398,102.82830000000001,7,0,5031004614
11 February 2023,Donetsk,123403,61,418,110,3264,49044,2944.6287,2297.8552,110,55,102302482348
11 February 2023,Kharkiv,38437,19,145,12,1210,15276,948.9782,707.9735000000001,35,26,31866022834
11 February 2023,Kherson,48552,24,178,30,1792,19296,1123.6634,795.1189,44,0,40248036935
11 February 2023,Luhansk,22253,11,84,13,475,8844,540.6606,419.9114,22,66,18448813082
11 February 2023,Mykolaiv,4046,2,16,0,160,1608,93.2656,63.1676,4,0,3354003078
11 February 2023,Odesa,2023,1,8,0,80,804,45.2549,30.2037,1,0,1677001538
11 February 2023,Sumy,12138,6,48,0,480,4824,310.03409999999997,205.511,12,0,10062009234
11 February 2023,Zaporizhia,38437,19,145,15,1456,15276,905.32,682.5872,34,1,31863029237
11 January 2023,Dnipropetrovsk,6069,3,24,7,238,2412,142.8256,103.561,4,0,5021958968
11 January 2023,Donetsk,93058,47,305,94,2190,36984,2223.2764,1736.3691,79,2,77006888250
11 January 2023,Kharkiv,36414,18,144,5,1130,14472,898.1445,673.3924,34,0,30146764554
11 January 2023,Kherson,20230,10,73,36,730,8040,468.4567,331.05150000000003,16,1,16739863227
11 January 2023,Luhansk,20230,10,66,18,552,8040,490.2664,381.621,19,0,16740449464
11 January 2023,Mykolaiv,2023,1,8,0,80,804,46.6528,31.6178,2,0,1673986323
11 January 2023,Odesa,2023,1,1,8,18,804,46.4639,30.7386,3,0,1673986322
11 January 2023,Sumy,6069,3,24,0,240,2412,155.618,101.7815,6,0,5021958969
11 January 2023,Zaporizhia,42483,22,168,14,1676,16884,998.98,754.4852,29,0,35153712781
11 June 2023,Crimea,6069,4,19,8,126,2412,135.1064,100.7039,5,0,5062440891
11 June 2023,Dnipropetrovsk,4046,2,9,8,98,1608,96.09469999999999,69.6663,5,0,3374560925
11 June 2023,Donetsk,109242,54,312,146,2636,43416,2602.7969,2027.7599,90,200,91119739537
11 June 2023,Kharkiv,42483,21,161,9,1556,16884,1052.1901,780.3487,25,7,35432889719
11 June 2023,Kherson,10115,5,39,7,388,4020,233.6095,164.6792,10,3,8436402311
11 June 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,3,0,1687280462
11 June 2023,Luhansk,6069,3,24,2,116,2412,147.607,114.1746,5,19,5061841388
11 June 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,1,0,1687280463
11 June 2023,Sumy,18207,9,65,8,658,7236,460.80539999999996,311.0264,15,0,15186081012
11 June 2023,Zaporizhia,36414,19,105,48,1026,14472,856.2084,649.8664,25,310,30374645355
11 March 2023,Cherkasy,2023,1,1,8,18,804,49.4285,32.0621,3,0,1679425924
11 March 2023,Chernihiv,2023,1,8,1,18,804,52.1783,32.5818,2,0,1679425924
11 March 2023,Donetsk,119357,59,409,127,2480,47436,2848.8013,2223.6429,94,307,99096932813
11 March 2023,Kharkiv,28322,14,112,4,872,11256,699.5833,524.2548,27,10,23512563095
11 March 2023,Kherson,42483,21,163,8,1566,16884,984.4614,695.9368000000001,22,3,35267944359
11 March 2023,Luhansk,16184,9,50,20,268,6432,394.0381,304.2826,15,36,13437808133
11 March 2023,Sumy,4046,2,16,0,160,1608,101.5726,69.7807,4,0,3358851844
11 March 2023,Zaporizhia,36414,18,144,0,1440,14472,857.2913,647.534,20,0,30229666596
11 May 2023,Chernihiv,10115,5,40,7,398,4020,261.36899999999997,164.8306,5,0,8424289918
11 May 2023,Dnipropetrovsk,8092,4,25,9,196,3216,191.4356,138.7938,9,0,6742411262
11 May 2023,Donetsk,119357,59,367,150,3226,47436,2850.6984,2226.9753,97,2,99406621100
11 May 2023,Kharkiv,54621,27,216,22,2092,21708,1351.0796,1004.9644000000001,49,0,45491165570
11 May 2023,Kherson,40460,20,160,35,1590,16080,939.0862999999999,663.9627,27,1,33697159675
11 May 2023,Luhansk,14161,7,42,16,436,5628,343.2556,267.1219,12,0,11796985219
11 May 2023,Mykolaiv,2023,1,8,0,80,804,46.6528,31.6178,2,0,1684857984
11 May 2023,Sumy,26299,13,104,0,1040,10452,671.62,443.729,25,0,21903153800
11 May 2023,Zaporizhia,46529,23,184,1,1778,18492,1095.2415,825.6375,24,0,38751733645
12 April 2023,Chernihiv,6069,3,24,0,240,2412,156.6958,98.2882,3,0,5045555550
12 April 2023,Dnipropetrovsk,2023,1,8,7,78,804,47.5712,34.3964,1,0,1681851848
12 April 2023,Donetsk,127449,69,441,112,3298,50652,3040.14,2372.182,83,191,105964425316
12 April 2023,Kharkiv,44506,22,169,16,1634,17688,1101.6848,817.9769,23,10,37000740697
12 April 2023,Kherson,42483,22,167,21,1664,16884,981.8923,693.6274,24,2,35318888847
12 April 2023,Luhansk,12138,6,41,11,232,4824,295.2349,228.5049,10,8,10092281268
12 April 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,1,0,1681851850
12 April 2023,Sumy,30345,15,120,0,1200,12060,770.7082,517.4973,19,0,25227777750
12 April 2023,Zaporizhia,52598,26,187,27,1708,20904,1237.6647,936.6487,31,5,43731134579
12 February 2023,Dnipropetrovsk,8092,4,25,15,256,3216,191.4356,138.7938,8,1,6708006154
12 February 2023,Donetsk,64736,32,207,66,1506,25728,1544.6936,1205.9995,56,30,53666444127
12 February 2023,Kharkiv,26299,13,97,17,852,10452,649.5617,484.9783,25,12,21802217443
12 February 2023,Kherson,24276,12,89,23,832,9648,561.7755999999999,397.9608,22,2,20125215904
12 February 2023,Luhansk,12138,6,48,4,232,4824,294.8835,228.4911,12,22,10062009232
12 February 2023,Sumy,20230,10,80,0,800,8040,513.1717,347.192,20,0,16770015390
12 February 2023,Zaporizhia,20230,10,80,2,676,8040,476.2057,360.6191,12,0,16770614109
12 January 2023,Chernihiv,4046,2,16,0,160,1608,104.3067,64.1585,4,0,3347972647
12 January 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.2066,69.0241,3,0,3347972646
12 January 2023,Donetsk,113288,57,364,146,2364,45024,2705.0063,2115.129,88,143,93745579021
12 January 2023,Kharkiv,48552,24,192,14,1916,19296,1198.4483,896.3720000000001,46,0,40175671764
12 January 2023,Kherson,32368,16,114,30,1152,12864,750.2523,532.5925,18,2,26784986812
12 January 2023,Luhansk,22253,11,81,14,446,8844,540.5794,418.72589999999997,21,0,18416834153
12 January 2023,Mykolaiv,4046,2,16,7,158,1608,93.2656,63.1676,3,0,3347972645
12 January 2023,Sumy,4046,2,16,0,160,1608,103.9676,68.3512,4,0,3347972647
12 January 2023,Zaporizhia,28322,14,112,7,1118,11256,666.6845,503.8521,26,1,23435808527
12 June 2023,Chernihiv,4046,2,16,0,160,1608,104.01509999999999,64.9277,4,0,3374560926
12 June 2023,Donetsk,119357,59,395,113,3352,47436,2842.6696,2215.6513,105,677,99553743837
12 June 2023,Kharkiv,34391,17,136,8,1296,13668,849.9308,631.0773,33,0,28683767867
12 June 2023,Kherson,16184,8,64,0,640,6432,373.4985,262.551,15,0,13498243704
12 June 2023,Luhansk,6069,3,24,2,116,2412,147.607,114.1746,6,40,5061841386
12 June 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1687280463
12 June 2023,Sumy,28322,14,112,0,1120,11256,718.5716,484.08770000000004,28,0,23621926482
12 June 2023,Zaporizhia,30345,15,78,55,754,12060,712.2511,538.6993,26,2,25312204465
12 March 2023,Donetsk,93058,46,312,84,1944,36984,2221.4171,1736.3283,74,52,77257193554
12 March 2023,Kharkiv,26299,13,104,4,792,10452,649.2909999999999,485.8219,26,30,21833737363
12 March 2023,Kherson,10115,5,33,15,336,4020,233.421,163.97050000000002,9,0,8397129611
12 March 2023,Luhansk,20230,10,66,22,304,8040,490.7339,381.7895,19,58,16795459597
12 March 2023,Mykolaiv,6069,3,24,7,238,2412,140.5169,96.92620000000001,5,0,5038277768
12 March 2023,Sumy,2023,1,8,0,80,804,51.243,34.4629,2,0,1679425922
12 March 2023,Zaporizhia,22253,11,88,1,818,8844,523.6624,396.7419,22,15,18473685144
12 May 2023,Chernihiv,4046,2,16,0,160,1608,104.51140000000001,64.8407,4,0,3369715970
12 May 2023,Donetsk,121380,60,356,156,2897,48240,2893.7282999999998,2260.9997,101,0,101099935103
12 May 2023,Kharkiv,38437,19,152,1,1458,15276,951.2595,707.0071,38,0,32013509712
12 May 2023,Kherson,20230,10,80,0,800,8040,467.9946,331.4312,19,0,16848579851
12 May 2023,Luhansk,12138,6,41,11,232,4824,294.7118,229.5213,11,0,10112771902
12 May 2023,Sumy,8092,4,32,0,320,3216,203.5231,139.5927,8,0,6739431940
12 May 2023,Zaporizhia,22253,11,84,7,847,8844,523.0553,393.3375,21,0,18536417159
13 April 2023,Chernihiv,4046,2,16,0,160,1608,104.50569999999999,65.6057,3,0,3363703700
13 April 2023,Crimea,2023,1,1,8,18,804,45.0706,35.1056,2,0,1681851850
13 April 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.5712,34.3964,1,0,1681851850
13 April 2023,Donetsk,105196,52,353,87,2672,41808,2510.9955,1959.8455,90,85,87464548485
13 April 2023,Kharkiv,36414,18,144,18,1188,14472,900.111,671.3386,30,0,30275088563
13 April 2023,Kherson,24276,12,82,44,765,9648,561.4764,396.4927,15,13,20182807285
13 April 2023,Luhansk,20230,10,59,29,304,8040,491.6825,381.0122,17,0,16820889381
13 April 2023,Sumy,8092,4,32,0,320,3216,205.4879,137.1823,8,0,6727407402
13 April 2023,Zaporizhia,42483,21,161,11,1432,16884,998.126,754.8748,25,0,35319473939
13 February 2023,Chernihiv,2023,1,8,0,80,804,52.2935,32.56,2,0,1677001539
13 February 2023,Dnipropetrovsk,4046,2,16,7,158,1608,95.16499999999999,69.0612,4,0,3354003077
13 February 2023,Donetsk,105196,52,297,156,2226,41808,2510.5641,1961.3847,86,48,87209468515
13 February 2023,Kharkiv,34391,17,136,5,1050,13668,846.4948,638.624,34,56,28509026162
13 February 2023,Kherson,8092,5,25,23,192,3216,186.8939,130.87040000000002,7,2,6710441905
13 February 2023,Luhansk,20230,10,73,14,366,8040,490.58209999999997,381.5928,19,25,16770614106
13 February 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,1,0,1677001539
13 February 2023,Sumy,26299,13,104,0,1040,10452,666.979,449.548,26,0,21801020007
13 February 2023,Zaporizhia,38437,19,152,2,1396,15276,904.7692,683.691,29,13,31873929220
13 January 2023,Chernihiv,4046,2,16,0,160,1608,104.5582,65.102,4,0,3347972648
13 January 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.6354,34.6277,1,0,1673986324
13 January 2023,Donetsk,84966,43,266,98,1615,33768,2026.91,1584.7119,72,25,70318210007
13 January 2023,Kharkiv,44506,22,176,16,1632,17688,1098.7613000000001,819.8558,43,2,36839778700
13 January 2023,Kherson,10115,5,40,0,400,4020,234.9067,166.3831,10,0,8369931620
13 January 2023,Luhansk,20230,10,59,30,242,8040,491.8991,381.1059,17,0,16743480156
13 January 2023,Sumy,6069,3,24,0,240,2412,154.0585,103.2707,6,0,5021958972
13 January 2023,Zaporizhia,30345,15,108,17,971,12060,712.4834,540.7628,29,0,25124851483
13 June 2023,Chernihiv,2023,1,8,0,80,804,52.2177,32.3804,2,0,1687280463
13 June 2023,Dnipropetrovsk,4046,2,16,14,156,1608,95.4805,67.78970000000001,2,11,3374560924
13 June 2023,Donetsk,113288,56,357,123,2496,45024,2700.3094,2104.7988,103,452,94494899969
13 June 2023,Kharkiv,42483,21,168,1,1618,16884,1051.4927,780.322,41,10,35432889719
13 June 2023,Kherson,22253,11,88,7,878,8844,513.8643,361.2489,21,1,18560085092
13 June 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,1,0,1687280462
13 June 2023,Luhansk,8092,4,25,10,134,3216,196.174,153.4917,7,10,6749721356
13 June 2023,Sumy,24276,12,96,7,958,9648,619.0065,411.6676,24,6,20247365555
13 June 2023,Zaporizhia,24276,12,50,34,408,9648,569.1966,429.2665,21,320,20250363075
13 March 2023,Chernihiv,2023,1,8,0,80,804,52.3128,33.2108,2,0,1679425922
13 March 2023,Dnipropetrovsk,6069,3,24,0,240,2412,143.2329,105.3902,6,0,5038277766
13 March 2023,Donetsk,119357,60,395,126,2042,47436,2852.3327,2228.2294,97,153,99094532055
13 March 2023,Kharkiv,26299,13,104,11,790,10452,648.9712,484.5162,25,0,21833737361
13 March 2023,Kherson,44506,22,172,22,1661,17688,1031.2138,731.283,35,2,36955781669
13 March 2023,Luhansk,18207,10,65,15,224,7236,442.5077,342.8687,17,47,15116033674
13 March 2023,Mykolaiv,6069,3,24,7,238,2412,140.2768,96.3703,6,2,5038277765
13 March 2023,Sumy,16184,8,64,7,638,6432,413.1825,273.8121,16,1,13436007565
13 March 2023,Zaporizhia,36414,18,144,7,1438,14472,857.3547,648.5263,26,0,30229666595
13 May 2023,Chernihiv,22253,11,88,0,880,8844,574.1079,358.4013,16,0,18533437754
13 May 2023,Dnipropetrovsk,4046,2,16,1,98,1608,95.9993,70.5918,3,0,3370923960
13 May 2023,Donetsk,109242,55,320,174,2636,43416,2609.2863,2036.8246,82,363,90994410847
13 May 2023,Kharkiv,36414,18,144,24,1248,14472,900.3578,670.6856,24,20,30328651600
13 May 2023,Kherson,22253,11,80,36,800,8844,515.5198,365.2071,18,16,18534645757
13 May 2023,Khmelnytskyi,2023,1,8,7,78,804,49.4128,26.998,1,0,1687837308
13 May 2023,Luhansk,8092,4,25,10,134,3216,196.7714,153.01930000000002,6,20,6739431911
13 May 2023,Mykolaiv,4046,2,16,1,98,1608,93.58,63.5681,3,0,3369715955
13 May 2023,Sumy,20230,10,80,0,800,8040,515.2451,345.1445,11,0,16848579780
13 May 2023,Ternopil,4046,2,16,8,96,1608,99.1118,51.2112,3,0,3370923959
13 May 2023,Zaporizhia,40460,20,160,8,1536,16080,952.2539,719.639,35,18,33697159554
14 April 2023,Chernihiv,4046,2,16,0,160,1608,104.4257,65.3432,4,0,3363703702
14 April 2023,Donetsk,105196,52,346,104,2484,41808,2508.7943,1957.9033,91,19,87468827285
14 April 2023,Kharkiv,42483,21,168,0,1680,16884,1050.8417,783.715,42,0,35318888871
14 April 2023,Kherson,18207,9,72,0,720,7236,421.1051,297.0499,17,0,15136666659
14 April 2023,Luhansk,12138,7,48,9,354,4824,294.64459999999997,228.8363,11,0,10091111101
14 April 2023,Lviv,2023,1,3,7,37,804,49.8407,24.0305,1,0,1681851851
14 April 2023,Sumy,10115,5,40,0,400,4020,257.6769,171.2187,9,0,8409259255
14 April 2023,Zaporizhia,10115,5,40,0,400,4020,238.0793,180.5069,9,0,8409259254
14 February 2023,Chernihiv,4046,2,16,0,160,1608,104.58930000000001,64.9903,4,0,3354003078
14 February 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.5712,34.3964,1,0,1677001539
14 February 2023,Donetsk,103173,51,345,111,2400,41004,2462.464,1924.0081,90,51,85532466960
14 February 2023,Kharkiv,52598,26,208,7,1646,20904,1300.0935,969.6486,52,43,43603836173
14 February 2023,Kherson,28322,14,112,14,1116,11256,654.8413,462.4742,26,0,23485892694
14 February 2023,Luhansk,22253,11,88,9,322,8844,540.5497,420.1827,22,58,18447615645
14 February 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1677001539
14 February 2023,Sumy,16184,8,64,0,640,6432,411.9218,275.4926,16,0,13416012312
14 February 2023,Zaporizhia,24276,12,89,0,890,9648,570.5808,434.2259,23,0,20124018467
14 January 2023,Chernihiv,4046,2,16,0,160,1608,103.99690000000001,64.52680000000001,4,0,3349145112
14 January 2023,Dnipropetrovsk,6069,3,17,22,174,2412,144.8279,103.47050000000002,5,47,5023717667
14 January 2023,Donetsk,86989,43,288,100,2008,34572,2076.8648,1622.7525,68,217,72008478141
14 January 2023,Ivano-Frankivsk,2023,1,8,0,80,804,48.9215,24.7097,3,0,1674572556
14 January 2023,Kharkiv,42483,21,168,2,1556,16884,1050.1753,782.0071,40,33,35176930788
14 January 2023,Kherson,14161,7,56,21,554,5628,328.27570000000003,232.846,10,2,11722007892
14 January 2023,Kyiv,2023,1,8,0,80,804,50.4085,29.8947,1,0,1674572556
14 January 2023,Kyiv City,2023,1,8,0,80,804,50.4496,30.5224,1,0,1674572556
14 January 2023,Luhansk,24276,12,75,37,400,9648,590.3715,457.5182,18,103,20096109490
14 January 2023,Lviv,2023,1,8,0,80,804,49.8407,24.0305,3,0,1674572556
14 January 2023,Mykolaiv,8092,4,25,8,258,3216,186.8632,126.9257,8,0,6698290224
14 January 2023,Odesa,2023,1,8,0,80,804,46.4639,30.7386,3,0,1674572556
14 January 2023,Sumy,8092,4,32,7,318,3216,205.5793,137.383,8,0,6698290224
14 January 2023,Vinnytsia,2023,1,8,0,80,804,49.2296,28.4659,3,0,1674572555
14 January 2023,Zaporizhia,48552,24,178,32,1668,19296,1141.5392,862.7298000000001,32,4,40191599574
14 June 2023,Chernihiv,10115,5,40,7,398,4020,260.9514,163.7431,5,1,8436402314
14 June 2023,Dnipropetrovsk,4046,2,9,8,98,1608,96.03049999999999,69.435,4,0,3374560925
14 June 2023,Donetsk,178024,90,571,207,4612,70752,4246.9606,3310.4246,116,331,148489091690
14 June 2023,Kharkiv,44506,22,176,11,1510,17688,1101.0214,815.7179,26,15,37120769686
14 June 2023,Kherson,44506,22,176,7,1758,17688,1030.089,727.7669,22,0,37120170185
14 June 2023,Kirovograd,2023,1,8,0,80,804,49.0489,33.2411,1,0,1687280462
14 June 2023,Luhansk,10115,5,33,12,90,4020,246.1254,190.29840000000002,10,115,8437601320
14 June 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,1,0,1687280463
14 June 2023,Odesa,2023,1,8,7,78,804,46.4639,30.7386,1,3,1687280462
14 June 2023,Sumy,42483,21,168,0,1680,16884,1081.2986,721.5148,24,0,35432889721
14 June 2023,Zaporizhia,52598,26,187,37,1664,20904,1237.894,935.2033,33,100,43871090542
14 March 2023,Chernihiv,8092,4,32,0,320,3216,208.9095,131.3223,8,0,6717703689
14 March 2023,Dnipropetrovsk,8092,4,25,8,258,3216,191.68009999999998,140.234,8,0,6719611684
14 March 2023,Donetsk,105196,52,346,121,1862,41808,2510.3503,1959.8645999999999,95,9,87342134752
14 March 2023,Kharkiv,28322,14,112,16,992,11256,700.8532,520.0616,26,26,23513163285
14 March 2023,Kherson,26299,13,97,8,978,10452,609.3617,431.2216,24,0,21833731708
14 March 2023,Luhansk,26299,14,76,39,358,10452,635.8498,498.1792,23,94,21837338513
14 March 2023,Mykolaiv,4046,2,9,8,98,1608,93.4978,63.9238,3,0,3358851847
14 March 2023,Odesa,4046,2,16,0,160,1608,92.5364,61.203900000000004,3,0,3360046561
14 March 2023,Sumy,22253,11,88,0,880,8844,567.5784,377.2389,22,0,18473685150
14 March 2023,Zaporizhia,22253,11,84,8,785,8844,523.1504,393.9394,21,1,18473685144
14 May 2023,Chernihiv,6069,3,24,0,240,2412,156.3106,97.55689999999998,3,0,5054573934
14 May 2023,Dnipropetrovsk,6069,3,24,7,238,2412,142.7495,103.1792,5,0,5054573933
14 May 2023,Donetsk,105196,52,346,100,2732,41808,2510.771,1961.3038999999999,76,384,87621070881
14 May 2023,Kharkiv,34391,17,136,9,1234,13668,848.5828,635.594,21,75,28642585621
14 May 2023,Kherson,24276,12,89,22,894,9648,561.7978,395.2097,17,6,20219503735
14 May 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,3,0,1684857977
14 May 2023,Luhansk,10115,5,40,4,152,4020,246.73950000000002,189.93970000000002,8,37,8429121909
14 May 2023,Sumy,6069,3,24,0,240,2412,153.37,104.67060000000001,3,0,5054573934
14 May 2023,Ternopil,2023,1,8,0,80,804,49.5559,25.6056,1,0,1684857978
14 May 2023,Zaporizhia,18207,9,65,23,592,7236,427.9657,321.7507,10,1,15164929805
15 April 2023,Chernihiv,2023,1,8,0,80,804,52.1783,32.5818,1,0,1682436935
15 April 2023,Donetsk,109242,54,376,99,2518,43416,2607.0868,2033.9119,76,50,90865629413
15 April 2023,Kharkiv,16184,8,64,1,578,6432,400.5251,298.1189,9,9,13459495479
15 April 2023,Kherson,18207,9,50,39,458,7236,419.8385,295.8396,15,12,15141932417
15 April 2023,Luhansk,8092,4,32,4,72,3216,196.5223,152.3992,8,36,6731594593
15 April 2023,Mykolaiv,2023,1,8,0,80,804,46.9588,32.7047,2,0,1682436935
15 April 2023,Sumy,20230,10,80,14,796,8040,513.1517,344.4841,12,0,16824369348
15 April 2023,Zaporizhia,40460,20,153,8,1538,16080,952.3021,717.707,32,0,33651159745
15 February 2023,Chernihiv,8092,4,32,0,320,3216,208.3089,130.5971,8,0,6708006156
15 February 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.4051,69.3588,4,0,3354003078
15 February 2023,Donetsk,147679,75,472,180,3712,58692,3525.2639,2752.2557,111,123,122445193067
15 February 2023,Kharkiv,40460,20,160,4,1352,16080,999.2749,744.9605,34,0,33541826947
15 February 2023,Kherson,36414,20,137,22,1374,14472,843.4985,598.6320000000001,28,0,30186027710
15 February 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,1,0,1677001538
15 February 2023,Luhansk,20230,10,80,6,428,8040,491.3658,380.9947,16,0,16772410268
15 February 2023,Mykolaiv,6069,4,24,7,238,2412,140.3171,95.6241,5,0,5031004618
15 February 2023,Sumy,20230,10,80,0,800,8040,513.9762,345.1171,19,0,16770015394
15 February 2023,Zaporizhia,40460,22,153,8,1538,16080,951.9211,719.0323,39,0,33540030791
15 January 2023,Crimea,2023,1,8,1,18,804,44.6121,33.5244,2,0,1675191966
15 January 2023,Dnipropetrovsk,6069,3,24,0,240,2412,142.8256,103.561,6,0,5023717668
15 January 2023,Donetsk,91035,45,304,90,1924,36180,2170.5941,1696.6172,77,19,75356384430
15 January 2023,Kharkiv,34391,17,136,1,1298,13668,850.8345,633.5807,34,15,28467733452
15 January 2023,Kherson,14161,7,56,14,556,5628,328.7556,232.4306,8,2,11722007893
15 January 2023,Luhansk,20230,10,59,28,366,8040,492.2697,382.05989999999997,17,2,16746964384
15 January 2023,Sumy,12138,6,48,0,480,4824,308.4182,207.38400000000001,12,0,10047435336
15 January 2023,Zaporizhia,42483,22,161,3,1424,16884,999.0788,754.751,41,15,35168474260
15 June 2023,Chernihiv,10115,5,40,7,398,4020,261.1724,163.1079,10,1,8436402312
15 June 2023,Crimea,4046,2,9,1,28,1608,90.2425,68.4701,5,0,3374560924
15 June 2023,Dnipropetrovsk,4046,2,9,15,96,1608,96.3686,68.43190000000001,4,0,3374560924
15 June 2023,Donetsk,161840,81,500,226,4164,64320,3862.2176,3013.4692,136,148,134989545781
15 June 2023,Kharkiv,32368,16,121,9,1156,12864,800.9785,594.6121,32,0,26996487412
15 June 2023,Kherson,62713,31,199,84,1975,24924,1449.5877,1025.7211,49,5,52309866133
15 June 2023,Luhansk,14161,9,49,11,249,5628,345.0321,266.805,14,0,11812180141
15 June 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1687280464
15 June 2023,Odesa,2023,1,1,8,18,804,46.4639,30.7386,3,0,1687280462
15 June 2023,Sumy,26299,13,104,14,1036,10452,671.7869000000001,445.01550000000003,25,0,21934646024
15 June 2023,Zaporizhia,40460,20,125,50,1102,16080,952.0271,720.8384,33,1,33749206289
15 March 2023,Chernihiv,8092,4,32,0,320,3216,208.4693,127.9845,8,0,6717703692
15 March 2023,Dnipropetrovsk,8092,6,11,31,132,3216,191.5752,137.45600000000002,6,2,6719498596
15 March 2023,Donetsk,141610,72,455,185,2800,56280,3382.1354,2640.1187,106,71,117573596295
15 March 2023,Kharkiv,32368,16,121,9,1156,12864,801.0878,594.7496,30,10,26873204201
15 March 2023,Kherson,48552,24,177,45,1716,19296,1123.1109,793.4901,32,0,40307416863
15 March 2023,Kyiv,2023,1,8,7,78,804,51.078,29.6422,2,0,1679425924
15 March 2023,Luhansk,16184,8,64,8,144,6432,393.09860000000003,304.7247,16,60,13439008513
15 March 2023,Sumy,16184,8,64,0,640,6432,410.2022,276.3538,15,0,13435407384
15 March 2023,Zaporizhia,46529,23,142,55,1466,18492,1093.2707,828.7111,42,15,38629185667
15 May 2023,Chernihiv,6069,3,24,0,240,2412,156.6583,97.80229999999999,6,0,5054573934
15 May 2023,Dnipropetrovsk,2023,1,8,7,78,804,47.5712,34.3964,2,0,1684857977
15 May 2023,Donetsk,107219,53,340,113,2874,42612,2553.4428,1994.0872,87,188,89307136874
15 May 2023,Kharkiv,48552,24,192,11,1670,19296,1200.5261,898.3747000000001,47,29,40437799475
15 May 2023,Kherson,14161,7,42,37,430,5628,326.7135,230.11450000000002,10,0,11795213848
15 May 2023,Luhansk,12138,6,34,17,231,4824,294.2783,230.7261,10,15,10112127198
15 May 2023,Sumy,22253,11,88,0,880,8844,563.3961,379.0271,22,0,18533437758
15 May 2023,Zaporizhia,28322,14,77,2,646,11256,664.7263,502.7506,23,39,23592843720
16 April 2023,Dnipropetrovsk,4046,2,16,7,158,1608,95.1902,68.9333,3,0,3364873869
16 April 2023,Donetsk,97104,48,314,106,2040,38592,2317.3087,1808.116,70,152,80766124317
16 April 2023,Kharkiv,28322,14,105,10,934,11256,701.2843,520.8822,18,9,23554732707
16 April 2023,Kherson,22253,11,88,0,880,8844,515.1802,364.5792,11,0,18506806285
16 April 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,3,0,1682436937
16 April 2023,Luhansk,12138,6,41,12,170,4824,295.1014,228.5239,11,0,10099505122
16 April 2023,Mykolaiv,4046,2,16,14,156,1608,94.1463,65.6446,2,4,3364873868
16 April 2023,Sumy,20230,10,80,7,798,8040,512.4759,345.49649999999997,10,0,16824369349
16 April 2023,Zaporizhia,28322,14,112,4,872,11256,666.6752,502.4176,18,14,23554117092
16 February 2023,Chernihiv,2023,1,8,0,80,804,51.8186,31.945,2,0,1677001540
16 February 2023,Crimea,4046,2,9,9,36,1608,90.72659999999999,67.2144,3,0,3354003076
16 February 2023,Dnipropetrovsk,12138,6,41,15,416,4824,289.1761,210.1664,12,1,10062009237
16 February 2023,Donetsk,97104,48,321,103,2224,38592,2315.9389,1807.3171,85,97,80500264927
16 February 2023,Kharkiv,32368,16,121,25,1028,12864,800.5464000000001,591.6335,27,1,26832024627
16 February 2023,Kherson,26299,13,83,45,848,10452,609.0678,431.4509,19,3,21801020011
16 February 2023,Kirovograd,2023,1,8,0,80,804,48.5153,32.2545,3,0,1677001540
16 February 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,3,0,1677001538
