,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
11,Kyiv city,UA-30,20,35,17,2,26,14,16,23,45,2,83,6,5,0,6,47,51,0,2,0,79,1,0,20,0,53,0,5,26,16,42,7,7,13,31,65,9,19,0,7,53,15,21,2,9,92,8
12,Kyivs'ka oblast,UA-32,21,35,14,1,29,14,18,28,39,1,90,1,7,1,1,86,11,0,2,1,95,2,0,3,0,87,0,4,6,3,75,2,7,2,14,91,2,3,0,4,87,3,10,0,0,40,60
13,Luhans'ka oblast,UA-09,21,28,22,4,25,34,29,37,0,0,100,0,0,0,0,96,4,0,0,0,96,0,4,0,0,87,0,0,9,4,91,0,0,0,9,100,0,0,0,0,98,2,0,0,0,100,0
14,Lviv Oblast,UA-46,18,31,19,3,29,17,23,35,18,7,83,5,7,0,5,10,89,0,1,0,92,1,0,6,1,81,0,8,6,5,77,3,4,4,12,83,9,7,0,1,76,5,13,1,5,98,2
15,Mykolaivs'ka oblast,UA-48,12,40,23,3,22,33,31,31,2,3,92,8,0,0,0,40,6,1,50,3,92,4,0,4,0,40,0,0,60,0,85,0,0,0,15,92,0,4,0,4,92,4,0,4,0,100,0
16,Odessa Oblast,UA-51,17,31,15,3,34,26,37,37,0,0,68,32,0,0,0,92,1,0,2,5,99,1,0,0,0,69,0,0,28,3,91,0,1,0,8,96,2,1,0,1,86,0,14,0,0,98,2
17,Poltavs'ka oblast,UA-53,17,32,21,1,29,21,34,27,9,9,80,5,8,2,5,82,14,2,2,0,89,3,0,8,0,6,0,0,1,93,80,2,8,0,10,76,15,9,0,0,81,0,14,2,3,86,14
18,Rivnens'ka oblast,UA-56,16,37,18,2,27,16,24,26,29,5,92,4,4,0,0,57,39,2,2,0,96,4,0,0,0,76,0,11,10,3,53,2,4,2,39,7,0,93,0,0,61,2,12,0,25,92,8
19,Sevastopol' city,UA-40,15,42,24,0,19,39,35,24,2,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,86,0,0,7,7,86,0,0,0,14,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,21,23,29,4,23,18,25,36,15,6,96,0,4,0,0,74,23,0,0,3,96,4,0,0,0,74,0,0,10,16,79,0,7,0,14,17,82,1,0,0,92,0,4,4,0,100,0
21,Ternopil's'ka oblast,UA-61,11,42,15,1,31,23,18,27,27,5,89,3,2,0,6,56,39,0,5,0,92,2,0,6,0,72,0,13,11,4,63,4,5,12,16,66,4,10,0,20,9,91,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,16,31,21,5,27,21,21,26,28,4,95,5,0,0,0,81,14,0,5,0,10,0,0,90,0,74,0,9,13,4,47,10,5,5,33,85,10,5,0,0,75,9,12,2,2,79,21
23,Volyns'ka oblast,UA-07,26,36,11,1,26,19,18,28,28,7,78,8,12,0,2,62,32,2,4,0,97,0,0,3,0,78,0,14,6,2,66,4,5,5,20,73,2,25,0,0,10,0,0,0,90,90,10
24,Zakarpats'ka oblast,UA-21,37,27,14,0,22,19,18,41,17,5,89,4,3,0,4,76,20,2,1,1,91,5,0,4,0,87,0,3,9,1,74,2,4,5,15,91,3,1,0,5,20,1,79,0,0,97,3
25,Zaporiz'ka oblast,UA-23,22,32,19,0,27,32,31,35,1,1,31,0,1,0,68,91,6,0,0,3,97,0,0,3,0,79,0,5,16,0,94,0,0,0,6,97,0,0,0,3,88,0,12,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,27,33,16,2,22,23,13,27,30,7,94,0,0,0,6,56,36,0,8,0,83,0,0,17,0,74,0,5,16,5,2,0,0,0,98,70,15,5,0,10,94,0,0,0,6,100,0
