,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
17,Poltavs'ka oblast,UA-53,22,31,13,4,30,22,35,31,8,4,87,4,9,0,0,79,18,0,1,2,91,0,0,9,0,7,0,0,0,93,90,1,3,3,3,71,15,8,0,6,74,2,7,1,16,100,0
18,Rivnens'ka oblast,UA-56,17,34,12,1,36,25,22,32,21,0,82,9,4,0,5,67,31,0,1,1,90,2,0,8,0,90,0,0,2,8,88,8,0,2,2,5,0,95,0,0,52,7,3,0,38,100,0
19,Sevastopol' city,UA-40,38,25,12,8,17,18,47,35,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,80,0,0,20,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,18,37,6,4,35,29,27,31,12,1,93,0,3,0,4,84,10,0,6,0,97,0,0,3,0,72,0,2,8,18,90,0,3,4,3,15,85,0,0,0,97,0,0,0,3,100,0
21,Ternopil's'ka oblast,UA-61,24,33,10,5,28,31,30,28,7,4,83,2,15,0,0,63,34,2,1,0,85,5,0,8,2,87,0,2,8,3,73,9,4,12,2,73,2,14,0,11,5,95,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,21,30,17,5,27,24,26,34,14,2,93,2,3,0,2,77,16,6,0,1,7,0,0,93,0,79,0,0,10,11,67,12,2,8,11,84,7,8,0,1,87,5,2,3,3,93,7
23,Volyns'ka oblast,UA-07,19,44,8,2,27,39,26,23,11,1,68,7,25,0,0,43,55,0,2,0,83,0,0,17,0,87,0,0,13,0,83,8,0,0,9,58,6,30,0,6,4,0,0,0,96,100,0
24,Zakarpats'ka oblast,UA-21,38,26,14,6,16,25,25,42,7,1,80,5,11,1,3,59,35,1,2,3,98,2,0,0,0,87,0,0,7,6,86,9,0,4,1,87,0,5,0,8,11,0,89,0,0,100,0
25,Zaporiz'ka oblast,UA-23,15,31,20,2,32,30,33,35,2,0,27,0,3,0,70,88,6,0,0,6,100,0,0,0,0,80,0,0,14,6,94,0,0,3,3,97,3,0,0,0,91,0,6,3,0,100,0
26,Zhytomyrs'ka oblast,UA-18,20,30,11,9,30,18,28,19,34,1,74,4,9,0,13,59,35,3,3,0,78,4,0,18,0,90,0,5,5,0,3,0,0,0,97,74,0,22,0,4,68,12,12,0,8,100,0
