,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,in2,Одеса,Дніпро,Донецьк,Запоріжжя,in3,Львів,Кривий Ріг,Миколаїв,Севастополь,in4,Маріуполь,Луганськ,Вінниця,Макіївка,in5,Сімферополь,Чернігів,Херсон,Полтава,in6,Хмельницький,Черкаси,Чернівці,Житомир,in7,Суми,Рівне,Горлівка,Івано-Франківськ,in8,Тернопіль,Ужгород,Кропивницький,луцьк,in9,Біла Церква
10,Kirovohrads'ka oblast,UA-35,23,34,13,6,24,33,33,24,10,0,74,9,15,0,2,73,16,7,4,0,90,2,0,8,0,75,0,0,16,9,95,0,2,3,0,97,0,3,0,0,19,0,3,78,0,100,0
11,Kyiv city,UA-30,18,35,15,3,29,17,16,18,49,0,87,7,5,0,1,79,17,2,1,1,85,3,0,12,0,75,0,4,14,7,74,3,6,3,14,91,1,5,0,3,80,5,10,2,3,94,6
12,Kyivs'ka oblast,UA-32,16,37,21,2,24,21,20,12,47,0,84,6,10,0,0,78,16,3,0,3,92,6,0,2,0,87,0,2,9,2,84,7,3,1,5,95,2,3,0,0,91,1,4,2,2,43,57
13,Luhans'ka oblast,UA-09,23,35,14,2,26,34,45,21,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,99,0,0,1,0,97,1,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,15,35,18,4,28,25,23,30,20,2,72,10,12,1,5,7,93,0,0,0,69,6,1,24,0,62,0,4,12,22,43,15,6,16,20,53,4,29,0,14,43,18,20,2,17,92,8
15,Mykolaivs'ka oblast,UA-48,27,36,22,0,15,30,41,26,3,0,79,19,2,0,0,50,6,1,42,1,98,0,0,2,0,81,0,0,17,2,95,0,0,5,0,88,7,5,0,0,95,0,0,5,0,100,0
16,Odessa Oblast,UA-51,22,36,13,2,27,34,32,34,0,0,62,38,0,0,0,93,1,1,0,5,94,2,0,4,0,78,0,0,21,1,95,0,1,0,4,97,1,0,0,2,89,0,8,1,2,100,0
17,Poltavs'ka oblast,UA-53,18,34,15,2,31,28,31,29,8,4,83,4,10,0,3,77,22,0,1,0,89,7,0,4,0,7,0,0,0,93,86,3,0,6,5,78,11,8,0,3,73,2,14,1,10,99,1
18,Rivnens'ka oblast,UA-56,15,35,15,0,35,29,23,22,21,5,68,16,14,0,2,57,37,2,3,1,81,14,0,5,0,83,0,0,15,2,74,9,4,7,6,4,0,96,0,0,45,2,2,1,50,100,0
19,Sevastopol' city,UA-40,22,33,8,7,30,31,35,34,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,92,0,0,8,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,19,31,19,10,21,28,42,22,8,0,98,2,0,0,0,86,12,0,2,0,94,2,2,2,0,71,0,0,5,24,98,0,0,2,0,27,73,0,0,0,98,0,2,0,0,100,0
21,Ternopil's'ka oblast,UA-61,19,35,13,3,30,29,30,29,10,2,81,9,10,0,0,57,39,2,2,0,91,5,0,4,0,84,0,6,9,1,72,6,4,12,6,69,6,9,1,15,6,94,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,22,32,16,2,28,26,25,35,12,2,77,12,10,1,0,79,16,2,3,0,8,0,0,92,0,71,0,2,12,15,68,8,0,11,13,86,2,9,0,3,91,0,5,0,4,99,1
23,Volyns'ka oblast,UA-07,23,31,17,2,27,28,28,21,18,5,72,9,8,0,11,50,49,0,1,0,79,15,3,3,0,79,0,6,3,12,74,15,0,9,2,67,2,29,0,2,5,0,0,0,95,97,3
24,Zakarpats'ka oblast,UA-21,40,28,8,1,23,27,27,31,14,1,74,6,12,4,4,54,44,1,1,0,88,3,0,9,0,83,0,1,10,6,88,5,2,2,3,88,0,1,0,11,8,0,92,0,0,99,1
25,Zaporiz'ka oblast,UA-23,19,34,15,4,28,34,31,34,1,0,35,0,0,0,65,92,4,2,0,2,98,0,0,2,0,86,0,0,14,0,98,0,2,0,0,96,0,0,0,4,91,0,7,2,0,100,0
26,Zhytomyrs'ka oblast,UA-18,17,29,18,4,32,21,18,36,25,0,76,7,3,3,11,66,28,3,3,0,76,7,0,17,0,73,0,7,10,10,4,0,0,0,96,79,0,18,0,3,85,3,4,0,8,100,0
