,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
12,Kyivs'ka oblast,UA-32,18,31,18,5,28,17,20,21,41,1,89,3,5,1,2,79,19,0,2,0,94,0,0,5,1,89,0,3,3,5,76,5,4,3,12,95,2,1,0,2,93,2,2,0,3,36,64
13,Luhans'ka oblast,UA-09,20,33,16,3,28,34,27,37,1,1,94,0,4,0,2,96,2,0,0,2,100,0,0,0,0,96,0,0,4,0,94,2,0,0,4,100,0,0,0,0,94,0,6,0,0,100,0
14,Lviv Oblast,UA-46,20,33,16,4,27,24,27,37,9,3,91,3,4,0,2,8,92,0,0,0,98,1,0,1,0,95,0,0,2,3,93,3,1,2,1,87,1,5,0,7,82,5,6,2,5,99,1
15,Mykolaivs'ka oblast,UA-48,24,37,15,0,24,33,26,34,7,0,91,6,3,0,0,47,6,1,46,0,94,0,0,6,0,55,0,0,36,9,97,0,0,0,3,82,14,2,0,2,94,0,3,0,3,100,0
16,Odessa Oblast,UA-51,21,29,16,3,31,25,37,36,2,0,57,43,0,0,0,94,4,1,0,1,96,0,0,4,0,91,0,0,6,3,97,0,1,0,2,98,0,2,0,0,96,0,4,0,0,100,0
17,Poltavs'ka oblast,UA-53,18,34,17,3,28,32,22,30,13,3,89,3,7,0,1,66,33,0,1,0,85,1,0,14,0,6,0,0,0,94,77,14,0,0,9,71,4,19,0,6,71,13,2,2,12,97,3
18,Rivnens'ka oblast,UA-56,20,26,22,3,29,22,29,24,21,4,79,6,15,0,0,40,59,0,1,0,93,4,0,3,0,76,0,3,6,15,72,14,3,8,3,4,0,96,0,0,47,13,1,2,37,100,0
19,Sevastopol' city,UA-40,31,39,8,0,22,47,18,35,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,87,0,0,13,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,18,33,15,3,31,32,27,28,11,2,88,0,12,0,0,74,26,0,0,0,97,0,0,3,0,72,0,0,5,23,91,3,0,3,3,16,84,0,0,0,97,0,0,3,0,100,0
21,Ternopil's'ka oblast,UA-61,13,33,18,3,33,23,27,30,20,0,90,2,8,0,0,49,51,0,0,0,88,2,0,10,0,98,0,0,0,2,68,10,0,20,2,63,1,11,0,25,5,95,0,0,0,95,5
22,Vinnyts'ka oblast,UA-05,26,34,13,2,25,25,32,24,18,1,72,18,7,0,3,69,31,0,0,0,5,0,0,95,0,84,0,2,6,8,64,14,1,9,12,82,2,14,0,2,74,7,3,0,16,96,4
23,Volyns'ka oblast,UA-07,22,32,13,5,28,26,20,35,18,1,85,8,7,0,0,54,46,0,0,0,97,0,0,3,0,95,0,0,2,3,85,2,2,11,0,75,0,25,0,0,5,0,0,0,95,97,3
24,Zakarpats'ka oblast,UA-21,46,24,9,3,18,27,26,38,9,0,87,0,11,0,2,70,30,0,0,0,96,0,0,4,0,91,0,0,5,4,91,4,2,3,0,91,2,4,0,3,13,0,87,0,0,100,0
25,Zaporiz'ka oblast,UA-23,22,30,15,6,27,31,32,34,3,0,51,1,3,0,45,92,3,0,1,4,97,2,0,1,0,83,0,0,6,11,90,4,0,3,3,99,0,1,0,0,94,0,5,1,0,100,0
26,Zhytomyrs'ka oblast,UA-18,13,36,15,2,34,32,20,17,31,0,93,7,0,0,0,69,31,0,0,0,93,0,0,7,0,82,0,6,12,0,2,0,0,0,98,50,11,39,0,0,77,17,6,0,0,87,13
