,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,in2,Одеса,Дніпро,Донецьк,Запоріжжя,in3,Львів,Кривий Ріг,Миколаїв,Севастополь,in4,Маріуполь,Луганськ,Вінниця,Макіївка,in5,Сімферополь,Чернігів,Херсон,Полтава,in6,Хмельницький,Черкаси,Чернівці,Житомир,in7,Суми,Рівне,Горлівка,Івано-Франківськ,in8,Тернопіль,Ужгород,Кропивницький,луцьк,in9,Біла Церква
11,Kyiv city,UA-30,20,35,16,2,27,14,16,23,44,3,79,9,6,0,6,37,59,1,3,0,71,2,0,27,0,39,0,6,36,19,34,9,8,13,36,57,10,23,0,10,42,15,29,4,10,89,11
12,Kyivs'ka oblast,UA-32,18,37,17,1,27,16,18,25,40,1,89,1,8,1,1,77,21,0,2,0,92,2,0,5,1,75,0,6,15,4,67,3,9,5,16,88,2,6,0,4,80,5,12,1,2,29,71
13,Luhans'ka oblast,UA-09,25,26,20,5,24,32,32,36,0,0,100,0,0,0,0,97,3,0,0,0,97,0,3,0,0,82,0,0,13,5,88,0,0,1,11,100,0,0,0,0,98,2,0,0,0,100,0
14,Lviv Oblast,UA-46,18,33,18,3,28,17,23,34,17,9,79,7,8,0,6,8,91,0,1,0,88,5,0,7,0,67,0,12,17,4,70,3,5,5,17,75,12,11,1,1,65,10,19,2,4,96,4
15,Mykolaivs'ka oblast,UA-48,17,34,21,6,22,29,34,30,4,3,87,13,0,0,0,42,4,2,50,2,95,2,0,3,0,32,0,0,67,1,81,0,2,0,17,92,0,5,0,3,90,3,2,2,3,100,0
16,Odessa Oblast,UA-51,18,29,17,3,33,26,38,36,0,0,67,33,0,0,0,91,0,0,3,6,99,0,0,1,0,61,0,0,36,3,90,0,0,0,10,97,2,0,0,1,77,0,23,0,0,98,2
17,Poltavs'ka oblast,UA-53,18,31,20,3,28,19,34,26,9,12,87,5,4,1,3,85,13,1,1,0,94,1,0,5,0,8,0,0,1,91,81,5,4,0,10,83,12,5,0,0,76,1,10,8,5,89,11
18,Rivnens'ka oblast,UA-56,14,44,13,4,25,21,23,24,26,6,90,8,2,0,0,56,36,7,1,0,92,2,0,6,0,66,0,18,14,2,54,3,3,6,34,7,0,93,0,0,57,3,9,0,31,95,5
19,Sevastopol' city,UA-40,20,39,21,1,19,39,33,27,1,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,81,0,0,16,3,93,0,0,0,7,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,18,20,24,4,34,14,24,39,16,7,92,0,4,0,4,71,23,0,3,3,88,12,0,0,0,62,0,0,21,17,76,0,10,0,14,11,88,1,0,0,88,0,4,8,0,100,0
21,Ternopil's'ka oblast,UA-61,14,36,15,1,34,19,21,27,27,6,81,9,4,0,6,47,46,2,5,0,93,2,0,5,0,61,0,15,21,3,61,3,5,13,18,59,8,11,1,21,7,93,0,0,0,90,10
22,Vinnyts'ka oblast,UA-05,18,34,19,3,26,23,17,26,27,7,85,8,5,0,2,68,20,2,8,2,7,0,0,93,0,50,0,12,34,4,40,15,6,4,35,74,20,4,0,2,64,8,19,8,1,69,31
23,Volyns'ka oblast,UA-07,24,40,11,2,23,20,18,25,28,9,72,12,12,2,2,54,40,2,4,0,90,3,0,7,0,62,0,24,12,2,54,6,6,6,28,63,5,30,2,0,6,1,0,0,93,87,13
24,Zakarpats'ka oblast,UA-21,39,25,12,1,23,18,23,38,16,5,83,7,5,0,5,66,28,3,1,2,84,5,0,11,0,71,0,3,22,4,64,4,5,7,20,84,6,1,0,9,11,1,88,0,0,94,6
25,Zaporiz'ka oblast,UA-23,20,33,15,2,30,32,35,33,0,0,32,0,0,0,68,89,9,0,0,2,96,0,2,2,0,72,0,3,25,0,95,0,0,1,4,98,0,0,0,2,76,0,24,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,23,33,18,1,25,21,16,24,30,9,94,0,0,0,6,50,43,0,7,0,83,0,0,17,0,59,0,8,29,4,2,0,0,0,98,52,15,11,3,19,70,10,15,0,5,100,0
