,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
10,Kirovohrads'ka oblast,UA-35,22,38,13,3,24,33,33,25,7,2,75,10,15,0,0,62,28,6,2,2,79,8,2,11,0,75,0,2,10,13,73,2,13,7,5,88,0,9,0,3,19,0,0,81,0,100,0
11,Kyiv city,UA-30,15,37,16,3,29,18,16,19,47,0,93,2,4,0,1,71,26,1,0,2,85,3,0,12,0,81,0,2,11,6,76,7,5,2,10,90,2,4,0,4,81,5,11,1,2,95,5
12,Kyivs'ka oblast,UA-32,21,31,15,2,31,18,20,23,39,0,88,1,7,0,4,73,24,1,0,2,79,12,0,9,0,81,0,3,11,5,69,10,7,6,8,92,2,3,0,3,84,5,9,1,1,30,70
13,Luhans'ka oblast,UA-09,24,35,14,4,23,35,32,33,0,0,98,0,2,0,0,94,6,0,0,0,92,2,4,2,0,84,0,0,11,5,96,2,0,0,2,100,0,0,0,0,94,4,2,0,0,100,0
14,Lviv Oblast,UA-46,18,35,18,3,26,25,24,32,17,2,80,7,9,0,4,7,93,0,0,0,66,7,0,27,0,60,0,5,19,16,49,12,8,11,20,59,5,25,0,11,49,18,19,1,13,95,5
15,Mykolaivs'ka oblast,UA-48,22,30,15,3,30,29,29,40,2,0,77,17,4,0,2,43,8,2,46,1,92,6,0,2,0,68,0,0,30,2,89,0,6,0,5,94,0,6,0,0,92,0,8,0,0,100,0
16,Odessa Oblast,UA-51,22,29,19,2,28,33,30,35,1,1,64,35,1,0,0,92,5,0,3,0,88,5,0,7,0,72,0,0,24,4,88,1,2,2,7,99,0,0,0,1,93,2,3,1,1,99,1
17,Poltavs'ka oblast,UA-53,21,30,14,1,34,26,29,26,10,9,78,0,19,0,3,70,27,0,1,2,76,4,0,20,0,6,0,0,2,92,69,11,6,6,8,68,23,8,0,1,75,4,8,1,12,97,3
18,Rivnens'ka oblast,UA-56,18,37,13,4,28,35,22,26,16,1,86,8,2,0,4,42,52,1,5,0,84,6,0,10,0,77,0,8,10,5,75,9,2,5,9,5,0,95,0,0,58,4,0,0,38,100,0
19,Sevastopol' city,UA-40,17,29,13,2,39,32,35,32,1,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,100,0
20,Sums'ka oblast,UA-59,25,17,17,5,36,23,21,46,6,4,96,0,4,0,0,77,16,0,4,3,100,0,0,0,0,55,0,2,0,43,91,4,5,0,0,15,85,0,0,0,91,0,9,0,0,100,0
21,Ternopil's'ka oblast,UA-61,19,28,15,3,35,23,25,35,15,2,84,2,6,1,7,40,59,0,0,1,79,9,1,10,1,78,0,3,14,5,71,4,2,14,9,74,6,13,0,7,8,91,0,0,1,97,3
22,Vinnyts'ka oblast,UA-05,18,35,16,4,27,30,22,32,15,1,88,5,3,1,3,68,24,1,5,2,9,1,0,90,0,76,0,2,14,8,77,7,1,7,8,91,3,5,0,1,87,6,2,1,4,97,3
23,Volyns'ka oblast,UA-07,19,30,17,3,31,28,27,29,14,2,81,7,5,0,7,35,63,0,1,1,78,9,2,11,0,73,0,11,8,8,73,15,2,0,10,64,7,24,0,5,5,1,0,0,94,100,0
24,Zakarpats'ka oblast,UA-21,31,34,16,1,18,30,26,32,9,3,88,2,4,1,5,50,48,2,0,0,82,10,0,8,0,81,0,3,8,8,77,5,3,6,9,88,1,5,1,5,11,0,88,0,1,99,1
25,Zaporiz'ka oblast,UA-23,18,34,15,3,30,34,29,37,0,0,45,0,1,0,54,76,14,0,0,10,95,5,0,0,0,77,0,0,19,4,93,1,2,2,2,99,0,1,0,0,93,2,5,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,22,32,16,0,30,21,28,27,24,0,90,7,3,0,0,59,33,2,4,2,72,14,0,14,0,72,0,8,9,11,4,0,0,0,96,73,0,25,0,2,79,6,15,0,0,90,10
