,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
11,Kyiv city,UA-30,15,37,16,3,29,17,15,20,48,0,93,3,4,0,0,78,20,0,0,2,87,2,0,11,0,82,0,3,7,8,76,7,6,3,8,91,1,4,0,4,83,4,10,1,2,95,5
12,Kyivs'ka oblast,UA-32,20,33,14,2,31,21,20,20,39,0,86,3,5,0,6,71,24,2,1,2,78,11,0,11,0,82,0,6,8,4,62,8,8,8,14,89,5,1,0,5,82,6,11,0,1,25,75
13,Luhans'ka oblast,UA-09,25,37,14,4,20,35,34,31,0,0,99,0,1,0,0,100,0,0,0,0,93,2,3,2,0,91,0,0,5,4,99,1,0,0,0,100,0,0,0,0,95,1,4,0,0,100,0
14,Lviv Oblast,UA-46,19,36,16,3,26,25,25,32,15,3,79,8,10,0,3,10,90,0,0,0,67,7,0,26,0,62,0,6,14,18,50,12,8,11,19,59,5,26,0,10,52,16,20,1,11,95,5
15,Mykolaivs'ka oblast,UA-48,17,28,17,2,36,25,34,39,2,0,79,17,2,0,2,43,4,3,47,3,94,6,0,0,0,79,0,0,21,0,91,0,3,0,6,97,0,3,0,0,83,0,12,3,2,100,0
16,Odessa Oblast,UA-51,21,27,21,4,27,30,33,34,2,1,61,38,1,0,0,94,2,0,4,0,90,6,0,4,0,74,0,0,22,4,92,2,2,1,3,97,2,0,0,1,93,2,4,1,0,98,2
17,Poltavs'ka oblast,UA-53,21,30,18,2,29,25,29,28,10,8,79,1,16,0,4,80,13,1,4,2,81,6,0,13,0,7,0,0,1,92,77,8,5,4,6,73,18,8,0,1,75,4,9,1,11,99,1
18,Rivnens'ka oblast,UA-56,23,38,10,5,24,33,24,29,14,0,90,6,2,0,2,64,31,0,5,0,74,13,1,12,0,88,0,6,2,4,76,7,1,5,11,6,0,94,0,0,62,5,0,0,33,98,2
19,Sevastopol' city,UA-40,21,31,13,1,34,32,38,29,1,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,86,0,0,14,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,23,23,15,3,36,31,21,40,6,2,95,0,5,0,0,87,9,0,0,4,100,0,0,0,0,61,0,0,0,39,83,13,4,0,0,15,85,0,0,0,87,0,9,0,4,95,5
21,Ternopil's'ka oblast,UA-61,21,29,14,4,32,25,26,33,14,2,81,6,6,0,7,66,31,1,0,2,78,12,1,8,1,82,0,6,7,5,75,4,2,11,8,73,5,17,0,5,9,91,0,0,0,98,2
22,Vinnyts'ka oblast,UA-05,19,34,14,4,29,29,23,31,16,1,85,8,3,1,3,74,17,1,6,2,9,1,0,90,0,79,0,3,11,7,75,8,0,8,9,88,3,4,0,5,86,6,4,1,3,96,4
23,Volyns'ka oblast,UA-07,19,29,17,2,33,31,22,27,18,2,72,9,11,0,8,50,46,0,3,1,73,20,0,7,0,69,0,17,6,8,73,14,4,2,7,66,10,22,0,2,5,1,0,0,94,100,0
24,Zakarpats'ka oblast,UA-21,30,36,15,2,17,28,29,32,9,2,88,2,7,1,2,72,25,2,1,0,85,8,0,7,0,87,0,3,6,4,81,5,2,3,9,87,0,5,1,7,11,0,88,0,1,99,1
25,Zaporiz'ka oblast,UA-23,24,32,17,2,25,33,28,39,0,0,42,0,1,0,57,82,12,0,0,6,99,1,0,0,0,83,0,1,13,3,99,1,0,0,0,97,0,3,0,0,93,2,4,0,1,100,0
26,Zhytomyrs'ka oblast,UA-18,15,31,16,1,37,19,24,31,25,1,97,3,0,0,0,70,19,7,2,2,77,13,0,10,0,75,0,10,7,8,5,0,0,0,95,70,2,24,0,4,89,5,6,0,0,94,6
