,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
15,Mykolaivs'ka oblast,UA-48,19,38,16,2,25,33,25,39,3,0,76,20,4,0,0,44,7,4,44,1,89,0,0,11,0,71,0,2,23,4,84,11,3,0,2,100,0,0,0,0,89,2,3,3,3,100,0
16,Odessa Oblast,UA-51,19,38,16,2,25,35,32,32,1,0,55,44,1,0,0,90,7,2,1,0,96,1,0,3,0,76,0,0,19,5,89,4,1,4,2,99,1,0,0,0,91,2,6,0,1,100,0
17,Poltavs'ka oblast,UA-53,19,38,13,3,27,28,28,32,9,3,86,3,6,2,3,76,22,1,1,0,86,2,1,11,0,6,0,0,0,94,81,2,3,11,3,73,15,10,0,2,76,4,10,3,7,98,2
18,Rivnens'ka oblast,UA-56,28,31,16,3,22,26,25,32,16,1,83,4,9,0,4,62,31,3,2,2,95,2,0,3,0,97,0,0,2,1,81,0,7,4,8,6,0,94,0,0,63,5,1,0,31,100,0
19,Sevastopol' city,UA-40,8,42,25,3,22,42,27,31,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,17,45,10,3,25,32,30,31,6,1,93,2,5,0,0,87,11,2,0,0,96,2,0,2,0,71,0,3,9,17,78,2,4,8,8,17,83,0,0,0,85,6,9,0,0,100,0
21,Ternopil's'ka oblast,UA-61,17,34,17,5,27,32,24,30,12,2,72,9,13,3,3,49,48,0,3,0,79,10,2,9,0,81,0,2,12,5,68,10,1,21,0,73,0,9,0,18,4,96,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,16,31,19,6,28,23,26,34,17,0,87,5,6,1,1,82,15,1,2,0,8,0,0,92,0,81,0,1,10,8,70,13,4,6,7,85,3,10,0,2,80,8,4,3,5,98,2
23,Volyns'ka oblast,UA-07,13,39,23,3,22,31,30,25,12,2,83,7,10,0,0,56,42,1,0,1,72,11,2,15,0,70,0,4,22,4,83,5,5,5,2,63,2,29,4,2,5,0,0,0,95,95,5
24,Zakarpats'ka oblast,UA-21,37,28,11,2,22,30,26,35,9,0,85,2,10,0,3,67,28,0,5,0,88,5,0,7,0,90,0,0,7,3,89,0,1,4,6,88,3,2,0,7,12,0,88,0,0,100,0
25,Zaporiz'ka oblast,UA-23,21,37,17,1,24,34,32,31,2,1,32,0,2,0,66,76,19,2,0,3,98,0,0,2,0,87,0,0,11,2,100,0,0,0,0,100,0,0,0,0,91,0,7,0,2,100,0
26,Zhytomyrs'ka oblast,UA-18,23,25,25,1,26,16,21,31,32,0,91,2,5,2,0,72,17,10,1,0,76,8,0,16,0,85,0,2,9,4,4,0,0,0,96,80,2,16,0,2,68,13,9,1,9,98,2
