,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
10,Kirovohrads'ka oblast,UA-35,12,28,17,3,40,35,25,32,6,2,81,13,6,0,0,87,3,7,3,0,97,3,0,0,0,84,0,3,6,7,97,3,0,0,0,93,0,7,0,0,29,0,0,71,0,100,0
11,Kyiv city,UA-30,17,36,18,2,27,23,22,23,32,0,91,6,3,0,0,67,32,0,1,0,89,0,0,11,0,76,0,1,12,11,70,7,5,6,12,79,1,14,0,6,74,7,7,2,10,96,4
12,Kyivs'ka oblast,UA-32,16,32,21,2,29,21,22,22,35,0,92,3,3,0,2,87,13,0,0,0,96,0,0,4,0,93,0,4,2,1,84,3,5,2,6,93,1,4,0,2,91,1,5,0,3,42,58
13,Luhans'ka oblast,UA-09,21,33,21,2,23,32,36,32,0,0,100,0,0,0,0,96,0,0,0,4,100,0,0,0,0,93,0,2,2,3,100,0,0,0,0,96,4,0,0,0,96,0,4,0,0,100,0
14,Lviv Oblast,UA-46,18,33,19,5,25,30,26,36,8,0,83,3,14,0,0,6,94,0,0,0,97,0,0,3,0,97,0,0,3,0,89,2,1,3,5,87,2,4,0,7,82,9,2,0,7,100,0
15,Mykolaivs'ka oblast,UA-48,25,32,19,0,24,30,38,30,2,0,89,9,0,0,2,66,3,0,31,0,100,0,0,0,0,78,0,0,20,2,96,0,2,0,2,96,2,2,0,0,93,0,5,2,0,100,0
16,Odessa Oblast,UA-51,18,33,18,2,29,34,31,34,1,0,66,33,1,0,0,95,5,0,0,0,95,0,0,5,0,88,0,0,8,4,94,2,0,1,3,98,1,1,0,0,98,0,2,0,0,100,0
17,Poltavs'ka oblast,UA-53,21,35,19,2,23,33,32,27,7,1,92,1,7,0,0,91,7,1,1,0,91,0,0,9,0,8,0,0,0,92,96,0,0,1,3,88,3,9,0,0,92,0,0,0,8,99,1
18,Rivnens'ka oblast,UA-56,28,26,13,1,32,20,28,31,21,0,74,7,19,0,0,47,53,0,0,0,95,0,0,5,0,87,0,0,4,9,74,7,8,0,11,3,0,97,0,0,43,4,0,0,53,95,5
19,Sevastopol' city,UA-40,24,29,16,2,29,27,34,39,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,86,0,0,7,7,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,16,30,23,2,29,36,30,31,3,0,100,0,0,0,0,96,4,0,0,0,98,0,0,2,0,88,0,0,6,6,100,0,0,0,0,31,69,0,0,0,93,0,7,0,0,100,0
21,Ternopil's'ka oblast,UA-61,18,36,16,4,26,29,27,30,14,0,91,0,9,0,0,57,43,0,0,0,82,5,0,13,0,97,0,0,3,0,78,10,0,7,5,78,0,10,0,12,5,95,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,17,36,10,3,34,28,32,29,11,0,74,11,12,0,3,74,22,0,3,1,8,0,0,92,0,87,0,3,8,2,76,6,1,5,12,91,2,7,0,0,92,0,0,4,4,100,0
23,Volyns'ka oblast,UA-07,24,30,14,1,31,24,21,30,24,1,62,11,27,0,0,37,59,0,2,2,85,0,0,15,0,100,0,0,0,0,89,0,0,5,6,56,0,41,0,3,4,0,0,0,96,100,0
24,Zakarpats'ka oblast,UA-21,36,31,10,3,20,33,32,32,3,0,94,2,4,0,0,81,19,0,0,0,96,2,0,2,0,96,0,0,2,2,93,1,2,2,2,88,0,1,0,11,15,0,85,0,0,100,0
25,Zaporiz'ka oblast,UA-23,18,33,17,4,28,37,33,29,1,0,81,0,2,0,17,96,2,0,1,1,98,1,0,1,0,86,0,0,10,4,98,1,0,1,0,98,2,0,0,0,96,0,4,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,15,36,23,2,24,32,24,21,23,0,95,0,5,0,0,92,6,0,2,0,92,0,0,8,0,90,0,2,5,3,6,0,0,0,94,80,0,16,0,4,100,0,0,0,0,95,5
