,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
10,Kirovohrads'ka oblast,UA-35,17,29,22,1,31,26,32,28,14,0,68,8,20,0,4,80,5,10,0,5,89,0,0,11,0,85,0,0,5,10,77,5,4,5,9,77,9,14,0,0,12,0,1,87,0,95,5
11,Kyiv city,UA-30,18,33,18,3,28,19,19,25,37,0,92,4,3,0,1,61,37,1,1,0,87,0,0,13,0,71,0,2,15,12,69,8,4,6,13,79,3,13,0,5,69,11,8,2,10,95,5
12,Kyivs'ka oblast,UA-32,16,32,22,4,26,18,17,22,43,0,88,4,5,0,3,83,15,0,2,0,94,0,0,6,0,87,0,2,3,8,85,2,2,1,10,93,4,0,0,3,94,3,2,0,1,36,64
13,Luhans'ka oblast,UA-09,20,33,15,2,30,33,27,38,2,0,96,0,2,0,2,96,2,0,0,2,98,0,2,0,0,94,0,0,4,2,98,2,0,0,0,98,0,2,0,0,92,2,6,0,0,100,0
14,Lviv Oblast,UA-46,16,36,17,3,28,25,25,39,9,2,86,6,6,0,2,8,92,0,0,0,98,0,0,2,0,94,0,0,3,3,91,3,1,3,2,89,2,5,0,4,83,5,4,1,7,100,0
15,Mykolaivs'ka oblast,UA-48,27,29,15,2,27,27,28,38,7,0,89,9,0,0,2,47,3,1,49,0,91,0,0,9,0,61,0,0,28,11,100,0,0,0,0,91,3,6,0,0,91,0,3,3,3,100,0
16,Odessa Oblast,UA-51,19,32,16,3,30,28,37,34,1,0,60,40,0,0,0,89,8,0,2,1,97,0,0,3,0,91,0,0,7,2,99,0,0,0,1,99,0,1,0,0,92,2,5,1,0,99,1
17,Poltavs'ka oblast,UA-53,15,36,20,3,26,30,23,27,16,4,86,7,5,0,2,69,29,0,2,0,83,1,0,16,0,5,0,0,0,95,77,14,1,0,8,74,6,19,0,1,72,15,4,0,9,94,6
18,Rivnens'ka oblast,UA-56,20,26,20,4,30,20,19,27,27,7,77,8,15,0,0,43,55,1,1,0,97,3,0,0,0,82,0,3,9,6,77,9,2,6,6,4,0,96,0,0,46,16,1,1,36,100,0
19,Sevastopol' city,UA-40,23,33,11,0,33,30,29,41,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,89,0,0,11,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,14,30,22,6,28,28,32,29,9,2,94,0,6,0,0,89,11,0,0,0,100,0,0,0,0,80,0,0,2,18,89,3,0,3,5,17,83,0,0,0,91,0,6,3,0,100,0
21,Ternopil's'ka oblast,UA-61,21,31,15,3,30,26,24,30,19,1,86,7,7,0,0,49,51,0,0,0,95,2,0,3,0,98,0,0,0,2,66,16,3,15,0,65,1,9,0,25,5,95,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,23,29,19,4,25,21,27,32,20,0,82,14,1,0,3,77,23,0,0,0,7,0,0,93,0,79,0,1,12,8,65,14,0,7,14,83,1,15,0,1,79,4,4,0,13,99,1
23,Volyns'ka oblast,UA-07,23,33,16,0,28,23,23,32,20,2,81,5,14,0,0,52,47,1,0,0,100,0,0,0,0,94,0,3,0,3,81,2,2,15,0,71,0,27,0,2,5,0,0,0,95,100,0
24,Zakarpats'ka oblast,UA-21,51,22,6,2,19,24,27,36,11,2,84,3,13,0,0,73,27,0,0,0,96,0,0,4,0,94,0,0,4,2,91,4,0,3,2,92,0,4,0,4,12,0,87,0,1,100,0
25,Zaporiz'ka oblast,UA-23,20,30,16,4,30,29,28,42,1,0,61,1,3,0,35,93,3,1,2,1,97,1,0,2,0,92,0,0,4,4,95,3,0,1,1,99,0,1,0,0,93,0,4,3,0,99,1
26,Zhytomyrs'ka oblast,UA-18,27,28,18,3,24,19,21,25,35,0,87,0,13,0,0,68,32,0,0,0,87,0,0,13,0,80,0,4,8,8,3,0,0,0,97,58,12,30,0,0,83,13,0,0,4,91,9
