,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
16,Odessa Oblast,UA-51,21,36,16,1,26,32,32,34,2,0,56,43,0,0,1,90,9,0,1,0,97,0,0,3,0,81,0,1,13,5,90,6,0,1,3,99,1,0,0,0,92,0,6,1,1,100,0
17,Poltavs'ka oblast,UA-53,23,31,11,2,33,23,30,33,10,4,85,4,9,0,2,77,21,1,1,0,90,1,0,9,0,7,0,0,0,93,84,2,6,3,5,69,19,6,0,6,79,1,10,2,8,98,2
18,Rivnens'ka oblast,UA-56,22,35,17,2,24,32,21,33,12,2,78,5,12,0,5,71,26,1,2,0,94,1,0,5,0,94,0,0,1,5,88,5,3,3,1,5,0,95,0,0,57,7,1,0,35,99,1
19,Sevastopol' city,UA-40,20,39,21,6,14,39,33,28,0,0,100,0,0,0,0,2,0,0,0,98,100,0,0,0,0,78,0,0,22,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,16,34,11,3,36,30,28,32,10,0,90,5,3,0,2,78,20,2,0,0,98,2,0,0,0,63,0,3,11,23,88,0,5,0,7,14,86,0,0,0,95,2,0,0,3,100,0
21,Ternopil's'ka oblast,UA-61,23,31,13,4,29,29,29,32,8,2,86,3,9,1,1,59,39,0,2,0,87,3,0,10,0,83,0,1,11,5,72,14,0,14,0,78,1,11,0,10,5,95,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,19,37,17,5,22,29,24,32,13,2,89,3,5,2,1,79,19,0,2,0,8,0,0,92,0,81,0,0,8,11,69,10,3,8,10,82,3,12,0,3,84,4,2,4,6,97,3
23,Volyns'ka oblast,UA-07,21,38,18,3,20,28,31,27,10,4,84,5,11,0,0,47,52,0,1,0,82,10,0,8,0,80,0,5,15,0,87,3,3,2,5,53,1,34,3,9,4,0,0,0,96,100,0
24,Zakarpats'ka oblast,UA-21,35,30,13,2,20,30,27,36,7,0,87,3,6,2,2,65,30,0,3,2,91,5,0,4,0,87,0,0,8,5,83,6,1,5,5,86,2,5,0,7,11,0,89,0,0,100,0
25,Zaporiz'ka oblast,UA-23,16,32,19,1,32,27,30,39,3,1,33,0,3,0,64,86,11,0,0,3,100,0,0,0,0,83,0,0,11,6,99,0,0,0,1,99,0,1,0,0,89,0,7,1,3,100,0
26,Zhytomyrs'ka oblast,UA-18,16,37,22,2,23,25,25,27,23,0,79,2,9,2,8,74,22,2,2,0,85,4,0,11,0,87,0,2,9,2,4,0,0,0,96,76,2,18,0,4,74,8,10,0,8,95,5
