,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
15,Mykolaivs'ka oblast,UA-48,19,32,14,5,30,31,29,32,7,1,70,30,0,0,0,41,0,1,55,3,93,7,0,0,0,25,0,0,72,3,79,0,6,0,15,87,7,6,0,0,81,0,6,10,3,100,0
16,Odessa Oblast,UA-51,19,33,15,3,30,32,34,32,1,1,50,50,0,0,0,92,1,0,3,4,95,2,0,3,0,46,0,0,49,5,79,4,1,0,16,98,1,0,1,0,61,1,37,0,1,99,1
17,Poltavs'ka oblast,UA-53,19,34,21,3,23,22,25,27,14,12,82,11,3,0,4,67,24,3,6,0,85,6,0,9,0,6,0,0,3,91,62,8,4,12,14,79,17,1,2,1,62,1,20,7,10,90,10
18,Rivnens'ka oblast,UA-56,12,42,10,6,30,23,20,28,20,9,89,9,2,0,0,59,27,7,7,0,81,11,0,8,0,65,0,15,20,0,63,1,0,6,30,8,1,91,0,0,55,4,7,1,33,98,2
19,Sevastopol' city,UA-40,22,32,13,2,31,42,25,33,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,59,0,0,36,5,96,0,0,0,4,100,0,0,0,0,96,0,4,0,0,100,0
20,Sums'ka oblast,UA-59,16,24,13,7,40,17,26,40,11,6,92,2,3,0,3,92,0,0,5,3,87,8,0,5,0,64,0,0,20,16,76,0,5,0,19,15,85,0,0,0,92,6,0,2,0,97,3
21,Ternopil's'ka oblast,UA-61,20,30,12,1,37,14,20,31,25,10,80,9,1,1,9,55,37,5,3,0,92,4,0,4,0,59,0,7,34,0,69,3,1,12,15,62,8,12,10,8,8,91,0,0,1,89,11
22,Vinnyts'ka oblast,UA-05,23,32,16,2,27,20,18,24,24,14,78,12,5,0,5,64,26,1,8,1,9,0,0,91,0,52,0,11,32,5,50,13,3,3,31,67,12,5,13,3,60,14,19,6,1,87,13
23,Volyns'ka oblast,UA-07,18,38,18,2,24,19,17,29,24,11,81,9,5,2,3,63,33,0,4,0,78,14,0,8,0,60,0,13,23,4,59,4,4,2,31,69,4,15,7,5,7,1,1,0,91,91,9
24,Zakarpats'ka oblast,UA-21,34,27,11,4,24,20,25,32,14,9,84,8,7,1,0,71,23,1,1,4,90,1,0,9,0,67,0,4,23,6,79,1,3,8,9,82,6,0,1,11,12,0,87,0,1,99,1
25,Zaporiz'ka oblast,UA-23,21,28,11,4,36,29,33,37,1,0,31,0,0,0,69,91,7,0,2,0,97,2,1,0,0,59,0,0,38,3,84,0,0,5,11,99,0,0,1,0,61,1,38,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,16,37,22,0,25,25,25,21,23,6,91,0,4,0,5,49,47,4,0,0,80,4,0,16,0,59,0,9,29,3,3,1,0,0,96,53,5,21,10,11,53,13,24,8,2,96,4
