,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
10,Kirovohrads'ka oblast,UA-35,14,33,27,0,26,27,35,31,6,1,84,11,3,0,2,86,9,5,0,0,91,3,0,6,0,86,0,3,3,8,84,0,12,2,2,94,3,3,0,0,23,0,2,73,2,100,0
11,Kyiv city,UA-30,18,33,18,3,28,20,20,26,33,1,90,5,4,0,1,66,33,0,1,0,88,1,0,11,0,81,0,1,8,10,74,5,4,6,11,81,3,10,0,6,74,10,6,2,8,97,3
12,Kyivs'ka oblast,UA-32,22,34,17,4,23,21,21,24,34,0,92,4,1,1,2,92,7,0,0,1,95,0,0,5,0,90,0,1,8,1,87,5,2,1,5,94,2,2,0,2,92,2,2,2,2,43,57
13,Luhans'ka oblast,UA-09,21,33,13,4,29,36,31,32,1,0,99,0,1,0,0,100,0,0,0,0,97,0,3,0,0,100,0,0,0,0,99,0,0,0,1,99,0,1,0,0,97,0,1,0,2,100,0
14,Lviv Oblast,UA-46,22,30,17,3,28,26,32,34,7,1,90,4,5,1,0,8,92,0,0,0,97,0,0,3,0,97,0,0,1,2,91,3,0,3,3,89,1,6,0,4,82,6,2,1,9,100,0
15,Mykolaivs'ka oblast,UA-48,18,26,21,4,31,30,31,36,3,0,94,4,2,0,0,63,2,0,35,0,96,2,0,2,0,71,0,0,29,0,96,2,0,0,2,96,0,0,0,4,94,2,0,2,2,100,0
16,Odessa Oblast,UA-51,19,37,14,4,26,32,31,36,1,0,67,33,0,0,0,98,2,0,0,0,97,0,0,3,0,88,0,1,9,2,96,1,1,0,2,97,3,0,0,0,99,0,1,0,0,100,0
17,Poltavs'ka oblast,UA-53,20,36,15,4,25,33,29,29,7,2,93,3,4,0,0,84,12,3,0,1,91,3,0,6,0,7,0,0,0,93,78,10,4,0,8,85,4,11,0,0,88,1,3,0,8,94,6
18,Rivnens'ka oblast,UA-56,23,34,9,6,28,28,27,24,19,2,83,5,9,0,3,56,43,0,0,1,97,0,3,0,0,100,0,0,0,0,79,11,0,8,2,4,0,96,0,0,49,6,1,0,44,100,0
19,Sevastopol' city,UA-40,27,25,14,11,23,28,48,24,0,0,100,0,0,0,0,2,0,0,0,98,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,19,31,16,0,34,27,30,34,6,3,90,2,5,0,3,95,5,0,0,0,95,2,0,3,0,85,0,0,0,15,97,0,0,0,3,29,71,0,0,0,97,0,1,2,0,100,0
21,Ternopil's'ka oblast,UA-61,28,30,11,2,29,23,31,36,10,0,90,1,8,0,1,67,33,0,0,0,96,0,0,4,0,99,0,0,1,0,85,6,0,8,1,82,1,8,0,9,8,92,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,22,31,19,2,26,24,34,29,13,0,85,8,5,1,1,83,16,0,1,0,10,0,0,90,0,89,0,1,6,4,81,11,1,4,3,95,1,4,0,0,90,3,2,1,4,98,2
23,Volyns'ka oblast,UA-07,14,36,20,4,26,33,31,27,9,0,86,2,12,0,0,56,44,0,0,0,97,0,0,3,0,97,0,0,3,0,75,16,5,2,2,66,7,27,0,0,6,0,0,0,94,100,0
24,Zakarpats'ka oblast,UA-21,37,23,12,1,27,26,31,35,8,0,85,3,11,0,1,75,24,1,0,0,97,0,0,3,0,97,0,1,0,2,86,3,0,5,6,87,3,5,0,5,15,0,85,0,0,100,0
25,Zaporiz'ka oblast,UA-23,22,33,16,4,25,32,33,33,2,0,67,0,0,0,33,94,3,0,1,2,99,0,0,1,0,93,0,0,5,2,93,2,1,0,4,97,2,1,0,0,95,0,4,0,1,100,0
26,Zhytomyrs'ka oblast,UA-18,19,40,14,5,22,34,23,27,16,0,88,2,8,0,2,92,8,0,0,0,82,2,0,16,0,95,0,0,0,5,5,0,0,0,95,84,10,2,2,2,88,5,5,0,2,98,2
