,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
10,Kirovohrads'ka oblast,UA-35,20,42,10,2,26,31,32,31,6,0,75,4,14,0,7,73,14,2,9,2,95,0,0,5,0,72,0,4,9,15,77,9,12,0,2,87,2,11,0,0,15,0,1,84,0,97,3
11,Kyiv city,UA-30,19,33,16,2,30,15,14,21,50,0,83,5,8,1,3,57,39,2,1,1,80,1,0,19,0,76,0,3,8,13,64,11,5,5,15,70,4,20,0,6,68,12,9,1,10,96,4
12,Kyivs'ka oblast,UA-32,22,29,20,1,28,15,18,20,47,0,86,4,8,0,2,85,14,0,1,0,93,0,0,6,1,81,0,3,11,5,80,8,4,1,7,85,8,4,0,3,89,5,3,1,2,38,62
13,Luhans'ka oblast,UA-09,23,37,15,1,24,32,38,30,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,87,0,0,11,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,21,34,16,2,27,25,28,35,10,2,84,4,7,1,4,8,92,0,0,0,89,3,0,8,0,84,0,2,7,7,78,4,3,9,6,81,2,11,0,6,67,8,15,0,10,99,1
15,Mykolaivs'ka oblast,UA-48,21,25,24,2,28,22,38,34,6,0,87,11,2,0,0,49,6,4,41,0,95,0,0,5,0,75,0,0,21,4,100,0,0,0,0,95,5,0,0,0,89,3,0,2,6,97,3
16,Odessa Oblast,UA-51,19,34,19,5,23,32,33,33,2,0,52,48,0,0,0,94,3,0,2,1,95,0,0,5,0,79,0,2,15,4,91,2,0,1,6,98,0,2,0,0,88,1,8,1,2,100,0
17,Poltavs'ka oblast,UA-53,21,36,19,3,21,27,34,26,10,3,88,2,7,0,3,80,11,2,6,1,92,1,0,7,0,7,0,0,0,93,78,6,4,7,5,73,13,6,0,8,75,2,9,2,12,99,1
18,Rivnens'ka oblast,UA-56,19,32,17,4,28,29,34,27,9,1,78,6,16,0,0,61,38,0,1,0,81,2,2,15,0,89,0,2,4,5,73,9,4,0,14,4,0,96,0,0,51,12,1,2,34,95,5
19,Sevastopol' city,UA-40,27,24,18,5,26,28,35,37,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,20,19,24,5,32,17,36,29,17,1,91,3,6,0,0,81,8,5,3,3,88,6,0,6,0,66,0,4,11,19,91,3,0,6,0,12,88,0,0,0,85,3,9,0,3,100,0
21,Ternopil's'ka oblast,UA-61,26,35,14,0,25,30,24,30,11,5,79,6,12,2,1,46,51,1,2,0,82,4,0,14,0,84,0,0,8,8,65,19,1,14,1,72,0,14,0,14,5,95,0,0,0,98,2
22,Vinnyts'ka oblast,UA-05,22,26,21,3,28,24,25,34,15,2,83,6,6,2,3,77,17,2,4,0,7,0,0,93,0,77,0,3,12,8,75,10,1,6,8,83,2,14,0,1,87,5,2,1,5,99,1
23,Volyns'ka oblast,UA-07,14,37,14,3,32,31,31,25,13,0,65,2,25,2,6,46,50,1,3,0,91,0,0,6,3,91,0,0,6,3,81,8,3,2,6,77,0,21,0,2,4,0,0,0,96,97,3
24,Zakarpats'ka oblast,UA-21,36,29,11,3,21,30,26,33,9,2,85,2,9,1,3,55,44,0,1,0,93,4,1,2,0,87,0,3,5,5,84,5,3,1,7,84,1,7,0,8,9,0,91,0,0,100,0
25,Zaporiz'ka oblast,UA-23,16,37,16,5,26,36,33,29,2,0,29,0,2,0,69,88,12,0,0,0,98,0,0,2,0,88,0,0,10,2,90,2,4,0,4,98,2,0,0,0,98,0,2,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,26,31,16,3,24,23,24,27,26,0,78,0,15,2,5,82,16,0,0,2,78,2,2,18,0,94,0,0,3,3,4,0,0,0,96,73,0,16,0,11,80,0,5,2,13,100,0
