,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
10,Kirovohrads'ka oblast,UA-35,26,35,9,1,29,38,26,27,7,2,83,0,13,4,0,74,19,0,7,0,83,13,0,4,0,64,0,3,20,13,66,10,14,3,7,95,0,5,0,0,14,0,0,86,0,100,0
11,Kyiv city,UA-30,19,29,17,3,32,14,17,21,48,0,92,4,2,1,1,81,14,0,3,2,83,8,0,9,0,78,0,4,11,7,82,5,4,2,7,91,3,4,0,2,87,3,6,2,2,99,1
12,Kyivs'ka oblast,UA-32,19,31,17,4,29,18,19,19,44,0,90,4,6,0,0,84,10,2,1,3,84,11,0,5,0,79,1,11,4,5,81,4,2,3,10,88,3,6,0,3,86,6,6,1,1,34,66
13,Luhans'ka oblast,UA-09,26,33,12,4,25,31,36,33,0,0,100,0,0,0,0,93,5,0,0,2,98,0,2,0,0,100,0,0,0,0,98,0,0,0,2,100,0,0,0,0,98,0,0,0,2,100,0
14,Lviv Oblast,UA-46,21,33,15,3,28,24,28,29,15,4,79,4,11,1,5,9,90,0,1,0,68,16,1,15,0,70,0,3,15,12,54,11,6,13,16,63,4,20,0,13,50,18,17,0,15,93,7
15,Mykolaivs'ka oblast,UA-48,33,32,10,1,24,31,33,34,2,0,75,22,3,0,0,39,6,0,54,1,92,4,0,4,0,72,0,0,25,3,89,4,0,0,7,92,4,4,0,0,89,0,3,4,4,100,0
16,Odessa Oblast,UA-51,20,31,15,6,28,33,31,33,3,0,55,44,0,0,1,88,8,0,2,2,93,6,0,1,0,75,0,0,21,4,92,2,0,1,5,99,1,0,0,0,88,1,10,0,1,100,0
17,Poltavs'ka oblast,UA-53,19,36,15,4,26,30,26,29,9,6,89,1,8,0,2,76,18,1,1,4,87,9,0,4,0,6,0,0,1,93,83,7,3,3,4,77,18,5,0,0,75,7,5,5,8,97,3
18,Rivnens'ka oblast,UA-56,15,38,13,1,33,27,28,32,12,1,91,3,4,0,2,75,21,4,0,0,83,16,0,1,0,93,0,1,4,2,79,8,7,3,3,7,0,93,0,0,68,4,2,0,26,100,0
19,Sevastopol' city,UA-40,37,27,14,0,22,25,39,36,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,18,33,18,2,29,32,28,30,8,2,85,4,11,0,0,85,15,0,0,0,88,12,0,0,0,65,0,2,3,30,85,0,3,8,4,18,81,0,0,1,85,3,4,0,8,100,0
21,Ternopil's'ka oblast,UA-61,27,29,14,4,26,23,29,33,15,0,78,3,15,0,4,62,34,1,2,1,80,17,0,3,0,82,0,3,10,5,73,9,3,12,3,80,0,10,0,10,8,92,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,22,31,19,2,26,24,29,30,14,3,81,9,8,0,2,79,17,0,3,1,11,1,0,88,0,70,0,1,13,16,74,12,1,5,8,85,6,5,0,4,88,7,3,1,1,100,0
23,Volyns'ka oblast,UA-07,14,40,12,3,31,37,23,23,13,4,81,6,13,0,0,47,49,1,1,2,70,25,0,5,0,87,0,3,3,7,74,9,3,8,6,68,2,30,0,0,5,1,0,0,94,97,3
24,Zakarpats'ka oblast,UA-21,42,26,10,3,19,26,22,34,16,2,79,6,4,1,10,68,28,3,1,0,84,16,0,0,0,85,0,3,8,4,83,0,1,7,9,91,3,3,0,3,11,0,89,0,0,97,3
25,Zaporiz'ka oblast,UA-23,30,24,17,4,25,30,34,32,2,2,34,0,3,0,63,83,5,0,0,12,94,3,0,3,0,83,0,0,12,5,91,3,3,0,3,97,0,3,0,0,97,0,3,0,0,97,3
26,Zhytomyrs'ka oblast,UA-18,23,32,8,6,31,29,26,19,25,1,64,4,28,4,0,56,31,3,7,3,57,25,0,18,0,80,0,10,5,5,4,0,0,0,96,52,6,39,0,3,77,9,4,0,10,95,5
