,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DTM - SUDAN - SITUATION REPORT (5) DATASET,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATES,,STATUS,DISPLACEMENT,,,,,,,,,ORIGIN,,,NATIONALITY (by IDPs individuals),,,SHELTER CATEGORY (by Households),,,,,,,,TOP PRIORITY NEED,RETURN INTENTION
INCIDENT,DATA COLLECTION,(Drop-down List) 1.new location 2.updated with new information 3.updated with same information,"STATE OF DISPLACEMENT
 (Drop-down List)",STATE_CODE,Locality_Code,"LOCALITY OF DISPLACEMENT
 (Drop-down List)",LOCATION OF DISPALCEMENT,Location type (Drop-down List),Location Classification (Drop-down List),IDPs,HHs,"STATE ORIGIN
 (Drop-down List)","LOCALITY ORIGIN
 (Drop-down List)",LOCATION OF ORIGIN,SUDANESE,NON SUDANESE,TOTAL (=IDPs),Camp (formal),In Host Family/Community accommodation,In Rented accomodation (paying rent),In Abandoned buildings/critical shelters/no rent,In schools or other public buildings/no rent,Gathering sites (informal settlements or open area),Unknown,Total (=HHs),(Drop-down List) Emergency shelter/Food/ Non-Food Items/ Health/Nutrition/ WASH,"(Drop-down List) 1. Remain in Same Place, 2. Move to Another Location 3. Return to Location of Origin 4. Unkown"
,,,#adm1+name,#adm1+pcode,#adm2+pcode,#adm2+name,,,,#affected+idps+ind,#affected+idps+hh,#adm1+origin+name,#adm2+origin+name,,,,,,,,,,,,,,
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Abu Geidoom,Rural,Village,145,29,Khartoum,Khartoum,Khartoum neighbourhoods,145,-,145,-,29,-,-,-,-,-,29,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Abujedad Shamal,Rural,Village,140,28,Khartoum,Khartoum,Khartoum neighbourhoods,140,-,140,-,28,-,-,-,-,-,28,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albasabeer AU,Rural,Village,"1,390",278,Khartoum,Bahri,Bahri Neighbourhoods,"1,390",-,"1,390",-,278,-,-,-,-,-,278,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albasabeer AU,Rural,Village,"1,190",238,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,"1,190",-,"1,190",-,238,-,-,-,-,-,238,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albasabeer AU,Rural,Village,"1,420",284,Khartoum,Khartoum,Khartoum neighbourhoods,"1,420",-,"1,420",-,284,-,-,-,-,-,284,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albasabeer AU,Rural,Village,"1,290",258,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,"1,290",-,"1,290",-,258,-,-,-,-,-,258,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albasabeer AU,Rural,Village,"1,330",266,Khartoum,Um Durman,Um Durman neighbourhoods,"1,330",-,"1,330",-,266,-,-,-,-,-,266,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Janoub,Rural,Village,250,50,Khartoum,Bahri,Bahri Neighbourhoods,250,-,250,-,50,-,-,-,-,-,50,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Janoub,Rural,Village,300,60,Khartoum,Khartoum,Khartoum neighbourhoods,300,-,300,-,60,-,-,-,-,-,60,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Janoub,Rural,Village,205,41,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,205,-,205,-,41,-,-,-,-,-,41,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Janoub,Rural,Village,160,32,Khartoum,Um Durman,Um Durman neighbourhoods,160,-,160,-,32,-,-,-,-,-,32,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal,Rural,Village,125,25,Khartoum,Khartoum,Khartoum neighbourhoods,125,-,125,-,25,-,-,-,-,-,25,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal Aldrgab,Rural,Village,155,31,Khartoum,Bahri,Bahri Neighbourhoods,155,-,155,-,31,-,-,-,-,-,31,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal Aldrgab,Rural,Village,215,43,Khartoum,Khartoum,Khartoum neighbourhoods,215,-,215,-,43,-,-,-,-,-,43,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal Aldrgab,Rural,Village,90,18,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,90,-,90,-,18,-,-,-,-,-,18,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal Aldrgab,Rural,Village,115,23,Khartoum,Um Durman,Um Durman neighbourhoods,115,-,115,-,23,-,-,-,-,-,23,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albtrowab,Rural,Village,75,15,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,75,-,75,-,15,-,-,-,-,-,15,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albtrowab,Rural,Village,65,13,Khartoum,Um Bada,Um Bada neighbourhoods and villages,65,-,65,-,13,-,-,-,-,-,13,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Aldomab,Rural,Village,215,43,Khartoum,Bahri,Bahri Neighbourhoods,215,-,215,-,43,-,-,-,-,-,43,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Aldomab,Rural,Village,205,41,Khartoum,Khartoum,Khartoum neighbourhoods,205,-,205,-,41,-,-,-,-,-,41,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Algeliab,Rural,Village,215,43,Khartoum,Bahri,Bahri Neighbourhoods,215,-,215,-,43,-,-,-,-,-,43,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Algeliab,Rural,Village,265,53,Khartoum,Khartoum,Khartoum neighbourhoods,265,-,265,-,53,-,-,-,-,-,53,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alhagieba Abujedad,Rural,Village,70,14,Khartoum,Khartoum,Khartoum neighbourhoods,70,-,70,-,14,-,-,-,-,-,14,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Almesiktab Algoz,Rural,Village,365,73,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,365,-,365,-,73,-,-,-,-,-,73,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Almesiktab Alushar,Rural,Village,250,50,Khartoum,Khartoum,Khartoum neighbourhoods,250,-,250,-,50,-,-,-,-,-,50,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alobied,Rural,Village,45,9,Khartoum,Bahri,Bahri Neighbourhoods,45,-,45,-,9,-,-,-,-,-,9,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alobied,Rural,Village,35,7,Khartoum,Khartoum,Khartoum neighbourhoods,35,-,35,-,7,-,-,-,-,-,7,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alrihab Sharig,Rural,Village,70,14,Khartoum,Bahri,Bahri Neighbourhoods,70,-,70,-,14,-,-,-,-,-,14,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alsalama Bahri,Rural,Village,190,38,Khartoum,Bahri,Bahri Neighbourhoods,190,-,190,-,38,-,-,-,-,-,38,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alsalama Bahri,Rural,Village,245,49,Khartoum,Khartoum,Khartoum neighbourhoods,245,-,245,-,49,-,-,-,-,-,49,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alsalama Bahri,Rural,Village,125,25,Khartoum,Um Durman,Um Durman neighbourhoods,125,-,125,-,25,-,-,-,-,-,25,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alshebiriya,Rural,Village,250,50,Khartoum,Bahri,Bahri Neighbourhoods,250,-,250,-,50,-,-,-,-,-,50,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alshebiriya,Rural,Village,200,40,Khartoum,Khartoum,Khartoum neighbourhoods,200,-,200,-,40,-,-,-,-,-,40,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alshebiriya,Rural,Village,150,30,Khartoum,Um Durman,Um Durman neighbourhoods,150,-,150,-,30,-,-,-,-,-,30,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alzarafna,Rural,Village,195,39,Khartoum,Bahri,Bahri Neighbourhoods,195,-,195,-,39,-,-,-,-,-,39,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alzarafna,Rural,Village,225,45,Khartoum,Khartoum,Khartoum neighbourhoods,225,-,225,-,45,-,-,-,-,-,45,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Janoub,Urban,neighbourhood,305,61,Khartoum,Bahri,Bahri Neighbourhoods,305,-,305,-,31,30,-,-,-,-,61,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Janoub,Urban,neighbourhood,340,68,Khartoum,Khartoum,Khartoum neighbourhoods,340,-,340,-,34,34,-,-,-,-,68,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Janoub,Urban,neighbourhood,245,49,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,245,-,245,-,25,24,-,-,-,-,49,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 2 Janoub,Urban,neighbourhood,270,54,Khartoum,Bahri,Bahri Neighbourhoods,270,-,270,-,27,27,-,-,-,-,54,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 2 Janoub,Urban,neighbourhood,385,77,Khartoum,Khartoum,Khartoum neighbourhoods,385,-,385,-,37,40,-,-,-,-,77,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 37,Urban,neighbourhood,245,49,Khartoum,Bahri,Bahri Neighbourhoods,245,-,245,-,25,24,-,-,-,-,49,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Shamal,Urban,neighbourhood,275,55,Khartoum,Bahri,Bahri Neighbourhoods,275,-,275,-,27,28,-,-,-,-,55,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Shamal,Urban,neighbourhood,335,67,Khartoum,Khartoum,Khartoum neighbourhoods,335,-,335,-,33,34,-,-,-,-,67,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Shamal,Urban,neighbourhood,190,38,Khartoum,Um Durman,Um Durman neighbourhoods,190,-,190,-,19,19,-,-,-,-,38,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 10,Urban,neighbourhood,80,16,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,80,-,80,-,8,8,-,-,-,-,16,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 13,Urban,neighbourhood,65,26,Khartoum,Bahri,Bahri Neighbourhoods,65,-,65,-,13,13,-,-,-,-,26,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 13,Urban,neighbourhood,65,13,Khartoum,Khartoum,Khartoum neighbourhoods,65,-,65,-,6,7,-,-,-,-,13,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 14 shamal/ Sharig,Urban,neighbourhood,210,42,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,210,-,210,-,21,21,-,-,-,-,42,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 14 shamal/ Sharig,Urban,neighbourhood,205,41,Khartoum,Um Durman,Um Durman neighbourhoods,205,-,205,-,21,20,-,-,-,-,41,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 15,Urban,neighbourhood,185,37,Khartoum,Bahri,Bahri Neighbourhoods,185,-,185,-,14,23,-,-,-,-,37,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 15,Urban,neighbourhood,200,40,Khartoum,Khartoum,Khartoum neighbourhoods,200,-,200,-,20,20,-,-,-,-,40,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 17 Shamal/ Janoub,Urban,neighbourhood,165,33,Khartoum,Bahri,Bahri Neighbourhoods,165,-,165,-,18,15,-,-,-,-,33,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 17 Shamal/ Janoub,Urban,neighbourhood,150,30,Khartoum,Khartoum,Khartoum neighbourhoods,150,-,150,-,15,15,-,-,-,-,30,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 2,Urban,neighbourhood,150,30,Khartoum,Bahri,Bahri Neighbourhoods,150,-,150,-,15,15,-,-,-,-,30,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 2,Urban,neighbourhood,260,52,Khartoum,Khartoum,Khartoum neighbourhoods,260,-,260,-,32,20,-,-,-,-,52,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 2,Urban,neighbourhood,105,21,Khartoum,Um Durman,Um Durman neighbourhoods,105,-,105,-,11,10,-,-,-,-,21,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 20 Janoub,Urban,neighbourhood,205,41,Khartoum,Bahri,Bahri Neighbourhoods,205,-,205,-,19,22,-,-,-,-,41,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 20 Janoub,Urban,neighbourhood,270,54,Khartoum,Khartoum,Khartoum neighbourhoods,270,-,270,-,27,27,-,-,-,-,54,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 20 Janoub,Urban,neighbourhood,155,31,Khartoum,Um Durman,Um Durman neighbourhoods,155,-,155,-,16,15,-,-,-,-,31,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 21 Janoub,Urban,neighbourhood,255,51,Khartoum,Bahri,Bahri Neighbourhoods,255,-,255,-,26,25,-,-,-,-,51,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 21 Janoub,Urban,neighbourhood,265,53,Khartoum,Khartoum,Khartoum neighbourhoods,265,-,265,-,23,30,-,-,-,-,53,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 21 Janoub,Urban,neighbourhood,225,45,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,225,-,225,-,25,20,-,-,-,-,45,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 22 Janoub,Urban,neighbourhood,250,50,Khartoum,Bahri,Bahri Neighbourhoods,250,-,250,-,19,31,-,-,-,-,50,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 22 Janoub,Urban,neighbourhood,300,60,Khartoum,Khartoum,Khartoum neighbourhoods,300,-,300,-,28,32,-,-,-,-,60,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 22 Janoub,Urban,neighbourhood,250,50,Khartoum,Um Durman,Um Durman neighbourhoods,250,-,250,-,15,35,-,-,-,-,50,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 23,Urban,neighbourhood,120,24,Khartoum,Khartoum,Khartoum neighbourhoods,120,-,120,-,12,12,-,-,-,-,24,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 3,Urban,neighbourhood,270,54,Khartoum,Bahri,Bahri Neighbourhoods,270,-,270,-,27,27,-,-,-,-,54,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 3,Urban,neighbourhood,260,52,Khartoum,Khartoum,Khartoum neighbourhoods,260,-,260,-,27,25,-,-,-,-,52,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 3,Urban,neighbourhood,250,50,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,250,-,250,-,25,25,-,-,-,-,50,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 30,Urban,neighbourhood,55,11,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,55,-,55,-,6,5,-,-,-,-,11,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 38,Urban,neighbourhood,270,54,Khartoum,Khartoum,Khartoum neighbourhoods,270,-,270,-,32,22,-,-,-,-,54,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 38,Urban,neighbourhood,230,46,Khartoum,Um Durman,Um Durman neighbourhoods,230,-,230,-,23,23,-,-,-,-,46,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 4,Urban,neighbourhood,250,50,Khartoum,Bahri,Bahri Neighbourhoods,250,-,250,-,25,25,-,-,-,-,50,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 4,Urban,neighbourhood,310,62,Khartoum,Khartoum,Khartoum neighbourhoods,310,-,310,-,31,31,-,-,-,-,62,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 4,Urban,neighbourhood,205,41,Khartoum,Um Durman,Um Durman neighbourhoods,205,-,205,-,21,20,-,-,-,-,41,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 5,Urban,neighbourhood,200,40,Khartoum,Bahri,Bahri Neighbourhoods,200,-,200,-,18,22,-,-,-,-,40,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 5,Urban,neighbourhood,150,30,Khartoum,Khartoum,Khartoum neighbourhoods,150,-,150,-,17,13,-,-,-,-,30,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 6,Urban,neighbourhood,190,38,Khartoum,Bahri,Bahri Neighbourhoods,190,-,190,-,18,20,-,-,-,-,38,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 6,Urban,neighbourhood,200,40,Khartoum,Khartoum,Khartoum neighbourhoods,200,-,200,-,16,24,-,-,-,-,40,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 7,Urban,neighbourhood,125,25,Khartoum,Khartoum,Khartoum neighbourhoods,125,-,125,-,13,12,-,-,-,-,25,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Garib,Urban,neighbourhood,200,40,Khartoum,Bahri,Bahri Neighbourhoods,200,-,200,-,22,18,-,-,-,-,40,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Garib,Urban,neighbourhood,950,190,Khartoum,Khartoum,Khartoum neighbourhoods,950,-,950,-,70,120,-,-,-,-,190,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Garib,Urban,neighbourhood,150,30,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,150,-,150,-,17,13,-,-,-,-,30,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Sharig,Urban,neighbourhood,230,46,Khartoum,Bahri,Bahri Neighbourhoods,230,-,230,-,26,20,-,-,-,-,46,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Sharig,Urban,neighbourhood,285,57,Khartoum,Khartoum,Khartoum neighbourhoods,285,-,285,-,28,29,-,-,-,-,57,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Sharig,Urban,neighbourhood,165,33,Khartoum,Um Durman,Um Durman neighbourhoods,165,-,165,-,13,20,-,-,-,-,33,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Gado Janoub Alghala,Rural,Village,300,60,Khartoum,Bahri,Bahri Neighbourhoods,300,-,300,-,60,-,-,-,-,-,60,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Gado Janoub Alsalmab,Rural,Village,75,15,Khartoum,Khartoum,Khartoum neighbourhoods,75,-,75,-,15,-,-,-,-,-,15,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Gado Janoub Althawra,Rural,Village,175,35,Khartoum,Khartoum,Khartoum neighbourhoods,175,-,175,-,35,-,-,-,-,-,35,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Gado Shamal,Rural,Village,200,40,Khartoum,Bahri,Bahri Neighbourhoods,200,-,200,-,40,-,-,-,-,-,40,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Gado Shamal,Rural,Village,260,52,Khartoum,Khartoum,Khartoum neighbourhoods,260,-,260,-,52,-,-,-,-,-,52,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Gado Shamal,Rural,Village,140,28,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,140,-,140,-,28,-,-,-,-,-,28,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Gado Sharig Heribat,Rural,Village,395,79,Khartoum,Bahri,Bahri Neighbourhoods,395,-,395,-,79,-,-,-,-,-,79,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Ganoub Shendi AU,Rural,Village,"1,105",221,Khartoum,Bahri,Bahri Neighbourhoods,"1,105",-,"1,105",-,221,-,-,-,-,-,221,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Ganoub Shendi AU,Rural,Village,895,179,Khartoum,Jebel Awlia,Jebel Awlia neighbourhoods and villages,895,-,895,-,179,-,-,-,-,-,179,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Ganoub Shendi AU,Rural,Village,"1,125",225,Khartoum,Khartoum,Khartoum neighbourhoods,"1,125",-,"1,125",-,225,-,-,-,-,-,225,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Ganoub Shendi AU,Rural,Village,"1,015",203,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,"1,015",-,"1,015",-,203,-,-,-,-,-,203,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Ganoub Shendi AU,Rural,Village,940,188,Khartoum,Um Durman,Um Durman neighbourhoods,940,-,940,-,188,-,-,-,-,-,188,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Hai Aleskan,Urban,neighbourhood,40,8,Khartoum,Um Durman,Um Durman neighbourhoods,40,-,40,-,4,4,-,-,-,-,8,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Hai Dim Abass,Urban,neighbourhood,25,5,Khartoum,Bahri,Bahri Neighbourhoods,25,-,25,-,2,3,-,-,-,-,5,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Hajar Alassal AU,Rural,Village,"1,065",213,Khartoum,Bahri,Bahri Neighbourhoods,"1,065",-,"1,065",-,213,-,-,-,-,-,213,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Hajar Alassal AU,Rural,Village,"1,105",221,Khartoum,Khartoum,Khartoum neighbourhoods,"1,105",-,"1,105",-,221,-,-,-,-,-,221,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Hajar Alassal AU,Rural,Village,835,167,Khartoum,Sharg An Neel,Sharg An Neel nighbourhoods and villages,835,-,835,-,167,-,-,-,-,-,167,Food,3-Return to location of origin
15/04/2023,19/05/2023,2. updated with new information,River Nile,SD16,SD16010,Shendi,Hajar Alassal AU,Rural,Village,"1,035",207,Khartoum,Um Durman,Um Durman neighbourhoods,"1,035",-,"1,035",-,207,-,-,-,-,-,207,Food,3-Return to location of origin
