,,,,,,,,,,,,PLACE OF ORIGIN,,,,,,,,,,,,,,,,,,
INCIDENT,DATA COLLECTION,STATUS,STATE OF DISPLACEMENT,STATE CODE,LOCALITY CODE,LOCALITY OF DISPLACEMENT,LOCATION OF DISPALCEMENT,AREA NOT UNDER THE CONTROL OF THE GOVERNMENT,LOCATION TYPE,LOCATION CLASSIFICATION,IDPs,HHs,STATE ORIGIN,STATE CODE ORIGIN,LOCALITY CODE ORIGIN,LOCALITY ORIGIN,LOCATION OF ORIGIN,NATIONALITY SUDANESE,NATIONALITY NON SUDANESE,TOTAL (=IDPs),SHELTER CATEGORY: Camp,SHELTER CATEGORY: WITH HOST COMMUNITY,SHELTER CATEGORY: IN RENTED ACCOMODATION (PAYING RENT),SHELTER CATEGORY: IN ABANDONED BUILDINGS/CRITICAL SHELTERS/NO RENT,SHELTER CATEGORY: IN SCHOOLS OR OTHER PUBLIC BUILDINGS/NO RENT,SHELTER CATEGORY: GATHERING SITES (INFORMAL SETTLEMENTS OR OPEN AREA),SHELTER CATEGORY: UNKNOWN,TOTAL,PRIORITY NEED,RETURN INTENTIONS
,#date+survey,,#adm1+name,#adm1+pcode,#adm2+pcode,#adm2+name,,,,,#affected+idps+ind,#affected+idps+hh,#adm1+origin+name,#adm1+origin+pcode,#adm2+origin+pcode,#adm2+origin+name,,,,,,,,,,,,,,
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Jebel Um Ali,No,Rural,Village,255,51,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,255,0,255,0,51,0,0,0,0,0,51,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Gado Shamal,No,Rural,Village,335,67,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,335,0,335,0,67,0,0,0,0,0,67,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Gado Shamal,No,Rural,Village,275,55,Khartoum,SD01,SD01003,Bahri,,275,0,275,0,55,0,0,0,0,0,55,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Gado Shamal,No,Rural,Village,215,43,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,215,0,215,0,43,0,0,0,0,0,43,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Gado Janoub Althawra,No,Rural,Village,250,50,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,250,0,250,0,50,0,0,0,0,0,50,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Gado Janoub Alghala,No,Rural,Village,375,75,Khartoum,SD01,SD01003,Bahri,,375,0,375,0,75,0,0,0,0,0,75,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Gado Janoub Alsalmab,No,Rural,Village,150,30,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,150,0,150,0,30,0,0,0,0,0,30,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Gado Sharig Heribat,No,Rural,Village,470,94,Khartoum,SD01,SD01003,Bahri,,470,0,470,0,94,0,0,0,0,0,94,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal Aldrgab,No,Rural,Village,285,57,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,285,0,285,0,57,0,0,0,0,0,57,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal Aldrgab,No,Rural,Village,225,45,Khartoum,SD01,SD01003,Bahri,,225,0,225,0,45,0,0,0,0,0,45,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal Aldrgab,No,Rural,Village,185,37,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,185,0,185,0,37,0,0,0,0,0,37,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal Aldrgab,No,Rural,Village,160,32,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,160,0,160,0,32,0,0,0,0,0,32,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal,No,Rural,Village,195,39,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,195,0,195,0,39,0,0,0,0,0,39,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Janoub,No,Rural,Village,370,74,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,370,0,370,0,74,0,0,0,0,0,74,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Janoub,No,Rural,Village,320,64,Khartoum,SD01,SD01003,Bahri,,320,0,320,0,64,0,0,0,0,0,64,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Janoub,No,Rural,Village,275,55,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,275,0,275,0,55,0,0,0,0,0,55,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Janoub,No,Rural,Village,230,46,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,230,0,230,0,46,0,0,0,0,0,46,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Alshebiriya,No,Rural,Village,320,64,Khartoum,SD01,SD01003,Bahri,,320,0,320,0,64,0,0,0,0,0,64,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Alshebiriya,No,Rural,Village,270,54,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,270,0,270,0,54,0,0,0,0,0,54,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Alshebiriya,No,Rural,Village,220,44,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,220,0,220,0,44,0,0,0,0,0,44,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Umkimeer Haj Altahir,No,Rural,Village,240,48,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,240,0,240,0,48,0,0,0,0,0,48,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Alobied,No,Rural,Village,230,46,Khartoum,SD01,SD01003,Bahri,,230,0,230,0,46,0,0,0,0,0,46,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Alobied,No,Rural,Village,220,44,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,220,0,220,0,44,0,0,0,0,0,44,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Kaboshiya Au,No,Rural,Village,"1,000",200,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,"1,000",0,1000,0,200,0,0,0,0,0,200,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Kaboshiya Au,No,Rural,Village,955,191,Khartoum,SD01,SD01003,Bahri,,955,0,955,0,191,0,0,0,0,0,191,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Kaboshiya Au,No,Rural,Village,905,181,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,905,0,905,0,181,0,0,0,0,0,181,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Kaboshiya Au,No,Rural,Village,865,173,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,865,0,865,0,173,0,0,0,0,0,173,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Alhagieba Abujedad,No,Rural,Village,140,28,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,140,0,140,0,28,0,0,0,0,0,28,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Marnad,No,Rural,Village,140,28,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,140,0,140,0,28,0,0,0,0,0,28,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Hillat Omer,No,Rural,Village,260,52,Khartoum,SD01,SD01003,Bahri,,260,0,260,0,52,0,0,0,0,0,52,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Hillat Omer,No,Rural,Village,230,46,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,230,0,230,0,46,0,0,0,0,0,46,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Alzarafna,No,Rural,Village,295,59,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,295,0,295,0,59,0,0,0,0,0,59,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Alzarafna,No,Rural,Village,265,53,Khartoum,SD01,SD01003,Bahri,,265,0,265,0,53,0,0,0,0,0,53,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Aldomab,No,Rural,Village,275,55,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,275,0,275,0,55,0,0,0,0,0,55,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Aldomab,No,Rural,Village,290,58,Khartoum,SD01,SD01003,Bahri,,290,0,290,0,58,0,0,0,0,0,58,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Albtrowab,No,Rural,Village,150,30,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,150,0,150,0,30,0,0,0,0,0,30,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Albtrowab,No,Rural,Village,140,28,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods,140,0,140,0,28,0,0,0,0,0,28,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Abu Geidoom,No,Rural,Village,220,44,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,220,0,220,0,44,0,0,0,0,0,44,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Abu Geidoom,No,Rural,Village,210,42,Khartoum,SD01,SD01003,Bahri,,210,0,210,0,42,0,0,0,0,0,42,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Abujedad Shamal,No,Rural,Village,215,43,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,215,0,215,0,43,0,0,0,0,0,43,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Alrihab Sharig,No,Rural,Village,145,29,Khartoum,SD01,SD01003,Bahri,,145,0,145,0,29,0,0,0,0,0,29,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Hajar Alassal Au,No,Rural,Village,"1,320",264,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,"1,320",0,1320,0,264,0,0,0,0,0,264,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Hajar Alassal Au,No,Rural,Village,"1,280",256,Khartoum,SD01,SD01003,Bahri,,"1,280",0,1280,0,256,0,0,0,0,0,256,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Hajar Alassal Au,No,Rural,Village,"1,250",250,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,"1,250",0,1250,0,250,0,0,0,0,0,250,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Hajar Alassal Au,No,Rural,Village,"1,050",210,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,"1,050",0,1050,0,210,0,0,0,0,0,210,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 23,No,Urban,Neighbourhood,195,39,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,195,0,195,0,24,15,0,0,0,0,39,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 30,No,Urban,Neighbourhood,240,48,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,240,0,240,0,37,11,0,0,0,0,48,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 37,No,Urban,Neighbourhood,315,63,Khartoum,SD01,SD01003,Bahri,,315,0,315,0,35,28,0,0,0,0,63,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 38,No,Urban,Neighbourhood,340,68,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,340,0,340,0,40,28,0,0,0,0,68,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 38,No,Urban,Neighbourhood,300,60,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,300,0,300,0,33,27,0,0,0,0,60,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Hai Aleskan,No,Urban,Neighbourhood,225,45,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,225,0,225,0,25,20,0,0,0,0,45,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Shamal,No,Urban,Neighbourhood,405,81,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,405,0,405,0,44,37,0,0,0,0,81,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Shamal,No,Urban,Neighbourhood,345,69,Khartoum,SD01,SD01003,Bahri,,345,0,345,0,41,28,0,0,0,0,69,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Shamal,No,Urban,Neighbourhood,260,52,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,260,0,260,0,30,22,0,0,0,0,52,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Janoub,No,Urban,Neighbourhood,410,82,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,410,0,410,0,43,39,0,0,0,0,82,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Janoub,No,Urban,Neighbourhood,375,75,Khartoum,SD01,SD01003,Bahri,,375,0,375,0,44,31,0,0,0,0,75,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Janoub,No,Urban,Neighbourhood,315,63,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,315,0,315,0,34,29,0,0,0,0,63,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 2 Janoub,No,Urban,Neighbourhood,455,91,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,455,0,455,0,50,41,0,0,0,0,91,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 2 Janoub,No,Urban,Neighbourhood,340,68,Khartoum,SD01,SD01003,Bahri,,340,0,340,0,41,27,0,0,0,0,68,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Sharig,No,Urban,Neighbourhood,355,71,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,355,0,355,0,42,29,0,0,0,0,71,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Sharig,No,Urban,Neighbourhood,300,60,Khartoum,SD01,SD01003,Bahri,,300,0,300,0,33,27,0,0,0,0,60,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Sharig,No,Urban,Neighbourhood,240,48,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,240,0,240,0,25,23,0,0,0,0,48,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Garib,No,Urban,Neighbourhood,"1,020",204,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,"1,020",0,1020,0,106,98,0,0,0,0,204,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Garib,No,Urban,Neighbourhood,275,55,Khartoum,SD01,SD01003,Bahri,,275,0,275,0,33,22,0,0,0,0,55,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Garib,No,Urban,Neighbourhood,225,45,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,225,0,225,0,27,18,0,0,0,0,45,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 13,No,Urban,Neighbourhood,205,41,Khartoum,SD01,SD01003,Bahri,,205,0,205,0,23,18,0,0,0,0,41,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 13,No,Urban,Neighbourhood,140,28,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,140,0,140,0,17,11,0,0,0,0,28,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 14 Shamal/ Sharig,No,Urban,Neighbourhood,280,56,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,280,0,280,0,34,22,0,0,0,0,56,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 14 Shamal/ Sharig,No,Urban,Neighbourhood,285,57,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,285,0,285,0,29,28,0,0,0,0,57,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 15,No,Urban,Neighbourhood,260,52,Khartoum,SD01,SD01003,Bahri,,260,0,260,0,30,22,0,0,0,0,52,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 15,No,Urban,Neighbourhood,275,55,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,275,0,275,0,34,21,0,0,0,0,55,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 17 Shamal/ Janoub,No,Urban,Neighbourhood,240,48,Khartoum,SD01,SD01003,Bahri,,240,0,240,0,25,23,0,0,0,0,48,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 17 Shamal/ Janoub,No,Urban,Neighbourhood,225,45,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,225,0,225,0,24,21,0,0,0,0,45,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 20 Janoub,No,Urban,Neighbourhood,345,69,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,345,0,345,0,40,29,0,0,0,0,69,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 20 Janoub,No,Urban,Neighbourhood,280,56,Khartoum,SD01,SD01003,Bahri,,280,0,280,0,28,28,0,0,0,0,56,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 20 Janoub,No,Urban,Neighbourhood,230,46,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,230,0,230,0,26,20,0,0,0,0,46,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 21 Janoub,No,Urban,Neighbourhood,335,67,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,335,0,335,0,35,32,0,0,0,0,67,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 21 Janoub,No,Urban,Neighbourhood,325,65,Khartoum,SD01,SD01003,Bahri,,325,0,325,0,34,31,0,0,0,0,65,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 21 Janoub,No,Urban,Neighbourhood,295,59,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,295,0,295,0,32,27,0,0,0,0,59,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 22 Janoub,No,Urban,Neighbourhood,370,74,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,370,0,370,0,43,31,0,0,0,0,74,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 22 Janoub,No,Urban,Neighbourhood,320,64,Khartoum,SD01,SD01003,Bahri,,320,0,320,0,37,27,0,0,0,0,64,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Block 22 Janoub,No,Urban,Neighbourhood,320,64,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,320,0,320,0,35,29,0,0,0,0,64,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Hai Dim Abass,No,Urban,Neighbourhood,210,42,Khartoum,SD01,SD01003,Bahri,,210,0,210,0,22,20,0,0,0,0,42,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Hal Alquishlag,No,Urban,Neighbourhood,335,67,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,335,0,335,0,35,32,0,0,0,0,67,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Hal Alquishlag,No,Urban,Neighbourhood,320,64,Khartoum,SD01,SD01003,Bahri,,320,0,320,0,36,28,0,0,0,0,64,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Hal Alquishlag,No,Urban,Neighbourhood,265,53,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,265,0,265,0,30,23,0,0,0,0,53,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Shendi Town Au,No,Urban,Neighbourhood,"2,755",551,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,"2,755",0,2755,0,280,271,0,0,0,0,551,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Shendi Town Au,No,Urban,Neighbourhood,"2,615",523,Khartoum,SD01,SD01003,Bahri,,"2,615",0,2615,0,275,248,0,0,0,0,523,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Shendi Town Au,No,Urban,Neighbourhood,"2,480",496,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,"2,480",0,2480,0,250,246,0,0,0,0,496,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Shendi Town Au,No,Urban,Neighbourhood,"2,270",454,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,"2,270",0,2270,0,229,225,0,0,0,0,454,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Shardiya Alnowab,No,Rural,Village,375,75,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,375,0,375,0,75,0,0,0,0,0,75,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Shardiya Wasat,No,Rural,Village,470,94,Khartoum,SD01,SD01003,Bahri,,470,0,470,0,94,0,0,0,0,0,94,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Shardiya Janoub,No,Rural,Village,320,64,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,320,0,320,0,64,0,0,0,0,0,64,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Almesiktab Algoz,No,Rural,Village,435,87,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,435,0,435,0,87,0,0,0,0,0,87,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Almesiktab Alushar,No,Rural,Village,320,64,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,320,0,320,0,64,0,0,0,0,0,64,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Hilat Alsheikh,No,Rural,Village,320,64,Khartoum,SD01,SD01003,Bahri,,320,0,320,0,64,0,0,0,0,0,64,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Sariya Garib,No,Rural,Village,270,54,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,270,0,270,0,54,0,0,0,0,0,54,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Sariya Garib,No,Rural,Village,220,44,Khartoum,SD01,SD01003,Bahri,,220,0,220,0,44,0,0,0,0,0,44,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Sariya Garib,No,Rural,Village,170,34,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,170,0,170,0,34,0,0,0,0,0,34,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Sariya Garib,No,Rural,Village,235,47,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,235,0,235,0,47,0,0,0,0,0,47,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Shamal Shendi Au,No,Rural,Village,"1,405",281,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,"1,405",0,1405,0,281,0,0,0,0,0,281,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Shamal Shendi Au,No,Rural,Village,"1,315",263,Khartoum,SD01,SD01003,Bahri,,"1,315",0,1315,0,263,0,0,0,0,0,263,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Shamal Shendi Au,No,Rural,Village,"1,265",253,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,"1,265",0,1265,0,253,0,0,0,0,0,253,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,River Nile,SD16,SD16010,Shendi,Shamal Shendi Au,No,Rural,Village,"1,150",230,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,"1,150",0,1150,0,230,0,0,0,0,0,230,Food,Return to location of origin
