INCIDENT,DATA COLLECTION,STATUS,STATE OF DISPLACEMENT,STATE CODE,LOCALITY CODE,LOCALITY OF DISPLACEMENT,LOCATION OF DISPALCEMENT,LOCATION TYPE,LOCATION CLASSIFICATION,IDPs,HHs,STATE ORIGIN,STATE CODE ORIGIN,LOCALITY CODE ORIGIN,LOCALITY ORIGIN,LOCATION OF ORIGIN,Origin GPS Longitude,Origin GPS Latitude,NATIONALITY SUDANESE,NATIONALITY NON SUDANESE,TOTAL (=IDPs),SHELTER CATEGORY: Camp,SHELTER CATEGORY: With Host Community,SHELTER CATEGORY: In Rented accomodation (paying rent),SHELTER CATEGORY: In Abandoned buildings/critical shelters/no rent,SHELTER CATEGORY: In schools or other public buildings/no rent,SHELTER CATEGORY: Gathering sites (informal settlements or open area),SHELTER CATEGORY: Unknown,TOP PRIORITY NEED,RETURN INTENTIONS
,#date+survey,,#adm1+name,#adm1+pcode,#adm2+pcode,#adm2+name,,,,#affected+idps+ind,#affected+idps+hh,#adm1+origin+name,#adm1+origin+pcode,#adm2+origin+pcode,#adm2+origin+name,,,,,,,,,,,,,,,
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 4,Urban,Neighbourhood,205,41,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,205,0,205,0,21,20,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 5,Urban,Neighbourhood,150,30,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,150,0,150,0,17,13,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 5,Urban,Neighbourhood,200,40,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,200,0,200,0,18,22,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 6,Urban,Neighbourhood,200,40,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,200,0,200,0,16,24,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 6,Urban,Neighbourhood,190,38,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,190,0,190,0,18,20,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 7,Urban,Neighbourhood,125,25,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,125,0,125,0,13,12,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 10,Urban,Neighbourhood,80,16,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,80,0,80,0,8,8,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Jebel Um Ali,Rural,Village,305,61,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,305,0,305,0,61,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Jebel Um Ali,Rural,Village,265,53,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,265,0,265,0,53,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Jebel Um Ali,Rural,Village,180,36,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,180,0,180,0,36,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Gado Shamal,Rural,Village,260,52,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,260,0,260,0,52,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Gado Shamal,Rural,Village,200,40,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,200,0,200,0,40,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Gado Shamal,Rural,Village,140,28,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,140,0,140,0,28,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Gado Janoub Althawra,Rural,Village,175,35,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,175,0,175,0,35,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Gado Janoub Alghala,Rural,Village,300,60,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,300,0,300,0,60,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Gado Janoub Alsalmab,Rural,Village,75,15,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,75,0,75,0,15,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Gado Sharig Heribat,Rural,Village,395,79,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,395,0,395,0,79,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal Aldrgab,Rural,Village,215,43,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,215,0,215,0,43,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal Aldrgab,Rural,Village,155,31,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,155,0,155,0,31,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal Aldrgab,Rural,Village,115,23,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,115,0,115,0,23,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal Aldrgab,Rural,Village,90,18,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,90,0,90,0,18,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Shamal,Rural,Village,125,25,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,125,0,125,0,25,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Janoub,Rural,Village,300,60,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,300,0,300,0,60,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Janoub,Rural,Village,250,50,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,250,0,250,0,50,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Janoub,Rural,Village,205,41,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,205,0,205,0,41,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albijrawiya Janoub,Rural,Village,160,32,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,160,0,160,0,32,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alshebiriya,Rural,Village,250,50,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,250,0,250,0,50,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alshebiriya,Rural,Village,200,40,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,200,0,200,0,40,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alshebiriya,Rural,Village,150,30,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,150,0,150,0,30,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Umkimeer Haj Altahir,Rural,Village,55,11,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,55,0,55,0,11,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alobied,Rural,Village,45,9,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,45,0,45,0,9,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alobied,Rural,Village,35,7,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,35,0,35,0,7,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Kaboshiya AU,Rural,Village,780,156,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,780,0,780,0,156,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Kaboshiya AU,Rural,Village,735,147,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,735,0,735,0,147,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Kaboshiya AU,Rural,Village,685,137,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,685,0,685,0,137,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Kaboshiya AU,Rural,Village,645,129,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,645,0,645,0,129,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alhagieba Abujedad,Rural,Village,70,14,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,70,0,70,0,14,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Marnad,Rural,Village,70,14,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,70,0,70,0,14,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Hillat Omer,Rural,Village,190,38,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,190,0,190,0,38,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Hillat Omer,Rural,Village,160,32,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,160,0,160,0,32,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alzarafna,Rural,Village,225,45,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,225,0,225,0,45,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alzarafna,Rural,Village,195,39,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,195,0,195,0,39,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Aldomab,Rural,Village,205,41,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,205,0,205,0,41,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Aldomab,Rural,Village,215,43,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,215,0,215,0,43,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albtrowab,Rural,Village,75,15,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,75,0,75,0,15,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Albtrowab,Rural,Village,65,13,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods and villages,,,65,0,65,0,13,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Abu Geidoom,Rural,Village,145,29,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,145,0,145,0,29,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Abu Geidoom,Rural,Village,135,27,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,135,0,135,0,27,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Abujedad Shamal,Rural,Village,140,28,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,140,0,140,0,28,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Alrihab Sharig,Rural,Village,70,14,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,70,0,70,0,14,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Hajar Alassal AU,Rural,Village,1105,221,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,1105,0,1105,0,221,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Hajar Alassal AU,Rural,Village,1065,213,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,1065,0,1065,0,213,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Hajar Alassal AU,Rural,Village,1035,207,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,1035,0,1035,0,207,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Hajar Alassal AU,Rural,Village,835,167,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,835,0,835,0,167,0,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 23,Urban,Neighbourhood,120,24,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,120,0,120,0,12,12,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 30,Urban,Neighbourhood,55,11,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,55,0,55,0,6,5,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 37,Urban,Neighbourhood,245,49,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,245,0,245,0,25,24,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 38,Urban,Neighbourhood,270,54,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,270,0,270,0,32,22,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 38,Urban,Neighbourhood,230,46,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,230,0,230,0,23,23,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Hai Aleskan,Urban,Neighbourhood,40,8,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,40,0,40,0,4,4,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Shamal,Urban,Neighbourhood,335,67,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,335,0,335,0,33,34,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Shamal,Urban,Neighbourhood,275,55,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,275,0,275,0,27,28,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Shamal,Urban,Neighbourhood,190,38,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,190,0,190,0,19,19,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Janoub,Urban,Neighbourhood,340,68,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,340,0,340,0,34,34,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Janoub,Urban,Neighbourhood,305,61,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,305,0,305,0,31,30,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 1 Janoub,Urban,Neighbourhood,245,49,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,245,0,245,0,25,24,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 2 Janoub,Urban,Neighbourhood,385,77,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,385,0,385,0,37,40,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 2 Janoub,Urban,Neighbourhood,270,54,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,270,0,270,0,27,27,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Sharig,Urban,Neighbourhood,285,57,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,285,0,285,0,28,29,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Sharig,Urban,Neighbourhood,230,46,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,230,0,230,0,26,20,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Sharig,Urban,Neighbourhood,165,33,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,165,0,165,0,13,20,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Garib,Urban,Neighbourhood,950,190,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,950,0,950,0,70,120,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Garib,Urban,Neighbourhood,200,40,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,200,0,200,0,22,18,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 7 Garib,Urban,Neighbourhood,150,30,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,150,0,150,0,17,13,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 13,Urban,Neighbourhood,65,26,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,65,0,65,0,13,13,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 13,Urban,Neighbourhood,65,13,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,65,0,65,0,6,7,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 14 shamal/ Sharig,Urban,Neighbourhood,205,41,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,205,0,205,0,21,20,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 14 shamal/ Sharig,Urban,Neighbourhood,210,42,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,210,0,210,0,21,21,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 15,Urban,Neighbourhood,185,37,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,185,0,185,0,14,23,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 15,Urban,Neighbourhood,200,40,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,200,0,200,0,20,20,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 17 Shamal/ Janoub,Urban,Neighbourhood,165,33,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,165,0,165,0,18,15,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 17 Shamal/ Janoub,Urban,Neighbourhood,150,30,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,150,0,150,0,15,15,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 20 Janoub,Urban,Neighbourhood,270,54,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,270,0,270,0,27,27,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 20 Janoub,Urban,Neighbourhood,205,41,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,205,0,205,0,19,22,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 20 Janoub,Urban,Neighbourhood,155,31,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,155,0,155,0,16,15,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 21 Janoub,Urban,Neighbourhood,265,53,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,265,0,265,0,23,30,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 21 Janoub,Urban,Neighbourhood,255,51,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,255,0,255,0,26,25,0,0,0,0,Food,3-Return to location of origin
4/15/23,5/30/23,2. updated with new information,River Nile,SD16,SD16010,Shendi,Block 21 Janoub,Urban,Neighbourhood,225,45,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel nighbourhoods and villages,,,225,0,225,0,25,20,0,0,0,0,Food,3-Return to location of origin
