,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCIDENT,DATA COLLECTION,REPORTED DATE,COUNTRY,COUNTRY CODE,STATUS,STATE OF DISPLACEMENT,STATE CODE,LOCALITY CODE,LOCALITY OF DISPLACEMENT,LOCATION OF DISPALCEMENT,LOCATION TYPE,LOCATION CLASSIFICATION,GPS LONGITUDE,GPS LATITUDE,IDPs,HHs,STATE ORIGIN,STATE CODE ORIGIN,LOCALITY CODE ORIGIN,LOCALITY ORIGIN,LOCATION OF ORIGIN,ORIGIN GPS LONGITUDE,ORIGIN GPS LATITUDE,NATIONALITY SUDANESE,NATIONALITY NON SUDANESE,TOTAL (=IDPs),VALIDATION,SHELTER CATEGORY: Camp,SHELTER CATEGORY: WITH HOST COMMUNITY,SHELTER CATEGORY: IN RENTED ACCOMODATION,SHELTER CATEGORY: IN IMPROVISED SHELTERS,SHELTER CATEGORY: IN SCHOOLS OR OTHER PUBLIC BUILDINGS,SHELTER CATEGORY: OPEN AREA GATHERING SITES,SHELTER CATEGORY: UNKNOWN,TOTAL,VALIDATION2,PRIORITY NEED,RETURN INTENTIONS
,#date+survey,#date+reported,#adm0+name,#adm0+pcode,,#adm1+name,#adm1+pcode,#adm2+pcode,#adm2+name,,,,,,#affected+idps+ind,#affected+idps+hh,#adm1+origin+name,#adm1+origin+pcode,#adm2+origin+pcode,#adm2+origin+name,,,,,,,,,,,,,,,,,,
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alakad,Rural,Village,17.632239,33.985136,1235,247,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,1235,0,1235,TRUE,0,247,0,0,0,0,0,247,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alzeidab,Rural,Village,17.436576,33.857892,1480,296,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,1480,0,1480,TRUE,0,296,0,0,0,0,0,296,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alengaz Au,Urban,Neighbourhood,,,2335,467,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,2335,0,2335,TRUE,0,467,0,0,0,0,0,467,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 37,Urban,Neighbourhood,17.587229,33.991887,675,135,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,675,0,675,TRUE,0,135,0,0,0,0,0,135,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 38,Urban,Neighbourhood,,,620,124,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,620,0,620,TRUE,0,124,0,0,0,0,0,124,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 43,Urban,Neighbourhood,,,525,105,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,525,0,525,TRUE,0,105,0,0,0,0,0,105,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Nahar Atbara,Rural,Village,,,540,108,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,540,0,540,TRUE,0,108,0,0,0,0,0,108,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alketiyab/Gathering Point,Rural,Village,17.184182,33.698814,57,30,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,57,0,57,TRUE,0,0,0,0,30,0,0,30,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alaliyab,Rural,Village,17.292735,33.811996,630,126,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,630,0,630,TRUE,0,126,0,0,0,0,0,126,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 9 /Teacher House,Urban,Neighbourhood,17.5392,33.92643,70,30,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,70,0,70,TRUE,0,0,0,0,30,0,0,30,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 9/Community Guest Houes,Urban,Neighbourhood,17.5392,33.92643,15,5,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,15,0,15,TRUE,0,0,0,0,5,0,0,5,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alban Jadid / Gathering Point,Urban,Neighbourhood,17.607767,33.975857,75,8,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,75,0,75,TRUE,0,0,0,0,0,8,0,8,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alshaadelenab,Rural,Village,,,850,170,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,850,0,850,TRUE,0,170,0,0,0,0,0,170,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alakad,Rural,Village,17.632239,33.985136,1115,223,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,1115,0,1115,TRUE,0,223,0,0,0,0,0,223,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alzeidab,Rural,Village,17.436576,33.857892,1275,255,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,1275,0,1275,TRUE,0,255,0,0,0,0,0,255,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alengaz Au,Urban,Neighbourhood,,,1720,344,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,1720,0,1720,TRUE,0,344,0,0,0,0,0,344,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Aleskan Alshabe,Urban,Neighbourhood,,,40,8,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,40,0,40,TRUE,0,8,0,0,0,0,0,8,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alketiyab,Rural,Village,17.184182,33.698814,615,123,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,615,0,615,TRUE,0,123,0,0,0,0,0,123,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alaliyab,Rural,Village,17.292735,33.811996,590,118,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,590,0,590,TRUE,0,118,0,0,0,0,0,118,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 9/Community Guest Houes,Urban,Neighbourhood,17.5392,33.92643,40,8,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,40,0,40,TRUE,0,0,0,0,8,0,0,8,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 43/Musque,Urban,Neighbourhood,17.578282,33.970028,26,3,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,26,0,26,TRUE,0,0,0,0,0,3,0,3,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Almugran/ Alseika Hadid Institution,Urban,Neighbourhood,17.702212,34.006613,97,19,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,97,0,97,TRUE,0,0,0,0,19,0,0,19,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Aljubarab,Rural,Village,17.526254,33.911143,850,170,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,850,0,850,TRUE,0,95,75,0,0,0,0,170,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Almusayab,Rural,Village,16.703611,33.461391,830,166,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,830,0,830,TRUE,0,90,76,0,0,0,0,166,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 2,Urban,Neighbourhood,,,840,168,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,840,0,840,TRUE,0,95,73,0,0,0,0,168,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 15,Urban,Neighbourhood,17.578841,33.980936,815,163,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,815,0,815,TRUE,0,89,74,0,0,0,0,163,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 30,Urban,Neighbourhood,17.572268,33.981414,1365,273,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,1365,0,1365,TRUE,0,273,0,0,0,0,0,273,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alhediba,Rural,Village,17.562354,33.939141,865,173,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,865,0,865,TRUE,0,173,0,0,0,0,0,173,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alhedeeba Research Housing,Rural,Village,17.562354,33.939141,72,11,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,72,0,72,TRUE,0,0,0,0,11,0,0,11,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Umhagein,Rural,Village,17.607732,33.975784,890,178,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,890,0,890,TRUE,0,178,0,0,0,0,0,178,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alshaadelenab,Rural,Village,,,885,177,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,885,0,885,TRUE,0,177,0,0,0,0,0,177,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alhilla Aljadida,Rural,Village,17.597465,33.976537,905,181,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,905,0,905,TRUE,0,181,0,0,0,0,0,181,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alhassanab,Rural,Village,17.617163,33.971297,875,175,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,875,0,875,TRUE,0,175,0,0,0,0,0,175,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alakad,Rural,Village,17.632239,33.985136,1175,235,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,1175,0,1175,TRUE,0,235,0,0,0,0,0,235,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alzeidab,Rural,Village,17.436576,33.857892,1580,316,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,1580,0,1580,TRUE,0,316,0,0,0,0,0,316,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alengaz Au,Urban,Neighbourhood,,,1715,343,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,1715,0,1715,TRUE,0,343,0,0,0,0,0,343,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Aleskan Alshabe,Urban,Neighbourhood,,,60,12,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,60,0,60,TRUE,0,12,0,0,0,0,0,12,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Almanaseer Village 5,Rural,Village,17.461993,34.058748,375,75,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,375,0,375,TRUE,0,75,0,0,0,0,0,75,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Nahar Atbara,Rural,Village,,,540,108,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,540,0,540,TRUE,0,108,0,0,0,0,0,108,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alketiyab/Gathering Point,Rural,Village,17.184182,33.698814,30,30,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,30,0,30,TRUE,0,0,0,0,30,0,0,30,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alaliyab/ Agriculuterunit,Rural,Village,17.292735,33.811996,30,5,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,30,0,30,TRUE,0,0,0,0,5,0,0,5,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 9 /Teacher House,Urban,Neighbourhood,17.5392,33.92643,55,25,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,55,0,55,TRUE,0,0,0,0,25,0,0,25,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 9/Community Guest Houes,Urban,Neighbourhood,17.5392,33.92643,35,7,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,35,0,35,TRUE,0,0,0,0,7,0,0,7,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Gabati/ Bandoun Area,Urban,Neighbourhood,17.212105,33.755993,120,24,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,120,0,120,TRUE,0,0,0,0,0,24,0,24,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Aljubarab,Rural,Village,17.526254,33.911143,870,174,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,870,0,870,TRUE,0,100,74,0,0,0,0,174,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alhasaya,Rural,Village,,,955,191,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,955,0,955,TRUE,0,101,90,0,0,0,0,191,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 13,Urban,Neighbourhood,17.3438,33.5802,825,165,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,825,0,825,TRUE,0,95,70,0,0,0,0,165,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 14,Urban,Neighbourhood,,,805,161,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,805,0,805,TRUE,0,81,80,0,0,0,0,161,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 30,Urban,Neighbourhood,17.572268,33.981414,1135,227,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,1135,0,1135,TRUE,0,227,0,0,0,0,0,227,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Umhagein,Rural,Village,17.607732,33.975784,845,169,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,845,0,845,TRUE,0,169,0,0,0,0,0,169,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alshaadelenab,Rural,Village,,,910,182,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,910,0,910,TRUE,0,182,0,0,0,0,0,182,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alhilla Aljadida,Rural,Village,17.597465,33.976537,985,197,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,985,0,985,TRUE,0,197,0,0,0,0,0,197,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alfreiaa Algadeem,Rural,Village,17.598367,33.974225,885,177,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,885,0,885,TRUE,0,177,0,0,0,0,0,177,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alkunuz,Rural,Village,17.606357,33.971011,925,185,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,925,0,925,TRUE,0,185,0,0,0,0,0,185,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alakad,Rural,Village,17.632239,33.985136,1265,253,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,1265,0,1265,TRUE,0,253,0,0,0,0,0,253,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alzeidab,Rural,Village,17.436576,33.857892,1550,310,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,1550,0,1550,TRUE,0,310,0,0,0,0,0,310,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alengaz Au,Urban,Neighbourhood,,,1855,371,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,1855,0,1855,TRUE,0,371,0,0,0,0,0,371,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 37,Urban,Neighbourhood,17.587229,33.991887,695,139,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,695,0,695,TRUE,0,139,0,0,0,0,0,139,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 38,Urban,Neighbourhood,,,630,126,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,630,0,630,TRUE,0,126,0,0,0,0,0,126,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 43,Urban,Neighbourhood,,,565,113,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,565,0,565,TRUE,0,113,0,0,0,0,0,113,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Almanaseer Village 5,Rural,Village,17.478338,33.997907,400,80,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,400,0,400,TRUE,0,80,0,0,0,0,0,80,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alketiyab,Rural,Village,17.184182,33.698814,556,111,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,556,0,556,TRUE,0,111,0,0,0,0,0,111,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Alaliyab/ Agriculuterunit,Rural,Village,17.292735,33.811996,33,5,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,33,0,33,TRUE,0,0,0,0,5,0,0,5,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16011,Ad Damar,Block 9 /Teacher House,Urban,Neighbourhood,17.5392,33.92643,200,40,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,200,0,200,TRUE,0,0,0,0,40,0,0,40,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Albuhira Town,Urban,Neighbourhood,,,97,19,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,97,0,97,TRUE,0,19,0,0,0,0,0,19,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Alkab Village,Rural,Village,,,2040,408,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,2040,0,2040,TRUE,0,408,0,0,0,0,0,408,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Altowina Vilage,Rural,Village,,,890,178,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,890,0,890,TRUE,0,178,0,0,0,0,0,178,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Almanaseer Vilages 1,Rural,Village,,,1010,202,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,1010,0,1010,TRUE,0,202,0,0,0,0,0,202,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Kahila Village,Rural,Village,,,465,93,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,465,0,465,TRUE,0,93,0,0,0,0,0,93,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Barti Village,Rural,Village,,,885,177,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,885,0,885,TRUE,0,177,0,0,0,0,0,177,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Alkab Village,Rural,Village,,,1585,317,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,1585,0,1585,TRUE,0,317,0,0,0,0,0,317,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Altowina Vilage,Rural,Village,,,720,144,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,720,0,720,TRUE,0,144,0,0,0,0,0,144,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Almanaseer Vilages 2,Rural,Village,,,1020,204,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,1020,0,1020,TRUE,0,204,0,0,0,0,0,204,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Kahila Village,Rural,Village,,,400,80,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,400,0,400,TRUE,0,80,0,0,0,0,0,80,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Barti Village,Rural,Village,,,575,115,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,575,0,575,TRUE,0,115,0,0,0,0,0,115,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Albuhira Town,Urban,Neighbourhood,,,97,19,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,97,0,97,TRUE,0,19,0,0,0,0,0,19,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Alkab Village,Rural,Village,,,2045,409,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,2045,0,2045,TRUE,0,409,0,0,0,0,0,409,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Altowina Vilage,Rural,Village,,,795,159,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,795,0,795,TRUE,0,159,0,0,0,0,0,159,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Almanaseer Vilages 2,Rural,Village,,,930,186,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,930,0,930,TRUE,0,186,0,0,0,0,0,186,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Kahila Village,Rural,Village,,,510,102,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,510,0,510,TRUE,0,102,0,0,0,0,0,102,TRUE,Food,Remain in the same place
