,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCIDENT,DATA COLLECTION,STATUS,STATE OF DISPLACEMENT,STATE CODE,LOCALITY CODE,LOCALITY OF DISPLACEMENT,LOCATION OF DISPALCEMENT,LOCATION TYPE,LOCATION CLASSIFICATION,IDPs,HHs,STATE ORIGIN,STATE CODE ORIGIN,LOCALITY CODE ORIGIN,LOCALITY ORIGIN,LOCATION OF ORIGIN,NATIONALITY SUDANESE,NATIONALITY NON SUDANESE,TOTAL (=IDPs),SHELTER CATEGORY: Camp,SHELTER CATEGORY: With Host Community,SHELTER CATEGORY: In Rented accomodation (paying rent),SHELTER CATEGORY: In Abandoned buildings/critical shelters/no rent,SHELTER CATEGORY: In schools or other public buildings/no rent,SHELTER CATEGORY: Gathering sites (informal settlements or open area),SHELTER CATEGORY: Unknown,total,TOP PRIORITY NEED,RETURN INTENTIONS
,#date+survey,,#adm1+name,#adm1+pcode,#adm2+pcode,#adm2+name,,,,#affected+idps+ind,#affected+idps+hh,#adm1+origin+name,#adm1+origin+pcode,#adm2+origin+pcode,#adm2+origin+name,,,,,,,,,,,,,,
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Goz Alrahma,Rural,Village,100,20,Khartoum,SD01,SD01003,Bahri,,100,0,100,0,20,0,0,0,0,0,20,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Jeridana village,Rural,Village,180,36,Khartoum,SD01,SD01001,Jebel Awlia,,180,0,180,0,20,16,0,0,0,0,36,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Kambo Mohamed,Rural,Village,275,55,Khartoum,SD01,SD01004,Sharg An Neel,,275,0,275,0,55,0,0,0,0,0,55,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Kambo Mohamed,Rural,Village,225,45,Khartoum,SD01,SD01001,Jebel Awlia,,225,0,225,0,45,0,0,0,0,0,45,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Kambo Mohamed,Rural,Village,125,25,Khartoum,SD01,SD01006,Um Durman,,125,0,125,0,25,0,0,0,0,0,25,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Kambo Wadallah,Rural,Village,250,50,Khartoum,SD01,SD01006,Um Durman,,250,0,250,0,50,0,0,0,0,0,50,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Kambo Wadallah,Rural,Village,225,45,Khartoum,SD01,SD01001,Jebel Awlia,,225,0,225,0,45,0,0,0,0,0,45,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Kambo Wadallah,Rural,Village,175,35,Khartoum,SD01,SD01007,Khartoum,,175,0,175,0,35,0,0,0,0,0,35,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Madinat Alsheikh Alsdig,Rural,Village,500,100,Khartoum,SD01,SD01001,Jebel Awlia,,500,0,500,0,100,0,0,0,0,0,100,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Madinat Alsheikh Alsdig,Rural,Village,475,95,Khartoum,SD01,SD01006,Um Durman,,475,0,475,0,95,0,0,0,0,0,95,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Madinat Alsheikh Alsdig,Rural,Village,440,88,Khartoum,SD01,SD01007,Khartoum,,440,0,440,0,88,0,0,0,0,0,88,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Madinat Alsheikh Alsdig,Rural,Village,335,67,Khartoum,SD01,SD01004,Sharg An Neel,,335,0,335,0,67,0,0,0,0,0,67,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Naima Village,Rural,Village,370,74,Khartoum,SD01,SD01007,Khartoum,,370,0,370,0,74,0,0,0,0,0,74,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Naima Village,Rural,Village,315,63,Khartoum,SD01,SD01003,Bahri,,315,0,315,0,63,0,0,0,0,0,63,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Naima Village,Rural,Village,260,52,Khartoum,SD01,SD01001,Jebel Awlia,,260,0,260,0,52,0,0,0,0,0,52,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Naima Village,Rural,Village,155,31,Khartoum,SD01,SD01004,Sharg An Neel,,155,0,155,0,31,0,0,0,0,0,31,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Saada,Rural,Village,200,40,Khartoum,SD01,SD01001,Jebel Awlia,,200,0,200,0,40,0,0,0,0,0,40,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Saada,Rural,Village,50,10,Khartoum,SD01,SD01007,Khartoum,,50,0,50,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Shegeel Saeed Village,Rural,Village,175,35,Khartoum,SD01,SD01006,Um Durman,,175,0,175,0,35,0,0,0,0,0,35,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Shegeel Saeed Village,Rural,Village,150,30,Khartoum,SD01,SD01001,Jebel Awlia,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Umardah village,Rural,Village,300,60,Khartoum,SD01,SD01006,Um Durman,,300,0,300,0,60,0,0,0,0,0,60,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Umardah village,Rural,Village,100,20,Khartoum,SD01,SD01001,Jebel Awlia,,100,0,100,0,20,0,0,0,0,0,20,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Umbada,Rural,Village,250,50,Khartoum,SD01,SD01007,Khartoum,,250,0,250,0,50,0,0,0,0,0,50,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Umbada,Rural,Village,150,30,Khartoum,SD01,SD01003,Bahri,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Umbada,Rural,Village,100,20,Khartoum,SD01,SD01006,Um Durman,,100,0,100,0,20,0,0,0,0,0,20,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Alhaj village,Rural,Village,175,35,Khartoum,SD01,SD01006,Um Durman,,175,0,175,0,35,0,0,0,0,0,35,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Alnajumi Village,Rural,Village,250,50,Khartoum,SD01,SD01001,Jebel Awlia,,250,0,250,0,50,0,0,0,0,0,50,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Alnajumi Village,Rural,Village,150,30,Khartoum,SD01,SD01004,Sharg An Neel,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Alshagardi village,Rural,Village,200,40,Khartoum,SD01,SD01001,Jebel Awlia,,200,0,200,0,40,0,0,0,0,0,40,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Alshagardi village,Rural,Village,150,30,Khartoum,SD01,SD01004,Sharg An Neel,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Alzaki village,Rural,Village,400,80,Khartoum,SD01,SD01005,Karrari,,400,0,400,0,80,0,0,0,0,0,80,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Alzaki village,Rural,Village,200,40,Khartoum,SD01,SD01001,Jebel Awlia,,200,0,200,0,40,0,0,0,0,0,40,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Alzaki village,Rural,Village,150,30,Khartoum,SD01,SD01006,Um Durman,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Nail Village,Rural,Village,335,66,Khartoum,SD01,SD01003,Bahri,,335,0,335,0,66,0,0,0,0,0,66,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Nail Village,Rural,Village,240,48,Khartoum,SD01,SD01006,Um Durman,,240,0,240,0,48,0,0,0,0,0,48,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Nail Village,Rural,Village,180,36,Khartoum,SD01,SD01007,Khartoum,,180,0,180,0,36,0,0,0,0,0,36,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Shalaai village,Rural,Village,200,40,Khartoum,SD01,SD01006,Um Durman,,200,0,200,0,40,0,0,0,0,0,40,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Shalaai village,Rural,Village,150,30,Khartoum,SD01,SD01004,Sharg An Neel,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Shalaai village,Rural,Village,150,30,Khartoum,SD01,SD01001,Jebel Awlia,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Sharasha,Rural,Village,300,60,Khartoum,SD01,SD01001,Jebel Awlia,,300,0,300,0,60,0,0,0,0,0,60,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Sharasha,Rural,Village,150,30,Khartoum,SD01,SD01007,Khartoum,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09050,Al Gitaina,Wad Sharasha,Rural,Village,150,30,Khartoum,SD01,SD01002,Um Bada,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alakaf,Rural,Village,70,14,Khartoum,SD01,SD01007,Khartoum,,70,0,70,0,14,0,0,0,0,0,14,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alakaf,Rural,Village,65,13,Khartoum,SD01,SD01003,Bahri,,65,0,65,0,13,0,0,0,0,0,13,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alkhira,Rural,Village,55,11,Khartoum,SD01,SD01006,Um Durman,,55,0,55,0,11,0,0,0,0,0,11,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alkhira,Rural,Village,50,10,Khartoum,SD01,SD01001,Jebel Awlia,,50,0,50,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Almegaines,Rural,Village,115,23,Khartoum,SD01,SD01006,Um Durman,,115,0,115,0,23,0,0,0,0,0,23,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Almegaines,Rural,Village,105,21,Khartoum,SD01,SD01004,Sharg An Neel,,105,0,105,0,21,0,0,0,0,0,21,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alnaeem,Rural,Village,70,14,Khartoum,SD01,SD01003,Bahri,,70,0,70,0,14,0,0,0,0,0,14,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alnaeem,Rural,Village,50,10,Khartoum,SD01,SD01004,Sharg An Neel,,50,0,50,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alrawaat,Rural,Village,85,17,Khartoum,SD01,SD01001,Jebel Awlia,,85,0,85,0,17,0,0,0,0,0,17,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alrawaat,Rural,Village,65,13,Khartoum,SD01,SD01007,Khartoum,,65,0,65,0,13,0,0,0,0,0,13,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alremila,Rural,Village,100,20,Khartoum,SD01,SD01004,Sharg An Neel,,100,0,100,0,20,0,0,0,0,0,20,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alremila,Rural,Village,90,18,Khartoum,SD01,SD01007,Khartoum,,90,0,90,0,18,0,0,0,0,0,18,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alrobi Albahar,Rural,Village,45,9,Khartoum,SD01,SD01007,Khartoum,,45,0,45,0,9,0,0,0,0,0,9,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alrobi Albahar,Rural,Village,45,9,Khartoum,SD01,SD01006,Um Durman,,45,0,45,0,9,0,0,0,0,0,9,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alzalat villag,Rural,Village,65,13,Khartoum,SD01,SD01007,Khartoum,,65,0,65,0,13,0,0,0,0,0,13,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alzalat villag,Rural,Village,60,12,Khartoum,SD01,SD01001,Jebel Awlia,,60,0,60,0,12,0,0,0,0,0,12,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alzelit,Rural,Village,55,11,Khartoum,SD01,SD01001,Jebel Awlia,,55,0,55,0,11,0,0,0,0,0,11,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Alzelit,Rural,Village,50,10,Khartoum,SD01,SD01006,Um Durman,,50,0,50,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,5/19/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,AS Salam /Alrawat Gathering Sites,Rural,Camp,"8,480","1,696",Khartoum,SD01,SD01001,Jebel Awlia,,0,"8,480","8,480","1,696",0,0,0,0,0,0,"1,696",Food,Remain in the same place
4/15/23,5/19/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,AS Salam /Alrawat Gathering Sites,Rural,Camp,"7,910","1,582",Khartoum,SD01,SD01004,Sharg An Neel,,0,"7,910","7,910","1,582",0,0,0,0,0,0,"1,582",Food,Remain in the same place
4/15/23,5/19/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,AS Salam /Alrawat Gathering Sites,Rural,Camp,"7,255","1,451",Khartoum,SD01,SD01006,Um Durman,,0,"7,255","7,255","1,451",0,0,0,0,0,0,"1,451",Food,Remain in the same place
4/15/23,5/19/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,AS Salam /Alrawat Gathering Sites,Rural,Camp,"6,425","1,285",Khartoum,SD01,SD01007,Khartoum,,0,"6,425","6,425","1,285",0,0,0,0,0,0,"1,285",Food,Remain in the same place
4/15/23,5/19/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,AS Salam /Alrawat Gathering Sites,Rural,Camp,"5,170","1,034",Khartoum,SD01,SD01003,Bahri,,0,"5,170","5,170","1,034",0,0,0,0,0,0,"1,034",Food,Remain in the same place
4/15/23,5/19/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,AS Salam /Alrawat Gathering Sites,Rural,Camp,"4,510",902,Khartoum,SD01,SD01002,Um Bada,,0,"4,510","4,510",902,0,0,0,0,0,0,902,Food,Remain in the same place
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Dabadat Kedir,Rural,Village,50,10,Khartoum,SD01,SD01006,Um Durman,,50,0,50,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Dabadat Kedir,Rural,Village,45,9,Khartoum,SD01,SD01004,Sharg An Neel,,45,0,45,0,9,0,0,0,0,0,9,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Juri,Rural,Village,65,13,Khartoum,SD01,SD01007,Khartoum,,65,0,65,0,13,0,0,0,0,0,13,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Juri,Rural,Village,65,13,Khartoum,SD01,SD01003,Bahri,,65,0,65,0,13,0,0,0,0,0,13,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Killo 10,Rural,Village,40,8,Khartoum,SD01,SD01007,Khartoum,,40,0,40,0,8,0,0,0,0,0,8,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Killo 10,Rural,Village,40,8,Khartoum,SD01,SD01001,Jebel Awlia,,40,0,40,0,8,0,0,0,0,0,8,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Killo 3,Rural,Village,50,10,Khartoum,SD01,SD01006,Um Durman,,50,0,50,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Killo 3,Rural,Village,50,10,Khartoum,SD01,SD01007,Khartoum,,50,0,50,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Killo 5,Rural,Village,60,12,Khartoum,SD01,SD01007,Khartoum,,60,0,60,0,12,0,0,0,0,0,12,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Killo 5,Rural,Village,40,8,Khartoum,SD01,SD01006,Um Durman,,40,0,40,0,8,0,0,0,0,0,8,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Um Hayaya village,Rural,Village,90,18,Khartoum,SD01,SD01006,Um Durman,,90,0,90,0,18,0,0,0,0,0,18,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,Um Hayaya village,Rural,Village,60,12,Khartoum,SD01,SD01001,Jebel Awlia,,60,0,60,0,12,0,0,0,0,0,12,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,UM Mahani Village,Rural,Village,85,17,Khartoum,SD01,SD01006,Um Durman,,85,0,85,0,17,0,0,0,0,0,17,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,UM Mahani Village,Rural,Village,50,10,Khartoum,SD01,SD01004,Sharg An Neel,,50,0,50,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,umjalala,Rural,Village,55,11,Khartoum,SD01,SD01006,Um Durman,,55,0,55,0,11,0,0,0,0,0,11,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09049,As Salam / Ar Rawat,umjalala,Rural,Village,55,11,Khartoum,SD01,SD01003,Bahri,,55,0,55,0,11,0,0,0,0,0,11,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Abareeg Alajab,Rural,Village,175,35,Khartoum,SD01,SD01004,Sharg An Neel,,175,0,175,0,35,0,0,0,0,0,35,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Abareeg Balani,Rural,Village,165,33,Khartoum,SD01,SD01006,Um Durman,,165,0,165,0,33,0,0,0,0,0,33,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Abu Araish,Rural,Village,145,29,Khartoum,SD01,SD01007,Khartoum,,145,0,145,0,29,0,0,0,0,0,29,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Abu Oudam,Rural,Village,120,24,Khartoum,SD01,SD01003,Bahri,,120,0,120,0,24,0,0,0,0,0,24,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Abuhanjara,Rural,Village,130,26,Khartoum,SD01,SD01007,Khartoum,,130,0,130,0,26,0,0,0,0,0,26,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Abumaryam,Rural,Village,150,30,Khartoum,SD01,SD01001,Jebel Awlia,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Aldreissat Almadrasa,Rural,Village,115,23,Khartoum,SD01,SD01006,Um Durman,,115,0,115,0,23,0,0,0,0,0,23,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Algheliah Albadareen,Rural,Village,175,35,Khartoum,SD01,SD01004,Sharg An Neel,,175,0,175,0,35,0,0,0,0,0,35,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Alhasowiya,Rural,Village,185,37,Khartoum,SD01,SD01007,Khartoum,,185,0,185,0,37,0,0,0,0,0,37,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Aljagogah,Rural,Village,175,35,Khartoum,SD01,SD01006,Um Durman,,175,0,175,0,35,0,0,0,0,0,35,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Alkarank,Rural,Village,140,28,Khartoum,SD01,SD01007,Khartoum,,140,0,140,0,28,0,0,0,0,0,28,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Alkhairat,Rural,Village,185,37,Khartoum,SD01,SD01006,Um Durman,,185,0,185,0,37,0,0,0,0,0,37,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Alshur Village,Rural,Village,150,30,Khartoum,SD01,SD01003,Bahri,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,White Nile,SD09,SD09052,Guli,Alsowajeer,Rural,Village,130,26,Khartoum,SD01,SD01001,Jebel Awlia,,130,0,130,0,26,0,0,0,0,0,26,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Alteirat,Rural,Village,155,31,Khartoum,SD01,SD01007,Khartoum,,155,0,155,0,31,0,0,0,0,0,31,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Asalla,Rural,Village,115,23,Khartoum,SD01,SD01004,Sharg An Neel,,115,0,115,0,23,0,0,0,0,0,23,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Awadallah,Rural,Village,145,29,Khartoum,SD01,SD01004,Sharg An Neel,,145,0,145,0,29,0,0,0,0,0,29,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Bagbagat,Rural,Village,170,34,Khartoum,SD01,SD01007,Khartoum,,170,0,170,0,34,0,0,0,0,0,34,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Bagdad,Rural,Village,150,30,Khartoum,SD01,SD01003,Bahri,,150,0,150,0,30,0,0,0,0,0,30,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Dabat Balan,Rural,Village,190,38,Khartoum,SD01,SD01006,Um Durman,,190,0,190,0,38,0,0,0,0,0,38,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Dabat tukol,Rural,Village,170,34,Khartoum,SD01,SD01001,Jebel Awlia,,170,0,170,0,34,0,0,0,0,0,34,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Laoob,Rural,Village,185,37,Khartoum,SD01,SD01001,Jebel Awlia,,185,0,185,0,37,0,0,0,0,0,37,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Rawda Almukhtar Village,Rural,Village,190,38,Khartoum,SD01,SD01006,Um Durman,,190,0,190,0,38,0,0,0,0,0,38,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Tamaknat,Rural,Village,145,29,Khartoum,SD01,SD01006,Um Durman,,145,0,145,0,29,0,0,0,0,0,29,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Ummokaz Altaweel,Rural,Village,175,35,Khartoum,SD01,SD01001,Jebel Awlia,,175,0,175,0,35,0,0,0,0,0,35,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09052,Guli,Wad Shamam Village,Rural,Village,155,31,Khartoum,SD01,SD01001,Jebel Awlia,,155,0,155,0,31,0,0,0,0,0,31,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09047,Kosti,Hai Eskan Almualimeen,Urban,neighbourhood,140,28,Khartoum,SD01,SD01007,Khartoum,,140,0,140,0,0,0,0,28,0,0,28,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,White Nile,SD09,SD09047,Kosti,Alhila Aljadida/Educational qualification Center,Urban,neighbourhood,390,55,Khartoum,SD01,SD01007,Khartoum,,390,0,390,0,0,0,0,55,0,0,55,Food,Return to location of origin
4/15/23,6/7/23,New Location,White Nile,SD09,SD09047,Kosti,Alhila Aljadida/October club Center,Urban,neighbourhood,39,9,Khartoum,SD01,SD01001,Jebel Awlia,,39,0,39,0,0,0,0,9,0,0,9,Food,Return to location of origin
4/15/23,6/7/23,Updated with same information,White Nile,SD09,SD09047,Kosti,Alliya,Rural,Village,75,15,Khartoum,SD01,SD01006,Um Durman,,75,0,75,0,8,7,0,0,0,0,15,Food,Return to location of origin
4/15/23,6/7/23,New Location,White Nile,SD09,SD09047,Kosti,Alsika Hadid/ Abdueljabar schoo;,Urban,neighbourhood,97,14,Khartoum,SD01,SD01001,Jebel Awlia,,97,0,97,0,0,0,0,14,0,0,14,Food,Return to location of origin
