param_alpha,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,emotion
0.4,{'alpha': 0.4},0.6988847583643123,0.6853932584269663,0.6557377049180327,0.6576271186440678,0.6472602739726028,0.6689806228651964,0.0196961032486299,2,0.7286821705426356,0.7093023255813954,0.7722007722007722,0.749034749034749,0.7325581395348837,0.7383556313788872,0.021122587176552583,12,0.7079303675048356,0.6924564796905223,0.6827852998065764,0.6789168278529981,0.6666666666666666,0.6857511283043198,0.01383185357110292,12,0.7134724857685009,0.6971428571428572,0.7092198581560283,0.7003610108303249,0.6872727272727273,0.7014937878340877,0.009226415467921573,12,sadness
0.45,{'alpha': 0.45},0.6966292134831461,0.6777777777777778,0.6601941747572816,0.6576271186440678,0.6496598639455783,0.6683776297215703,0.016848809736838385,7,0.7209302325581395,0.7093023255813954,0.7876447876447876,0.749034749034749,0.7403100775193798,0.7414444344676903,0.027008590923059527,11,0.7040618955512572,0.6866537717601547,0.690522243713733,0.6789168278529981,0.6705426356589147,0.6861394749074116,0.011279311596134135,10,0.7085714285714286,0.6931818181818181,0.7183098591549297,0.7003610108303249,0.6920289855072463,0.7024906204491496,0.00987784777255597,11,sadness
0.5,{'alpha': 0.5},0.700374531835206,0.6789667896678967,0.6580645161290323,0.6576271186440678,0.6486486486486487,0.6687363209849703,0.018689329847279543,4,0.7248062015503876,0.7131782945736435,0.7876447876447876,0.749034749034749,0.7441860465116279,0.7437700158630391,0.025488686747273483,10,0.7079303675048356,0.688588007736944,0.688588007736944,0.6789168278529981,0.6705426356589147,0.6869131692981273,0.01248413902671723,8,0.7123809523809522,0.6956521739130435,0.7170474516695958,0.7003610108303249,0.6931407942238267,0.7037164766035486,0.009390689249942328,10,sadness
0.55,{'alpha': 0.55},0.6977611940298507,0.6814814814814815,0.657051282051282,0.6565656565656566,0.6488294314381271,0.6683378091132796,0.018357765504077212,9,0.7248062015503876,0.7131782945736435,0.7915057915057915,0.752895752895753,0.751937984496124,0.7468648050043398,0.027115641721278585,9,0.7059961315280464,0.690522243713733,0.688588007736944,0.6789168278529981,0.6724806201550387,0.687300766197352,0.01141471632494957,7,0.7110266159695817,0.696969696969697,0.7180385288966725,0.7014388489208634,0.696588868940754,0.7048125119395138,0.008415013564252873,9,sadness
0.6,{'alpha': 0.6},0.6974169741697417,0.6851851851851852,0.657051282051282,0.654485049833887,0.6476510067114094,0.668357899590301,0.019373478413237374,8,0.7325581395348837,0.7170542635658915,0.7915057915057915,0.7606177606177607,0.748062015503876,0.7499595941456406,0.02541202563933271,8,0.7079303675048356,0.6943907156673114,0.688588007736944,0.6789168278529981,0.6705426356589147,0.6880737108842008,0.012850237104693064,6,0.7145557655954631,0.7007575757575758,0.7180385288966725,0.7035714285714285,0.6942446043165468,0.7062335806275374,0.008825245630219102,8,sadness
0.65,{'alpha': 0.65},0.6985294117647058,0.6851851851851852,0.6549520766773163,0.6567656765676567,0.6466666666666666,0.6684198033723061,0.01989001676881805,6,0.7364341085271318,0.7170542635658915,0.7915057915057915,0.7683397683397684,0.751937984496124,0.7530543832869414,0.02563451692350556,7,0.7098646034816247,0.6943907156673114,0.6866537717601547,0.6827852998065764,0.6705426356589147,0.6888474052749164,0.013031321130014097,2,0.7169811320754716,0.7007575757575758,0.7167832167832168,0.708185053380783,0.6953405017921147,0.7076094959578325,0.008599918742868959,5,sadness
0.7,{'alpha': 0.7},0.6996336996336996,0.6813186813186813,0.6571428571428571,0.6568627450980392,0.6445182724252492,0.6678952511237053,0.01985613703928719,11,0.7403100775193798,0.7209302325581395,0.7992277992277992,0.7760617760617761,0.751937984496124,0.7576935739726437,0.027383713212986528,4,0.7117988394584139,0.6924564796905223,0.690522243713733,0.6847195357833655,0.6686046511627907,0.689620349961765,0.013902661731852353,1,0.7193973634651599,0.7005649717514124,0.7212543554006969,0.7115044247787612,0.6940966010733453,0.7093635432938752,0.010556009845340065,4,sadness
0.75,{'alpha': 0.75},0.6974169741697417,0.6788321167883211,0.6571428571428571,0.6442307692307693,0.6456953642384106,0.6646636163140199,0.020529912331801303,16,0.7325581395348837,0.7209302325581395,0.7992277992277992,0.7760617760617761,0.7558139534883721,0.7569183801741941,0.028447651565310816,6,0.7079303675048356,0.690522243713733,0.690522243713733,0.6731141199226306,0.6705426356589147,0.6865263221027693,0.013604656102026463,9,0.7145557655954631,0.6992481203007519,0.7212543554006969,0.7040280210157619,0.6964285714285715,0.7071029667482491,0.009390448667256735,6,sadness
0.8,{'alpha': 0.8},0.7,0.6750902527075813,0.6571428571428571,0.6430868167202572,0.6456953642384106,0.6642030581618212,0.021157641056849582,17,0.7325581395348837,0.7248062015503876,0.7992277992277992,0.7722007722007722,0.7558139534883721,0.756921373200443,0.027016556035857984,5,0.7098646034816247,0.688588007736944,0.690522243713733,0.6711798839458414,0.6705426356589147,0.6861394749074116,0.01452677842861832,10,0.7159090909090908,0.6990654205607477,0.7212543554006969,0.7017543859649124,0.6964285714285715,0.7068823648528039,0.009845998965064658,7,sadness
0.85,{'alpha': 0.85},0.7037037037037037,0.6738351254480287,0.6593059936908517,0.6444444444444445,0.6466666666666666,0.665591186790739,0.021750182969878823,13,0.7364341085271318,0.7286821705426356,0.806949806949807,0.7837837837837838,0.751937984496124,0.7615575708598964,0.029526179521218894,2,0.7137330754352031,0.688588007736944,0.6943907156673114,0.6750483558994197,0.6705426356589147,0.6884605580795585,0.01532855020616914,4,0.7196969696969697,0.7001862197392923,0.7256944444444445,0.7073170731707318,0.6953405017921147,0.7096470417687106,0.01147286518043497,2,sadness
0.9,{'alpha': 0.9},0.7032967032967034,0.6714801444043321,0.6593059936908517,0.6464968152866242,0.6466666666666666,0.6654492646690355,0.02106428837952778,14,0.7441860465116279,0.7209302325581395,0.806949806949807,0.7837837837837838,0.751937984496124,0.7615575708598964,0.0303293473574956,2,0.7156673114119922,0.6847195357833655,0.6943907156673114,0.6769825918762089,0.6705426356589147,0.6884605580795585,0.01576175812379784,4,0.7231638418079095,0.6953271028037383,0.7256944444444445,0.7085514834205933,0.6953405017921147,0.7096154748537601,0.01304726806456309,3,sadness
0.95,{'alpha': 0.95},0.706959706959707,0.6714801444043321,0.6572327044025157,0.6424050632911392,0.6478405315614618,0.6651836301238311,0.02309870161893478,15,0.748062015503876,0.7209302325581395,0.806949806949807,0.7837837837837838,0.7558139534883721,0.7631079584567957,0.02969222424150928,1,0.7195357833655706,0.6847195357833655,0.6924564796905223,0.6731141199226306,0.6724806201550387,0.6884613077834255,0.017242411903696197,3,0.7269303201506591,0.6953271028037383,0.7244367417677642,0.7060869565217391,0.6976744186046512,0.7100911079697103,0.013247939674457969,1,sadness
0.0,{'alpha': 0.0},0.6384615384615384,0.6976744186046512,0.6861313868613139,0.5984251968503937,0.6376811594202898,0.6516747400396374,0.036080891847722174,20,0.5971223021582733,0.6474820143884892,0.6762589928057554,0.5467625899280576,0.6330935251798561,0.6201438848920863,0.04467388401801445,20,0.6294964028776978,0.6834532374100719,0.6834532374100719,0.5899280575539568,0.6366906474820144,0.6446043165467625,0.035493227003004335,20,0.6171003717472119,0.6716417910447762,0.6811594202898551,0.5714285714285715,0.6353790613718412,0.6353418431764511,0.03958432911747264,20,disgust
0.05,{'alpha': 0.05},0.6616541353383458,0.703125,0.6884057971014492,0.6111111111111112,0.6666666666666666,0.6661925420435145,0.03134396629055535,19,0.6330935251798561,0.6474820143884892,0.6834532374100719,0.5539568345323741,0.6187050359712231,0.6273381294964029,0.04253739711969634,18,0.6546762589928058,0.6870503597122302,0.6870503597122302,0.6007194244604317,0.6546762589928058,0.6568345323741007,0.03157281763667866,19,0.6470588235294117,0.6741573033707865,0.6859205776173285,0.5811320754716981,0.6417910447761194,0.6460119649530688,0.03636803425693416,19,disgust
0.1,{'alpha': 0.1},0.6666666666666666,0.6991869918699187,0.6934306569343066,0.6111111111111112,0.6793893129770993,0.6699569479118205,0.031521543284672215,18,0.6330935251798561,0.6187050359712231,0.6834532374100719,0.5539568345323741,0.6402877697841727,0.6258992805755396,0.04194929420752014,19,0.658273381294964,0.6762589928057554,0.6906474820143885,0.6007194244604317,0.6690647482014388,0.6589928057553958,0.03097705056346903,18,0.6494464944649446,0.6564885496183206,0.6884057971014493,0.5811320754716981,0.6592592592592592,0.6469464351831343,0.03549455314815642,18,disgust
0.15,{'alpha': 0.15},0.6742424242424242,0.7016129032258065,0.6934306569343066,0.6259541984732825,0.6846153846153846,0.6759711134982409,0.026614810221875812,4,0.6402877697841727,0.6258992805755396,0.6834532374100719,0.5899280575539568,0.6402877697841727,0.6359712230215828,0.030044047507656255,17,0.6654676258992805,0.6798561151079137,0.6906474820143885,0.6187050359712231,0.6726618705035972,0.6654676258992807,0.02481753713764077,16,0.6568265682656825,0.6615969581749048,0.6884057971014493,0.6074074074074075,0.6617100371747212,0.6551893536248331,0.02635414078799871,16,disgust
0.2,{'alpha': 0.2},0.6742424242424242,0.696,0.6857142857142857,0.6165413533834586,0.6870229007633588,0.6719041928207055,0.028532133589839345,14,0.6402877697841727,0.6258992805755396,0.6906474820143885,0.5899280575539568,0.6474820143884892,0.6388489208633094,0.03262096129138026,16,0.6654676258992805,0.6762589928057554,0.6870503597122302,0.6115107913669064,0.6762589928057554,0.6633093525179856,0.026783468300699696,17,0.6568265682656825,0.6590909090909091,0.6881720430107527,0.6029411764705882,0.6666666666666666,0.6547394727009198,0.02816504632460678,17,disgust
0.25,{'alpha': 0.25},0.6742424242424242,0.6929133858267716,0.6901408450704225,0.631578947368421,0.6818181818181818,0.6741387568652442,0.02226600646055823,9,0.6402877697841727,0.6330935251798561,0.7050359712230215,0.60431654676259,0.6474820143884892,0.6460431654676259,0.03293675724391249,15,0.6654676258992805,0.6762589928057554,0.6942446043165468,0.6258992805755396,0.6726618705035972,0.6669064748201439,0.02259038628504689,15,0.6568265682656825,0.6616541353383458,0.6975088967971529,0.6176470588235294,0.6642066420664207,0.6595686602582262,0.025417558362430457,15,disgust
0.3,{'alpha': 0.3},0.6716417910447762,0.6929133858267716,0.6950354609929078,0.6370370370370371,0.6818181818181818,0.6756891713439348,0.021066020178907234,6,0.6474820143884892,0.6330935251798561,0.7050359712230215,0.6187050359712231,0.6474820143884892,0.6503597122302158,0.02934687489837572,14,0.6654676258992805,0.6762589928057554,0.697841726618705,0.6330935251798561,0.6726618705035972,0.6690647482014389,0.02097464710376009,13,0.6593406593406593,0.6616541353383458,0.7,0.6277372262773724,0.6642066420664207,0.6625877326045597,0.022927152022924988,14,disgust
0.35,{'alpha': 0.35},0.674074074074074,0.6946564885496184,0.6923076923076923,0.6397058823529411,0.6893939393939394,0.678027615335653,0.020463719371594,1,0.6546762589928058,0.6546762589928058,0.7122302158273381,0.6258992805755396,0.6546762589928058,0.660431654676259,0.02819556538455457,11,0.6690647482014388,0.6834532374100719,0.697841726618705,0.6366906474820144,0.6798561151079137,0.6733812949640289,0.02052567283120445,5,0.6642335766423358,0.674074074074074,0.7021276595744681,0.6327272727272727,0.6715867158671588,0.6689498597770619,0.02221844333334273,10,disgust
0.4,{'alpha': 0.4},0.6764705882352942,0.6946564885496184,0.6923076923076923,0.635036496350365,0.6842105263157895,0.6765363583517517,0.021717319442878164,3,0.6618705035971223,0.6546762589928058,0.7122302158273381,0.6258992805755396,0.6546762589928058,0.6618705035971223,0.02804832904980997,9,0.6726618705035972,0.6834532374100719,0.697841726618705,0.6330935251798561,0.6762589928057554,0.6726618705035972,0.021582733812949655,6,0.6690909090909091,0.674074074074074,0.7021276595744681,0.6304347826086957,0.6691176470588235,0.668969014481394,0.022849426048857518,9,disgust
0.45,{'alpha': 0.45},0.6764705882352942,0.6870229007633588,0.6944444444444444,0.6258992805755396,0.6946564885496184,0.6756987405136511,0.02576670794203335,5,0.6618705035971223,0.6474820143884892,0.7194244604316546,0.6258992805755396,0.6546762589928058,0.6618705035971223,0.031193501278674523,9,0.6726618705035972,0.6762589928057554,0.7014388489208633,0.6258992805755396,0.6834532374100719,0.6719424460431656,0.025066548762855165,8,0.6690909090909091,0.6666666666666666,0.7067137809187279,0.6258992805755396,0.674074074074074,0.6684889422651834,0.025728949930639355,11,disgust
0.5,{'alpha': 0.5},0.674074074074074,0.6870229007633588,0.6944444444444444,0.6258992805755396,0.6946564885496184,0.6752194376814071,0.02577018171049525,7,0.6546762589928058,0.6474820143884892,0.7194244604316546,0.6258992805755396,0.6546762589928058,0.660431654676259,0.03132595835550681,11,0.6690647482014388,0.6762589928057554,0.7014388489208633,0.6258992805755396,0.6834532374100719,0.6712230215827338,0.025087188164262864,11,0.6642335766423358,0.6666666666666666,0.7067137809187279,0.6258992805755396,0.674074074074074,0.6675174757754688,0.025779532034109466,12,disgust
0.55,{'alpha': 0.55},0.664179104477612,0.6818181818181818,0.6875,0.6285714285714286,0.6946564885496184,0.6713450406833681,0.023643288824443564,16,0.6402877697841727,0.6474820143884892,0.7122302158273381,0.6330935251798561,0.6546762589928058,0.6575539568345323,0.028268895977537425,13,0.658273381294964,0.6726618705035972,0.6942446043165468,0.6294964028776978,0.6834532374100719,0.6676258992805757,0.022475538635702612,14,0.652014652014652,0.6642066420664207,0.6996466431095406,0.6308243727598566,0.674074074074074,0.6641532768049088,0.022875166336377623,13,disgust
0.6,{'alpha': 0.6},0.6544117647058824,0.6818181818181818,0.6875,0.6363636363636364,0.7014925373134329,0.6723172240402266,0.02360190555834424,11,0.6402877697841727,0.6474820143884892,0.7122302158273381,0.6546762589928058,0.6762589928057554,0.6661870503597122,0.025979093647867324,8,0.6510791366906474,0.6726618705035972,0.6942446043165468,0.6402877697841727,0.6942446043165468,0.6705035971223021,0.022010156173781815,12,0.6472727272727273,0.6642066420664207,0.6996466431095406,0.6453900709219859,0.6886446886446886,0.6690321544030727,0.021806442936965577,8,disgust
0.65,{'alpha': 0.65},0.6518518518518519,0.6917293233082706,0.6875,0.6363636363636364,0.6985294117647058,0.673194844657693,0.024503329998293546,10,0.6330935251798561,0.6618705035971223,0.7122302158273381,0.6546762589928058,0.6834532374100719,0.6690647482014388,0.02691839846599959,7,0.6474820143884892,0.6834532374100719,0.6942446043165468,0.6402877697841727,0.6942446043165468,0.6719424460431654,0.023356378533450257,9,0.6423357664233575,0.676470588235294,0.6996466431095406,0.6453900709219859,0.6909090909090909,0.6709504319198538,0.02334276704615954,7,disgust
0.7,{'alpha': 0.7},0.6470588235294118,0.6962962962962963,0.6827586206896552,0.6363636363636364,0.6934306569343066,0.6711816067626613,0.024714347448406553,17,0.6330935251798561,0.6762589928057554,0.7122302158273381,0.6546762589928058,0.6834532374100719,0.6719424460431653,0.026764137032716954,6,0.6438848920863309,0.6906474820143885,0.6906474820143885,0.6402877697841727,0.6906474820143885,0.671223021582734,0.02381718756438397,10,0.64,0.6861313868613138,0.6971830985915493,0.6453900709219859,0.6884057971014493,0.6714220706952596,0.02380526429998323,6,disgust
0.75,{'alpha': 0.75},0.6496350364963503,0.6962962962962963,0.6827586206896552,0.6363636363636364,0.6956521739130435,0.6721411527517963,0.024639503440289437,12,0.6402877697841727,0.6762589928057554,0.7122302158273381,0.6546762589928058,0.6906474820143885,0.6748201438848921,0.025496467836934315,5,0.6474820143884892,0.6906474820143885,0.6906474820143885,0.6402877697841727,0.6942446043165468,0.6726618705035972,0.02364270032396402,6,0.644927536231884,0.6861313868613138,0.6971830985915493,0.6453900709219859,0.6931407942238267,0.6733545773661119,0.023292273184551855,5,disgust
0.8,{'alpha': 0.8},0.644927536231884,0.6985294117647058,0.678082191780822,0.6433566433566433,0.6950354609929078,0.6719862488253925,0.023768863823903107,13,0.6402877697841727,0.6834532374100719,0.7122302158273381,0.6618705035971223,0.7050359712230215,0.6805755395683453,0.02676413703271693,4,0.6438848920863309,0.6942446043165468,0.6870503597122302,0.6474820143884892,0.697841726618705,0.6741007194244605,0.023488960744337425,4,0.6425992779783394,0.6909090909090909,0.6947368421052632,0.6524822695035462,0.7,0.6761454960992479,0.023739992744357348,4,disgust
0.85,{'alpha': 0.85},0.6402877697841727,0.6911764705882353,0.6845637583892618,0.6458333333333334,0.6950354609929078,0.6713793586175821,0.02342926171828383,15,0.6402877697841727,0.6762589928057554,0.7338129496402878,0.6690647482014388,0.7050359712230215,0.6848920863309352,0.03198001549768757,3,0.6402877697841727,0.6870503597122302,0.697841726618705,0.6510791366906474,0.697841726618705,0.6748201438848921,0.024354404143612597,3,0.6402877697841727,0.6836363636363636,0.7083333333333334,0.657243816254417,0.7,0.6779002566016574,0.02564707170012527,3,disgust
0.9,{'alpha': 0.9},0.6428571428571429,0.6911764705882353,0.6845637583892618,0.6506849315068494,0.7021276595744681,0.6742819925831915,0.023284594637176796,8,0.6474820143884892,0.6762589928057554,0.7338129496402878,0.6834532374100719,0.7122302158273381,0.6906474820143884,0.029836606263780898,2,0.6438848920863309,0.6870503597122302,0.697841726618705,0.658273381294964,0.7050359712230215,0.6784172661870503,0.023488960744337404,2,0.6451612903225807,0.6836363636363636,0.7083333333333334,0.6666666666666667,0.7071428571428572,0.6821881022203604,0.02416737522066786,2,disgust
0.95,{'alpha': 0.95},0.6453900709219859,0.6962962962962963,0.6845637583892618,0.6506849315068494,0.7083333333333334,0.6770536780895454,0.02491180968509985,2,0.6546762589928058,0.6762589928057554,0.7338129496402878,0.6834532374100719,0.7338129496402878,0.6964028776978417,0.031980015497687565,1,0.6474820143884892,0.6906474820143885,0.697841726618705,0.658273381294964,0.7158273381294964,0.6820143884892087,0.02539476632334215,1,0.65,0.6861313868613138,0.7083333333333334,0.6666666666666667,0.7208480565371025,0.6863958886796832,0.026008368742550785,1,disgust
0.0,{'alpha': 0.0},0.700507614213198,0.7164948453608248,0.7407407407407407,0.8076923076923077,0.7371134020618557,0.7405097820137854,0.03661139469195022,20,0.7301587301587301,0.7354497354497355,0.7407407407407407,0.7777777777777778,0.7566137566137566,0.7481481481481482,0.017258736963280535,20,0.708994708994709,0.7222222222222222,0.7407407407407407,0.7962962962962963,0.7433862433862434,0.7423280423280423,0.029771015654254395,20,0.7150259067357512,0.7258485639686685,0.7407407407407407,0.7924528301886792,0.7467362924281984,0.7441608668124076,0.026588080563639423,20,joy
0.05,{'alpha': 0.05},0.7067307692307693,0.7389162561576355,0.7409326424870466,0.803030303030303,0.7461928934010152,0.747160572861354,0.031188741715417776,19,0.7777777777777778,0.7936507936507936,0.7566137566137566,0.8412698412698413,0.7777777777777778,0.7894179894179894,0.028473278406505206,15,0.7275132275132276,0.7566137566137566,0.746031746031746,0.8174603174603174,0.7566137566137566,0.7608465608465609,0.030237528174030772,19,0.7405541561712846,0.7653061224489796,0.7486910994764396,0.8217054263565892,0.7616580310880829,0.7675829671082752,0.0284850443805788,19,joy
0.1,{'alpha': 0.1},0.7198067632850241,0.7389162561576355,0.7526315789473684,0.8071065989847716,0.7448979591836735,0.7526718313116947,0.02930156031324669,18,0.7883597883597884,0.7936507936507936,0.7566137566137566,0.8412698412698413,0.7724867724867724,0.7904761904761906,0.028512579016523768,13,0.7407407407407407,0.7566137566137566,0.753968253968254,0.8201058201058201,0.753968253968254,0.765079365079365,0.02806727451825365,18,0.7525252525252525,0.7653061224489796,0.7546174142480211,0.8238341968911916,0.7584415584415585,0.7709449089110005,0.026800288401866896,18,joy
0.15,{'alpha': 0.15},0.7317073170731707,0.7177033492822966,0.75,0.8205128205128205,0.7487179487179487,0.7537282871172473,0.0354454419756976,17,0.7936507936507936,0.7936507936507936,0.7619047619047619,0.8465608465608465,0.7724867724867724,0.7936507936507936,0.029172589951513693,7,0.7513227513227513,0.7407407407407407,0.753968253968254,0.8306878306878307,0.7566137566137566,0.7666666666666667,0.03246108285751952,17,0.7614213197969543,0.7537688442211056,0.7559055118110236,0.8333333333333334,0.7604166666666665,0.7729691351658167,0.030313598730531854,17,joy
0.2,{'alpha': 0.2},0.7339901477832512,0.722488038277512,0.7539267015706806,0.817258883248731,0.7577319587628866,0.7570791459286123,0.03274633236816432,16,0.7883597883597884,0.798941798941799,0.7619047619047619,0.8518518518518519,0.7777777777777778,0.7957671957671957,0.030596470465187226,3,0.7513227513227513,0.746031746031746,0.7566137566137566,0.8306878306878307,0.7645502645502645,0.7698412698412699,0.031032546663735835,16,0.760204081632653,0.7587939698492463,0.7578947368421053,0.8341968911917098,0.7676240208877285,0.7757427400806886,0.02942809311447704,16,joy
0.25,{'alpha': 0.25},0.7352941176470589,0.7303921568627451,0.7564766839378239,0.8290155440414507,0.7628865979381443,0.7628130200854446,0.03530249597731017,15,0.7936507936507936,0.7883597883597884,0.7724867724867724,0.8465608465608465,0.783068783068783,0.7968253968253969,0.02583398013911894,1,0.753968253968254,0.7486772486772487,0.7619047619047619,0.8359788359788359,0.7698412698412699,0.774074074074074,0.03177247575873528,15,0.7633587786259542,0.7582697201017811,0.7643979057591622,0.837696335078534,0.7728459530026109,0.7793137385136084,0.029564347967684743,15,joy
0.3,{'alpha': 0.3},0.7401960784313726,0.7286432160804021,0.7643979057591623,0.8368421052631579,0.7668393782383419,0.7673837367544873,0.03761295834152557,14,0.798941798941799,0.7671957671957672,0.7724867724867724,0.8412698412698413,0.783068783068783,0.7925925925925925,0.026644821824368628,9,0.7592592592592593,0.7407407407407407,0.7671957671957672,0.8386243386243386,0.7724867724867724,0.7756613756613757,0.03327028554976188,14,0.7684478371501272,0.747422680412371,0.768421052631579,0.8390501319261213,0.774869109947644,0.7796421624135685,0.031117230322493486,14,joy
0.35,{'alpha': 0.35},0.7475247524752475,0.73,0.765625,0.8324607329842932,0.7668393782383419,0.7684899727395764,0.03471083162218453,13,0.798941798941799,0.7724867724867724,0.7777777777777778,0.8412698412698413,0.783068783068783,0.7947089947089948,0.024907094806221854,5,0.7645502645502645,0.7433862433862434,0.7698412698412699,0.8359788359788359,0.7724867724867724,0.7772486772486772,0.0310956301691325,13,0.772378516624041,0.7506426735218509,0.7716535433070867,0.8368421052631579,0.774869109947644,0.7812771897327562,0.029116311104023247,8,joy
0.4,{'alpha': 0.4},0.7475247524752475,0.7373737373737373,0.765625,0.8324607329842932,0.7731958762886598,0.7712360198243875,0.0331441350902779,12,0.798941798941799,0.7724867724867724,0.7777777777777778,0.8412698412698413,0.7936507936507936,0.7968253968253969,0.02426951310302586,1,0.7645502645502645,0.7486772486772487,0.7698412698412699,0.8359788359788359,0.7804232804232805,0.7798941798941799,0.029855525882890737,7,0.772378516624041,0.7545219638242894,0.7716535433070867,0.8368421052631579,0.783289817232376,0.7837371892501902,0.028103009042660165,4,joy
0.45,{'alpha': 0.45},0.7475247524752475,0.7435897435897436,0.765625,0.8324607329842932,0.7731958762886598,0.7724792210675888,0.031945588504931614,10,0.798941798941799,0.7671957671957672,0.7777777777777778,0.8412698412698413,0.7936507936507936,0.7957671957671957,0.025396825396825397,3,0.7645502645502645,0.7513227513227513,0.7698412698412699,0.8359788359788359,0.7804232804232805,0.7804232804232804,0.029316180269195902,5,0.772378516624041,0.7552083333333334,0.7716535433070867,0.8368421052631579,0.783289817232376,0.783874463151999,0.02796128605367493,2,joy
0.5,{'alpha': 0.5},0.755,0.75,0.7696335078534031,0.8324607329842932,0.7731958762886598,0.7760580234252712,0.02950658525677086,1,0.798941798941799,0.7619047619047619,0.7777777777777778,0.8412698412698413,0.7936507936507936,0.7947089947089947,0.026644821824368628,6,0.7698412698412699,0.753968253968254,0.7724867724867724,0.8359788359788359,0.7804232804232805,0.7825396825396825,0.02806727451825362,1,0.7763496143958869,0.7559055118110236,0.7736842105263158,0.8368421052631579,0.783289817232376,0.785214251845752,0.027348362252387484,1,joy
0.55,{'alpha': 0.55},0.755,0.7526315789473684,0.7671957671957672,0.828125,0.7743589743589744,0.775462264100422,0.02750585540727731,3,0.798941798941799,0.7566137566137566,0.7671957671957672,0.8412698412698413,0.798941798941799,0.7925925925925926,0.029629629629629627,8,0.7698412698412699,0.753968253968254,0.7671957671957672,0.8333333333333334,0.783068783068783,0.7814814814814814,0.02752340064262425,2,0.7763496143958869,0.7546174142480211,0.7671957671957672,0.8346456692913385,0.7864583333333334,0.7838533596928695,0.02747786996602867,3,joy
0.6,{'alpha': 0.6},0.75,0.7526315789473684,0.7671957671957672,0.8324607329842932,0.7743589743589744,0.7753294106972806,0.02995949432810159,4,0.7936507936507936,0.7566137566137566,0.7671957671957672,0.8412698412698413,0.798941798941799,0.7915343915343915,0.029478070427902896,11,0.7645502645502645,0.753968253968254,0.7671957671957672,0.8359788359788359,0.783068783068783,0.7809523809523808,0.029047570859917035,4,0.7712082262210798,0.7546174142480211,0.7671957671957672,0.8368421052631579,0.7864583333333334,0.7832643692522719,0.02865300609170963,6,joy
0.65,{'alpha': 0.65},0.75,0.7486910994764397,0.7671957671957672,0.8333333333333334,0.7743589743589744,0.774715834872903,0.030921996180629074,6,0.7936507936507936,0.7566137566137566,0.7671957671957672,0.8465608465608465,0.798941798941799,0.7925925925925925,0.031284117458401005,9,0.7645502645502645,0.7513227513227513,0.7671957671957672,0.8386243386243386,0.783068783068783,0.7809523809523811,0.030550687901062537,3,0.7712082262210798,0.7526315789473684,0.7671957671957672,0.8398950131233595,0.7864583333333334,0.7834777837641818,0.030195767589974082,5,joy
0.7,{'alpha': 0.7},0.75,0.7486910994764397,0.7684210526315789,0.8315789473684211,0.7743589743589744,0.7746100147670828,0.03020353804446291,7,0.7936507936507936,0.7566137566137566,0.7724867724867724,0.8359788359788359,0.798941798941799,0.7915343915343915,0.026895798999235616,11,0.7645502645502645,0.7513227513227513,0.7698412698412699,0.8333333333333334,0.783068783068783,0.7804232804232804,0.02834517510260081,5,0.7712082262210798,0.7526315789473684,0.7704485488126649,0.8337730870712401,0.7864583333333334,0.7829039548771373,0.02759944263876083,7,joy
0.75,{'alpha': 0.75},0.7525252525252525,0.7486910994764397,0.7671957671957672,0.8229166666666666,0.7743589743589744,0.7731375520446201,0.026597943028961173,9,0.7883597883597884,0.7566137566137566,0.7671957671957672,0.8359788359788359,0.798941798941799,0.7894179894179895,0.027675548847877273,14,0.7645502645502645,0.7513227513227513,0.7671957671957672,0.828042328042328,0.783068783068783,0.7788359788359788,0.02659223676852712,9,0.7700258397932815,0.7526315789473684,0.7671957671957672,0.8293963254593176,0.7864583333333334,0.7811415689458137,0.0264108078652867,9,joy
0.8,{'alpha': 0.8},0.751269035532995,0.7526315789473684,0.7631578947368421,0.8229166666666666,0.7704081632653061,0.7720766678298355,0.026374620172213724,11,0.783068783068783,0.7566137566137566,0.7671957671957672,0.8359788359788359,0.798941798941799,0.7883597883597884,0.027796667802251193,16,0.7619047619047619,0.753968253968254,0.7645502645502645,0.828042328042328,0.7804232804232805,0.7777777777777778,0.02656063576298653,12,0.7668393782383419,0.7546174142480211,0.7651715039577837,0.8293963254593176,0.7844155844155845,0.7800880412638097,0.02644548172288542,13,joy
0.85,{'alpha': 0.85},0.751269035532995,0.7566137566137566,0.7631578947368421,0.8229166666666666,0.7743589743589744,0.773663265581847,0.025802835662964114,8,0.783068783068783,0.7566137566137566,0.7671957671957672,0.8359788359788359,0.798941798941799,0.7883597883597884,0.027796667802251193,16,0.7619047619047619,0.7566137566137566,0.7645502645502645,0.828042328042328,0.783068783068783,0.7788359788359788,0.026167752420906323,9,0.7668393782383419,0.7566137566137566,0.7651715039577837,0.8293963254593176,0.7864583333333334,0.7808958595205067,0.02614458588952187,10,joy
