param_criterion,param_max_depth,param_splitter,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,emotion
gini,10,random,"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'random'}",0.9104477611940298,0.8620689655172413,0.9259259259259259,0.9818181818181818,0.9090909090909091,0.9178703487092577,0.03847125008417639,1,0.32972972972972975,0.2702702702702703,0.26881720430107525,0.2903225806451613,0.32432432432432434,0.29669282185411217,0.025964277266920275,14,0.6495956873315364,0.6145552560646901,0.6226415094339622,0.6415094339622641,0.6459459459459459,0.6348495665476797,0.013753743085967324,13,0.48412698412698413,0.411522633744856,0.4166666666666667,0.4481327800829875,0.47808764940239046,0.447707342804777,0.03007454420184314,14,joy
gini,20,best,"{'criterion': 'gini', 'max_depth': 20, 'splitter': 'best'}",0.9156626506024096,0.8142857142857143,0.9027777777777778,0.8734177215189873,0.8936170212765957,0.8799521770922969,0.03560268916449572,9,0.41081081081081083,0.3081081081081081,0.34946236559139787,0.3709677419354839,0.4540540540540541,0.37868061609997095,0.050213898546308845,10,0.6873315363881402,0.6199460916442049,0.6549865229110512,0.6576819407008087,0.7,0.663989218328841,0.02793659783499357,11,0.5671641791044776,0.44705882352941184,0.5038759689922481,0.5207547169811321,0.6021505376344086,0.5282008452483355,0.053325173246525734,11,joy
gini,20,random,"{'criterion': 'gini', 'max_depth': 20, 'splitter': 'random'}",0.896551724137931,0.7916666666666666,0.8354430379746836,0.92,0.8762886597938144,0.8639900177146191,0.04559437815537449,12,0.42162162162162165,0.3081081081081081,0.3548387096774194,0.3709677419354839,0.4594594594594595,0.38299912816041853,0.052695934514204276,9,0.6873315363881402,0.6145552560646901,0.6415094339622641,0.6684636118598383,0.6972972972972973,0.661831427114446,0.030331795693949025,12,0.5735294117647058,0.44357976653696496,0.4981132075471698,0.5287356321839081,0.6028368794326241,0.5293589794930745,0.05600855125482564,10,joy
gini,30,best,"{'criterion': 'gini', 'max_depth': 30, 'splitter': 'best'}",0.8640776699029126,0.8085106382978723,0.9213483146067416,0.8777777777777778,0.8921568627450981,0.8727742526660804,0.03732453084462337,10,0.4810810810810811,0.41081081081081083,0.44086021505376344,0.42473118279569894,0.4918918918918919,0.44987503632664927,0.031555435249498005,6,0.7035040431266847,0.6576819407008087,0.7008086253369272,0.6819407008086253,0.7162162162162162,0.6920303052378525,0.02037289433862901,6,0.6180555555555556,0.5448028673835126,0.5963636363636363,0.572463768115942,0.6341463414634148,0.5931664337764122,0.03186433191217306,6,joy
gini,30,random,"{'criterion': 'gini', 'max_depth': 30, 'splitter': 'random'}",0.8623853211009175,0.7755102040816326,0.9294117647058824,0.9,0.883495145631068,0.8701604871039003,0.052149885575999345,11,0.5081081081081081,0.41081081081081083,0.42473118279569894,0.43548387096774194,0.4918918918918919,0.4542051729148503,0.03854371313783402,5,0.7142857142857143,0.6469002695417789,0.6954177897574124,0.692722371967655,0.7135135135135136,0.6925679318132147,0.02451146828604127,5,0.6394557823129252,0.5371024734982331,0.5830258302583026,0.5869565217391305,0.6319444444444444,0.5956970104506072,0.03714560888471318,5,joy
entropy,,best,"{'criterion': 'entropy', 'max_depth': None, 'splitter': 'best'}",0.756578947368421,0.6701570680628273,0.7567567567567568,0.7841726618705036,0.782312925170068,0.7499956718457155,0.04165507399913729,15,0.6216216216216216,0.6918918918918919,0.6021505376344086,0.5860215053763441,0.6216216216216216,0.6246614356291775,0.036161305082003166,3,0.7115902964959568,0.6765498652291105,0.7035040431266847,0.7115902964959568,0.7243243243243244,0.7055117651344067,0.015941342879980582,3,0.6824925816023738,0.6808510638297873,0.6706586826347305,0.6707692307692308,0.6927710843373494,0.6795085286346942,0.008261930259138949,3,joy
entropy,,random,"{'criterion': 'entropy', 'max_depth': None, 'splitter': 'random'}",0.7697368421052632,0.7254901960784313,0.676829268292683,0.7941176470588235,0.78,0.7492347907070401,0.042866463485673176,16,0.6324324324324324,0.6,0.5967741935483871,0.5806451612903226,0.6324324324324324,0.6084568439407148,0.020645338013805675,4,0.7223719676549866,0.6873315363881402,0.6549865229110512,0.7142857142857143,0.727027027027027,0.7012005536533839,0.026886960422768304,4,0.6943620178041543,0.6568047337278106,0.6342857142857143,0.6708074534161491,0.6985074626865672,0.670953476384079,0.0238826924417488,4,joy
entropy,10,best,"{'criterion': 'entropy', 'max_depth': 10, 'splitter': 'best'}",0.9016393442622951,0.875,0.8947368421052632,0.9821428571428571,0.9076923076923077,0.9122422702405446,0.036640532077598424,2,0.2972972972972973,0.3027027027027027,0.27419354838709675,0.2956989247311828,0.31891891891891894,0.29776227840743974,0.01436641848581,13,0.633423180592992,0.6307277628032345,0.6199460916442049,0.6442048517520216,0.6432432432432432,0.6343090260071392,0.008917977983179167,14,0.44715447154471544,0.44979919678714864,0.4197530864197531,0.45454545454545453,0.47200000000000003,0.44865044185941433,0.01684379860008863,13,joy
entropy,10,random,"{'criterion': 'entropy', 'max_depth': 10, 'splitter': 'random'}",0.9016393442622951,0.8688524590163934,0.8928571428571429,0.9814814814814815,0.8985507246376812,0.9086762304509989,0.03818068756949691,3,0.2972972972972973,0.2864864864864865,0.26881720430107525,0.2849462365591398,0.33513513513513515,0.2945364719558268,0.022244681243974888,15,0.633423180592992,0.6226415094339622,0.6172506738544474,0.6388140161725068,0.6486486486486487,0.6321556057405113,0.011230642572138981,15,0.44715447154471544,0.43089430894308944,0.4132231404958677,0.4416666666666667,0.4881889763779527,0.44422551280565836,0.024846652520574396,15,joy
entropy,20,best,"{'criterion': 'entropy', 'max_depth': 20, 'splitter': 'best'}",0.891566265060241,0.8648648648648649,0.8933333333333333,0.9384615384615385,0.8817204301075269,0.8939892863655009,0.024424738585070695,6,0.4,0.34594594594594597,0.3602150537634409,0.3279569892473118,0.44324324324324327,0.3754722464399884,0.041368593685856506,12,0.6765498652291105,0.6469002695417789,0.6576819407008087,0.6522911051212938,0.6918918918918919,0.6650630144969767,0.01672856016402137,10,0.5522388059701493,0.4942084942084942,0.5134099616858239,0.4860557768924303,0.5899280575539568,0.527168219262171,0.03881545482162923,12,joy
entropy,20,random,"{'criterion': 'entropy', 'max_depth': 20, 'splitter': 'random'}",0.9036144578313253,0.8904109589041096,0.8904109589041096,0.925,0.8875,0.8993872751279091,0.013973808105505007,5,0.40540540540540543,0.35135135135135137,0.34946236559139787,0.3978494623655914,0.3837837837837838,0.37757047369950597,0.02324708215978637,11,0.6819407008086253,0.6549865229110512,0.6522911051212938,0.6819407008086253,0.6675675675675675,0.6677453194434327,0.012685968068738016,9,0.5597014925373135,0.5038759689922481,0.5019305019305019,0.556390977443609,0.5358490566037736,0.5315495995014892,0.02478398368874454,9,joy
entropy,30,best,"{'criterion': 'entropy', 'max_depth': 30, 'splitter': 'best'}",0.8846153846153846,0.8461538461538461,0.8977272727272727,0.9230769230769231,0.8888888888888888,0.8880924630924631,0.024852822602723937,7,0.4972972972972973,0.3567567567567568,0.42473118279569894,0.3870967741935484,0.4756756756756757,0.4283115373437954,0.052600302169025524,8,0.7169811320754716,0.6469002695417789,0.6873315363881402,0.6765498652291105,0.7081081081081081,0.6871741822685219,0.024744989096968758,7,0.6366782006920415,0.5019011406844107,0.5766423357664233,0.5454545454545454,0.6197183098591549,0.5760789064913152,0.049024854646372254,8,joy
entropy,30,random,"{'criterion': 'entropy', 'max_depth': 30, 'splitter': 'random'}",0.8611111111111112,0.8452380952380952,0.9186046511627907,0.9102564102564102,0.8854166666666666,0.8841253868870147,0.02798283685432017,8,0.5027027027027027,0.3837837837837838,0.42473118279569894,0.3817204301075269,0.4594594594594595,0.4304795117698344,0.04614544185358428,7,0.7115902964959568,0.6576819407008087,0.692722371967655,0.6711590296495957,0.7,0.6866307277628033,0.019576676712265213,8,0.6348122866894198,0.5278810408921933,0.5808823529411765,0.5378787878787878,0.604982206405694,0.5772873349614542,0.0402071277430191,7,joy
gini,,best,"{'criterion': 'gini', 'max_depth': None, 'splitter': 'best'}",0.6261127596439169,0.6554878048780488,0.6433333333333333,0.6735395189003437,0.6100278551532033,0.6417002543817693,0.022147745373872665,2,0.7275862068965517,0.7413793103448276,0.6632302405498282,0.6735395189003437,0.7551724137931034,0.7121815380969309,0.03695257581637366,13,0.6471600688468159,0.6764199655765921,0.6471600688468159,0.6729776247848537,0.6362068965517241,0.6559849249213603,0.015832051736238896,2,0.6730462519936204,0.6957928802588997,0.653130287648054,0.6735395189003437,0.674884437596302,0.674078675279444,0.013508127054468331,13,anger-disgust
gini,,random,"{'criterion': 'gini', 'max_depth': None, 'splitter': 'random'}",0.6212121212121212,0.6445783132530121,0.6454849498327759,0.6478405315614618,0.6183745583038869,0.6354980948326515,0.012898278406811316,4,0.7068965517241379,0.7379310344827587,0.6632302405498282,0.6701030927835051,0.603448275862069,0.6763218390804597,0.04527941029894286,15,0.6385542168674698,0.6660929432013769,0.648881239242685,0.6523235800344234,0.6155172413793103,0.6442738441450531,0.016862714846223134,3,0.6612903225806452,0.6881028938906754,0.6542372881355932,0.6587837837837838,0.6108202443280978,0.654646906543759,0.02490580626079467,15,anger-disgust
gini,10,best,"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'best'}",0.544921875,0.5525291828793775,0.5517241379310345,0.5529865125240848,0.5380116959064327,0.5480346808481859,0.0058048784037585816,14,0.9620689655172414,0.9793103448275862,0.9896907216494846,0.9862542955326461,0.9517241379310345,0.9738096930915985,0.014580458142447574,4,0.5800344234079173,0.5938037865748709,0.5920826161790017,0.5938037865748709,0.5672413793103448,0.5853931984094011,0.010434838789324169,14,0.6957605985037407,0.7064676616915424,0.7084870848708488,0.7086419753086421,0.6874221668742218,0.7013558974497991,0.008432403172417297,8,anger-disgust
gini,10,random,"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'random'}",0.5475728155339806,0.5518590998043053,0.5527831094049904,0.5529865125240848,0.5359223300970873,0.5482247734728897,0.006456563719405354,13,0.9724137931034482,0.9724137931034482,0.9896907216494846,0.9862542955326461,0.9517241379310345,0.9744993482640123,0.013389293461509359,3,0.5851979345955249,0.5920826161790017,0.5938037865748709,0.5938037865748709,0.5637931034482758,0.5857362454745088,0.011421366998015365,13,0.7006211180124224,0.704119850187266,0.7093596059113301,0.7086419753086421,0.6857142857142857,0.7016913670267894,0.008595614390582765,7,anger-disgust
gini,20,best,"{'criterion': 'gini', 'max_depth': 20, 'splitter': 'best'}",0.5536842105263158,0.5734989648033126,0.5679513184584178,0.566,0.5422680412371134,0.5606805070050319,0.011255590835788002,9,0.906896551724138,0.9551724137931035,0.9621993127147767,0.9725085910652921,0.906896551724138,0.9407346842042896,0.02817373915359185,8,0.5886402753872634,0.6230636833046471,0.6144578313253012,0.612736660929432,0.5706896551724138,0.6019176212238115,0.01935426675045274,9,0.6875816993464053,0.7166882276843467,0.7142857142857143,0.7155499367888748,0.6787096774193548,0.7025630511049392,0.016118467556898875,4,anger-disgust
gini,20,random,"{'criterion': 'gini', 'max_depth': 20, 'splitter': 'random'}",0.5515789473684211,0.5590062111801242,0.5590551181102362,0.5668662674650699,0.5465587044534413,0.5566130497154586,0.006974975830065261,10,0.903448275862069,0.9310344827586207,0.9759450171821306,0.9759450171821306,0.9310344827586207,0.9434814551487143,0.02835586502630849,7,0.5851979345955249,0.5989672977624785,0.6024096385542169,0.6144578313253012,0.5793103448275863,0.5960686094130215,0.012536231731736945,11,0.6849673202614379,0.6985769728331178,0.7108886107634543,0.7171717171717171,0.6887755102040816,0.7000760262467617,0.012388675898989463,11,anger-disgust
gini,30,best,"{'criterion': 'gini', 'max_depth': 30, 'splitter': 'best'}",0.5635964912280702,0.5853131749460043,0.5765199161425576,0.5891304347826087,0.5452631578947369,0.5719646349987956,0.015978695171665308,5,0.8862068965517241,0.9344827586206896,0.9450171821305842,0.9312714776632303,0.8931034482758621,0.9180163526484181,0.02369970446638771,11,0.6006884681583476,0.6368330464716007,0.6247848537005164,0.6402753872633391,0.5741379310344827,0.6153439373256573,0.0248403206133124,5,0.6890080428954425,0.7197875166002655,0.7161458333333334,0.7217043941411452,0.6771241830065361,0.7047539939953446,0.01819031776432597,2,anger-disgust
gini,30,random,"{'criterion': 'gini', 'max_depth': 30, 'splitter': 'random'}",0.5589519650655022,0.5732484076433121,0.5714285714285714,0.5773420479302832,0.5448717948717948,0.5651685573878927,0.011859765736833483,7,0.8827586206896552,0.9310344827586207,0.9347079037800687,0.9106529209621993,0.8793103448275862,0.9076928546036258,0.02328385432802063,12,0.5938037865748709,0.6196213425129088,0.6161790017211703,0.621342512908778,0.5724137931034483,0.6046720873642353,0.018934148547097338,8,0.6844919786096256,0.709592641261498,0.7092568448500652,0.7066666666666668,0.6728232189973614,0.6965662700770434,0.015114734761715593,12,anger-disgust
entropy,,best,"{'criterion': 'entropy', 'max_depth': None, 'splitter': 'best'}",0.5783475783475783,0.6746575342465754,0.6527777777777778,0.6690647482014388,0.6109422492401215,0.6371579775626983,0.0369165664442522,3,0.7,0.6793103448275862,0.6460481099656358,0.6391752577319587,0.6931034482758621,0.6715274321602085,0.024627806926859105,16,0.5955249569707401,0.6764199655765921,0.6506024096385542,0.6609294320137694,0.6258620689655172,0.6418677666330346,0.02841595992598447,4,0.6333853354134165,0.6769759450171822,0.6493955094991365,0.6537785588752197,0.6494345718901454,0.65259398413902,0.01403615007909092,16,anger-disgust
entropy,,random,"{'criterion': 'entropy', 'max_depth': None, 'splitter': 'random'}",0.6051873198847262,0.6902985074626866,0.6396396396396397,0.6898954703832753,0.632996632996633,0.6516035140733921,0.033488475119858,1,0.7241379310344828,0.6379310344827587,0.7319587628865979,0.6804123711340206,0.6482758620689655,0.6845431923213651,0.03826501235195468,14,0.6265060240963856,0.6764199655765921,0.6592082616179001,0.6867469879518072,0.6362068965517241,0.6570176271588818,0.02293089155881797,1,0.6593406593406594,0.6630824372759857,0.6826923076923077,0.685121107266436,0.6405451448040885,0.6661563312758955,0.016400831229914162,14,anger-disgust
entropy,10,best,"{'criterion': 'entropy', 'max_depth': 10, 'splitter': 'best'}",0.5321969696969697,0.5482625482625483,0.5527831094049904,0.5529865125240848,0.5405405405405406,0.5453539360858267,0.00797726024797352,16,0.9689655172413794,0.9793103448275862,0.9896907216494846,0.9862542955326461,0.9655172413793104,0.9779476241260813,0.009422853032182356,2,0.5593803786574871,0.5869191049913941,0.5938037865748709,0.5938037865748709,0.5724137931034483,0.5812641699804143,0.013443896400821477,16,0.687041564792176,0.7029702970297029,0.7093596059113301,0.7086419753086421,0.6930693069306931,0.7002165499945089,0.008795791089503529,10,anger-disgust
entropy,10,random,"{'criterion': 'entropy', 'max_depth': 10, 'splitter': 'random'}",0.5321969696969697,0.5533980582524272,0.5527831094049904,0.5529865125240848,0.5405405405405406,0.5463810380838025,0.008592515224134114,15,0.9689655172413794,0.9827586206896551,0.9896907216494846,0.9862542955326461,0.9655172413793104,0.9786372792984951,0.009621448490438068,1,0.5593803786574871,0.5955249569707401,0.5938037865748709,0.5938037865748709,0.5724137931034483,0.5829853403762835,0.014562083436974689,15,0.687041564792176,0.7080745341614907,0.7093596059113301,0.7086419753086421,0.6930693069306931,0.7012373974208665,0.009335779019944089,9,anger-disgust
entropy,20,best,"{'criterion': 'entropy', 'max_depth': 20, 'splitter': 'best'}",0.5504032258064516,0.5621181262729125,0.5607843137254902,0.5632411067193676,0.5436105476673428,0.5560314640383128,0.00771456044094158,11,0.9413793103448276,0.9517241379310345,0.9828178694158075,0.979381443298969,0.9241379310344827,0.9558881384050244,0.02241903854697216,5,0.5869191049913941,0.6058519793459552,0.6058519793459552,0.6092943201376936,0.5741379310344827,0.5964110629710961,0.013641332719122915,10,0.6946564885496184,0.706786171574904,0.714107365792759,0.7151819322459222,0.6845466155810983,0.7030557147488603,0.011800289847806395,3,anger-disgust
entropy,20,random,"{'criterion': 'entropy', 'max_depth': 20, 'splitter': 'random'}",0.5463709677419355,0.5637860082304527,0.5618860510805501,0.5616438356164384,0.5458248472505092,0.5559023419839771,0.008041451513436491,12,0.9344827586206896,0.9448275862068966,0.9828178694158075,0.9862542955326461,0.9241379310344827,0.9545040881621045,0.025402116850173836,6,0.5800344234079173,0.6075731497418244,0.6075731497418244,0.6075731497418244,0.5775862068965517,0.5960680159059885,0.014112105912279656,12,0.6895674300254453,0.7061855670103093,0.715,0.71571072319202,0.6862996158770807,0.7025526672209711,0.012442238979699127,5,anger-disgust
entropy,30,best,"{'criterion': 'entropy', 'max_depth': 30, 'splitter': 'best'}",0.5534188034188035,0.5780590717299579,0.5708502024291497,0.5809128630705395,0.5523012552301255,0.5671084391757152,0.012092461190396541,6,0.8931034482758621,0.9448275862068966,0.9690721649484536,0.9621993127147767,0.9103448275862069,0.9359094679464391,0.029517314920175414,9,0.5869191049913941,0.6282271944922547,0.6196213425129088,0.6333907056798623,0.5862068965517241,0.6108730488456289,0.020332016022399303,6,0.6833773087071241,0.7172774869109947,0.7184713375796178,0.7244501940491591,0.6875000000000001,0.7062152654493791,0.017186797827218114,1,anger-disgust
entropy,30,random,"{'criterion': 'entropy', 'max_depth': 30, 'splitter': 'random'}",0.5524625267665952,0.5680345572354212,0.5693877551020409,0.5809128630705395,0.5543933054393305,0.5650382015227854,0.010501076624348878,8,0.8896551724137931,0.906896551724138,0.9587628865979382,0.9621993127147767,0.9137931034482759,0.9262614053797844,0.029046004431290656,10,0.5851979345955249,0.6092943201376936,0.6161790017211703,0.6333907056798623,0.5896551724137931,0.6067434269096088,0.017673886244486705,7,0.6816380449141347,0.6985391766268261,0.7144686299615878,0.7244501940491591,0.6901041666666666,0.7018400424436748,0.015668103764644423,6,anger-disgust
