param_C,param_kernel,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,emotion
10,rbf,"{'C': 10, 'kernel': 'rbf'}",0.8066666666666666,0.8098159509202454,0.8205128205128205,0.8,0.8170731707317073,0.8108137217662881,0.007326437182490196,2,0.6436170212765957,0.7021276595744681,0.6808510638297872,0.723404255319149,0.7127659574468085,0.6925531914893617,0.028226593960471513,13,0.7446808510638298,0.7686170212765957,0.7659574468085106,0.7712765957446809,0.776595744680851,0.7654255319148936,0.010952798022326602,6,0.7159763313609466,0.7521367521367521,0.7441860465116279,0.7597765363128491,0.7613636363636364,0.7466878605371624,0.016527790820880805,6,joy
10,sigmoid,"{'C': 10, 'kernel': 'sigmoid'}",0.6756756756756757,0.7412935323383084,0.7307692307692307,0.7638190954773869,0.7348066298342542,0.7292728328189713,0.02913231487772111,10,0.6648936170212766,0.7925531914893617,0.7074468085106383,0.8085106382978723,0.7074468085106383,0.7361702127659575,0.05503198789947896,11,0.6728723404255319,0.7579787234042553,0.723404255319149,0.7792553191489362,0.726063829787234,0.7319148936170212,0.03609190522061144,9,0.6702412868632708,0.7660668380462725,0.7189189189189189,0.7855297157622738,0.7208672086720868,0.7323247936525645,0.04033520755563939,8,joy
1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.7964071856287425,0.7704081632653061,0.7873563218390804,0.7692307692307693,0.7663043478260869,0.777941357557997,0.011812465614856571,6,0.7074468085106383,0.8031914893617021,0.7287234042553191,0.7446808510638298,0.75,0.7468085106382979,0.031843892653395246,9,0.7632978723404256,0.7819148936170213,0.7659574468085106,0.7606382978723404,0.7606382978723404,0.7664893617021276,0.007960973163348817,3,0.7492957746478872,0.7864583333333334,0.7569060773480661,0.7567567567567567,0.7580645161290323,0.7614962916430151,0.01286286501280005,4,joy
1.0,poly,"{'C': 1.0, 'kernel': 'poly'}",0.5082417582417582,0.5151515151515151,0.5098039215686274,0.5098591549295775,0.5166666666666667,0.511944603311629,0.003323397080346557,20,0.9840425531914894,0.9946808510638298,0.9680851063829787,0.9627659574468085,0.9893617021276596,0.9797872340425531,0.012314720109351307,1,0.5159574468085106,0.5292553191489362,0.5186170212765957,0.5186170212765957,0.5319148936170213,0.5228723404255319,0.006427152113614149,18,0.6702898550724636,0.6787658802177857,0.6678899082568807,0.6666666666666667,0.6788321167883212,0.6724888854004236,0.005282457846711661,15,joy
1.0,rbf,"{'C': 1.0, 'kernel': 'rbf'}",0.8068965517241379,0.8223684210526315,0.7547169811320755,0.7975460122699386,0.7225433526011561,0.7808142637559878,0.036779212579359156,5,0.6223404255319149,0.6648936170212766,0.6382978723404256,0.6914893617021277,0.6648936170212766,0.6563829787234042,0.023930259317451047,17,0.7367021276595744,0.7606382978723404,0.7154255319148937,0.7579787234042553,0.7047872340425532,0.7351063829787234,0.022289709403996757,8,0.7027027027027026,0.7352941176470588,0.69164265129683,0.7407407407407407,0.6925207756232686,0.7125801976021202,0.02120030431182436,9,joy
1.0,sigmoid,"{'C': 1.0, 'kernel': 'sigmoid'}",0.7898089171974523,0.8121212121212121,0.8333333333333334,0.823170731707317,0.8159509202453987,0.8148770229209428,0.014467748080908662,1,0.6595744680851063,0.7127659574468085,0.6914893617021277,0.7180851063829787,0.7074468085106383,0.6978723404255319,0.021116418341786406,12,0.7420212765957447,0.773936170212766,0.776595744680851,0.7819148936170213,0.773936170212766,0.7696808510638298,0.014133330059134483,2,0.718840579710145,0.7592067988668555,0.7558139534883721,0.7670454545454544,0.7578347578347578,0.7517483088891169,0.016888603876408108,5,joy
0.1,linear,"{'C': 0.1, 'kernel': 'linear'}",0.8047337278106509,0.7833333333333333,0.7976878612716763,0.8111111111111111,0.7873563218390804,0.7968444710731705,0.010383299242362245,4,0.723404255319149,0.75,0.7340425531914894,0.776595744680851,0.7287234042553191,0.7425531914893616,0.01920794689922103,10,0.773936170212766,0.7712765957446809,0.773936170212766,0.7978723404255319,0.7659574468085106,0.776595744680851,0.011030021996450909,1,0.7619047619047619,0.766304347826087,0.7645429362880887,0.7934782608695652,0.7569060773480661,0.7686272768473137,0.012823634186684993,1,joy
0.1,poly,"{'C': 0.1, 'kernel': 'poly'}",0.5041322314049587,0.5095367847411444,0.9230769230769231,0.5054347826086957,0.5040214477211796,0.5892404339105803,0.16693025017704521,16,0.973404255319149,0.9946808510638298,0.06382978723404255,0.9893617021276596,1.0,0.8042553191489361,0.3703197448759622,5,0.5079787234042553,0.5186170212765957,0.5292553191489362,0.5106382978723404,0.5079787234042553,0.5148936170212766,0.008171431646668744,19,0.6642468239564429,0.6738738738738739,0.11940298507462686,0.6690647482014388,0.6702317290552585,0.5593640320323281,0.2200020545957122,17,joy
0.1,rbf,"{'C': 0.1, 'kernel': 'rbf'}",0.6166666666666667,0.6535433070866141,0.5298507462686567,0.6194029850746269,0.5724137931034483,0.5983754996400025,0.042871577867536,15,0.39361702127659576,0.44148936170212766,0.3776595744680851,0.44148936170212766,0.44148936170212766,0.41914893617021276,0.027822759214089398,20,0.574468085106383,0.6037234042553191,0.5212765957446809,0.5851063829787234,0.5558510638297872,0.5680851063829788,0.02807583663914179,15,0.48051948051948057,0.526984126984127,0.4409937888198758,0.515527950310559,0.4984984984984985,0.4925047690265082,0.03017232512431234,19,joy
0.1,sigmoid,"{'C': 0.1, 'kernel': 'sigmoid'}",0.5934959349593496,0.6731707317073171,0.5720338983050848,0.6548672566371682,0.6302521008403361,0.6247639844898512,0.03751717607102733,13,0.776595744680851,0.7340425531914894,0.7180851063829787,0.7872340425531915,0.7978723404255319,0.7627659574468085,0.031124976251761256,6,0.6223404255319149,0.6888297872340425,0.5904255319148937,0.6861702127659575,0.6648936170212766,0.6505319148936171,0.038342172959447,12,0.6728110599078342,0.7022900763358779,0.6367924528301887,0.714975845410628,0.7042253521126761,0.686218957319441,0.028397960460588102,12,joy
0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.6927374301675978,0.7933333333333333,0.7076023391812866,0.7556818181818182,0.7687861271676301,0.7436282096063332,0.03777974164070652,9,0.6595744680851063,0.6329787234042553,0.6436170212765957,0.7074468085106383,0.7074468085106383,0.6702127659574468,0.03155829143444966,15,0.6835106382978723,0.7340425531914894,0.6888297872340425,0.7393617021276596,0.7473404255319149,0.7186170212765958,0.0268814441882836,10,0.67574931880109,0.7041420118343196,0.6740947075208914,0.7307692307692308,0.736842105263158,0.7043194748377379,0.02640883544216786,10,joy
0.01,poly,"{'C': 0.01, 'kernel': 'poly'}",1.0,0.5195530726256983,1.0,0.5,0.5026737967914439,0.7044453738834285,0.24141247578644875,11,0.015957446808510637,0.9893617021276596,0.015957446808510637,1.0,1.0,0.6042553191489362,0.48035890837067213,18,0.5079787234042553,0.5372340425531915,0.5079787234042553,0.5,0.5053191489361702,0.5117021276595745,0.013094184707543805,20,0.031413612565445025,0.6813186813186813,0.031413612565445025,0.6666666666666666,0.6690391459074733,0.4159703438047423,0.31402864971162076,20,joy
0.01,rbf,"{'C': 0.01, 'kernel': 'rbf'}",0.609375,0.6567164179104478,0.5208333333333334,0.6338028169014085,0.5724137931034483,0.5986282722497276,0.0478878373974203,14,0.4148936170212766,0.46808510638297873,0.39893617021276595,0.4787234042553192,0.44148936170212766,0.44042553191489364,0.030351792803589597,19,0.574468085106383,0.6117021276595744,0.5159574468085106,0.601063829787234,0.5558510638297872,0.571808510638298,0.034142141565704706,14,0.49367088607594944,0.546583850931677,0.45180722891566266,0.5454545454545455,0.4984984984984985,0.5072030019752667,0.03561350883424868,18,joy
0.01,sigmoid,"{'C': 0.01, 'kernel': 'sigmoid'}",0.5258064516129032,0.610236220472441,0.5618729096989966,0.5656565656565656,0.5795053003533569,0.5686154895588527,0.02734119443113351,17,0.8670212765957447,0.824468085106383,0.8936170212765957,0.8936170212765957,0.8723404255319149,0.8702127659574467,0.0253093133050432,4,0.5425531914893617,0.648936170212766,0.598404255319149,0.6037234042553191,0.6196808510638298,0.602659574468085,0.034823164475176416,13,0.6546184738955824,0.7013574660633484,0.6899383983572895,0.6927835051546393,0.6963906581740976,0.6870177003289915,0.016643113145236116,11,joy
100,linear,"{'C': 100, 'kernel': 'linear'}",0.6976744186046512,0.7,0.6986301369863014,0.7256944444444444,0.71280276816609,0.7069603536402974,0.010855114808568121,3,0.7142857142857143,0.6928327645051194,0.6962457337883959,0.7108843537414966,0.7006802721088435,0.702985767685914,0.008293410579738482,10,0.7023809523809523,0.6984667802385008,0.6984667802385008,0.7206132879045997,0.7086882453151618,0.7057232092155432,0.008330523227077932,4,0.7058823529411765,0.6963979416809605,0.6974358974358974,0.718213058419244,0.7066895368782162,0.7049237574710989,0.007866383980894454,6,anger-disgust
100,poly,"{'C': 100, 'kernel': 'poly'}",0.620253164556962,0.6363636363636364,0.7096774193548387,0.6226415094339622,0.7333333333333333,0.6644538126085465,0.04749860412440165,10,0.16666666666666666,0.2150170648464164,0.15017064846416384,0.11224489795918367,0.14965986394557823,0.15875182837640173,0.03330950778056388,18,0.532312925170068,0.5468483816013628,0.545144804088586,0.5212947189097104,0.5468483816013628,0.538489842274218,0.010176889982207019,14,0.26273458445040215,0.32142857142857145,0.24788732394366197,0.19020172910662825,0.24858757062146888,0.2541679559101465,0.04185604552227017,18,anger-disgust
100,rbf,"{'C': 100, 'kernel': 'rbf'}",0.6797583081570997,0.6597014925373135,0.6928104575163399,0.707395498392283,0.6986754966887417,0.6876682506583556,0.016622110635376875,6,0.7653061224489796,0.7542662116040956,0.7235494880546075,0.7482993197278912,0.717687074829932,0.7418216433331011,0.018246629198987622,3,0.7023809523809523,0.6831345826235093,0.7018739352640545,0.7189097103918228,0.7035775127768313,0.701975338687434,0.011353314943381933,6,0.72,0.7038216560509554,0.7078464106844742,0.7272727272727274,0.7080536912751678,0.7133988970566649,0.008799802270210322,2,anger-disgust
100,sigmoid,"{'C': 100, 'kernel': 'sigmoid'}",0.5844594594594594,0.657243816254417,0.6056338028169014,0.6571428571428571,0.6539792387543253,0.631691834885592,0.030683236402663433,15,0.5884353741496599,0.6348122866894198,0.5870307167235495,0.6258503401360545,0.6428571428571429,0.6157971721111652,0.023541706521779178,14,0.5850340136054422,0.6524701873935264,0.6030664395229983,0.6490630323679727,0.6507666098807495,0.6280800565541378,0.028384806882306355,12,0.5864406779661017,0.6458333333333334,0.5961871750433275,0.6411149825783972,0.6483704974271013,0.6235893332696522,0.02663437960924619,13,anger-disgust
10,linear,"{'C': 10, 'kernel': 'linear'}",0.6976744186046512,0.7,0.6986301369863014,0.7256944444444444,0.71280276816609,0.7069603536402974,0.010855114808568121,3,0.7142857142857143,0.6928327645051194,0.6962457337883959,0.7108843537414966,0.7006802721088435,0.702985767685914,0.008293410579738482,10,0.7023809523809523,0.6984667802385008,0.6984667802385008,0.7206132879045997,0.7086882453151618,0.7057232092155432,0.008330523227077932,4,0.7058823529411765,0.6963979416809605,0.6974358974358974,0.718213058419244,0.7066895368782162,0.7049237574710989,0.007866383980894454,6,anger-disgust
10,poly,"{'C': 10, 'kernel': 'poly'}",0.5581395348837209,0.5952380952380952,0.7,0.6097560975609756,0.7111111111111111,0.6348489677587806,0.06023882794247408,14,0.08163265306122448,0.08532423208191127,0.09556313993174062,0.08503401360544217,0.10884353741496598,0.0912795152190569,0.009943620603371348,20,0.5085034013605442,0.514480408858603,0.5281090289608177,0.514480408858603,0.5315161839863713,0.5194178864049879,0.008829361427883214,16,0.14243323442136496,0.1492537313432836,0.16816816816816818,0.14925373134328357,0.1887905604719764,0.15957988514961535,0.016936875119429824,20,anger-disgust
10,rbf,"{'C': 10, 'kernel': 'rbf'}",0.6818181818181818,0.655688622754491,0.6928104575163399,0.707395498392283,0.6986754966887417,0.6872776514340075,0.017848939056613954,7,0.7653061224489796,0.7474402730375427,0.7235494880546075,0.7482993197278912,0.717687074829932,0.7404564556197906,0.017504744605209524,4,0.7040816326530612,0.6780238500851788,0.7018739352640545,0.7189097103918228,0.7035775127768313,0.7012933282341898,0.013153971101772561,7,0.721153846153846,0.6985645933014355,0.7078464106844742,0.7272727272727274,0.7080536912751678,0.7125782537375301,0.010283122295685525,3,anger-disgust
10,sigmoid,"{'C': 10, 'kernel': 'sigmoid'}",0.6767676767676768,0.6762589928057554,0.6538461538461539,0.702054794520548,0.6666666666666666,0.6751188569213601,0.015833702455807747,9,0.6836734693877551,0.6416382252559727,0.6382252559726962,0.6972789115646258,0.6666666666666666,0.6654965057695432,0.02304270476993751,12,0.6785714285714286,0.6678023850085179,0.6507666098807495,0.7001703577512777,0.666098807495741,0.6726819177415428,0.01635682469685681,9,0.6802030456852791,0.6584938704028022,0.6459412780656304,0.6996587030716724,0.6666666666666666,0.6701927127784101,0.01847094663848419,10,anger-disgust
1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.6976744186046512,0.702054794520548,0.697594501718213,0.7319587628865979,0.71280276816609,0.70841704917922,0.013011200904306562,2,0.7142857142857143,0.6996587030716723,0.6928327645051194,0.7244897959183674,0.7006802721088435,0.7063894499779434,0.011416259457874745,9,0.7023809523809523,0.7018739352640545,0.696763202725724,0.7291311754684838,0.7086882453151618,0.7077675022308754,0.0113322368533997,3,0.7058823529411765,0.7008547008547008,0.6952054794520547,0.7282051282051281,0.7066895368782162,0.7073674396662553,0.011200029834723053,5,anger-disgust
1.0,poly,"{'C': 1.0, 'kernel': 'poly'}",0.6304347826086957,0.5263157894736842,0.7142857142857143,0.6304347826086957,0.7352941176470589,0.6473530373247698,0.07407575434114796,12,0.09863945578231292,0.06825938566552901,0.11945392491467577,0.09863945578231292,0.08503401360544217,0.09400524715005457,0.01693469453019142,19,0.5204081632653061,0.504258943781942,0.5366269165247018,0.5195911413969335,0.5264054514480409,0.5214581232833848,0.010535351510921456,15,0.17058823529411765,0.12084592145015105,0.20467836257309943,0.17058823529411765,0.1524390243902439,0.16382795580034595,0.027339793440011893,19,anger-disgust
1.0,rbf,"{'C': 1.0, 'kernel': 'rbf'}",0.6577380952380952,0.65,0.6986301369863014,0.6791277258566978,0.6979166666666666,0.6766825249495522,0.02004701479437909,8,0.7517006802721088,0.7542662116040956,0.6962457337883959,0.7414965986394558,0.6836734693877551,0.7254765387383623,0.029580837538133318,6,0.6802721088435374,0.6746166950596252,0.6984667802385008,0.6950596252129472,0.6933560477001703,0.6883542514109562,0.009233468754668777,8,0.7015873015873015,0.69826224328594,0.6974358974358974,0.7089430894308943,0.6907216494845362,0.6993900362449139,0.0059383550690361425,8,anger-disgust
1.0,sigmoid,"{'C': 1.0, 'kernel': 'sigmoid'}",0.6738461538461539,0.6787878787878788,0.7152317880794702,0.7295597484276729,0.7224199288256228,0.7039690995933597,0.023080937159473937,5,0.7448979591836735,0.764505119453925,0.7372013651877133,0.7891156462585034,0.6904761904761905,0.745239256112001,0.032741498544000415,2,0.6921768707482994,0.7018739352640545,0.7223168654173765,0.747870528109029,0.7120954003407155,0.7152667199758949,0.019158694858719048,1,0.7075928917609047,0.7191011235955056,0.7260504201680673,0.7581699346405228,0.7060869565217391,0.7234002653373479,0.018889465663831012,1,anger-disgust
0.1,linear,"{'C': 0.1, 'kernel': 'linear'}",0.6797385620915033,0.7072368421052632,0.7058823529411765,0.725752508361204,0.7355072463768116,0.7108235023751917,0.019160976174138547,1,0.7074829931972789,0.7337883959044369,0.6962457337883959,0.7380952380952381,0.6904761904761905,0.7132177102923081,0.0193915248822512,8,0.6870748299319728,0.7155025553662692,0.7035775127768313,0.7291311754684838,0.7206132879045997,0.7111798722896314,0.014620349805604742,2,0.6933333333333332,0.7202680067001674,0.7010309278350516,0.7318718381112985,0.712280701754386,0.7117569615468474,0.013651361311944861,4,anger-disgust
0.1,poly,"{'C': 0.1, 'kernel': 'poly'}",0.5017123287671232,0.5,0.5008576329331046,0.5,0.5025728987993139,0.5010285720999084,0.0009997609176823135,17,0.9965986394557823,0.9931740614334471,0.9965870307167235,0.9965986394557823,0.9965986394557823,0.9959114021035035,0.001368677719702335,1,0.5034013605442177,0.5008517887563884,0.5025553662691652,0.4991482112436116,0.504258943781942,0.502043134119065,0.0018339495896928647,19,0.6674259681093394,0.6651428571428571,0.6666666666666666,0.665909090909091,0.668187001140251,0.6666663167936411,0.00107553442285006,11,anger-disgust
0.1,rbf,"{'C': 0.1, 'kernel': 'rbf'}",0.5569620253164557,0.5233160621761658,0.5435356200527705,0.5575916230366492,0.5593667546174143,0.5481544170398911,0.013642789249091082,16,0.7482993197278912,0.689419795221843,0.7030716723549488,0.7244897959183674,0.7210884353741497,0.7172738037194399,0.020033726195319845,7,0.576530612244898,0.5315161839863713,0.5570698466780238,0.5741056218057922,0.575809199318569,0.5630062928067309,0.01730251474094434,13,0.6386066763425254,0.5949926362297495,0.6130952380952381,0.6301775147928993,0.6300148588410104,0.6213773848602846,0.015579766647244274,14,anger-disgust
0.1,sigmoid,"{'C': 0.1, 'kernel': 'sigmoid'}",0.616822429906542,0.6433333333333333,0.6398809523809523,0.6452513966480447,0.6855345911949685,0.6461645406927683,0.022177887145388292,13,0.673469387755102,0.658703071672355,0.7337883959044369,0.7857142857142857,0.3707482993197279,0.6444846880731815,0.14414911533400726,13,0.6275510204081632,0.6473594548551959,0.6609880749574105,0.676320272572402,0.5996592844974447,0.6423756214581233,0.026713126359494972,11,0.6439024390243901,0.6509274873524452,0.6836248012718601,0.7085889570552147,0.48123620309050774,0.6336559775588835,0.07968301880772323,12,anger-disgust
0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.6225352112676056,0.6296296296296297,0.664576802507837,0.6505376344086021,0.6770428015564203,0.648864415874019,0.02052756288863802,11,0.7517006802721088,0.7542662116040956,0.7235494880546075,0.8231292517006803,0.5918367346938775,0.7288964732650739,0.07597030235605207,5,0.6479591836734694,0.65587734241908,0.6797274275979557,0.6899488926746167,0.6541737649063032,0.665537322254285,0.01630165919184351,10,0.6810477657935284,0.6863354037267081,0.69281045751634,0.7267267267267266,0.631578947368421,0.6836998602263448,0.030544667211768108,9,anger-disgust
0.01,poly,"{'C': 0.01, 'kernel': 'poly'}",0.5017123287671232,0.4991482112436116,0.4991482112436116,0.0,0.0,0.3000017502508693,0.24495219274152227,20,0.9965986394557823,1.0,1.0,0.0,0.0,0.5993197278911564,0.4893440848661537,15,0.5034013605442177,0.4991482112436116,0.4991482112436116,0.4991482112436116,0.4991482112436116,0.49999884110373277,0.0017012597202424428,20,0.6674259681093394,0.6659090909090909,0.6659090909090909,0.0,0.0,0.3998488299855042,0.3264756724209476,15,anger-disgust
0.01,rbf,"{'C': 0.01, 'kernel': 'rbf'}",0.5632754342431762,0.4991482112436116,0.4991482112436116,0.0,0.0,0.31231437134607987,0.2560764556341514,19,0.7721088435374149,1.0,1.0,0.0,0.0,0.5544217687074829,0.46026830831266574,16,0.5867346938775511,0.4991482112436116,0.4991482112436116,0.4991482112436116,0.4991482112436116,0.5166655077703994,0.03503459305357579,17,0.6513629842180775,0.6659090909090909,0.6659090909090909,0.0,0.0,0.3966362332072519,0.323895682112632,16,anger-disgust
0.01,sigmoid,"{'C': 0.01, 'kernel': 'sigmoid'}",0.6509433962264151,0.4991482112436116,0.4991482112436116,0.0,0.0,0.3298479637427277,0.2749642823131961,18,0.23469387755102042,1.0,1.0,0.0,0.0,0.44693877551020406,0.45963243377445206,17,0.5544217687074829,0.4991482112436116,0.4991482112436116,0.4991482112436116,0.4991482112436116,0.5102029227363858,0.02210942298554854,18,0.345,0.6659090909090909,0.6659090909090909,0.0,0.0,0.33536363636363636,0.2978425730937527,17,anger-disgust
