model,sample_size,resample,epochs,lr,batch_size,threshold,anger_accuracy,anger_macro_f1,fear_accuracy,fear_macro_f1,sadness_accuracy,sadness_macro_f1,disgust_accuracy,disgust_macro_f1,joy_accuracy,joy_macro_f1,anger-disgust_accuracy,anger-disgust_macro_f1
muse,1.0,0,8,5e-05,4,0.6,0.766248574686431,0.765896717723149,0.8244013683010262,0.7470369204950702,0.750285062713797,0.741236242527616,0.7491448118586089,0.6776597166533013,0.8757126567844926,0.8409511021930722,0.7879133409350056,0.7870759061432913
muse,1.0,0,8,5e-05,4,0.62,0.7673888255416191,0.7670177522190273,0.8255416191562144,0.7482216338639192,0.750285062713797,0.741236242527616,0.7491448118586089,0.6776597166533013,0.8757126567844926,0.8409511021930722,0.7867730900798175,0.7859001322466393
muse,1.0,0,8,5e-05,4,0.64,0.7844925883694412,0.7824972148337495,0.8483466362599772,0.7680507802168739,0.7229190421892816,0.7189669701033741,0.7172177879133409,0.6563870527420028,0.87115165336374,0.8385695878597736,0.7947548460661346,0.7936211603024693
muse,1.0,0,8,5e-05,4,0.66,0.7844925883694412,0.7824972148337495,0.8494868871151653,0.7693208990913438,0.7251995438996579,0.7211255414682547,0.7172177879133409,0.6563870527420028,0.8722919042189282,0.8397922701531877,0.7936145952109465,0.7923663023786633
muse,1.0,0,8,5e-05,4,0.68,0.7844925883694412,0.7824972148337495,0.8494868871151653,0.7693208990913438,0.7263397947548461,0.7222046246436491,0.7172177879133409,0.6563870527420028,0.87115165336374,0.8381530361106166,0.7924743443557583,0.791181734452515
muse,1.0,0,8,5e-05,4,0.7,0.7844925883694412,0.7824972148337495,0.8494868871151653,0.7693208990913438,0.7274800456100342,0.7232835840599896,0.7194982896237172,0.6583593037397385,0.8722919042189282,0.8393772893772893,0.7924743443557583,0.791181734452515
muse,1.0,1,8,5e-05,4,0.5,0.7844925883694412,0.7824972148337495,0.8494868871151653,0.7693208990913438,0.7286202964652223,0.7243624281609196,0.7183580387685291,0.6565664412718294,0.8745724059293044,0.8418337902178619,0.7924743443557583,0.791181734452515
muse,1.0,1,8,5e-05,4,0.52,0.7844925883694412,0.7824972148337495,0.8483466362599772,0.7670929803017142,0.7320410490307868,0.7275983531262185,0.7194982896237172,0.657552380952381,0.8745724059293044,0.8418337902178619,0.790193842645382,0.7888096659023569
muse,1.0,1,8,5e-05,4,0.54,0.7844925883694412,0.7824972148337495,0.8494868871151653,0.7683645211378078,0.7320410490307868,0.7274355172965603,0.7183580387685291,0.6557521378523423,0.8745724059293044,0.8418337902178619,0.7913340935005702,0.7899181223779199
muse,1.0,1,8,5e-05,4,0.56,0.7867730900798175,0.7847027764321619,0.8494868871151653,0.7683645211378078,0.7331812998859749,0.728513144526289,0.7183580387685291,0.654929566246597,0.8757126567844926,0.8430660828822794,0.7913340935005702,0.7898377928195136
muse,1.0,1,8,5e-05,4,0.58,0.7867730900798175,0.7847027764321619,0.8506271379703535,0.7696404259627975,0.7331812998859749,0.728513144526289,0.7172177879133409,0.6531164274322169,0.8757126567844926,0.8430660828822794,0.7913340935005702,0.7898377928195136
muse,1.0,1,8,5e-05,4,0.6,0.7913340935005702,0.7846951958176205,0.8266818700114025,0.4525593008739076,0.6077537058152793,0.38073108250131377,0.7947548460661346,0.4428208386277001,0.8768529076396807,0.8206299427324788,0.7377423033067275,0.7348879145374635
muse,1.0,1,8,5e-05,4,0.62,0.7913340935005702,0.7846951958176205,0.8266818700114025,0.4525593008739076,0.6077537058152793,0.38073108250131377,0.7947548460661346,0.4428208386277001,0.8757126567844926,0.8186314780909376,0.7388825541619156,0.7359770726929726
muse,1.0,1,8,5e-05,4,0.64,0.790193842645382,0.7832473672899205,0.8266818700114025,0.4525593008739076,0.6077537058152793,0.38073108250131377,0.7947548460661346,0.4428208386277001,0.8757126567844926,0.8186314780909376,0.7388825541619156,0.7359770726929726
muse,1.0,1,8,5e-05,4,0.66,0.7913340935005702,0.7843341194493156,0.8266818700114025,0.4525593008739076,0.6077537058152793,0.38073108250131377,0.7947548460661346,0.4428208386277001,0.8745724059293044,0.8166248479318734,0.7388825541619156,0.7359770726929726
muse,1.0,1,8,5e-05,4,0.68,0.7913340935005702,0.7843341194493156,0.8266818700114025,0.4525593008739076,0.6077537058152793,0.38073108250131377,0.7947548460661346,0.4428208386277001,0.8745724059293044,0.8166248479318734,0.7354618015963512,0.7323208403060635
muse,1.0,1,8,5e-05,4,0.7,0.7263397947548461,0.6833935018050541,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7947548460661346,0.4428208386277001,0.855188141391106,0.7738281622814767,0.7822120866590649,0.7821713037315422
muse,1.0,0,10,5e-05,4,0.5,0.7274800456100342,0.6844055511305377,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7947548460661346,0.4428208386277001,0.855188141391106,0.7738281622814767,0.7822120866590649,0.7821565728093346
muse,1.0,0,10,5e-05,4,0.52,0.5769669327251995,0.3658712942877802,0.7844925883694412,0.7128749231315554,0.7274800456100342,0.6636692581092899,0.7947548460661346,0.4428208386277001,0.8802736602052451,0.8423820111634307,0.7537058152793614,0.7335876059000237
muse,1.0,0,10,5e-05,4,0.54,0.5769669327251995,0.3658712942877802,0.7856328392246295,0.7139595564253098,0.7274800456100342,0.6636692581092899,0.7947548460661346,0.4428208386277001,0.8802736602052451,0.8423820111634307,0.7525655644241733,0.7321722854348302
muse,1.0,0,10,5e-05,4,0.56,0.5769669327251995,0.3658712942877802,0.7879133409350056,0.7161357909537664,0.7286202964652223,0.6646648672964462,0.7947548460661346,0.4428208386277001,0.8802736602052451,0.8423820111634307,0.7525655644241733,0.7321722854348302
muse,1.0,0,10,5e-05,4,0.58,0.5769669327251995,0.3658712942877802,0.7867730900798175,0.7141704356313124,0.7286202964652223,0.6646648672964462,0.7947548460661346,0.4428208386277001,0.8825541619156214,0.844926652990103,0.7537058152793614,0.7332244254168545
muse,1.0,0,10,5e-05,4,0.6,0.7696693272519954,0.7694171977175227,0.8688711516533637,0.7916102757798472,0.7537058152793614,0.71449757650293,0.20524515393386544,0.17029328287606435,0.7115165336374002,0.692886793001261,0.7856328392246295,0.7852505991455663
muse,1.0,0,10,5e-05,4,0.62,0.5769669327251995,0.3658712942877802,0.830102622576967,0.7583016582045521,0.701254275940707,0.699801935699653,0.7400228050171037,0.6803200061392065,0.7320410490307868,0.7115022544245093,0.7730900798175598,0.7730605737885048
muse,1.0,0,10,5e-05,4,0.64,0.5769669327251995,0.3658712942877802,0.8312428734321551,0.7594980803723633,0.701254275940707,0.699801935699653,0.74230330672748,0.6815725210462052,0.7331812998859749,0.7125411820076649,0.7730900798175598,0.7730605737885048
muse,1.0,0,10,5e-05,4,0.66,0.798175598631699,0.7915810164703482,0.7377423033067275,0.6820660740180317,0.7331812998859749,0.7288374330081078,0.750285062713797,0.6821690802309475,0.8722919042189282,0.8389580409490957,0.7867730900798175,0.779620111131268
muse,1.0,0,10,5e-05,4,0.68,0.7993158494868872,0.7926713947990545,0.7388825541619156,0.6830812444276122,0.734321550741163,0.7299166650145059,0.750285062713797,0.6821690802309475,0.87115165336374,0.8373070400522714,0.7856328392246295,0.778347189210699
muse,1.0,0,10,5e-05,4,0.7,0.766248574686431,0.758407073700053,0.8255416191562144,0.7482216338639192,0.758266818700114,0.7399082312125791,0.6624857468643102,0.6296875356629311,0.7514253135689852,0.42903645833333337,0.7628278221208666,0.7628127112914131
muse,1.0,1,10,5e-05,4,0.5,0.766248574686431,0.758407073700053,0.8255416191562144,0.7482216338639192,0.7571265678449259,0.7385105540103001,0.6647662485746865,0.6316389507971885,0.7514253135689852,0.42903645833333337,0.7651083238312428,0.7651006885934802
muse,1.0,1,10,5e-05,4,0.52,0.766248574686431,0.758407073700053,0.8266818700114025,0.7494097300548914,0.7559863169897377,0.7371103117505996,0.6647662485746865,0.6316389507971885,0.7514253135689852,0.42903645833333337,0.7696693272519954,0.7696690277821117
muse,1.0,1,10,5e-05,4,0.54,0.766248574686431,0.758407073700053,0.8255416191562144,0.7472979462696687,0.7571265678449259,0.7381660225977773,0.6670467502850627,0.6335920240834221,0.7514253135689852,0.42903645833333337,0.7685290763968073,0.7685290763968072
muse,1.0,0,4,5e-05,4,0.5,0.7730900798175598,0.7725684648114,0.8050171037628279,0.7245547365888332,0.7092360319270239,0.7072629574118555,0.7103762827822121,0.6649247894103489,0.8415051311288484,0.811069006935565,0.8050171037628279,0.8030339447191631
muse,1.0,0,4,5e-05,4,0.52,0.7730900798175598,0.7725174760457929,0.8084378563283923,0.7279615952732645,0.7115165336374002,0.7093336896560307,0.7115165336374002,0.6659188470126612,0.8449258836944128,0.8145369955714783,0.8050171037628279,0.8029418064226199
muse,1.0,0,4,5e-05,4,0.54,0.7753705815279361,0.7593924125377931,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7936145952109465,0.4424666242848061,0.7514253135689852,0.42903645833333337,0.7639680729760547,0.7478082087115977
muse,1.0,0,4,5e-05,4,0.56,0.7753705815279361,0.7593924125377931,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7936145952109465,0.4424666242848061,0.7514253135689852,0.42903645833333337,0.7639680729760547,0.7478082087115977
muse,1.0,0,4,5e-05,4,0.58,0.7765108323831242,0.7604626532887402,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7936145952109465,0.4424666242848061,0.7514253135689852,0.42903645833333337,0.7616875712656784,0.745055657323914
muse,1.0,0,4,5e-05,4,0.6,0.7753705815279361,0.7590877716500847,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7936145952109465,0.4424666242848061,0.7514253135689852,0.42903645833333337,0.7616875712656784,0.745055657323914
muse,1.0,0,4,5e-05,4,0.62,0.7753705815279361,0.7590877716500847,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7936145952109465,0.4424666242848061,0.7514253135689852,0.42903645833333337,0.7594070695553021,0.7422933961699205
muse,1.0,0,4,5e-05,4,0.64,0.7753705815279361,0.7587796640459965,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7936145952109465,0.4424666242848061,0.7514253135689852,0.42903645833333337,0.7594070695553021,0.7422933961699205
muse,1.0,0,4,5e-05,4,0.66,0.774230330672748,0.7573990455007769,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7936145952109465,0.4424666242848061,0.7514253135689852,0.42903645833333337,0.7571265678449259,0.7395212962511069
muse,1.0,0,4,5e-05,4,0.68,0.774230330672748,0.7573990455007769,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7936145952109465,0.4424666242848061,0.7514253135689852,0.42903645833333337,0.7559863169897377,0.7381315160851025
muse,1.0,0,4,5e-05,4,0.7,0.774230330672748,0.7573990455007769,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7936145952109465,0.4424666242848061,0.7514253135689852,0.42903645833333337,0.7548460661345496,0.7367392272583211
muse,1.0,1,4,5e-05,4,0.5,0.774230330672748,0.7567656155449473,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7936145952109465,0.4424666242848061,0.7514253135689852,0.42903645833333337,0.7514253135689852,0.7325471434167087
muse,1.0,1,4,5e-05,4,0.52,0.7730900798175598,0.7553757675913506,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7936145952109465,0.4424666242848061,0.7514253135689852,0.42903645833333337,0.7480045610034207,0.7283318826014495
muse,1.0,1,4,5e-05,4,0.54,0.790193842645382,0.7842973704190861,0.7730900798175598,0.7088298839643968,0.7411630558722919,0.7331470124995811,0.701254275940707,0.6543712394705175,0.24857468643101482,0.19908675799086759,0.7810718358038768,0.7741994314219816
muse,1.0,1,4,5e-05,4,0.56,0.790193842645382,0.7842973704190861,0.7730900798175598,0.7080251550441418,0.74230330672748,0.734213914069624,0.7023945267958951,0.6553550160881604,0.24857468643101482,0.19908675799086759,0.7787913340935005,0.7716587214670705
muse,1.0,1,4,5e-05,4,0.58,0.7913340935005702,0.7853861861187221,0.7730900798175598,0.7080251550441418,0.7445838084378563,0.736348214477442,0.7035347776510832,0.6563396754201934,0.24857468643101482,0.19908675799086759,0.7776510832383124,0.7703858656029259
muse,1.0,1,4,5e-05,4,0.6,0.7913340935005702,0.7853861861187221,0.7730900798175598,0.7080251550441418,0.7457240592930444,0.7374156309202691,0.7069555302166477,0.6592990650673802,0.24857468643101482,0.19908675799086759,0.7776510832383124,0.7703858656029259
muse,1.0,1,4,5e-05,4,0.62,0.790193842645382,0.784128852739726,0.7730900798175598,0.7080251550441418,0.7445838084378563,0.7361272297442509,0.7058152793614595,0.6576333660166322,0.24857468643101482,0.19908675799086759,0.7776510832383124,0.7703858656029259
muse,1.0,1,4,5e-05,4,0.64,0.790193842645382,0.784128852739726,0.7787913340935005,0.7133639279745538,0.7445838084378563,0.7359030339531732,0.7058152793614595,0.6576333660166322,0.24857468643101482,0.19908675799086759,0.7765108323831242,0.7691113260262197
muse,1.0,1,4,5e-05,4,0.66,0.7879133409350056,0.781609472398946,0.7787913340935005,0.7133639279745538,0.7434435575826682,0.7346102169518607,0.7069555302166477,0.6586199636792689,0.24857468643101482,0.19908675799086759,0.7799315849486887,0.7723545416520404
muse,1.0,1,4,5e-05,4,0.68,0.8004561003420753,0.7978275102123618,0.7924743443557583,0.7255793961900832,0.7480045610034207,0.7371776878275669,0.6909920182440137,0.6487920285261255,0.87115165336374,0.8364435158182777,0.8015963511972634,0.800631819892136
muse,1.0,1,4,5e-05,4,0.7,0.7844925883694412,0.7750149647970963,0.7480045610034207,0.6897582791898567,0.7263397947548461,0.7208488063660478,0.7879133409350056,0.6910849013726025,0.8677309007981756,0.8344959979176156,0.766248574686431,0.7659369487244583
muse,1.0,0,6,5e-05,4,0.5,0.7844925883694412,0.7750149647970963,0.750285062713797,0.6918140900666716,0.7286202964652223,0.7228074369189907,0.7879133409350056,0.6910849013726025,0.8665906499429875,0.8328552369875533,0.766248574686431,0.7659369487244583
muse,1.0,0,6,5e-05,4,0.52,0.7844925883694412,0.7747936494996637,0.7525655644241733,0.6931158316038656,0.7320410490307868,0.7258299465880897,0.7879133409350056,0.6910849013726025,0.8665906499429875,0.8328552369875533,0.766248574686431,0.7659369487244583
muse,1.0,0,6,5e-05,4,0.54,0.7730900798175598,0.7537118286003786,0.8563283922462942,0.6246637319638053,0.7457240592930444,0.7220395882278532,0.7947548460661346,0.4428208386277001,0.7514253135689852,0.42903645833333337,0.8050171037628279,0.8016658445009013
muse,1.0,0,6,5e-05,4,0.56,0.774230330672748,0.7547788510421962,0.8563283922462942,0.6246637319638053,0.7457240592930444,0.7220395882278532,0.7947548460661346,0.4428208386277001,0.7514253135689852,0.42903645833333337,0.8050171037628279,0.8016658445009013
muse,1.0,0,6,5e-05,4,0.58,0.7913340935005702,0.7858775310895242,0.8563283922462942,0.617481307117142,0.7366020524515393,0.7290940382154363,0.7947548460661346,0.4428208386277001,0.8722919042189282,0.816026851269142,0.7913340935005702,0.7909818931981303
muse,1.0,0,6,5e-05,4,0.6,0.7730900798175598,0.7533679561914857,0.8574686431014823,0.6258902702462895,0.7445838084378563,0.720589406610912,0.7947548460661346,0.4428208386277001,0.7514253135689852,0.42903645833333337,0.8038768529076397,0.8004455592244519
muse,1.0,0,6,5e-05,4,0.62,0.7730900798175598,0.7530203260834186,0.8574686431014823,0.6258902702462895,0.7434435575826682,0.7191363076725996,0.7947548460661346,0.4428208386277001,0.7514253135689852,0.42903645833333337,0.8027366020524516,0.7992240029748316
muse,1.0,0,6,5e-05,4,0.64,0.7719498289623717,0.7516031087848096,0.8574686431014823,0.6258902702462895,0.7434435575826682,0.7191363076725996,0.7947548460661346,0.4428208386277001,0.7514253135689852,0.42903645833333337,0.8015963511972634,0.798001164884041
muse,1.0,0,6,5e-05,4,0.66,0.7696693272519954,0.7487604946675743,0.8574686431014823,0.6258902702462895,0.7434435575826682,0.7191363076725996,0.7947548460661346,0.4428208386277001,0.7514253135689852,0.42903645833333337,0.8027366020524516,0.7990995822326389
muse,1.0,0,6,5e-05,4,0.68,0.7685290763968073,0.7473350619418035,0.8563283922462942,0.6211117511520737,0.7434435575826682,0.7191363076725996,0.7947548460661346,0.4428208386277001,0.7514253135689852,0.42903645833333337,0.8027366020524516,0.7990995822326389
muse,1.0,0,6,5e-05,4,0.7,0.7685290763968073,0.7473350619418035,0.8563283922462942,0.6211117511520737,0.7434435575826682,0.7191363076725996,0.7947548460661346,0.4428208386277001,0.7514253135689852,0.42903645833333337,0.8015963511972634,0.797874876815971
muse,1.0,1,6,5e-05,4,0.5,0.7685290763968073,0.7473350619418035,0.8563283922462942,0.6211117511520737,0.7434435575826682,0.7191363076725996,0.7947548460661346,0.4428208386277001,0.7514253135689852,0.42903645833333337,0.8015963511972634,0.797874876815971
muse,1.0,1,6,5e-05,4,0.52,0.7685290763968073,0.7473350619418035,0.8563283922462942,0.6211117511520737,0.7445838084378563,0.7201786772414421,0.7947548460661346,0.4428208386277001,0.7514253135689852,0.42903645833333337,0.8015963511972634,0.7977462862232402
muse,1.0,1,6,5e-05,4,0.54,0.7776510832383124,0.7770899890900986,0.8175598631698974,0.7462127240895344,0.7400228050171037,0.716827544014683,0.7069555302166477,0.6521908876972339,0.8677309007981756,0.8318768343954097,0.7924743443557583,0.7914654667837284
muse,1.0,1,6,5e-05,4,0.56,0.7787913340935005,0.77820738778575,0.8198403648802737,0.7485373112659697,0.7411630558722919,0.7178685562444642,0.7092360319270239,0.6541525356889344,0.8688711516533637,0.8331024850527806,0.7936145952109465,0.7925779284841595
muse,1.0,1,6,5e-05,4,0.58,0.7810718358038768,0.7804412455014864,0.82212086659065,0.7508740494712001,0.7411630558722919,0.7178685562444642,0.7103762827822121,0.6551349376401086,0.8688711516533637,0.8331024850527806,0.7936145952109465,0.7925779284841595
muse,1.0,1,6,5e-05,4,0.6,0.7822120866590649,0.7815577217748508,0.8209806157354618,0.747981586726336,0.74230330672748,0.7189102564102564,0.7103762827822121,0.6551349376401086,0.8688711516533637,0.8331024850527806,0.7936145952109465,0.7925779284841595
muse,1.0,1,6,5e-05,4,0.62,0.7810718358038768,0.7803862647509938,0.8209806157354618,0.747981586726336,0.7434435575826682,0.7199526548616049,0.7103762827822121,0.6551349376401086,0.8677309007981756,0.8314244051169881,0.7947548460661346,0.7936902085838256
muse,1.0,1,6,5e-05,4,0.64,0.7286202964652223,0.6809485668166699,0.8563283922462942,0.7833498023715415,0.7388825541619156,0.7339005126343363,0.6624857468643102,0.6268557169305782,0.8426453819840365,0.8122230497114131,0.7936145952109465,0.7925096041608662
muse,1.0,1,6,5e-05,4,0.66,0.7286202964652223,0.6809485668166699,0.8563283922462942,0.7833498023715415,0.7400228050171037,0.7348063660477453,0.661345496009122,0.6253026347021124,0.8437856328392246,0.813379040187135,0.7936145952109465,0.7925096041608662
muse,1.0,1,6,5e-05,4,0.68,0.7286202964652223,0.6809485668166699,0.8574686431014823,0.7846389891342143,0.7411630558722919,0.7358829749267997,0.6636259977194983,0.6272402828026101,0.8437856328392246,0.813379040187135,0.7936145952109465,0.7925096041608662
muse,1.0,1,6,5e-05,4,0.7,0.7263397947548461,0.6775972354973899,0.8563283922462942,0.7824798034676619,0.7400228050171037,0.7346318002293285,0.6647662485746865,0.6282097868217054,0.8449258836944128,0.8145369955714783,0.7936145952109465,0.7925096041608662
muse,1.0,0,8,5e-05,4,0.5,0.7263397947548461,0.6775972354973899,0.8574686431014823,0.7837707229996944,0.7400228050171037,0.7346318002293285,0.6659064994298746,0.6291797567800415,0.8460661345496009,0.8156969331857601,0.7947548460661346,0.7936211603024693
muse,1.0,0,8,5e-05,4,0.52,0.7719498289623717,0.7651714756977914,0.8700114025085519,0.7821260460251047,0.7491448118586089,0.7307894090594512,0.685290763968073,0.6426327289907281,0.8757126567844926,0.8323556285107496,0.7924743443557583,0.7902156541122537
muse,1.0,0,8,5e-05,4,0.54,0.7753705815279361,0.7602857662172606,0.8266818700114025,0.4525593008739076,0.758266818700114,0.7331622577385872,0.7947548460661346,0.4428208386277001,0.8836944127708096,0.8438521156263091,0.443557582668187,0.30726698262243285
muse,1.0,0,8,5e-05,4,0.56,0.774230330672748,0.7589214314274291,0.8266818700114025,0.4525593008739076,0.7605473204104903,0.7352692586331804,0.7947548460661346,0.4428208386277001,0.8836944127708096,0.8438521156263091,0.443557582668187,0.30726698262243285
muse,1.0,0,8,5e-05,4,0.58,0.774230330672748,0.7589214314274291,0.8266818700114025,0.4525593008739076,0.7616875712656784,0.7363240762718569,0.7947548460661346,0.4428208386277001,0.8836944127708096,0.8438521156263091,0.443557582668187,0.30726698262243285
muse,1.0,0,8,5e-05,4,0.6,0.7787913340935005,0.7700489803862207,0.8266818700114025,0.4525593008739076,0.3933865450399088,0.2823240589198036,0.7947548460661346,0.4428208386277001,0.8768529076396807,0.8150367130135916,0.7970353477765109,0.7954585953878407
muse,1.0,0,8,5e-05,4,0.62,0.7753705815279361,0.7605767698394551,0.8266818700114025,0.4525593008739076,0.7719498289623717,0.7549485308088655,0.7947548460661346,0.4428208386277001,0.7514253135689852,0.42903645833333337,0.790193842645382,0.7866518589031677
muse,1.0,0,8,5e-05,4,0.64,0.7730900798175598,0.757852119173781,0.8266818700114025,0.4525593008739076,0.7696693272519954,0.7521767108723632,0.7947548460661346,0.4428208386277001,0.7514253135689852,0.42903645833333337,0.790193842645382,0.7866518589031677
muse,1.0,0,8,5e-05,4,0.66,0.7730900798175598,0.757852119173781,0.8266818700114025,0.4525593008739076,0.7696693272519954,0.7518517895963602,0.7947548460661346,0.4428208386277001,0.7514253135689852,0.42903645833333337,0.7913340935005702,0.7877476581500874
muse,1.0,0,8,5e-05,4,0.68,0.7708095781071835,0.7548142924502714,0.8266818700114025,0.4525593008739076,0.7571265678449259,0.7295596391638399,0.7947548460661346,0.4428208386277001,0.8836944127708096,0.8433665321902841,0.443557582668187,0.30726698262243285
muse,1.0,0,8,5e-05,4,0.7,0.7685290763968073,0.7520642626658478,0.8266818700114025,0.4525593008739076,0.758266818700114,0.730169511203994,0.7947548460661346,0.4428208386277001,0.8836944127708096,0.8433665321902841,0.443557582668187,0.30726698262243285
muse,1.0,1,8,5e-05,4,0.5,0.7685290763968073,0.7520642626658478,0.8266818700114025,0.4525593008739076,0.7571265678449259,0.7286734556039234,0.7947548460661346,0.4428208386277001,0.8836944127708096,0.8433665321902841,0.443557582668187,0.30726698262243285
muse,1.0,1,8,5e-05,4,0.52,0.7696693272519954,0.7531298773690078,0.8266818700114025,0.4525593008739076,0.7571265678449259,0.7286734556039234,0.7947548460661346,0.4428208386277001,0.8836944127708096,0.8433665321902841,0.443557582668187,0.30726698262243285
muse,1.0,1,8,5e-05,4,0.54,0.7753705815279361,0.7715097740741379,0.8312428734321551,0.7532770681265206,0.7457240592930444,0.7269434775749097,0.74230330672748,0.6783729926912542,0.8654503990877993,0.8307725013082157,0.7719498289623717,0.7714979520797074
muse,1.0,1,8,5e-05,4,0.56,0.7753705815279361,0.7715097740741379,0.8312428734321551,0.7532770681265206,0.7457240592930444,0.7269434775749097,0.7411630558722919,0.6765388771091776,0.8665906499429875,0.8319882107331451,0.7719498289623717,0.7714979520797074
muse,1.0,1,8,5e-05,4,0.58,0.7753705815279361,0.7715097740741379,0.8312428734321551,0.7532770681265206,0.7445838084378563,0.7255423545059292,0.7434435575826682,0.6777383462379535,0.8665906499429875,0.8319882107331451,0.7730900798175598,0.7725684648114001
muse,1.0,1,8,5e-05,4,0.6,0.7776510832383124,0.7759686540827114,0.8266818700114025,0.4525593008739076,0.7616875712656784,0.730105767829087,0.7309007981755986,0.6632849612806664,0.8517673888255416,0.819031746031746,0.7936145952109465,0.7898093895035123
muse,1.0,1,8,5e-05,4,0.62,0.7776510832383124,0.7759686540827114,0.8266818700114025,0.4525593008739076,0.7605473204104903,0.728574207696661,0.7320410490307868,0.6642818862570513,0.8517673888255416,0.819031746031746,0.7936145952109465,0.7898093895035123
muse,1.0,1,8,5e-05,4,0.64,0.7776510832383124,0.7759686540827114,0.8266818700114025,0.4525593008739076,0.7594070695553021,0.726550250992666,0.7320410490307868,0.6642818862570513,0.8529076396807298,0.8202106307002112,0.7936145952109465,0.7896768243965714
muse,1.0,1,8,5e-05,4,0.66,0.8015963511972634,0.7997149247149247,0.8278221208665907,0.7487463595571704,0.7480045610034207,0.7283318826014495,0.7616875712656784,0.6853366065527334,0.8802736602052451,0.8428436116017715,0.443557582668187,0.30726698262243285
muse,1.0,1,8,5e-05,4,0.68,0.7890535917901939,0.7851642931389491,0.8768529076396807,0.7955710955710955,0.637400228050171,0.636355812861837,0.7947548460661346,0.4428208386277001,0.8392246294184721,0.8083505753806811,0.7936145952109465,0.7935276175363064
muse,1.0,1,8,5e-05,4,0.7,0.7913340935005702,0.7873528114064783,0.8768529076396807,0.7955710955710955,0.637400228050171,0.6364430377106625,0.7947548460661346,0.4428208386277001,0.8415051311288484,0.8106546466132246,0.7936145952109465,0.7935276175363064
muse,1.0,0,10,5e-05,4,0.5,0.7924743443557583,0.7884472649001707,0.8779931584948689,0.796978882030579,0.637400228050171,0.6364430377106625,0.7947548460661346,0.4428208386277001,0.8426453819840365,0.8118095984475295,0.7947548460661346,0.7946584665334664
muse,1.0,0,10,5e-05,4,0.52,0.7924743443557583,0.7884472649001707,0.8779931584948689,0.796978882030579,0.6385404789053591,0.6376283412387755,0.7947548460661346,0.4428208386277001,0.8426453819840365,0.8118095984475295,0.7958950969213227,0.7957888930949658
muse,1.0,0,10,5e-05,4,0.54,0.7867730900798175,0.7846043722952252,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7947548460661346,0.4428208386277001,0.8529076396807298,0.8193470606551749,0.7844925883694412,0.7785214452834274
muse,1.0,0,10,5e-05,4,0.56,0.7856328392246295,0.7834021712856407,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7947548460661346,0.4428208386277001,0.8529076396807298,0.8193470606551749,0.7844925883694412,0.7783496676308115
muse,1.0,0,10,5e-05,4,0.58,0.7844925883694412,0.7821988386776325,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7947548460661346,0.4428208386277001,0.8529076396807298,0.8193470606551749,0.7856328392246295,0.7794360017123287
muse,1.0,0,10,5e-05,4,0.6,0.7856328392246295,0.7832996866654048,0.8266818700114025,0.4525593008739076,0.6066134549600912,0.37757274662881474,0.7947548460661346,0.4428208386277001,0.8540478905359179,0.8205305297623615,0.7856328392246295,0.7794360017123287
muse,1.0,0,10,5e-05,4,0.62,0.7879133409350056,0.7748824191838898,0.8266818700114025,0.4525593008739076,0.7434435575826682,0.723046800985284,0.7947548460661346,0.4428208386277001,0.8415051311288484,0.8071853711234379,0.790193842645382,0.7875954298952246
muse,1.0,0,10,5e-05,4,0.64,0.5769669327251995,0.3658712942877802,0.8266818700114025,0.4525593008739076,0.7571265678449259,0.728223437547739,0.7947548460661346,0.4428208386277001,0.8586088939566705,0.7796410971339645,0.7753705815279361,0.7657194773847541
muse,1.0,0,10,5e-05,4,0.66,0.5769669327251995,0.3658712942877802,0.8266818700114025,0.4525593008739076,0.7559863169897377,0.7262604870421583,0.7947548460661346,0.4428208386277001,0.8586088939566705,0.7796410971339645,0.7753705815279361,0.7657194773847541
muse,1.0,0,10,5e-05,4,0.68,0.5769669327251995,0.3658712942877802,0.8266818700114025,0.4525593008739076,0.7571265678449259,0.7273093547864397,0.7947548460661346,0.4428208386277001,0.8586088939566705,0.7796410971339645,0.774230330672748,0.764416189111748
